geography_code,in_full_time_education-001,in_full_time_education-002
E00082337,18.3,81.7
E00082338,16.3,83.7
E00082339,11.4,88.6
E00082340,16.6,83.4
E00082343,17.4,82.6
E00082344,13.2,86.8
E00082345,22.5,77.5
E00082346,19,81
E00082347,25.4,74.6
E00082350,13.5,86.5
E00114400,8.6,91.4
E00114470,13.1,86.9
E00117630,29.1,70.9
E00117632,17.9,82.1
E00117634,20.9,79.1
E00117635,29.7,70.3
E00117636,33.9,66.1
E00117637,18.9,81.1
E00117638,21.3,78.7
E00117639,15.5,84.5
E00117640,24.7,75.3
E00117641,10.5,89.5
E00117642,32.8,67.2
E00117643,23.9,76.1
E00117644,17.8,82.2
E00117645,12.5,87.5
E00117646,18.9,81.1
E00117647,29.5,70.5
E00117648,26.2,73.8
E00117649,23.1,76.9
E00117650,18.3,81.7
E00117651,9.9,90.1
E00117660,14.7,85.3
E00117661,11.9,88.1
E00117662,13.8,86.2
E00117663,18.1,81.9
E00117666,14.3,85.7
E00117667,19.5,80.5
E00117668,10,90
E00117669,13.6,86.4
E00117670,14.8,85.2
E00117674,16,84
E00117675,17,83
E00117676,16.3,83.7
E00117677,15.3,84.7
E00117678,14.9,85.1
E00117679,39.3,60.7
E00117695,16.9,83.1
E00117696,12.6,87.4
E00117697,23.1,76.9
E00117698,20.6,79.4
E00117699,18.1,81.9
E00117700,16.2,83.8
E00117701,14.9,85.1
E00117702,15.7,84.3
E00117720,12.8,87.2
E00117721,16.1,83.9
E00117722,19.1,80.9
E00117723,7.2,92.8
E00117724,12.7,87.3
E00117725,15.9,84.1
E00117726,17.2,82.8
E00117781,17,83
E00117782,10.1,89.9
E00117783,20,80
E00117784,20,80
E00117785,17.5,82.5
E00117786,11.4,88.6
E00117787,23.1,76.9
E00117788,10.7,89.3
E00117789,22.8,77.2
E00117790,13.3,86.7
E00117791,22.4,77.6
E00117792,24.2,75.8
E00117793,14.8,85.2
E00117794,14.8,85.2
E00117795,22.3,77.7
E00117796,18.6,81.4
E00117797,19.9,80.1
E00117798,18.8,81.2
