geography_code,workplace_travel_4a-001,workplace_travel_4a-002,workplace_travel_4a-003,workplace_travel_4a-004
E00082337,17,26.7,45.9,10.4
E00082338,10.2,22.4,55.1,12.2
E00082339,16.4,23.3,52.1,8.2
E00082340,16.4,20.3,44.6,18.6
E00082343,20.9,22.4,41.8,14.9
E00082344,15.8,24.2,48.3,11.7
E00082345,32.9,25.6,23.2,18.3
E00082346,31.8,22.1,22.7,23.4
E00082347,26.1,14.5,50,9.4
E00082350,18.5,18.5,45.7,17.3
E00114400,13.3,12.4,61.1,13.3
E00114470,9.4,24,49.7,17
E00117630,43.5,11.8,25.9,18.8
E00117632,34.9,20.9,17.8,26.4
E00117634,42.7,17.2,19.1,21
E00117635,40.7,19.3,17.8,22.2
E00117636,44.3,13.9,18,23.8
E00117637,35.7,19.3,17.5,27.5
E00117638,42.9,12.8,24.1,20.3
E00117639,31.1,22,26.5,20.5
E00117640,50.7,17.1,15.8,16.4
E00117641,47.7,12.9,21.2,18.2
E00117642,42.4,20.9,13.9,22.8
E00117643,40.1,24,16.8,19.2
E00117644,37.3,20.7,18.7,23.3
E00117645,26.2,25.6,30.8,17.4
E00117646,39.4,20.2,22.2,18.2
E00117647,47.7,21,10.2,21
E00117648,37.3,17.3,18.7,26.7
E00117649,44.7,17.3,19,19
E00117650,47.9,14.5,21.8,15.8
E00117651,41.3,25,26.1,7.6
E00117660,29.3,24.4,28.7,17.7
E00117661,21.7,19.6,30.8,28
E00117662,16.9,17.6,52,13.5
E00117663,13.7,13,54.2,19.1
E00117666,21.6,14.4,44,20
E00117667,12.8,23.3,53.5,10.5
E00117668,25.4,23.8,36.1,14.8
E00117669,15.1,21,52.1,11.8
E00117670,17.1,17.1,51.3,14.5
E00117674,14.3,27.1,50,8.6
E00117675,26.5,21.1,34.7,17.7
E00117676,23.2,22,40.5,14.3
E00117677,22.9,17.4,42.4,17.4
E00117678,27.2,15.8,45.1,12
E00117679,15.7,28.4,44.8,11.2
E00117695,8.7,37.7,36.2,17.4
E00117696,16,22.6,45.3,16
E00117697,21.9,22.5,33.7,21.9
E00117698,7.4,18.2,60.1,14.2
E00117699,21.2,14.7,45.3,18.8
E00117700,15.9,15.9,54.9,13.3
E00117701,8.2,33.6,44.5,13.7
E00117702,10.6,24.6,52.8,12
E00117720,27.2,20.4,38.8,13.6
E00117721,37.2,15.5,32.4,14.9
E00117722,33.7,16.3,34.3,15.7
E00117723,13.3,13.3,46.7,26.7
E00117724,19,21.4,36.5,23
E00117725,33,21.9,30.7,14.4
E00117726,27.1,13.9,41.6,17.5
E00117781,25.8,20.8,42.1,11.2
E00117782,21.5,20.4,37.6,20.4
E00117783,27.5,22.8,27.5,22.2
E00117784,31.8,20.9,27.6,19.7
E00117785,38.2,19.7,20.4,21.7
E00117786,23.2,29.6,32,15.2
E00117787,38.6,16.5,23.8,21.1
E00117788,24.3,21.7,40.9,13
E00117789,43.8,13.5,24.2,18.5
E00117790,39.4,15.2,27.3,18.2
E00117791,33.7,22.3,29,15
E00117792,32,24.6,32,11.5
E00117793,30.9,22.9,26,20.2
E00117794,24.3,17.4,43.5,14.8
E00117795,34.2,14.9,28.7,22.3
E00117796,27.2,18.5,38.8,15.5
E00117797,27.4,18.3,42.9,11.4
E00117798,28.3,18.3,35.5,17.9
E00117799,34.7,18.2,28.2,18.8
