geography_code,english_proficiency_4a-001,english_proficiency_4a-002,english_proficiency_4a-003
E00082337,95.9,3.3,0.7
E00082338,98.9,1.1,0
E00082339,99.6,0.4,0
E00082340,97.1,2.6,0.3
E00082343,97.5,2.5,0
E00082344,98.5,1.1,0.4
E00082345,99,0.6,0.3
E00082346,98.9,1.1,0
E00082347,99.3,0.3,0.3
E00082350,94.6,2.3,3.1
E00114400,95.3,4.3,0.5
E00114470,98.3,1.7,0
E00117630,92.7,5.6,1.7
E00117632,94.8,4.5,0.6
E00117634,92.5,6.5,1.1
E00117635,91.9,4.5,3.6
E00117636,90.4,8,1.6
E00117637,89.6,8.4,1.9
E00117638,89.1,8.9,2
E00117639,91.5,7.8,0.8
E00117640,88.1,10.5,1.4
E00117641,70.1,24.5,5.4
E00117642,91.8,7.9,0.3
E00117643,90.9,8.5,0.6
E00117644,89.2,9.8,1
E00117645,92.3,6.3,1.4
E00117646,85.2,11.7,3.1
E00117647,87.6,9.9,2.5
E00117648,89,7.6,3.3
E00117649,86.8,9.8,3.4
E00117650,88.7,10.8,0.5
E00117651,98.9,1.1,0
E00117660,100,0,0
E00117661,97.8,1.2,0.9
E00117662,98.7,0.9,0.3
E00117663,98.5,1.5,0
E00117666,98.1,1.9,0
E00117667,98.2,1.8,0
E00117668,98.1,1.9,0
E00117669,99,0.7,0.3
E00117670,98.2,1.4,0.4
E00117674,97.7,2.3,0
E00117675,100,0,0
E00117676,98.6,1.4,0
E00117677,99.2,0.8,0
E00117678,98.5,1.5,0
E00117679,99.3,0.7,0
E00117695,96,4,0
E00117696,96.2,3.8,0
E00117697,98.5,1.5,0
E00117698,98.6,1.4,0
E00117699,97.9,2.1,0
E00117700,98.5,1.5,0
E00117701,99.6,0.4,0
E00117702,96.5,3.5,0
E00117720,98.1,1.9,0
E00117721,96.8,2.5,0.7
E00117722,92.5,7.5,0
E00117723,98.2,0.9,0.9
E00117724,100,0,0
E00117725,94.7,4.9,0.4
E00117726,99.3,0.7,0
E00117781,98.1,1.3,0.6
E00117782,99.3,0.7,0
E00117783,96.9,3.1,0
