areacd,hh_tenure_5a-000,hh_tenure_5a-001,hh_tenure_5a-002,hh_tenure_5a-003
E00032565,48.6,39.4,4.9,7
E00032732,15.1,5.7,73.6,5.7
E00032733,50,39.9,1.4,8.7
E00032734,23.4,24.3,25.2,27
E00032735,11.7,17.9,47.6,22.8
E00032736,33.9,35.5,21.8,8.9
E00032737,17.1,18,46.8,18
E00032738,12.7,19.5,52.5,15.3
E00032739,18.3,25.2,43.5,13
E00032740,27.2,25.6,29.6,17.6
E00032741,35.7,54.5,4.5,5.4
E00032742,36.9,52.9,0.5,9.6
E00032743,31.1,38.5,4.1,26.2
E00032744,23.9,27,18.9,30.2
E00032745,31.3,48.9,3.1,16.8
E00032746,29.8,25.9,1.8,42.5
E00032747,47.8,33.6,0,18.6
E00032748,15.1,15.1,56.1,13.7
E00032749,28.4,25.4,29.1,17.2
E00032750,13.2,14,60.3,12.4
E00032751,37.7,36.8,7.9,17.5
E00032757,18,17.4,19.9,44.7
E00032758,49.2,37.5,9.2,4.2
E00032759,39.8,50,1.6,8.6
E00032760,35.7,28.6,20.6,15.1
E00032761,20.8,13.8,42.3,23.1
E00032762,31.9,15.5,43.1,9.5
E00032763,31.1,37.7,5.7,25.5
E00032764,35.4,44.8,2.1,17.7
E00032765,31,20.6,4,44.4
E00032766,24.3,28.7,4.3,42.6
E00032767,24.7,16.5,35.9,22.9
E00032768,2.4,4,80.6,12.9
E00032769,9.7,27.1,39.6,23.6
E00032771,19.6,12.4,49.5,18.6
E00032773,17.8,15.6,50.4,16.3
E00032912,32.9,55.9,7.1,4.1
E00032913,35.9,56.9,1.3,5.9
E00032914,40.2,27.4,15.4,17.1
E00032915,30.8,35.9,24.8,8.5
E00032916,49.3,45,0.7,5
E00032917,48,35.8,4.1,12.2
E00032918,27,45.1,18,9.8
E00032919,41.6,33.6,17.7,7.1
E00032920,45.8,39.7,3.1,11.5
E00032921,48.3,32.8,0.9,18.1
E00032922,24.7,25.3,37.7,12.3
E00032923,53.3,39.2,3.3,4.2
E00032924,40,29.2,10,20.8
E00032926,34.9,44.5,2.7,17.8
E00032927,10.3,16.2,29.9,43.6
E00032928,22.4,31.2,38.4,8
E00032929,42,24.4,18.5,15.1
E00032930,12.7,18.2,64.5,4.5
E00032931,36.5,30.4,28.7,4.3
E00032932,40.4,19.3,34.9,5.5
E00032933,27.6,20.1,43.3,9
E00032934,54.8,28.7,9.6,7
E00032935,57.5,31,2.7,8.8
E00032936,49.5,33.7,2,14.9
E00032937,58.8,35.1,2.6,3.5
E00032938,52.3,33.6,3.7,10.3
E00032939,11.7,63.3,5,20
E00032940,10.7,53.6,15.2,20.5
E00032941,20.3,24.4,44.7,10.6
E00032943,53.4,28,2.5,16.1
E00032944,65.5,23.9,0.5,10.2
E00032945,37.9,49.1,3.4,9.5
E00032946,20.5,61.5,0.9,17.1
E00032947,9.9,9.9,71.3,8.9
E00032948,20,29.6,27,23.5
E00032949,35.4,23.9,19.5,21.2
E00032950,21.7,20.3,44.9,13
E00032951,37.7,29.2,5.7,27.4
E00032952,31.1,35.3,21.8,11.8
E00032953,10.6,9.6,73.1,6.7
E00032954,19.1,11.8,60.9,8.2
E00032955,24.8,21.4,40.2,13.7
E00032957,22.4,18.8,47.1,11.8
E00032958,50,33.9,1.8,14.3
E00032959,52.4,34.7,0,12.9
E00032960,42.9,44.8,1.9,10.5
E00034586,48,37.5,2.6,11.8
E00034587,53.2,40.5,1.6,4.8
E00034588,50,35.3,0.9,13.8
E00034589,62,35.7,2.3,0
E00034590,37.1,53.4,0,9.5
E00034608,42.6,34.1,9.3,14
E00034609,61.9,31.7,2.4,4
E00034610,48.3,38.5,2.8,10.5
E00034611,52.1,39.4,2.8,5.6
E00034612,50,43.5,0.8,5.6
E00034613,54.4,28.9,1.8,14.9
E00034614,43.1,40.2,2.9,13.7
E00034624,43.7,42.1,1.6,12.7
E00034654,18.2,23.6,50,8.1
E00034695,5.1,19.3,68.2,7.4
E00034696,40.8,22.5,31.7,5
E00034697,21.7,23.3,48.8,6.2
E00034705,49.6,35.5,1.7,13.2
E00034706,27.8,40,6.1,26.1
E00034709,54.2,34.4,0.8,10.7
E00034710,34.8,22.6,6.1,36.5
E00034711,23.5,29.6,37.4,9.5
E00034712,5.4,16.2,66.9,11.5
E00034713,24,22.5,10.9,42.6
E00034714,55,35.8,0,9.2
E00034715,59.8,34.4,1.6,4.1
E00034716,43.7,37.8,8.4,10.1
E00034717,5.2,20.9,64,9.9
E00034718,65.3,26.3,0.8,7.6
E00034719,36.6,35.1,6.7,21.6
E00034720,55.2,36.2,1.7,6.9
E00034919,57,27.5,1.4,14.1
E00034920,52,39.2,1.6,7.2
E00034921,46.2,24.4,5.9,23.5
E00034922,58.2,37.3,0.9,3.6
E00034923,33.8,50.9,5.4,9.9
E00034924,53.5,29.8,0.9,15.8
E00034925,81.1,14.2,0.8,3.9
E00034926,70.1,27.6,1.5,0.7
E00034927,67.5,25.4,2.4,4.8
E00034928,66.4,29.5,1.6,2.5
E00034929,54.2,40,0,5.8
E00034930,45.2,29.6,18.5,6.7
