areacd,heating_type_3a-001,heating_type_3a-002
E00032565,4.9,95.1
E00032732,0,100
E00032733,0,100
E00032734,0,100
E00032735,3.4,96.6
E00032736,0,100
E00032737,4.5,95.5
E00032738,0.8,99.2
E00032739,2.6,97.4
E00032740,4.1,95.9
E00032741,0.9,99.1
E00032742,1.6,98.4
E00032743,4.1,95.9
E00032744,2.5,97.5
E00032745,0,100
E00032746,1.3,98.7
E00032747,0.9,99.1
E00032748,1.5,98.5
E00032749,1.5,98.5
E00032750,0,100
E00032751,1.7,98.3
E00032757,3.7,96.3
E00032758,1.7,98.3
E00032759,0,100
E00032760,0.8,99.2
E00032761,2.3,97.7
E00032762,0.9,99.1
E00032763,1,99
E00032764,1,99
E00032765,6.4,93.6
E00032766,4.4,95.6
E00032767,2.9,97.1
E00032768,0.8,99.2
E00032769,0,100
E00032771,4.2,95.8
E00032773,0.7,99.3
E00032912,0.6,99.4
E00032913,0.6,99.4
E00032914,3.3,96.7
E00032915,2.5,97.5
E00032916,0,100
E00032917,0.8,99.2
E00032918,1.6,98.4
E00032919,1.8,98.2
E00032920,1.6,98.4
E00032921,0.9,99.1
E00032922,1.4,98.6
E00032923,1.6,98.4
E00032924,2.5,97.5
E00032926,3.4,96.6
E00032927,1.7,98.3
E00032928,0,100
E00032929,1.6,98.4
E00032930,3.5,96.5
E00032931,0.9,99.1
E00032932,0,100
E00032933,0.8,99.2
E00032934,1.7,98.3
E00032935,0,100
E00032936,1,99
E00032937,0.9,99.1
E00032938,1.9,98.1
E00032939,0.8,99.2
E00032940,2.5,97.5
E00032941,0,100
E00032943,2.6,97.4
E00032944,1.5,98.5
E00032945,0,100
E00032946,0,100
E00032947,0,100
E00032948,0,100
E00032949,0,100
E00032950,1.4,98.6
E00032951,1.9,98.1
E00032952,0.8,99.2
E00032953,1,99
E00032954,0,100
E00032955,0,100
E00032957,0,100
E00032958,1.7,98.3
E00032959,8.1,91.9
E00032960,1.9,98.1
E00034586,0,100
E00034587,0,100
E00034588,0,100
E00034589,0,100
E00034590,0,100
E00034608,0,100
E00034609,1.6,98.4
E00034610,0,100
E00034611,0,100
E00034612,0.8,99.2
E00034613,2.6,97.4
E00034614,1,99
E00034624,0,100
E00034654,0,100
E00034695,0,100
E00034696,0,100
E00034697,0.8,99.2
E00034705,0.8,99.2
E00034706,0,100
E00034709,0,100
E00034710,2.6,97.4
E00034711,0,100
E00034712,0.8,99.2
E00034713,2.3,97.7
E00034714,2.5,97.5
E00034715,1.7,98.3
E00034716,3.3,96.7
E00034717,1.2,98.8
E00034718,0.8,99.2
E00034719,1.4,98.6
E00034720,1.7,98.3
E00034919,0.7,99.3
E00034920,2.4,97.6
E00034921,0.8,99.2
E00034922,0.9,99.1
E00034923,1.4,98.6
E00034924,0.9,99.1
E00034925,0,100
E00034926,1.5,98.5
E00034927,1.6,98.4
E00034928,0,100
E00034929,0,100
E00034930,1.5,98.5
E00034931,1.7,98.3
E00034932,0,100
E00034933,0.8,99.2
E00034934,1.4,98.6
E00034935,1.7,98.3
E00034936,0,100
E00034937,1.8,98.2
E00034938,3.2,96.8
E00034939,0.9,99.1
E00034940,0.8,99.2
E00034941,1.8,98.2
E00034942,0.9,99.1
E00034944,0.8,99.2
E00034945,3.8,96.2
E00034946,0.7,99.3
E00034947,0.7,99.3
E00034949,2.5,97.5
E00034950,0.8,99.2
E00034951,0.7,99.3
E00034952,0.9,99.1
E00034953,0,100
E00034954,1.7,98.3
E00034955,0,100
E00034956,0.8,99.2
E00034957,0.8,99.2
E00034958,3.3,96.7
E00034960,4.3,95.7
E00034961,2.2,97.8
E00034962,0.8,99.2
E00034963,0,100
E00034964,0,100
E00034965,1.8,98.2
E00034970,1.7,98.3
E00034972,0.6,99.4
E00034973,3.6,96.4
E00034974,0.6,99.4
E00034975,2.4,97.6
E00034976,2.8,97.2
E00034977,0,100
E00034978,0,100
E00034979,0,100
E00034980,0,100
E00034981,0.7,99.3
E00034982,0,100
E00034983,2.3,97.7
E00034984,0,100
E00034989,2.5,97.5
E00034990,3.3,96.7
E00034992,0,100
E00034993,1.4,98.6
E00034994,1.6,98.4
E00034995,2.2,97.8
E00034996,1.4,98.6
E00034997,2.1,97.9
E00034998,2.4,97.6
E00034999,1.7,98.3
E00035000,0,100
E00035001,0.7,99.3
E00035002,0,100
E00035016,2,98
E00035017,0,100
E00035018,0.9,99.1
E00035019,0,100
E00035020,1.6,98.4
E00035021,0.8,99.2
E00035022,1.7,98.3
E00035023,2.5,97.5
E00035024,0,100
E00035025,0,100
E00035026,0.8,99.2
