areacd,hours_per_week_worked_3a-001,hours_per_week_worked_3a-002
E00032565,24.4,75.6
E00032732,34.2,65.8
E00032733,29.9,70.1
E00032734,37.5,62.5
E00032735,36.1,63.9
E00032736,35.7,64.3
E00032737,35.4,64.6
E00032738,37.6,62.4
E00032739,34.8,65.2
E00032740,36.5,63.5
E00032741,27.4,72.6
E00032742,20.1,79.9
E00032743,27.1,72.9
E00032744,33.1,66.9
E00032745,28.4,71.6
E00032746,21.1,78.9
E00032747,28,72
E00032748,34.7,65.3
E00032749,37.7,62.3
E00032750,37,63
E00032751,28.5,71.5
E00032757,31.1,68.9
E00032758,29.5,70.5
E00032759,31.8,68.2
E00032760,28.3,71.7
E00032761,27.5,72.5
E00032762,38.6,61.4
E00032763,29.7,70.3
E00032764,24,76
E00032765,31.4,68.6
E00032766,33.3,66.7
E00032767,26.7,73.3
E00032768,37.5,62.5
E00032769,27.1,72.9
E00032771,37.3,62.7
E00032773,34,66
E00032912,24.5,75.5
E00032913,20.5,79.5
E00032914,24.5,75.5
E00032915,32.3,67.7
E00032916,28,72
E00032917,24.7,75.3
E00032918,24.6,75.4
E00032919,28.1,71.9
E00032920,22.9,77.1
E00032921,29.5,70.5
E00032922,29.5,70.5
E00032923,31.9,68.1
E00032924,18,82
E00032926,21.1,78.9
E00032927,23.4,76.6
E00032928,32.5,67.5
E00032929,27.6,72.4
E00032930,39.1,60.9
E00032931,28.7,71.3
E00032932,34,66
E00032933,28.4,71.6
E00032934,28,72
E00032935,33.6,66.4
E00032936,29,71
E00032937,33.6,66.4
E00032938,25.8,74.2
E00032939,18,82
E00032940,28,72
E00032941,33.9,66.1
E00032943,34.3,65.7
E00032944,36.8,63.2
E00032945,29.3,70.7
E00032946,20.6,79.4
E00032947,32.6,67.4
E00032948,22.7,77.3
E00032949,29.9,70.1
E00032950,22.9,77.1
E00032951,31.9,68.1
E00032952,34,66
E00032953,44.9,55.1
E00032954,31.6,68.4
E00032955,37.9,62.1
E00032957,45.1,54.9
E00032958,31.5,68.5
E00032959,30.6,69.4
E00032960,25.4,74.6
E00034586,29.3,70.7
E00034587,30.8,69.2
E00034588,32.6,67.4
E00034589,23.9,76.1
E00034590,28.4,71.6
E00034608,24.6,75.4
E00034609,27.7,72.3
E00034610,35.1,64.9
E00034611,34.7,65.3
E00034612,23.5,76.5
E00034613,26.8,73.2
E00034614,29.3,70.7
E00034624,25.5,74.5
E00034654,24,76
E00034695,36.2,63.8
E00034696,30.3,69.7
E00034697,28.7,71.3
E00034705,22.9,77.1
E00034706,25.2,74.8
E00034709,22.1,77.9
