areacd,hh_tenure_5a-000,hh_tenure_5a-001,hh_tenure_5a-002,hh_tenure_5a-003
E00000622,10.8,11.7,62.5,15
E00000624,15.3,18.9,1.8,64
E00000626,19.1,9.2,23.4,48.2
E00000628,24.4,22.2,30.4,23
E00000629,50,23,0,27
E00000630,19,24.8,21.9,34.3
E00000631,16,31.1,30.3,22.7
E00000632,18.6,24.8,38.1,18.6
E00000633,13.3,19.3,50.4,17
E00000634,18.5,30,40,11.5
E00000635,19.7,26.5,23.1,30.8
E00000637,10.5,20.2,38.7,30.6
E00000638,16.2,24.6,35.4,23.8
E00000640,7.9,22.2,50.8,19
E00000641,16.9,22,45.8,15.3
E00000642,14.3,21.4,42.9,21.4
E00000644,18.4,17.5,44.7,19.3
E00000645,12.3,26.4,41.5,19.8
E00000647,18,25.9,43.2,12.9
E00000648,20,15.8,46.7,17.5
E00000650,10.4,22.2,40,27.4
E00000651,8.3,23.1,41.4,27.2
E00000653,24.8,16.1,33.6,25.5
E00000654,20,24.2,44.2,11.7
E00000655,11.8,36.2,12.6,39.4
E00000656,9,32.8,23,35.2
E00000657,3.5,8.5,67.4,20.6
E00000659,13.3,13.3,48.3,25
E00000660,15.2,27.2,37.6,20
E00000661,29.6,39.2,2.4,28.8
E00000662,25.7,30.3,33,11
E00000667,14.9,17.7,41.8,25.5
E00000687,27.7,18.5,2.5,51.3
E00000688,23.9,12.7,0,63.4
E00000689,22,23.6,2.4,52
E00000690,44.3,25.5,1.9,28.3
E00000691,11.9,7.1,6.3,74.6
E00000692,15.5,27.9,0.8,55.8
E00000693,8.9,11.4,12.7,67.1
E00000694,12.8,14.8,0.5,71.9
E00000695,31.8,32.6,0.8,34.9
E00000697,46.8,33.1,0,20.2
E00000698,27.3,20.3,5.3,47.1
E00000699,28.8,27.4,5.5,38.4
E00000700,29.6,19.7,0,50.7
E00000701,26.5,23.9,17.7,31.9
E00000702,12.7,5.7,4.2,77.4
E00000703,49.3,29.2,0.7,20.8
E00000704,35.6,12.1,3,49.2
E00000705,45.1,32.3,0,22.6
E00000706,30.7,22.8,0.9,45.6
E00000707,40.1,26.5,0,33.3
E00000708,38.8,25,0.6,35.6
E00000709,9.1,11.9,60.8,18.2
E00000710,14.3,14.3,2.4,69
E00000711,25,16.4,14.1,44.5
E00000712,31.8,21.2,0.7,46.4
E00000713,34.4,16.3,18.1,31.3
E00000714,35.8,25.2,3.3,35.8
E00000716,16.6,18.5,10.4,54.5
E00000717,8.1,6.5,68.3,17.1
E00000720,22.3,20.3,20.9,36.5
E00000723,31.6,29.3,9,30.1
E00000724,15.1,11.6,10.5,62.8
E00000725,43.8,41.3,0.8,14
E00000726,40.7,27.1,0.7,31.4
E00000727,42.6,23.4,1.4,32.6
E00000728,38.7,27,0,34.3
E00000730,31.2,32.6,0,36.2
E00000732,34.9,18.5,2.1,44.5
E00000737,2.9,2.9,80.8,13.5
E00000738,3,0,92.1,5
E00000739,16.7,15.1,41.3,27
E00000740,5.1,7.1,80.8,7.1
E00000742,5,5,76.9,13.2
E00000743,11.2,9,64,15.7
E00000745,2.1,0.7,82.9,14.3
E00000746,2.5,8.8,58.8,30
E00000747,2.3,3.9,86,7.8
E00000748,12.2,18.9,42.1,26.8
E00000749,0.9,2.7,78.2,18.2
E00000750,0.9,0.9,84.2,14
E00000751,10.1,8.3,69.6,11.9
E00000752,19.1,21.8,33.6,25.5
E00000754,5.6,24.3,54.2,16
E00000755,8,14.3,2.7,75
E00000756,9.9,13,26.7,50.4
E00000757,15.6,18.8,0.8,64.8
E00000758,13.5,10.4,5.2,70.8
E00000761,9.1,10.1,3,77.8
E00000763,14.4,9.9,60.4,15.3
E00000767,14.4,10.8,46,28.8
E00000768,29.8,14.9,35.5,19.9
E00000870,30.4,36.6,0.9,32.1
E00000875,43.8,33.3,2.9,20
E00000880,7.1,13.4,69.3,10.2
E00000888,17.1,30.6,3.6,48.6
E00000890,46,38.9,4,11.1
E00000894,10.1,20.9,49.3,19.6
E00000897,7.6,4.3,79.3,8.7
E00000900,29.5,44.6,6.5,19.4
E00000904,5.1,5.1,74.5,15.3
E00000906,21.8,44.5,1.7,31.9
E00000908,19.2,22.5,2.5,55.8
E00000914,29.6,32.4,2.8,35.2
E00000966,30.5,13.7,8.4,47.3
E00000967,23.8,25.4,33.8,16.9
E00000968,30.1,38.5,1.3,30.1
E00000969,50,30.4,1.4,18.1
E00000970,24.8,45,1.6,28.7
E00000971,46.2,21.2,0.8,31.8
E00000972,44.2,38.8,0,17.1
E00000973,25,17.6,0.7,56.8
E00000974,11.5,24.6,5.7,58.2
E00000975,30.5,30.5,0.8,38.3
E00000976,8.6,17.9,37.7,35.8
E00000977,33.5,35.4,5,26.1
E00000978,34.5,33.6,0,31.9
E00000979,47.9,27.9,0,24.3
E00000980,33.9,7,0.9,58.3
E00000981,48,37.8,1.6,12.6
E00000982,45,46.5,0.8,7.8
E00000983,31.7,39.7,0.8,27.8
E00000984,31.9,31.9,0.6,35.6
E00000985,41.5,34.6,4.6,19.2
E00000986,29.4,20.3,5.2,45.1
E00000987,43,36.7,2.3,18
E00000988,32.2,36.4,16.5,14.9
E00000990,38.3,21.1,25,15.6
E00000991,25,5.9,0.9,68.2
E00000992,15.9,11,0,73.2
E00000993,53.8,35.6,0,10.6
E00000994,42.7,13.7,5.3,38.2
E00000995,17.9,17.9,4.1,60.2
E00000996,11.5,8.3,3.8,76.3
E00000997,18.8,32.5,10.8,37.9
E00000998,36.1,24.1,0.8,39.1
E00000999,37.7,23.4,0,38.9
E00001000,39,9.9,15.6,35.5
E00001001,48.1,18.5,1.5,31.9
E00001002,41.3,44.9,0.7,13
E00001003,32.6,36.3,2.2,28.9
E00001004,34.3,44,0,21.6
E00001005,31,19.4,1.9,47.7
E00001006,27.5,44.2,0,28.3
E00001007,40.8,36.8,4.8,17.6
E00001008,48.8,25.6,0,25.6
E00001009,18.4,9.8,5.2,66.7
E00001010,36.2,27.6,1.6,34.6
E00001011,51.2,38,1.6,9.3
E00001012,14.9,16.1,59.8,9.2
E00001013,22.1,24,0,53.9
E00001014,44,19.6,5.4,31
E00001015,49.6,31.9,0,18.5
E00001016,9.5,17.2,0.6,72.8
E00001017,48.3,29.9,3.4,18.4
E00001018,29.8,29.8,7.9,32.5
E00001019,28.6,32.4,1,38.1
E00001020,37.2,46,0,16.8
E00001021,17.1,18.4,3.2,61.4
E00001022,26.7,43.3,1.7,28.3
E00001023,45.7,33.6,0.9,19.8
E00001024,32.5,49.2,0,18.3
E00001025,37.4,47.2,0.8,14.6
E00001026,20.7,16.2,6.1,57
E00001027,20,41.7,4.3,33.9
E00001029,41.6,32,3.2,23.2
E00001032,37,38.4,3.6,21
E00001033,28.8,28.8,21.2,21.2
E00001034,9.9,6.3,5.4,78.4
E00001036,49.1,36.8,1.8,12.3
E00001037,56.4,19.2,3.2,21.2
E00001039,29.7,16.2,2.7,51.4
E00001040,53.2,23.4,1.6,21.8
E00001041,7.8,3.5,80.9,7.8
E00001042,55.7,26.1,1.7,16.5
E00001043,41.8,51.6,0,6.6
E00001044,53.4,25.2,2.3,19.1
E00001045,58.1,26.5,2.2,13.2
E00001047,47.2,41.6,1.6,9.6
E00001048,5.9,8.6,5.9,79.6
E00001049,48.8,37.6,0,13.6
E00001050,17,11.7,2.3,69
E00001051,53,20.9,14.2,11.9
E00001052,41.5,30.9,0,27.6
E00001053,62.7,24.6,0,12.7
E00001054,62.5,29.2,0.8,7.5
E00001055,26.3,17.9,0,55.8
E00001056,16.2,16.9,3.4,63.5
E00001058,30.1,20.9,2.6,46.4
E00001059,38.9,43.8,0.7,16.7
E00001060,20.2,12.5,1.9,65.4
E00001061,13.3,15.2,48.5,23
E00001062,24.2,13.7,2.7,59.3
E00001063,30.5,27.7,2.1,39.7
E00001064,38.3,23.3,1.7,36.7
E00001065,37.4,25.2,1.6,35.8
E00001066,21.7,19,6.9,52.4
E00001067,39,12.8,9.2,39
E00001068,34.3,24.8,0.7,40.1
E00001069,11.4,5.7,35.4,47.6
E00001071,17.9,14.3,6.4,61.4
E00001072,18.5,16.6,3.2,61.8
E00001073,27.9,15.5,2.3,54.3
E00001074,25.9,13.6,2.5,58
E00001075,20.8,21.5,3.4,54.4
E00001076,5.4,3,50,41.6
E00001077,21.3,20.6,1.3,56.9
E00001078,7.8,6.9,65.7,19.6
E00001079,5.4,4.3,70.7,19.6
E00001081,32.2,15.2,6.4,46.2
E00001082,30.5,30.5,0,39.1
E00001083,16.3,18.7,26.8,38.2
E00001084,22.4,16,31.2,30.4
E00001085,30.1,12.7,3.6,53.6
E00001086,35.9,13.7,0.7,49.7
E00001087,34.6,16.9,1.5,46.9
E00001089,29.3,23.8,2,44.9
E00001090,18,20.5,15.6,45.9
E00001091,38.1,21.4,1.6,38.9
E00001092,34.4,36.4,7.3,21.9
E00001093,38.1,29.9,0,32
E00001094,31.3,34.7,0.7,33.3
E00001095,24.6,20.9,1.5,53
E00001096,4,17.6,70.4,8
E00001097,24.4,30.1,3.8,41.7
E00001098,32.9,25.3,1.4,40.4
E00001099,23.9,14.2,3,59
E00001100,36.1,22.6,1.5,39.8
E00001101,20,23.2,13.6,43.2
E00001102,23,13.1,7.4,56.6
E00001103,29.9,36.6,0.7,32.8
E00001104,16.1,15.5,29,39.4
E00001105,28,24.6,2.5,44.9
E00001106,26.2,18.6,2.8,52.4
E00001107,11.7,18.5,43.2,26.5
E00001109,16.1,21.9,37.2,24.8
E00001111,18,28.1,35.9,18
E00001112,18.8,28.2,37.6,15.4
E00001113,17.4,20.7,47.9,14
E00001114,29.4,20.2,5.3,45.2
E00001135,36.1,50.4,0,13.5
E00001141,18,26.6,10.2,45.3
E00001142,26.2,34.2,1.3,38.3
E00001143,25,24.3,3.6,47.1
E00001144,27.5,32.9,0,39.6
E00001149,23.6,30.7,0,45.7
E00001150,41.8,44.7,0,13.5
E00001151,38.3,43.5,0,18.3
E00001152,32,40.8,1.6,25.6
E00001153,44,44,0.8,11.2
E00001155,29.1,25.5,0.9,44.5
E00001156,23.4,9.6,48.9,18.1
E00001157,23.6,20.3,1.4,54.7
E00001158,16.1,14.8,24.5,44.5
E00001159,3.4,7.6,51.7,37.2
E00001160,14.8,15.8,1.4,67.9
E00001161,14.6,11.8,16.9,56.7
E00001162,7.1,1.6,70.1,21.3
E00001163,16.8,18.9,2.8,61.5
E00001164,17.2,13.1,13.9,55.7
E00001165,24.7,20.3,10.1,44.9
E00001166,2.9,5.3,26.1,65.7
E00001167,37.5,33.7,2.9,26
E00001168,17.6,28,5.6,48.8
E00001169,20.4,29.3,4.8,45.6
E00001170,6.9,8.9,62.4,21.8
E00001171,19.1,19.1,26.2,35.5
E00001172,19.1,16.8,6.1,58
E00001173,23.6,21.2,0.6,54.5
E00001174,13.5,13.5,2.1,71
E00001175,33.1,20.5,4.7,41.7
E00001176,10.9,12.5,23.4,53.1
E00001177,20.3,21,0,58.7
E00001178,22.1,35.2,4.1,38.6
E00001179,26.6,30.2,0,43.2
E00001180,11.1,16.7,0,72.2
E00001181,30.7,34.9,4.8,29.5
E00001182,33.3,46.8,0,19.8
E00001183,44.1,44.8,0,11
E00001184,18.2,17.1,4.7,60
E00001185,31.1,29.7,4.1,35.1
E00001186,46.7,33.3,0,20
E00001187,39.2,33.1,0.7,27
E00001188,15.6,16.3,5.9,62.2
E00001189,11.1,14.4,22.8,51.7
E00001191,22,17.9,2.3,57.8
E00001192,22.4,15.7,14.9,47
E00001193,28.9,34,2.5,34.6
E00001194,11.3,12,21.3,55.3
E00001195,35.1,32.4,10.8,21.6
E00001196,13.8,24.8,0,61.4
E00001197,30.4,24.8,0,44.8
E00001198,40.3,11.2,6.7,41.8
E00001199,6.1,10.2,0.7,83
E00001200,38.9,38,0.9,22.2
E00001201,30.5,32.2,0,37.3
E00001202,19.6,17.4,0.7,62.3
E00001203,12,17.6,1.9,68.5
E00001204,27.1,24.8,15.5,32.6
E00001205,26.3,26.3,2.5,44.9
E00001255,35.1,42.2,0,22.7
E00001256,30.3,41.2,14.3,14.3
E00001257,39.4,53,0.8,6.8
E00001258,24.2,33.9,0,41.9
E00001261,35.3,30.1,5.3,29.3
E00001262,48.8,41.1,0,10.1
E00001265,39.1,21.7,4.9,34.2
E00001268,36.4,29.6,0,34
E00001269,28.6,31.9,10.9,28.6
E00001270,6.2,12.8,6.7,74.4
E00001271,43.3,43.3,2.5,10.9
E00001272,8.7,22,49.6,19.7
E00001273,35.5,37.6,8.5,18.4
E00001274,40,40.8,3.2,16
E00001275,36,24.2,1.7,38.2
E00001276,48.8,36.8,0.8,13.6
E00001277,25.7,37.5,17.4,19.4
E00001278,20.7,34.5,28.4,16.4
E00001279,3.2,19.8,61.9,15.1
E00001280,18.9,22.5,40.5,18
E00001281,33.5,13.9,25.8,26.8
E00001282,27,38.5,18,16.4
E00001283,25.7,35.3,0.6,38.3
E00001284,33.6,34.5,0.9,31
E00001285,43.8,31.4,0,24.8
E00001286,19.4,29.9,19.4,31.3
E00001288,16.9,34.2,3.8,45.1
E00001289,46.2,33.3,0,20.5
E00001290,24.6,29.9,18.7,26.9
E00001291,23,31.3,13.5,32.2
E00001292,42.4,34.7,1.7,21.2
E00001293,40.7,38.6,0,20.7
E00001294,12.6,27.7,2.4,57.3
E00001352,21.1,18.9,4,56
E00001358,21.8,21.3,5.7,51.1
E00001359,24.6,13.1,26.2,36.2
E00001360,39.3,42.2,0,18.5
E00001362,32.3,44.4,1.5,21.8
E00001363,42.1,34.7,0,23.1
E00001364,42.6,40.2,0.8,16.4
E00001365,40.2,34.1,0.8,25
E00001366,44.1,34.6,0.8,20.5
E00001446,36,39.2,0,24.8
E00001447,22.1,34.4,3.2,40.3
E00001448,17.2,24.6,5.2,53
E00001449,29.4,16.3,0,54.2
E00001450,24,27.9,15.4,32.7
E00001451,39.7,32.8,0.8,26.7
E00001452,25,31.7,1,42.3
E00001453,26.1,28,0,46
E00001454,18.1,15.5,25,41.4
E00001455,11.8,14.3,5.6,68.3
E00001456,36.7,19.5,3.1,40.6
E00001457,30.7,30.7,4.3,34.3
E00001458,13.8,11.2,13.8,61.2
E00001459,23.2,27.2,1.6,48
E00001460,33.6,33.6,5.4,27.5
E00001461,36.9,28.7,7.4,27
E00001462,35.5,21.3,4.3,39
E00001463,30.4,24.5,10.8,34.3
E00001464,34.6,30.9,0.7,33.8
E00001465,30.2,20.9,2.2,46.8
E00001466,18.9,29.9,11.6,39.6
E00001467,29.1,29.9,5.2,35.8
E00001468,21.6,28.1,3.6,46.8
E00001469,15.8,20,30.5,33.7
E00001470,20.2,18.5,29.4,31.9
E00001471,42.5,35.6,0.7,21.2
E00001472,47,38.5,0,14.5
E00001474,27.1,44.4,0,28.5
E00001475,32.4,25.4,0,42.3
E00001476,39.9,28.1,0.7,31.4
E00001477,21.8,22.7,6.4,49.1
E00001478,12.9,16.1,8,63.1
E00001479,53.1,13.8,2.3,30.8
E00001480,27.9,21.7,3.9,46.5
E00001481,36.6,35.8,12.7,14.9
E00001482,14.6,14.6,41.5,29.2
E00001483,42.4,31.4,0.8,25.4
E00001484,22.4,10.3,2.6,64.7
E00001485,16.5,17.5,1,65
E00001486,17.3,25.2,0,57.6
E00001487,38.5,24.6,0,36.9
E00001488,42.1,25.6,0,32.3
E00001489,33.8,25,0.7,40.4
E00001490,40.7,29.7,0.7,29
E00001491,14,19.7,2.5,63.7
E00001492,5.5,11.5,2.2,80.9
E00001493,23.7,25.2,6.1,45
E00001494,31.6,17.1,1.3,50
E00001495,29.4,24.2,0,46.4
E00001496,34,20.9,12.4,32.7
E00001497,8,8,25.3,58.7
E00001498,15.9,20.1,25,39
E00001499,43.5,15.3,3.8,37.4
E00001500,26.4,23.6,5.6,44.4
E00001503,23.3,23.3,37.5,15.8
E00001504,19.8,13.5,50.8,15.9
E00001505,24,30.4,2.9,42.7
E00001506,14.9,9.8,6,69.3
E00001507,0,1.3,19.2,79.5
E00001508,21.1,21.1,7,50.8
E00001509,14.6,14.6,7.3,63.5
E00001511,23.5,23.5,6.1,47
E00001512,17.3,16,43.6,23.1
E00001514,8.8,43.3,16.1,31.8
E00001516,32.7,20.4,0,46.9
E00001517,39,22.6,2.5,35.8
E00001518,20.6,21.4,31.3,26.7
E00001519,32.8,27.6,16.4,23.1
E00001520,26.2,30.3,3.3,40.2
E00001521,22.2,22.2,11.1,44.4
E00001522,20.7,44.8,4.1,30.3
E00001523,23.5,18.7,4.2,53.6
E00001524,41,43.8,1,14.3
E00001525,10.6,14,9.7,65.7
E00001526,35,27.5,2.5,35
E00001527,28.7,43.5,0,27.8
E00001528,16.4,18.7,8.2,56.7
E00001529,18.4,17.7,49.4,14.6
E00001530,17,19.7,19.7,43.5
E00001531,36.9,44.3,1.6,17.2
E00001534,35.7,21,0.7,42.7
E00001535,10.8,26.2,19.2,43.8
E00001536,5.9,4.7,4.7,84.7
E00001537,35,25.2,0,39.8
E00001538,21.5,28.9,7.4,42.1
E00001539,19.1,21.1,1.3,58.6
E00001541,25.7,31.9,3.5,38.9
E00001542,39,44.1,1.5,15.4
E00001554,34.1,28.5,13.8,23.6
E00001558,39.5,20.2,6.7,33.6
E00001560,31.8,29.1,0,39.1
E00001561,25,24.2,9.4,41.4
E00001563,36.8,34.2,4.3,24.8
E00001564,33.9,35.5,7.4,23.1
E00001565,28.9,18.8,3.4,49
E00001566,32.5,48.7,0.9,17.9
E00001567,17.3,19,23.5,40.3
E00001568,36.7,39.8,0,23.4
