areacd,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00000622,54.6,38.7,5,1.7
E00000624,36.9,47.7,13.5,1.8
E00000626,44,43.3,10.6,2.1
E00000628,24.8,50.4,19.5,5.3
E00000629,23.2,36,31.2,9.6
E00000630,29.8,48.1,18.3,3.8
E00000631,27.7,44.5,19.3,8.4
E00000632,31,38.9,23.9,6.2
E00000633,31.3,47,17.2,4.5
E00000634,28.1,40.6,24.2,7
E00000635,41.5,40.7,12.7,5.1
E00000637,32,38.4,28,1.6
E00000638,29.5,53.8,10.6,6.1
E00000640,28.5,47.2,22.8,1.6
E00000641,39.5,37.8,18.5,4.2
E00000642,32.1,41.1,24.1,2.7
E00000644,35.4,48.7,12.4,3.5
E00000645,29.4,49.5,17.4,3.7
E00000647,30.7,49.3,14.3,5.7
E00000648,19,54.5,21.5,5
E00000650,36,46.3,14,3.7
E00000651,30.8,41.4,17.8,10.1
E00000653,33.3,47.8,14.5,4.3
E00000654,46.3,34.7,13.2,5.8
E00000655,31,46.8,19,3.2
E00000656,29.3,49.6,18.7,2.4
E00000657,28.4,49.6,17,5
E00000659,45.6,41.6,9.6,3.2
E00000660,28.5,48,22,1.6
E00000661,12,49.6,28.8,9.6
E00000662,30.6,39.6,23.4,6.3
E00000667,30.5,46.8,18.4,4.3
E00000687,46.2,34.5,17.6,1.7
E00000688,47.5,34,17,1.4
E00000689,36.6,35,22.8,5.7
E00000690,16.8,39.3,35.5,8.4
E00000691,46.9,48.4,3.1,1.6
E00000692,34.4,37.5,25,3.1
E00000693,63.3,30.4,5.7,0.6
E00000694,56.3,28.9,12.2,2.5
E00000695,20.8,42.3,30.8,6.2
E00000697,14.6,43.9,26,15.4
E00000698,30.7,47.4,18.4,3.5
E00000699,37,39.7,17.1,6.2
E00000700,43.7,37.3,12,7
E00000701,33.3,46.5,15.8,4.4
E00000702,62.3,30.2,4.7,2.8
E00000703,7.6,30.6,41.7,20.1
E00000704,54.1,30.8,13.5,1.5
E00000705,16.7,55.3,25,3
E00000706,35.1,35.1,23.7,6.1
E00000707,26.5,42.9,19.7,10.9
E00000708,32.3,37.9,26.1,3.7
E00000709,46.2,44.8,6.2,2.8
E00000710,51,30,15.2,3.8
E00000711,43.9,41.6,14.5,0
E00000712,31.6,44.1,17.1,7.2
E00000713,44.1,45.3,9.3,1.2
E00000714,24.4,47.2,21.1,7.3
E00000716,51.7,39.3,5.7,3.3
E00000717,58.7,38,2.5,0.8
E00000720,44.4,35.4,14.6,5.6
E00000723,27.8,51.1,14.3,6.8
E00000724,45.9,43.5,10.6,0
E00000725,15.7,44.6,33.1,6.6
E00000726,12.2,40.3,33.8,13.7
E00000727,18.1,45.7,21.7,14.5
E00000728,15.3,44.5,32.8,7.3
E00000730,20.7,50.3,20,9
E00000732,29.3,39.5,23.1,8.2
E00000737,40.4,47.1,11.5,1
E00000738,34.7,47.5,11.9,5.9
E00000739,30.2,55,10.9,3.9
E00000740,40.4,44.4,11.1,4
E00000742,47.5,33.3,15,4.2
E00000743,38.2,43.8,16.9,1.1
E00000745,57.1,36.4,5.7,0.7
E00000746,39.2,53.2,5.1,2.5
E00000747,56.3,34.4,8.6,0.8
E00000748,32.7,44.8,17.6,4.8
E00000749,62.7,35.5,1.8,0
E00000750,51.8,43.8,3.6,0.9
E00000751,50,40.4,9,0.6
E00000752,36.4,48.2,10.9,4.5
E00000754,37.7,52.7,8.9,0.7
E00000755,42,50,6.3,1.8
E00000756,48.5,40.8,8.5,2.3
E00000757,44.9,45.7,9.4,0
E00000758,49.5,34.3,15.2,1
E00000761,50,45,5,0
E00000763,45.5,42,9.8,2.7
E00000767,44.6,44.6,7.9,2.9
E00000768,41,39.6,16.7,2.8
E00000870,22,56.9,16.5,4.6
E00000875,14.2,56.6,22.6,6.6
E00000880,52.3,32.8,11.7,3.1
E00000888,38.2,51.8,8.2,1.8
E00000890,20.6,36.5,26.2,16.7
E00000894,29.7,57.2,13.1,0
E00000897,48.4,37.4,9.9,4.4
E00000900,22.5,64.5,10.9,2.2
E00000904,58.2,24.5,13.3,4.1
E00000906,28.3,60.8,10.8,0
E00000908,38.5,54.9,5.7,0.8
E00000914,22.2,50,25,2.8
E00000966,30.5,48.9,18.3,2.3
E00000967,31.5,50.8,13.8,3.8
E00000968,23.1,45,26.3,5.6
E00000969,16.9,40.4,30.1,12.5
E00000970,11.6,53.5,27.9,7
E00000971,18,42.9,26.3,12.8
E00000972,10.1,38,32.6,19.4
E00000973,53,34.9,11.4,0.7
E00000974,41.9,36.3,18.5,3.2
E00000975,26.8,39.4,27.6,6.3
E00000976,35.3,50.3,11.1,3.3
E00000977,11.9,53.8,28.1,6.3
