areacd,hh_language-001,hh_language-002,hh_language-003,hh_language-004
E00000622,70.9,11.1,4.3,13.7
E00000624,47.7,19.8,10.8,21.6
E00000626,47.5,10.6,2.1,39.7
E00000628,53,23.1,4.5,19.4
E00000629,55.2,21.6,4.8,18.4
E00000630,53.8,21.2,3.8,21.2
E00000631,60.5,19.3,7.6,12.6
E00000632,67,17.9,5.4,9.8
E00000633,53,26.9,8.2,11.9
E00000634,59.4,17.2,7.8,15.6
E00000635,62.6,13.9,1.7,21.7
E00000637,58.1,16.9,5.6,19.4
E00000638,71.2,11.4,3.8,13.6
E00000640,64.2,17.1,7.3,11.4
E00000641,74.6,9.6,2.6,13.2
E00000642,56.3,24.1,9.8,9.8
E00000644,65.2,14.8,4.3,15.7
E00000645,64.5,12.7,9.1,13.6
E00000647,68.6,16.4,4.3,10.7
E00000648,65.3,11.9,8.5,14.4
E00000650,65.9,14.1,9.6,10.4
E00000651,58.8,19.4,6.5,15.3
E00000653,59.7,10.8,7.2,22.3
E00000654,68.3,14.2,1.7,15.8
E00000655,60,10.4,7.2,22.4
E00000656,58.3,13.3,10,18.3
E00000657,63.1,16.3,5,15.6
E00000659,60.2,12.7,4.2,22.9
E00000660,59.8,20.5,4.9,14.8
E00000661,54.4,14.4,7.2,24
E00000662,64.9,18,6.3,10.8
E00000667,66,15.6,5.7,12.8
E00000687,61.3,14.3,5,19.3
E00000688,46.4,13.6,2.9,37.1
E00000689,56.1,20.3,2.4,21.1
E00000690,70.4,17.6,0.9,11.1
E00000691,48.4,18,4.7,28.9
E00000692,70.3,7.8,5.5,16.4
E00000693,48.1,7.6,3.8,40.5
E00000694,53.3,5.1,2.5,39.1
E00000695,66.2,13.8,1.5,18.5
E00000697,83.7,8.9,1.6,5.7
E00000698,61.4,12.7,3.1,22.8
E00000699,70.5,14.4,1.4,13.7
E00000700,74.6,6.3,0.7,18.3
E00000701,72.1,12.6,2.7,12.6
E00000702,55.2,13.8,1.9,29
E00000703,79.1,11.5,3.4,6.1
E00000704,72.7,5.3,0.8,21.2
E00000705,75.4,13.4,2.2,9
E00000706,64,9.6,2.6,23.7
E00000707,69.2,13.7,1.4,15.8
E00000708,74.7,9.3,2.5,13.6
E00000709,55.2,18.2,10.5,16.1
E00000710,49.1,13.2,7.5,30.2
E00000711,67.6,14,3.2,15.3
E00000712,62.9,9.9,5.3,21.9
E00000713,60.4,10.7,20.1,8.8
E00000714,61,21.1,4.9,13
E00000716,73.1,8,0.5,18.4
E00000717,58.3,11.7,10.8,19.2
E00000720,59.5,15.5,4.7,20.3
E00000723,71,6.9,4.6,17.6
E00000724,47.1,8.2,5.9,38.8
E00000725,60.3,17.4,5.8,16.5
E00000726,51.4,24.3,2.1,22.1
E00000727,58.3,20.1,2.9,18.7
E00000728,46.7,24.4,3,25.9
E00000730,50.3,23.4,6.9,19.3
E00000732,52.1,22.6,4.1,21.2
E00000737,51.9,20.2,11.5,16.3
E00000738,77.2,8.9,5,8.9
E00000739,62.7,17.5,7.1,12.7
E00000740,67,13,4,16
E00000742,66.9,12.4,6.6,14
E00000743,66.3,15.7,6.7,11.2
E00000745,77.1,4.3,5,13.6
E00000746,66.7,14.1,3.8,15.4
E00000747,46.1,10.2,10.2,33.6
E00000748,46.4,21.7,9.6,22.3
E00000749,63.6,7.3,6.4,22.7
E00000750,61.4,15.8,9.6,13.2
E00000751,61.7,16.2,4.8,17.4
E00000752,50.9,10,10,29.1
E00000754,65.3,13.6,5.4,15.6
E00000755,41.1,11.6,12.5,34.8
E00000756,53.5,7.8,6.2,32.6
E00000757,45.7,9.3,11.6,33.3
E00000758,45.4,8.2,10.3,36.1
E00000761,56.1,12.2,6.1,25.5
E00000763,63.4,14.3,5.4,17
E00000767,50,20,4.3,25.7
E00000768,68.1,11.1,1.4,19.4
E00000870,78.7,12,3.7,5.6
E00000875,79.8,7.7,4.8,7.7
E00000880,69.2,11.5,3.1,16.2
E00000888,66.4,11.8,9.1,12.7
E00000890,88,7.2,0.8,4
E00000894,82.1,7.6,4.1,6.2
E00000897,74.7,9.9,4.4,11
E00000900,81.9,10.9,1.4,5.8
E00000904,79.4,5.2,2.1,13.4
E00000906,82.2,6.8,0.8,10.2
E00000908,73.1,16,1.7,9.2
E00000914,78.7,6.5,2.8,12
E00000966,73.3,3.8,6.9,16
E00000967,72.2,11.9,4.8,11.1
E00000968,66,13.2,3.8,17
E00000969,86.7,5.2,0.7,7.4
E00000970,79.4,9.5,2.4,8.7
E00000971,78.3,6.2,1.6,14
E00000972,75.4,14.6,0,10
E00000973,64.6,10.2,4.1,21.1
E00000974,59.2,10.4,3.2,27.2
E00000975,77.3,8.6,6.3,7.8
E00000976,66.5,12.3,4.5,16.8
E00000977,73.3,13.7,2.5,10.6
E00000978,75.4,9.6,3.5,11.4
E00000979,79.3,9.3,1.4,10
E00000980,60.9,12.2,4.3,22.6
E00000981,82.4,12.8,1.6,3.2
E00000982,92,3.2,0,4.8
E00000983,67.5,16.7,2.4,13.5
E00000984,77.3,11.7,1.8,9.2
E00000985,79.7,10.9,0,9.4
