areacd,national_identity_all_4a-001,national_identity_all_4a-002,national_identity_all_4a-003
E00000622,72.2,3.4,24.3
E00000624,61.2,3.2,35.6
E00000626,58.3,2.7,39.1
E00000628,65,4.6,30.3
E00000629,66.9,2.8,30.3
E00000630,62.9,4.8,32.3
E00000631,70.9,5.9,23.2
E00000632,78.6,3.6,17.8
E00000633,69,3.7,27.3
E00000634,73.7,3.9,22.4
E00000635,62.7,4.6,32.7
E00000637,64.7,7.3,28.1
E00000638,74.5,4.4,21.1
E00000640,70.2,4.6,25.2
E00000641,78.8,2.8,18.4
E00000642,67.3,3.5,29.2
E00000644,72.7,3.6,23.7
E00000645,80.2,1.7,18.1
E00000647,73.3,3,23.7
E00000648,70.2,3.3,26.5
E00000650,73,2.9,24.1
E00000651,71.9,5.5,22.6
E00000653,74.7,1.9,23.4
E00000654,73.3,7.1,19.6
E00000655,63.1,7.1,29.8
E00000656,60.9,6.2,32.9
E00000657,75.1,3.8,21.1
E00000659,68.8,2.7,28.6
E00000660,69.6,4.6,25.8
E00000661,68.9,4.5,26.6
E00000662,75.7,5.1,19.2
E00000667,70.9,4.4,24.8
E00000687,59,12.8,28.3
E00000688,66.9,8.6,24.6
E00000689,68.3,6.5,25.2
E00000690,81.6,2.2,16.2
E00000691,54.3,3.2,42.5
E00000692,77.5,5.9,16.6
E00000693,51.3,4.8,43.9
E00000694,51.8,7,41.2
E00000695,76.1,6.3,17.6
E00000697,79.1,3.4,17.5
E00000698,66.3,4.8,29
E00000699,70.1,5.7,24.1
E00000700,69.3,5.2,25.5
E00000701,70.3,6.3,23.4
E00000702,57.4,2,40.6
E00000703,79.4,4.7,15.9
E00000704,58.6,11,30.4
E00000705,72.9,8.8,18.2
E00000706,64.5,5.7,29.8
E00000707,68.8,6.2,25
E00000708,71.7,5.5,22.8
E00000709,71.4,3.4,25.1
E00000710,56.3,5.9,37.8
E00000711,65.8,9.8,24.5
E00000712,66.6,4.2,29.2
E00000713,67.3,6.1,26.6
