areacd,legal_partnership_status_3a-001,legal_partnership_status_3a-002
E00000622,37.9,62.1
E00000624,46,54
E00000626,31,69
E00000628,51.3,48.7
E00000629,53.7,46.3
E00000630,38.4,61.6
E00000631,45.4,54.6
E00000632,44,56
E00000633,42.1,57.9
E00000634,42.9,57.1
E00000635,54.7,45.3
E00000637,45.3,54.7
E00000638,49,51
E00000640,36.2,63.8
E00000641,41.8,58.2
E00000642,48.9,51.1
E00000644,38.5,61.5
E00000645,40.2,59.8
E00000647,38.6,61.4
E00000648,41.4,58.6
E00000650,44.7,55.3
E00000651,41.6,58.4
E00000653,45.8,54.2
E00000654,38.9,61.1
E00000655,53,47
E00000656,49,51
E00000657,40.2,59.8
E00000659,41.4,58.6
E00000660,46.3,53.7
E00000661,52.5,47.5
E00000662,43.3,56.7
E00000667,45.3,54.7
E00000687,47.9,52.1
E00000688,43.4,56.6
E00000689,44.4,55.6
E00000690,49.2,50.8
E00000691,42.4,57.6
E00000692,49.1,50.9
E00000693,35.3,64.7
E00000694,39.2,60.8
E00000695,55,45
E00000697,62.7,37.3
E00000698,43.8,56.3
E00000699,44.8,55.2
E00000700,45.3,54.7
E00000701,52,48
E00000702,39.6,60.4
E00000703,58.7,41.3
E00000704,33.8,66.2
E00000705,60.6,39.4
E00000706,51.1,48.9
E00000707,49.3,50.7
E00000708,50.2,49.8
E00000709,26.5,73.5
E00000710,39.7,60.3
E00000711,40.4,59.6
E00000712,43.5,56.5
E00000713,37.6,62.4
E00000714,43.8,56.2
E00000716,33.4,66.6
E00000717,32.4,67.6
E00000720,35.3,64.7
E00000723,45.8,54.2
E00000724,41.6,58.4
E00000725,54.9,45.1
E00000726,49.2,50.8
E00000727,49.7,50.3
E00000728,58.9,41.1
E00000730,54.9,45.1
E00000732,52,48
E00000737,32.2,67.8
E00000738,27.1,72.9
E00000739,49,51
E00000740,35.5,64.5
E00000742,27.8,72.2
E00000743,40.5,59.5
E00000745,22.6,77.4
E00000746,34.4,65.6
E00000747,27.8,72.2
E00000748,41.7,58.3
E00000749,27.3,72.7
E00000750,25.1,74.9
E00000751,35.8,64.2
E00000752,46.1,53.9
E00000754,44.7,55.3
E00000755,44.7,55.3
E00000756,33.2,66.8
E00000757,48.1,51.9
E00000758,43.1,56.9
E00000761,34.9,65.1
E00000763,39.4,60.6
E00000767,35.9,64.1
E00000768,47.2,52.8
E00000870,45.5,54.5
E00000875,53.3,46.7
E00000880,28.7,71.3
E00000888,43.1,56.9
E00000890,45.6,54.4
E00000894,35.4,64.6
E00000897,27.4,72.6
E00000900,41.9,58.1
E00000904,28.1,71.9
E00000906,55.4,44.6
E00000908,30.8,69.2
E00000914,55.2,44.8
E00000966,45.9,54.1
E00000967,40.6,59.4
E00000968,50,50
E00000969,61.2,38.8
E00000970,54.9,45.1
E00000971,54.3,45.7
E00000972,64.3,35.7
E00000973,41.1,58.9
E00000974,41.5,58.5
E00000975,45.7,54.3
E00000976,32.5,67.5
E00000977,49.1,50.9
E00000978,56.1,43.9
E00000979,65.9,34.1
E00000980,43.4,56.6
E00000981,62.1,37.9
E00000982,68.6,31.4
E00000983,59,41
E00000984,47.6,52.4
E00000985,56,44
E00000986,50.2,49.8
E00000987,55.8,44.2
E00000988,55.5,44.5
E00000990,55.4,44.6
E00000991,28.1,71.9
E00000992,35,65
E00000993,64.7,35.3
E00000994,43,57
E00000995,31.4,68.6
E00000996,42.6,57.4
E00000997,49.7,50.3
E00000998,52.3,47.7
E00000999,55.6,44.4
E00001000,40.3,59.7
E00001001,47.5,52.5
E00001002,67.1,32.9
E00001003,54.2,45.8
E00001004,57.2,42.8
E00001005,41.1,58.9
E00001006,56.6,43.4
E00001007,58.2,41.8
E00001008,53.3,46.7
E00001009,33.9,66.1
E00001010,49.8,50.2
E00001011,66.2,33.8
E00001012,36.8,63.2
E00001013,43.5,56.5
E00001014,57.2,42.8
E00001015,65.8,34.2
E00001016,40.8,59.2
E00001017,58.8,41.2
E00001018,47.9,52.1
E00001019,51,49
E00001020,62.9,37.1
E00001021,34.9,65.1
E00001022,60.4,39.6
E00001023,69.1,30.9
E00001024,60.3,39.7
E00001025,62.8,37.2
E00001026,37.7,62.3
E00001027,50.2,49.8
E00001029,53.3,46.7
E00001032,51.8,48.2
E00001033,34.4,65.6
E00001034,33.3,66.7
E00001036,52.7,47.3
E00001037,57.2,42.8
E00001039,27.6,72.4
E00001040,49.8,50.2
E00001041,18.4,81.6
E00001042,59.1,40.9
E00001043,71.7,28.3
E00001044,54.3,45.7
E00001045,60.7,39.3
E00001047,68.1,31.9
E00001048,26.4,73.6
E00001049,67.1,32.9
E00001050,41.5,58.5
E00001051,57.6,42.4
E00001052,58.7,41.3
E00001053,70.4,29.6
E00001054,63.5,36.5
E00001055,40.3,59.7
E00001056,37.5,62.5
E00001058,45.6,54.4
E00001059,65,35
E00001060,29.7,70.3
E00001061,36.8,63.2
E00001062,45.1,54.9
E00001063,56.9,43.1
E00001064,55.5,44.5
E00001065,58.7,41.3
E00001066,46.5,53.5
E00001067,39.6,60.4
E00001068,49.5,50.5
E00001069,42.4,57.6
E00001071,45.8,54.2
E00001072,45.9,54.1
E00001073,47.8,52.2
E00001074,46.1,53.9
E00001075,46,54
E00001076,23.7,76.3
E00001077,48.6,51.4
E00001078,33.6,66.4
E00001079,33.3,66.7
E00001081,37,63
E00001082,38.3,61.7
E00001083,43.4,56.6
E00001084,37.8,62.2
E00001085,41.8,58.2
E00001086,43.7,56.3
E00001087,40.5,59.5
E00001089,47.2,52.8
E00001090,45,55
E00001091,46.1,53.9
E00001092,53.5,46.5
E00001093,62,38
E00001094,68.7,31.3
E00001095,57.3,42.7
E00001096,48.5,51.5
E00001097,60.5,39.5
E00001098,66.6,33.4
E00001099,70.4,29.6
E00001100,64.2,35.8
E00001101,47.9,52.1
E00001102,45.4,54.6
E00001103,59.6,40.4
E00001104,49.8,50.2
E00001105,46.8,53.2
E00001106,57.4,42.6
E00001107,35.3,64.7
E00001109,35.5,64.5
E00001111,41.8,58.2
E00001112,42.1,57.9
E00001113,34.9,65.1
E00001114,45.3,54.7
E00001135,65.8,34.2
E00001141,44.3,55.7
E00001142,50,50
E00001143,44.9,55.1
E00001144,50,50
E00001149,55.1,44.9
E00001150,62.6,37.4
E00001151,62.8,37.2
E00001152,57.1,42.9
E00001153,59.6,40.4
E00001155,49,51
E00001156,43.1,56.9
E00001157,51.1,48.9
E00001158,38.1,61.9
E00001159,29.5,70.5
E00001160,40.8,59.2
E00001161,46.8,53.2
E00001162,38.6,61.4
E00001163,44.3,55.7
E00001164,37.5,62.5
E00001165,38.8,61.2
E00001166,37,63
E00001167,56.9,43.1
E00001168,50.7,49.3
E00001169,54.1,45.9
E00001170,34.5,65.5
E00001171,35.2,64.8
E00001172,63.9,36.1
E00001173,51.4,48.6
E00001174,43.8,56.2
E00001175,56.4,43.6
E00001176,46.2,53.8
E00001177,46.6,53.4
E00001178,41.4,58.6
E00001179,44,56
E00001180,34.7,65.3
E00001181,49.7,50.3
E00001182,57.2,42.8
E00001183,60.6,39.4
E00001184,34.7,65.3
E00001185,39.4,60.6
E00001186,58.5,41.5
E00001187,49.9,50.1
E00001188,31,69
E00001189,33,67
E00001191,38.6,61.4
E00001192,45.3,54.7
E00001193,57.6,42.4
E00001194,42,58
E00001195,62,38
E00001196,46.6,53.4
E00001197,48.8,51.2
E00001198,39,61
E00001199,23.8,76.2
E00001200,59.6,40.4
E00001201,61.3,38.7
E00001202,46.1,53.9
E00001203,34,66
E00001204,44.1,55.9
E00001205,28,72
E00001255,57.5,42.5
E00001256,44,56
E00001257,64.5,35.5
E00001258,53.5,46.5
E00001261,47.8,52.2
E00001262,59,41
E00001265,50.3,49.7
E00001268,52.6,47.4
E00001269,51.6,48.4
E00001270,44.3,55.7
E00001271,64.3,35.7
E00001272,36,64
E00001273,51.8,48.2
E00001274,65.7,34.3
E00001275,54.3,45.7
E00001276,55.6,44.4
E00001277,59.1,40.9
E00001278,46.7,53.3
E00001279,40.8,59.2
E00001280,34.6,65.4
E00001281,32.3,67.7
E00001282,49.8,50.2
E00001283,47.8,52.2
E00001284,58.6,41.4
E00001285,57.8,42.2
E00001286,35.1,64.9
E00001288,44.1,55.9
E00001289,54.7,45.3
E00001290,52.7,47.3
E00001291,47.1,52.9
E00001292,48.2,51.8
E00001293,52.8,47.2
E00001294,38.4,61.6
E00001352,36.6,63.4
E00001358,43.1,56.9
E00001359,42.4,57.6
E00001360,66.8,33.2
E00001362,68.7,31.3
E00001363,68.2,31.8
E00001364,66.4,33.6
E00001365,67.7,32.3
E00001366,65.8,34.2
E00001446,60.6,39.4
E00001447,40.6,59.4
E00001448,43.1,56.9
E00001449,44.2,55.8
E00001450,26.1,73.9
