areacd,disability_3a-001,disability_3a-002
E00000622,23,77
E00000624,6,94
E00000626,14.5,85.5
E00000628,11.8,88.2
E00000629,15.6,84.4
E00000630,9.4,90.6
E00000631,10.4,89.6
E00000632,15.6,84.4
E00000633,13.5,86.5
E00000634,13,87
E00000635,16.6,83.4
E00000637,13.1,86.9
E00000638,13.5,86.5
E00000640,12,88
E00000641,15.2,84.8
E00000642,16.3,83.7
E00000644,14.6,85.4
E00000645,17.9,82.1
E00000647,10.9,89.1
E00000648,19.1,80.9
E00000650,12.7,87.3
E00000651,13.4,86.6
E00000653,11.2,88.8
E00000654,17.2,82.8
E00000655,8.2,91.8
E00000656,17.7,82.3
E00000657,14.6,85.4
E00000659,18.2,81.8
E00000660,11.9,88.1
E00000661,11.5,88.5
E00000662,13.9,86.1
E00000667,13.3,86.7
E00000687,7.6,92.4
E00000688,15.7,84.3
E00000689,9.7,90.3
E00000690,16.2,83.8
E00000691,7.4,92.6
E00000692,13,87
E00000693,19.3,80.7
E00000694,11.1,88.9
E00000695,11.8,88.2
E00000697,11.5,88.5
E00000698,20.1,79.9
E00000699,12.7,87.3
E00000700,8.9,91.1
E00000701,14.1,85.9
E00000702,13.2,86.8
E00000703,9.4,90.6
E00000704,16,84
E00000705,11.8,88.2
E00000706,15.1,84.9
E00000707,16.8,83.2
E00000708,14.4,85.6
E00000709,16.6,83.4
E00000710,13.6,86.4
E00000711,13.1,86.9
E00000712,11.9,88.1
E00000713,10.4,89.6
E00000714,12.8,87.2
E00000716,15.7,84.3
E00000717,13.4,86.6
E00000720,14.2,85.8
E00000723,10.8,89.2
E00000724,9.8,90.2
E00000725,10.3,89.7
E00000726,8.5,91.5
E00000727,11.2,88.8
E00000728,7.5,92.5
E00000730,8.5,91.5
E00000732,10,90
E00000737,11.6,88.4
E00000738,21,79
E00000739,9.2,90.8
E00000740,18.1,81.9
E00000742,13.7,86.3
E00000743,16.8,83.2
E00000745,22.8,77.2
E00000746,7.8,92.2
E00000747,17.8,82.2
E00000748,11,89
E00000749,22.6,77.4
E00000750,17.6,82.4
E00000751,18.6,81.4
E00000752,11,89
E00000754,9.3,90.7
E00000755,5.6,94.4
E00000756,12.7,87.3
E00000757,6.3,93.7
E00000758,9.5,90.5
E00000761,16.2,83.8
E00000763,19.6,80.4
E00000767,18.4,81.6
E00000768,10.9,89.1
E00000870,12.4,87.6
E00000875,11.7,88.3
E00000880,23.6,76.4
E00000888,6.9,93.1
E00000890,12.6,87.4
E00000894,21.3,78.7
E00000897,21,79
E00000900,12.1,87.9
E00000904,25.8,74.2
E00000906,4,96
E00000908,12.9,87.1
E00000914,9.5,90.5
E00000966,12.4,87.6
E00000967,12.5,87.5
E00000968,12.6,87.4
E00000969,12.7,87.3
E00000970,11.3,88.7
E00000971,13.6,86.4
E00000972,10.6,89.4
E00000973,13.1,86.9
E00000974,11.5,88.5
E00000975,11,89
E00000976,18.2,81.8
E00000977,10.9,89.1
E00000978,9.6,90.4
E00000979,7.1,92.9
E00000980,15.6,84.4
E00000981,5.9,94.1
E00000982,8.4,91.6
E00000983,9.3,90.7
E00000984,12.5,87.5
E00000985,14.2,85.8
E00000986,12.9,87.1
E00000987,9.8,90.2
E00000988,13.9,86.1
E00000990,16.6,83.4
E00000991,21.8,78.2
E00000992,13,87
E00000993,10.7,89.3
E00000994,18.2,81.8
E00000995,8,92
E00000996,10.4,89.6
E00000997,9.5,90.5
E00000998,18.2,81.8
E00000999,12.2,87.8
E00001000,18.1,81.9
E00001001,15.1,84.9
E00001002,7.3,92.7
E00001003,10.8,89.2
E00001004,9.9,90.1
E00001005,12.6,87.4
E00001006,10.6,89.4
E00001007,12.5,87.5
E00001008,13.7,86.3
E00001009,17.5,82.5
E00001010,16.3,83.7
E00001011,9.6,90.4
E00001012,19,81
E00001013,12.3,87.7
E00001014,11.2,88.8
E00001015,5.3,94.7
E00001016,11.1,88.9
E00001017,8.9,91.1
E00001018,10.4,89.6
E00001019,10.7,89.3
E00001020,8,92
E00001021,14.6,85.4
E00001022,8.2,91.8
E00001023,7.3,92.7
E00001024,6.5,93.5
E00001025,11.1,88.9
E00001026,14.5,85.5
E00001027,8.9,91.1
E00001029,13.4,86.6
E00001032,12,88
E00001033,16.9,83.1
E00001034,14.2,85.8
E00001036,9.2,90.8
E00001037,12.6,87.4
E00001039,21.6,78.4
E00001040,10.1,89.9
E00001041,34.5,65.5
E00001042,13.4,86.6
E00001043,8,92
E00001044,11.3,88.7
E00001045,11.6,88.4
E00001047,6.1,93.9
E00001048,9.9,90.1
E00001049,6.8,93.2
E00001050,15.8,84.2
E00001051,15.6,84.4
E00001052,11.3,88.7
E00001053,6.1,93.9
E00001054,15.4,84.6
E00001055,12.5,87.5
E00001056,11.7,88.3
E00001058,8.8,91.3
E00001059,9.8,90.2
E00001060,15.3,84.7
E00001061,17.2,82.8
E00001062,9.2,90.8
E00001063,10.3,89.7
E00001064,6.7,93.3
E00001065,9.4,90.6
E00001066,13.3,86.7
E00001067,15.2,84.8
E00001068,8.2,91.8
E00001069,30.8,69.2
E00001071,20.3,79.7
E00001072,9.3,90.7
E00001073,4.2,95.8
E00001074,9.3,90.7
E00001075,13,87
E00001076,23.4,76.6
E00001077,8.9,91.1
E00001078,16.2,83.8
E00001079,13,87
E00001081,22,78
E00001082,10.7,89.3
E00001083,10.6,89.4
E00001084,11.4,88.6
E00001085,11,89
E00001086,12,88
E00001087,12.7,87.3
E00001089,13.1,86.9
E00001090,16.2,83.8
E00001091,8.7,91.3
E00001092,15.1,84.9
E00001093,9,91
E00001094,6.7,93.3
E00001095,11.5,88.5
E00001096,13.3,86.7
E00001097,9.2,90.8
E00001098,7.7,92.3
E00001099,7.7,92.3
E00001100,6.9,93.1
E00001101,12.6,87.4
E00001102,14.7,85.3
E00001103,8.9,91.1
E00001104,13.9,86.1
E00001105,10.2,89.8
E00001106,14.2,85.8
E00001107,10.6,89.4
E00001109,14.5,85.5
E00001111,14.8,85.2
E00001112,12.6,87.4
E00001113,11.7,88.3
E00001114,12,88
E00001135,8.3,91.7
E00001141,9.3,90.7
E00001142,9.5,90.5
E00001143,11.5,88.5
E00001144,12.8,87.2
E00001149,8,92
E00001150,7.2,92.8
E00001151,8.5,91.5
E00001152,9.7,90.3
E00001153,6.5,93.5
E00001155,12.5,87.5
E00001156,22.7,77.3
E00001157,10.6,89.4
E00001158,12.3,87.7
E00001159,13.5,86.5
E00001160,10,90
E00001161,10.6,89.4
E00001162,23,77
E00001163,9.1,90.9
E00001164,12.4,87.6
E00001165,11.4,88.6
E00001166,10.8,89.2
E00001167,8.6,91.4
E00001168,8.6,91.4
E00001169,8.7,91.3
E00001170,10.8,89.2
E00001171,16.6,83.4
E00001172,7.3,92.7
E00001173,9.2,90.8
E00001174,8.2,91.8
E00001175,15.5,84.5
E00001176,11.5,88.5
E00001177,7.7,92.3
E00001178,10.4,89.6
E00001179,12.8,87.2
E00001180,20.6,79.4
E00001181,12.4,87.6
E00001182,9.2,90.8
E00001183,9.7,90.3
E00001184,13.3,86.7
E00001185,10.3,89.7
E00001186,12.1,87.9
E00001187,15.1,84.9
E00001188,12,88
E00001189,11.9,88.1
E00001191,13.2,86.8
E00001192,13.2,86.8
E00001193,10,90
E00001194,13.5,86.5
E00001195,11.2,88.8
E00001196,10.8,89.2
E00001197,11.3,88.7
E00001198,17.6,82.4
E00001199,11.2,88.8
E00001200,8.8,91.2
E00001201,10.5,89.5
E00001202,8.4,91.6
E00001203,12.5,87.5
E00001204,13.7,86.3
E00001205,13.1,86.9
E00001255,10,90
E00001256,15.1,84.9
E00001257,10.2,89.8
E00001258,14,86
E00001261,11.4,88.6
E00001262,11.3,88.7
E00001265,12.1,87.9
E00001268,14.8,85.2
E00001269,11.8,88.2
E00001270,6,94
E00001271,9.1,90.9
