areacd,is_carer_5a-001,is_carer_5a-002,is_carer_5a-003,is_carer_5a-004
E00000622,92.8,4.4,0.8,2
E00000624,95.1,2.4,0.3,2.1
E00000626,94.9,2.4,1,1.7
E00000628,93.8,3,1.3,2
E00000629,90.8,5.1,2.4,1.6
E00000630,93.9,3.7,0,2.4
E00000631,91.9,3,2.7,2.4
E00000632,90.7,3.4,2.1,3.8
E00000633,89.1,3.4,6.1,1.3
E00000634,91.7,3.4,2.5,2.5
E00000635,90.3,3.6,3.6,2.5
E00000637,93.3,3.2,1.9,1.6
E00000638,90.1,3.6,2.8,3.6
E00000640,92.7,3.4,2.8,1.1
E00000641,91,6,1.3,1.7
E00000642,90.8,3.4,2.2,3.7
E00000644,90.5,5.8,1.8,1.8
E00000645,89,3.7,2.1,5.2
E00000647,92.2,1.5,3.3,3
E00000648,86.9,3.8,2,7.3
E00000650,93.8,2.3,1,2.9
E00000651,87.3,5,3,4.8
E00000653,91.9,2.3,1.8,3.9
E00000654,94.2,2.2,1.8,1.8
E00000655,96.3,1.8,0.9,0.9
E00000656,90,5.6,2.2,2.2
E00000657,95,1.4,1.9,1.7
E00000659,91.4,2.2,3.2,3.2
E00000660,93.5,2.2,2.7,1.7
E00000661,91.5,4.3,1.5,2.8
E00000662,94.4,2.2,0.9,2.5
E00000667,89.9,4,2,4.2
E00000687,92.2,5.2,2.2,0.4
E00000688,90.6,3.9,1.8,3.6
E00000689,93.4,4.5,0.8,1.3
E00000690,90.5,6.2,2.1,1.3
E00000691,96.8,1.4,1.1,0.7
E00000692,95.3,3,1.1,0.5
E00000693,97,1.7,0.3,1
E00000694,95,3.7,0.3,1.1
E00000695,91.8,5.4,1.1,1.6
E00000697,86.9,8.3,1.4,3.3
E00000698,95.2,2.4,1.1,1.3
E00000699,91.9,5.1,2.4,0.6
E00000700,95.1,2.9,1,1
E00000701,93,5.4,0.9,0.6
E00000702,92.7,2.8,0.7,3.8
E00000703,92.8,4.2,1.3,1.6
E00000704,90.9,5.5,1.6,2
E00000705,91,5.3,2.5,1.1
E00000706,94.2,3.5,0.6,1.6
E00000707,86.3,4.4,1,8.3
E00000708,93.7,4.5,1,0.8
E00000709,94,2.4,1.5,2.1
E00000710,93.8,3.3,2.3,0.6
E00000711,93.3,4.8,0.9,1.1
E00000712,91.3,2,3.8,2.9
E00000713,94.4,2.7,0.6,2.4
E00000714,89.9,5.2,0.6,4.3
E00000716,90.5,6.4,0.5,2.6
E00000717,94.4,2.4,2.1,1
E00000720,92,5.3,0.6,2.1
E00000723,92.3,2.4,2.4,2.8
E00000724,89.9,6.7,0.6,2.8
E00000725,94.7,2.9,0.9,1.5
E00000726,90.5,5,2.3,2.3
E00000727,93.1,4.1,1.9,1
E00000728,94,2.4,2.1,1.5
E00000730,94.3,2.9,1.7,1.1
E00000732,93.7,2.3,1.6,2.3
E00000737,97.6,1.4,0.7,0.3
E00000738,91,1.4,4,3.6
E00000739,95,2.5,0.7,1.8
E00000740,89.8,5.1,3.5,1.6
E00000742,93.5,2.7,2.4,1.5
E00000743,93.3,2.2,0.7,3.7
E00000745,89.8,3,6.3,1
E00000746,94.4,3.1,1.5,1
E00000747,93.1,4.5,0.3,2.1
E00000748,94.7,1.3,1.7,2.3
E00000749,93.8,2.3,1.7,2.3
E00000750,91.9,3.5,1.1,3.5
E00000751,92.5,2.2,2.6,2.6
E00000752,92.9,3.8,0.6,2.6
E00000754,95,1.6,1.3,2.1
E00000755,96.1,1.2,1.9,0.8
E00000756,95.1,1.1,1.1,2.7
E00000757,94.7,1.1,1.9,2.3
E00000758,93.4,3.3,1.9,1.4
E00000761,94.9,3.9,0.4,0.8
E00000763,91,3.9,2.3,2.7
E00000767,95.1,1.1,0.8,3
E00000768,94.4,2.9,1.5,1.2
E00000870,90.5,6.2,1.2,2.1
E00000875,92.1,6.1,0.9,0.9
E00000880,86.3,4.8,3.8,5.1
E00000888,94.2,4.9,0.9,0
