geography_code,economic_activity_status_4a-001,economic_activity_status_4a-002,economic_activity_status_4a-003
W00002268,55.6,2.4,42
W00002269,48,2,50
W00002270,57.8,0,42.2
W00002271,40.6,0.9,58.5
W00002272,55,1.4,43.6
W00002327,44.8,6.9,48.3
W00002328,38.9,0.7,60.5
W00002329,60,3,37
W00002330,60.3,5.3,34.4
W00002331,55.8,1.8,42.4
W00002332,46.6,3.6,49.7
W00002333,54.5,2.3,43.2
W00002649,55.8,1.3,42.9
W00002650,52,3.6,44.4
W00002651,55.3,3.9,40.9
W00002652,42.9,0.9,56.3
W00002653,49.8,2,48.2
W00002654,68.2,3.4,28.4
W00002655,51.4,2.8,45.9
W00002684,42.9,1.5,55.6
W00002685,56.9,1.3,41.8
W00002686,56.8,0.9,42.3
W00002687,50.2,1.3,48.4
W00002688,60.3,0.8,38.9
W00002689,40.3,1.4,58.4
W00002690,40.2,2.6,57.3
W00002691,44.1,4.2,51.6
W00002695,56.6,0,43.4
W00002696,44.3,0.5,55.2
W00002697,50,1.8,48.2
W00002698,54.1,1.7,44.1
W00002699,50.5,2,47.5
W00002700,42.8,5.4,51.8
W00002701,50.5,1.5,48.1
W00002702,52,2.2,45.7
W00002703,47.4,1.1,51.5
W00003856,46.2,4.9,48.9
W00003857,52.8,4,43.1
W00003859,53.1,4.8,42.1
W00003862,51.6,5.6,42.7
W00003864,49.3,4.3,46.4
W00003865,44.8,2.4,52.8
W00004724,70.2,0.4,29.4
W00004725,50.2,4.5,45.3
W00004726,54.8,1.9,43.3
W00004728,61.2,3.1,35.7
W00004729,36.4,4.9,58.7
W00004730,56.3,2.5,41.2
W00004731,55.2,3.2,41.5
W00004732,55.5,2.2,42.3
W00004733,61.7,2,36.4
W00004735,61.4,2.9,35.7
W00004736,45.7,3.6,50.7
W00004737,54.9,1.7,43.4
W00004738,55.1,2.7,42.2
W00004739,50.6,1.9,47.5
W00004740,55.8,1.7,42.4
W00004741,65.6,2.9,31.5
W00004742,57.2,1.3,41.5
W00004743,53.3,4.4,42.2
W00004744,58.2,0.9,41
W00004745,59.5,2.6,37.9
W00004746,50,3.4,46.6
W00004747,45.2,2.7,52
W00004749,49.3,0.9,49.8
W00004750,56.2,3.2,40.6
W00004759,43.6,1.2,55.2
W00004760,55.7,1.8,42.5
W00004761,52.3,3.7,44
W00004762,54.4,4.8,40.7
W00004763,45.3,2.2,52.5
W00004764,46.3,4.2,49.5
W00004765,43.8,4.6,51.6
W00004766,53.9,6.6,39.5
W00004767,25.5,3.5,70.9
W00004768,59.5,3.9,36.6
W00004769,55,6.2,38.8
W00004770,57.1,4.1,38.7
W00004771,41.4,2.7,55.9
W00004772,56.1,2.7,41.3
W00004773,52.4,2.1,45.5
W00004774,39,1.8,59.2
W00004775,53.2,0.5,46.4
W00004776,57.1,5.7,37.3
W00004777,50.8,3.4,45.8
W00004778,50,3.1,46.9
W00004779,37.9,3.1,59
W00004780,53.2,3.7,43.1
W00004781,39,3.8,57.2
W00004782,43.3,4.5,52.2
W00004783,40.4,3.4,56.2
W00004784,45.2,3.2,51.6
W00004785,54,3.2,42.9
W00004786,53.3,1.8,44.9
W00004787,56.2,2.9,41
W00004794,55.8,2.5,41.7
W00004795,48.8,4,47.3
W00004796,52.3,3.7,44
W00004797,57,3.1,39.9
W00004798,49.4,0,50.6
W00004799,41.6,4.9,53.5
W00004800,42.1,1,56.9
W00004801,59.7,1.7,38.6
W00004810,53.7,1.9,44.4
W00004811,58.2,0.4,41.4
W00004812,51.2,2.1,46.7
W00004813,52.3,2.3,45.5
W00004814,41.9,2.6,55.6
W00004815,53.8,0.9,45.3
W00004816,31.1,1.4,67.5
W00004817,42.7,0,57.3
W00004818,46.8,0,53.2
W00004819,38,1.3,60.7
W00004820,49.2,1,49.7
W00004821,51.5,3.3,45.2
W00004822,64.7,0.8,34.5
W00004823,68.5,0.4,31.2
W00004824,66.7,2,31.4
W00004825,46,1,53
W00004826,43,1.8,55.2
W00004827,39.8,0.4,59.8
W00004828,36.9,3.5,59.6
W00004829,33.5,0,66.5
W00004830,49.8,1.7,48.5
W00004831,49.2,5.8,45
W00004832,41.2,3.8,55
W00004833,67.3,2.5,30.2
W00004834,45.4,0,54.6
W00004836,53.4,3.9,42.7
W00004837,46.9,1.9,51.2
W00004838,50.2,0.7,49.2
W00004839,46.8,2,51.2
W00004840,59.5,0,40.5
W00004841,52.4,3.3,44.3
W00004842,54.3,0.4,45.3
W00004843,57.9,3.5,38.6
W00004844,57.6,0.8,41.6
W00004845,40,2.1,57.9
W00004846,54.1,0.5,45.4
W00004847,52.3,1.7,46
W00004848,39.9,4.4,55.7
W00004849,30.7,2.2,67.1
W00004850,42.7,2.2,55.1
W00004851,61,1.9,37.1
W00004852,52.2,2.6,45.2
W00004853,37,1.6,61.4
W00004854,52.7,2.2,45.1
W00004855,43.2,4,52.9
W00004856,56.2,4.4,39.4
W00004857,47.1,1.6,51.3
W00004858,56.9,3.1,40
W00004859,48.8,3.7,47.5
W00004860,60.1,5.5,34.4
W00004861,55.7,3.8,40.6
W00004862,56.7,1.8,41.5
W00004863,44.9,6.3,48.8
W00004864,41.6,0,58.4
W00004865,40.9,3.6,55.6
W00004866,57,2.4,40.6
W00004867,53.1,2.7,44.2
W00004868,47,0,53
W00004869,49.3,0.5,50.2
W00004870,56.4,3.7,39.8
W00004871,59.6,2.1,38.3
W00004872,61.1,3.4,35.6
W00004873,56.9,4.3,38.8
W00004874,61.5,5.6,32.9
W00004875,57.9,0,42.1
W00004877,55.8,0,44.2
W00004879,65.8,1.8,32.5
W00004882,56.4,3.8,39.8
W00004883,47.5,3.8,48.7
W00004884,50.6,0,49.4
W00004885,53.7,2.7,43.6
W00004886,56,3.9,40.1
W00004887,41.8,2.9,55.2
W00004888,56.2,1.3,42.5
W00004889,57.4,2.7,39.8
W00004890,43.8,2.3,53.9
W00004891,55.8,3.4,40.8
W00004892,48.6,2.3,49.1
W00004893,27.4,8.1,64.4
W00004894,53.8,3,43.2
W00004895,52,2.5,45.6
W00004896,38.8,1.4,59.8
W00004897,46.7,4.2,49
W00004898,52,3.7,44.3
W00004899,39.7,1.4,58.9
W00004900,33.1,7.3,59.6
W00004901,31.4,4.6,63.9
W00004902,42.2,1.6,56.2
W00004903,34.1,2.7,63.1
W00004904,70.7,1.2,28
W00004905,51.4,2.9,45.7
W00004906,50.5,4.3,45.2
W00004907,56.1,4.7,39.2
W00004908,54.1,3.1,42.9
W00004909,58.7,3.2,38.1
W00004910,47.4,0.5,52.1
W00004911,51.4,0.9,47.7
W00004912,51.5,0.4,48.1
W00004913,55.9,1.1,43
W00004914,31.9,4.3,63.8
W00004915,40.4,4.2,55.4
W00004916,53,2.5,44.4
W00004917,47.4,4.5,48.2
W00004918,38.5,4.7,56.8
W00004919,58.4,1.9,39.7
W00004920,50,0.5,49.5
W00004921,58.8,1.3,39.8
W00004922,47,3.8,49.1
W00004923,62.5,2.2,35.3
W00004924,31.2,4.6,64.2
W00004925,46.8,2,51.2
W00004926,50.8,2.6,46.6
W00004927,56.2,6,37.7
W00004928,50.2,1.7,48.1
W00004929,53.1,0,46.9
W00004930,38.9,4.1,57
W00004931,60.6,3.2,36.3
W00004932,61.7,2.5,35.7
W00004934,52.4,3,44.6
W00004935,43.4,1.6,54.9
W00004947,50.5,3.2,46.3
W00004948,39.2,2.4,58.4
W00004949,41.3,7.4,51.2
W00004950,39,4.9,56.2
W00004951,48.3,2.9,48.8
W00004953,50.6,2.8,46.6
W00004964,45.1,2.7,52.2
W00004965,57.9,1.1,41
W00004966,51.8,3.5,44.7
W00004968,46.7,4.1,49.2
W00004969,47.7,3.1,49.2
W00004970,41.9,2.1,56
W00004971,47.9,1.4,50.7
W00004972,49.3,1.9,48.8
W00004973,36.5,3,60.5
W00004974,40.1,3.6,56.3
W00004975,53.6,4.1,42.3
W00004976,39.7,3.4,57
W00004977,59.2,4.2,36.6
W00004978,38.1,2.4,59.5
W00004979,46.7,2.9,50.4
W00004980,50.7,5,44.3
W00004981,54,4.4,41.6
W00004982,40.4,7.4,52.1
W00004983,55.9,0.5,43.6
W00004984,40.8,4.7,54.5
W00004985,41.8,2.1,56
W00004986,53.8,2.4,43.9
W00004987,33.8,7.2,59
W00004988,43.5,1.6,54.9
W00004989,52.6,4.6,42.9
W00004990,46,2.5,51.5
W00004991,44.3,1.2,54.5
W00004992,28.4,0.7,70.9
W00004993,42.2,2.1,55.7
W00004994,39.6,2.6,57.8
W00004995,29.4,2.8,67.8
W00004996,37.6,1.8,60.6
W00004997,33.5,7.1,59.4
W00004998,55.6,1.1,43.3
W00004999,52.4,1.7,45.8
W00005000,36.9,5.4,57.7
W00005001,48.5,1.3,50.2
W00005002,47.4,4,48.6
W00005003,41.5,4,54.5
W00005004,43.3,3.9,52.7
W00005005,64,2.5,33.5
W00005006,52.5,3.4,44.1
W00005007,56.8,1.4,41.8
W00005008,50.6,0.4,49
W00005009,51.9,3.8,44.3
W00005010,58.4,2.7,38.9
W00005011,60.9,2.5,36.6
W00005012,48.6,0.4,51
W00005013,56.2,4.6,39.2
W00005014,54.1,4.8,41.1
W00005015,39.6,4.3,56.1
W00005016,50.8,4.8,44.4
W00005017,45.9,5.7,48.5
W00005018,42.7,4.1,53.2
W00005019,52.3,2.7,45
W00005020,50.2,2.8,47
W00005021,64.3,1.3,34.4
W00005022,44.4,3,52.6
W00005023,49.5,2.3,48.2
W00005024,50.4,0.8,48.8
W00005025,57.5,3.1,39.5
W00005026,57.4,1.3,41.3
W00005027,47.7,5.8,46.5
W00005028,63.6,3.3,33.1
W00005029,56.8,4.1,39.1
W00005030,63,1.5,35.5
W00005031,44.7,2.7,52.7
W00005032,51.6,1.8,46.7
W00005033,43.4,0,56.6
W00005034,47.7,3.7,48.6
W00005035,51.6,2.9,45.4
W00005036,47.5,1.8,50.7
