geography_code,hh_size_5a-001,hh_size_5a-002,hh_size_5a-003,hh_size_5a-004
W00002268,32.1,29.5,19.9,18.6
W00002269,32.8,38.7,15.3,13.1
W00002270,35.5,31.6,13.2,19.7
W00002271,35.3,41.4,9.5,13.8
W00002272,32.5,31.8,15.3,20.4
W00002327,30.5,29,21.4,19.1
W00002328,27.9,33.6,13.9,24.6
W00002329,27,32.7,17.6,22.6
W00002330,32.8,29.7,17.2,20.3
W00002331,38.5,38.5,11,12.1
W00002332,35.5,36.4,14,14
W00002333,32.9,35.6,13.7,17.8
W00002649,32.2,36.3,17.8,13.7
W00002650,41.8,24.8,11.3,22
W00002651,25.2,48.9,11.5,14.5
W00002652,33.9,45.2,12.1,8.9
W00002653,35.8,30,18.3,15.8
W00002654,19.7,38.2,21.1,21.1
W00002655,30.4,33.5,17.4,18.6
W00002684,48.8,26.8,10.6,13.8
W00002685,30.3,34.4,13.9,21.3
W00002686,33.9,37.9,8.9,19.4
W00002687,34.4,39.2,15.2,11.2
W00002688,24.6,36.5,17.5,21.4
W00002689,31.6,44.1,13.2,11.2
W00002690,51.4,31.1,6.8,10.8
W00002691,36.8,36.8,8.8,17.5
W00002695,23.8,46.3,12.9,17
W00002696,51.9,24,11.6,12.4
W00002697,24.3,47.9,15.7,12.1
W00002698,27.8,43.7,21.4,7.1
W00002699,47.7,28.1,15.6,8.6
W00002700,43.6,25,19.3,12.1
W00002701,35.9,35.9,9.4,18.8
W00002702,37.9,30.6,17.7,13.7
W00002703,32.6,33.3,13.2,20.8
W00003856,32.2,41.3,11.6,14.9
W00003857,30.7,31.4,18.2,19.7
W00003859,30,32.1,15.7,22.1
W00003862,31.6,33.3,17.5,17.5
W00003864,27.5,41.3,17.4,13.8
W00003865,28.9,37.7,12.3,21.1
W00004724,17.9,38.2,22,22
W00004725,29.9,27.6,24.4,18.1
W00004726,28.4,30.9,14.8,25.9
W00004728,23.3,31,22.5,23.3
W00004729,28.9,29.9,18.6,22.7
W00004730,23.7,35.5,13.8,27
W00004731,27.3,40.6,16.4,15.6
W00004732,19.1,34.4,18.3,28.2
W00004733,28.2,37.4,18.3,16
W00004735,28.6,33.6,20.7,17.1
W00004736,29.7,34.4,18,18
W00004737,36.6,35.2,15.2,13.1
W00004738,29.2,32.8,16.8,21.2
W00004739,25.9,38.8,18.7,16.5
W00004740,33.6,36,16,14.4
W00004741,20.5,32.7,19.9,26.9
W00004742,26.4,38.8,19.8,14.9
W00004743,35.4,27.7,20.8,16.2
W00004744,16.2,40.7,18.6,24.6
W00004745,17.1,48.8,17.1,17.1
W00004746,19.3,42,21.8,16.8
W00004747,33.9,36.3,16.9,12.9
W00004749,31.7,39.8,18.7,9.8
W00004750,28.8,27.2,21.6,22.4
W00004759,38.7,30.6,13.7,16.9
W00004760,27.4,40.7,17.7,14.2
W00004761,28.6,38.9,18.3,14.3
W00004762,18.3,35.7,19,27
W00004763,34.4,43.8,10.4,11.5
W00004764,40.5,28.1,12.4,19
W00004765,25.4,39,14.4,21.2
W00004766,25.9,37.1,19,18.1
W00004767,82.2,11,4.2,2.5
W00004768,48.5,29.4,12.5,9.6
W00004769,47.1,33.8,11,8.1
W00004770,22.2,36.1,20.3,21.5
W00004771,35.9,34.2,13.7,16.2
W00004772,29.4,37.8,16.8,16
W00004773,41.8,30.5,19.1,8.5
W00004774,47,30.6,11.2,11.2
W00004775,30.2,38.8,15.5,15.5
W00004776,40,32.3,18.5,9.2
W00004777,45,30.9,13.4,10.7
W00004778,34.8,36.5,19.1,9.6
W00004779,37.4,32.1,13.7,16.8
W00004780,38.7,31.5,13.7,16.1
W00004781,41.5,26.2,15.2,17.1
W00004782,26.2,27.8,18.3,27.8
W00004783,21.4,26.5,22.2,29.9
W00004784,25.9,32.8,25,16.4
W00004785,23.6,34.1,22,20.3
W00004786,25.6,32.2,23.1,19
W00004787,28.7,42.6,18,10.7
W00004794,30.6,36.3,14.5,18.5
W00004795,32.8,34.5,22.4,10.3
W00004796,28.9,31.6,21.1,18.4
W00004797,34.1,34.9,18.6,12.4
W00004798,32.1,39.6,13.4,14.9
W00004799,39.1,31.6,12,17.3
W00004800,47.2,32.3,15.7,4.7
W00004801,33.3,36.4,15.5,14.7
W00004810,23.2,36,17.6,23.2
W00004811,24.4,38.6,16.5,20.5
W00004812,21.7,47.5,17.5,13.3
W00004813,29,42,17.4,11.6
W00004814,30.4,41.1,14.3,14.3
W00004815,33.3,38.2,11.4,17.1
W00004816,36.6,40.7,17.9,4.9
W00004817,30.5,43.2,10.2,16.1
W00004818,41.6,36,11.2,11.2
W00004819,35.4,33.8,17.7,13.1
W00004820,21.3,39.3,16.9,22.5
W00004821,32,34.4,15.6,18
W00004822,22.8,33.3,23.6,20.3
W00004823,28.7,28.7,22.5,20.2
W00004824,26.2,36.6,18.6,18.6
W00004825,27.3,49.1,13.6,10
W00004826,25.9,52.6,14.7,6.9
W00004827,25.2,46.6,15.3,13
W00004828,44.3,26.2,9.8,19.7
W00004829,44.9,38.1,10.9,6.1
W00004830,20.5,39.3,22.3,17.9
W00004831,28.1,34.1,18.5,19.3
W00004832,35.7,31,17.5,15.9
W00004833,27.5,35.2,19.9,17.4
W00004834,27.6,44.1,14.2,14.2
W00004836,36.4,39.8,12.7,11
W00004837,32.4,37.8,14.4,15.3
W00004838,36.1,31.6,17.7,14.6
W00004839,36.6,38.1,11.9,13.4
W00004840,25.9,33.9,25.9,14.3
W00004841,33,37.6,15.6,13.8
W00004842,25.2,45.5,15.4,13.8
W00004843,21.9,43,13.2,21.9
W00004844,14.9,45.5,21.5,18.2
W00004845,27.6,50.4,12.2,9.8
W00004846,41.5,39,11,8.5
W00004847,26.7,40,16.7,16.7
W00004848,26.1,26.8,23.9,23.2
W00004849,35.2,44.5,13.3,7
W00004850,43.1,38.7,8,10.2
W00004851,15.9,36.6,23.4,24.1
