geography_code,accommodation_type_3a-001,accommodation_type_3a-002,accommodation_type_3a-003
W00002268,100,0,0
W00002269,100,0,0
W00002270,89.3,10.7,0
W00002271,99.2,0.8,0
W00002272,98.1,1.9,0
W00002327,93.7,6.3,0
W00002328,100,0,0
W00002329,91.7,8.3,0
W00002330,96.8,3.2,0
W00002331,98.9,1.1,0
W00002332,97.2,2.8,0
W00002333,100,0,0
W00002649,100,0,0
W00002650,98.6,1.4,0
W00002651,99.2,0,0.8
W00002652,99.2,0.8,0
W00002653,100,0,0
W00002654,98.7,1.3,0
W00002655,100,0,0
W00002684,94.4,5.6,0
W00002685,90.8,9.2,0
W00002686,96.8,3.2,0
W00002687,99.2,0.8,0
W00002688,99.2,0.8,0
W00002689,94.1,5.9,0
W00002690,64.4,34.2,1.4
W00002691,88,12,0
W00002695,100,0,0
W00002696,63.3,35.9,0.8
W00002697,97.9,0,2.1
W00002698,92.7,7.3,0
W00002699,89,11,0
W00002700,73.6,25.7,0.7
W00002701,94.1,5.9,0
W00002702,99.2,0.8,0
W00002703,93.8,6.3,0
W00003856,100,0,0
W00003857,93.2,6.8,0
W00003859,91,9,0
W00003862,96.5,3.5,0
W00003864,98.2,0.9,0.9
W00003865,93.9,6.1,0
W00004724,99.2,0.8,0
W00004725,88.3,11.7,0
W00004726,98.7,1.3,0
W00004728,100,0,0
W00004729,73.2,26.8,0
W00004730,90.8,9.2,0
W00004731,100,0,0
W00004732,100,0,0
W00004733,99.2,0.8,0
W00004735,98.6,1.4,0
W00004736,96.1,3.9,0
W00004737,79.6,20.4,0
W00004738,87.6,12.4,0
W00004739,99.3,0,0.7
W00004740,85.7,14.3,0
W00004741,100,0,0
W00004742,95.8,4.2,0
W00004743,84.3,15.7,0
W00004744,100,0,0
W00004745,100,0,0
W00004746,99.2,0.8,0
W00004747,99.2,0.8,0
W00004749,99.2,0.8,0
W00004750,85.6,14.4,0
W00004759,85.4,14.6,0
W00004760,100,0,0
W00004761,100,0,0
W00004762,99.2,0.8,0
W00004763,100,0,0
W00004764,99.2,0,0.8
W00004765,91.4,8.6,0
W00004766,85.3,14.7,0
W00004767,20,78.3,1.7
W00004768,79.9,20.1,0
W00004769,84.1,15.9,0
W00004770,96.8,3.2,0
W00004771,97.5,2.5,0
W00004772,95.8,4.2,0
W00004773,82.9,17.1,0
W00004774,67.6,32.4,0
W00004775,92.2,7.8,0
W00004776,98.5,1.5,0
W00004777,87.9,12.1,0
W00004778,92.2,7.8,0
W00004779,65.1,20.2,14.7
W00004780,95.2,4.8,0
W00004781,79.8,20.2,0
W00004782,98.4,1.6,0
W00004783,100,0,0
W00004784,99.1,0,0.9
W00004785,99.2,0.8,0
W00004786,100,0,0
W00004787,97.5,2.5,0
W00004794,91.2,8.8,0
W00004795,94.6,5.4,0
W00004796,99.1,0,0.9
W00004797,100,0,0
W00004798,87.8,12.2,0
W00004799,91.7,8.3,0
W00004800,88.1,11.9,0
W00004801,100,0,0
W00004810,97.6,2.4,0
W00004811,98.4,1.6,0
W00004812,100,0,0
W00004813,61.4,1.4,37.1
W00004814,99.1,0.9,0
W00004815,100,0,0
W00004816,100,0,0
W00004817,99.1,0,0.9
W00004818,84,16,0
W00004819,77.3,22.7,0
W00004820,87.8,12.2,0
W00004821,75.2,24.8,0
W00004822,98.4,1.6,0
W00004823,100,0,0
W00004824,98.4,1.6,0
W00004825,98.1,1.9,0
W00004826,99.1,0.9,0
W00004827,100,0,0
W00004828,56.9,43.1,0
W00004829,61.9,38.1,0
W00004830,95.7,4.3,0
W00004831,95.5,4.5,0
W00004832,91.4,8.6,0
W00004833,100,0,0
W00004834,100,0,0
W00004836,98.3,1.7,0
W00004837,100,0,0
W00004838,78.3,21.7,0
W00004839,84.3,15.7,0
W00004840,99.1,0.9,0
W00004841,100,0,0
W00004842,100,0,0
W00004843,100,0,0
W00004844,100,0,0
W00004845,100,0,0
W00004846,99.2,0.8,0
W00004847,99.2,0,0.8
W00004848,91.3,8.7,0
W00004849,100,0,0
W00004850,99.3,0.7,0
W00004851,100,0,0
W00004852,100,0,0
W00004853,100,0,0
W00004854,100,0,0
W00004855,76.9,23.1,0
W00004856,73.9,26.1,0
W00004857,81.1,18.9,0
W00004858,82.4,17.6,0
W00004859,76.2,23.8,0
W00004860,74.6,25.4,0
W00004861,86.5,13.5,0
W00004862,78.1,21.9,0
W00004863,79.4,20.6,0
W00004864,96,4,0
W00004865,93,7,0
W00004866,100,0,0
W00004867,93.2,6.8,0
W00004868,98.5,1.5,0
W00004869,100,0,0
W00004870,100,0,0
W00004871,98.4,1.6,0
W00004872,100,0,0
W00004873,97.6,2.4,0
W00004874,98.3,1.7,0
W00004875,95.7,3.4,0.9
