geography_code,occupancy_rating_bedrooms_6a-001,occupancy_rating_bedrooms_6a-002,occupancy_rating_bedrooms_6a-003,occupancy_rating_bedrooms_6a-004,occupancy_rating_bedrooms_6a-005
W00002268,30.8,34,33.3,1.9,0
W00002269,56.9,29.9,10.9,2.2,0
W00002270,44.7,34.2,14.5,6.6,0
W00002271,57.6,26.3,16.1,0,0
W00002272,52.2,35,11.5,1.3,0
W00002327,38.9,24.4,35.1,1.5,0
W00002328,51.2,33.9,14.9,0,0
W00002329,35.3,32.7,30.1,1.9,0
W00002330,32.3,44.6,20,3.1,0
W00002331,51.6,33,13.2,2.2,0
W00002332,34.6,45.8,19.6,0,0
W00002333,43.8,37,19.2,0,0
W00002649,44.5,42.5,12.3,0.7,0
W00002650,37.9,32.1,30,0,0
W00002651,59.1,31.1,7.6,2.3,0
W00002652,56.5,33.9,9.7,0,0
W00002653,39.2,32.5,25.8,1.7,0.8
W00002654,60.3,25.6,10.3,3.8,0
W00002655,55.6,29.4,12.5,2.5,0
W00002684,33.9,30.6,34.7,0.8,0
W00002685,38.3,38.3,21.7,1.7,0
W00002686,54.9,32.8,11.5,0.8,0
W00002687,53.7,39,6.5,0.8,0
W00002688,51.6,35.2,11.7,1.6,0
W00002689,54.3,31.8,13.2,0.7,0
W00002690,24.3,31.1,43.2,1.4,0
W00002691,60.7,23.9,15.4,0,0
W00002695,44.1,41.4,13.8,0.7,0
W00002696,23.4,61.7,14.8,0,0
W00002697,55.7,33.6,10.7,0,0
W00002698,42.1,36.5,19.8,0.8,0.8
W00002699,19.2,59.2,21.6,0,0
W00002700,13.6,52.1,30.7,2.9,0.7
W00002701,38.7,35.3,26.1,0,0
W00002702,36.8,40,21.6,1.6,0
W00002703,31.9,46.5,20.1,1.4,0
W00003856,57.9,33.1,8.3,0.8,0
W00003857,45.5,32.8,18.7,3,0
W00003859,46.7,35,13.9,3.6,0.7
W00003862,49.1,36.2,13.8,0.9,0
W00003864,48.6,36.7,12.8,1.8,0
W00003865,43,39.5,14.9,2.6,0
W00004724,44.4,42.7,12.1,0.8,0
W00004725,37.5,41.4,18.8,2.3,0
W00004726,54.4,26.6,16.5,2.5,0
W00004728,44.6,37.7,14.6,3.1,0
W00004729,22.7,25.8,46.4,4.1,1
W00004730,40.4,30.5,25.8,2.6,0.7
W00004731,50,36.9,10.8,1.5,0.8
W00004732,56.9,30.8,12.3,0,0
W00004733,50.8,32.6,15.2,0.8,0.8
W00004735,51.1,32.6,16.3,0,0
W00004736,47.7,38.3,13.3,0.8,0
W00004737,15.9,48.3,34.5,1.4,0
W00004738,29.2,44.5,24.1,1.5,0.7
W00004739,45.7,39.3,12.9,2.1,0
W00004740,26.2,53.2,19,1.6,0
W00004741,57.1,27.6,11.8,3.5,0
W00004742,42.5,36.7,20,0.8,0
W00004743,23.4,46.1,28.1,1.6,0.8
W00004744,74.1,18.7,6,1.2,0
W00004745,64.3,29.4,5.6,0.8,0
W00004746,56.3,27.7,16,0,0
W00004747,52.4,37.1,10.5,0,0
W00004749,69.6,25.6,4.8,0,0
W00004750,44,35.2,20.8,0,0
W00004759,47.1,34.7,17.4,0,0.8
W00004760,45.7,41.4,12.9,0,0
W00004761,54,28.6,15.1,2.4,0
W00004762,45.5,34.1,17.9,2.4,0
W00004763,57.7,29.9,10.3,2.1,0
W00004764,44.7,35,17.1,1.6,1.6
W00004765,49.6,28.2,20.5,1.7,0
W00004766,47.4,35.3,14.7,1.7,0.9
W00004767,6.6,25.4,65.6,2.5,0
W00004768,26.5,41.2,32.4,0,0
W00004769,40.2,34.8,24.2,0.8,0
W00004770,38.9,36.9,22.3,1.9,0
W00004771,43.1,45.7,11.2,0,0
W00004772,55.5,36.1,6.7,1.7,0
W00004773,23.6,55.7,17.9,2.1,0.7
W00004774,33.8,21.3,43.4,1.5,0
W00004775,31.8,46.5,20.2,1.6,0
W00004776,29.2,53.1,16.2,1.5,0
W00004777,35.6,33.6,29.5,1.3,0
W00004778,33.3,38.6,25.4,2.6,0
W00004779,34.1,24.8,33.3,5.4,2.3
W00004780,35.2,34.4,24.8,4.8,0.8
W00004781,27.6,39.9,27.6,4.3,0.6
W00004782,33.6,38.4,24.8,3.2,0
W00004783,32.2,36.4,25.4,5.1,0.8
W00004784,31.4,36.4,28.8,3.4,0
W00004785,33.9,39.5,23.4,3.2,0
W00004786,48,35.8,16.3,0,0
W00004787,34.4,36.9,27,1.6,0
W00004794,33.9,45.2,19.4,1.6,0
W00004795,40.2,35,24.8,0,0
W00004796,38.6,40.4,18.4,2.6,0
W00004797,56.9,30.8,11.5,0,0.8
W00004798,41.5,43.7,11.1,3.7,0
W00004799,46.2,29.5,22,2.3,0
W00004800,22.8,38.6,37,0.8,0.8
W00004801,46.5,41.9,9.3,2.3,0
W00004810,57.1,31,11.9,0,0
W00004811,64.3,25.6,10.1,0,0
W00004812,63.3,28.3,7.5,0.8,0
W00004813,43.5,43.5,11.6,1.4,0
W00004814,65.5,26.5,8,0,0
W00004815,61.5,27.9,9,1.6,0
W00004816,78.5,16.5,5,0,0
W00004817,73.3,24.1,2.6,0,0
W00004818,60.3,23,16.7,0,0
W00004819,38.9,40.5,19,1.6,0
W00004820,38.2,36,23.6,2.2,0
W00004821,42.2,35.2,21.1,1.6,0
W00004822,52,35.8,12.2,0,0
W00004823,49.6,34.1,14,2.3,0
W00004824,61.7,30.6,7.7,0,0
W00004825,52.7,39.1,8.2,0,0
W00004826,68.1,28.4,2.6,0.9,0
W00004827,71.5,23.1,5.4,0,0
W00004828,21,34.7,37.9,6.5,0
W00004829,28.1,46.6,25.3,0,0
W00004830,31,34.5,33.6,0.9,0
W00004831,40.7,31.9,26.7,0.7,0
W00004832,25.4,40.5,27.8,6.3,0
W00004833,53,37.3,9.3,0.4,0
W00004834,54.7,38.3,7,0,0
W00004836,48.3,42.4,9.3,0,0
W00004837,55,31.5,13.5,0,0
W00004838,54.8,19.7,24.2,1.3,0
W00004839,47,38.8,14.2,0,0
W00004840,42,46.4,11.6,0,0
W00004841,40.9,43.6,15.5,0,0
