geography_code,ethnic_group_tb_6a-001,ethnic_group_tb_6a-002,ethnic_group_tb_6a-003,ethnic_group_tb_6a-004,ethnic_group_tb_6a-005
W00002268,0.6,0,0.3,98.6,0.6
W00002269,0,0,0.3,99.7,0
W00002270,3,1.2,0,95.8,0
W00002271,0,0,0.4,99.6,0
W00002272,0.8,0,1.4,97.8,0
W00002327,0,0.3,2.5,96.8,0.3
W00002328,1.6,0,0.8,97.6,0
W00002329,1,0,1.5,95.9,1.5
W00002330,0,0,0,100,0
W00002331,0,1.1,1.7,96.7,0.6
W00002332,1.3,1.3,5.5,91.9,0
W00002333,0,0,2.5,97.5,0
W00002649,0.6,0,0,99.4,0
W00002650,1.3,0.3,0.3,98.1,0
W00002651,0,0,0,100,0
W00002652,0.4,0,0.8,98.8,0
W00002653,0,0,0,100,0
W00002654,0.5,0,1.9,97.6,0
W00002655,0,0.3,0,99.5,0.3
W00002684,4.1,0,1.2,94.7,0
W00002685,4,0,0.4,94.2,1.4
W00002686,2.6,0,1.8,95.6,0
W00002687,0,0.4,0.4,99.2,0
W00002688,2.3,0.7,0,97,0
W00002689,0,0,0.6,99.4,0
W00002690,0.8,0.8,2.3,96.2,0
W00002691,0,0,0.4,99.6,0
W00002695,1.1,0.3,1.1,97.4,0
W00002696,4.6,0,0.4,95,0
W00002697,1,0,0.3,98.7,0
W00002698,1.1,0,2.6,96.3,0
W00002699,0.8,0,0,99.2,0
W00002700,0.3,0.7,1.7,94.8,2.4
W00002701,0,0,0,100,0
W00002702,1.9,0,1.1,93.7,3.3
W00002703,0.9,0,0.9,91.9,6.3
W00003856,0.7,0,1.1,98.1,0
W00003857,0.6,0,1.9,97.2,0.3
W00003859,0.3,0,2.1,97.6,0
W00003862,0.4,0.4,0.4,98.1,0.8
W00003864,1.2,0.4,0.8,96.7,0.8
W00003865,0.7,0,2.2,96.3,0.7
W00004724,1.3,0.3,1,97.4,0
W00004725,0,0.3,1,98.7,0
W00004726,0,0,2.5,97.5,0
W00004728,1.2,0,2.1,96.7,0
W00004729,0,0,0,100,0
W00004730,1,0,0.5,98.2,0.3
W00004731,1.3,0,0.3,98.3,0
W00004732,0.3,0,1.6,97.9,0.3
W00004733,1.3,0,0.7,98,0
W00004735,0.3,0.3,1.2,98.2,0
W00004736,0,0.3,0.6,99.2,0
W00004737,0,0.3,0.3,99.3,0
W00004738,1.9,0,0.3,97.8,0
W00004739,1.6,0,0.3,97.8,0.3
W00004740,1.8,1.5,1.8,93.8,1.1
W00004741,0,0.7,2,97.3,0
W00004742,0.4,0,0,99.6,0
W00004743,0,0.4,0.4,99.3,0
W00004744,0,0.5,1,98.3,0.2
W00004745,0,0.3,0.7,99,0
W00004746,0,0,0.7,99,0.3
W00004747,0.8,0,1.5,97.7,0
W00004749,0,0.8,2.3,96.9,0
W00004750,1.3,0.3,0.3,98,0
W00004759,3.7,1.3,1.3,93.6,0
W00004760,0,0,0,100,0
W00004761,1.4,0,1.4,97.2,0
W00004762,0,0.3,0.6,99.1,0
W00004763,0.5,0,0,99.5,0
W00004764,0,0,0,99.6,0.4
W00004765,0,0,1.8,98.2,0
W00004766,0.4,0,0,99.3,0.4
W00004767,1.3,1.3,0,97.4,0
W00004768,5.7,0,1.2,93.1,0
W00004769,4.2,0,0,93.7,2.1
W00004770,0,0,0,100,0
W00004771,0,0,0.4,98.8,0.8
W00004772,0,0,0.4,98.6,1.1
W00004773,5.1,0.4,2.9,91.7,0
W00004774,0,0,0,100,0
W00004775,1.4,0.3,0.3,97.2,0.7
W00004776,1.1,0,1.5,97.3,0
W00004777,3.4,0,3.8,92.8,0
W00004778,0,0,4.3,95.7,0
W00004779,1.8,0,1.4,96.8,0
W00004780,1.8,0.4,1.5,96.3,0
W00004781,0.3,0,1.4,98.3,0
W00004782,4.2,0,0,95.8,0
W00004783,0.3,0,3.1,96.3,0.3
W00004784,1.8,2.1,2.1,93.7,0.4
W00004785,1.3,0,1.3,97.1,0.3
W00004786,1.8,0.4,1.1,96.5,0.4
W00004787,0,0,0.4,99.2,0.4
W00004794,0,0,3.2,95.4,1.4
W00004795,0,0,2.5,97.5,0
W00004796,0.4,0,0.7,98.9,0
W00004797,0.4,0,0.4,99.3,0
W00004798,0.4,0.4,0.4,98.9,0
W00004799,0,0,2.8,97.2,0
W00004800,0,0,0,100,0
W00004801,0,0,0.7,99.3,0
W00004810,0,0.3,0,99.3,0.3
W00004811,0.3,0,1.3,97.4,1
W00004812,0.4,0,1.4,98.2,0
W00004813,0.7,0,0,99.3,0
W00004814,0,0.4,0.4,98.9,0.4
W00004815,0,0,1.5,98.5,0
W00004816,1.3,0,0,98.7,0
W00004817,0.4,0,0,98.8,0.8
W00004818,2.4,1.2,3.2,93.2,0
W00004819,0.7,0,0.4,98.9,0
W00004820,0,0,0,99.6,0.4
W00004821,0,3.1,0.3,96.6,0
W00004822,0,0,2,98,0
W00004823,1.6,0.3,1.3,96.4,0.3
W00004824,0.5,0,2.1,97.2,0.2
W00004825,1.3,0,1.3,97.4,0
W00004826,2.5,0,2.1,95.4,0
W00004827,0,0,0,100,0
W00004828,0.4,0,1.6,98,0
W00004829,0,0,0.8,99.2,0
W00004830,0,0,1,99,0
W00004831,3.2,0.3,0.3,96.2,0
W00004832,1.1,0,1.8,95.7,1.4
W00004833,0.9,0.2,1.6,97.1,0.2
W00004834,0,0,0,99.6,0.4
W00004836,0,0,0.4,98.7,0.9
W00004837,0,0.4,0.4,99.2,0
W00004838,0,0,0,100,0
W00004839,0,0,1.4,98.2,0.4
W00004840,0.4,0,0,99.2,0.4
W00004841,0,0,2.1,97,0.8
W00004842,0.7,0,0.4,98.9,0
W00004843,0.4,0,1.8,97.9,0
W00004844,2,0,0,98,0
W00004845,0,0,0,100,0
W00004846,0,0,0.5,99.5,0
W00004847,2.9,0,1.1,96.1,0
W00004848,2.3,1.4,2.3,92.9,1.1
W00004849,0,0,0,100,0
W00004850,2.4,0,0,96.8,0.8
W00004851,0.8,0,0.8,98.5,0
W00004852,2.6,0,0.3,97.1,0
W00004853,1.7,0.3,1.4,96.6,0
W00004854,1.9,0,1.1,96.9,0
W00004855,0,0,0,100,0
W00004856,2,0,0,98,0
W00004857,2.5,0.3,0.3,96.7,0.3
W00004858,2.6,0.7,0.3,96.4,0
W00004859,0.3,0.6,2.7,96.4,0
W00004860,0.4,0,0.8,98.9,0
W00004861,6.5,0,1.5,92,0
W00004862,2.7,0,0.6,96.4,0.3
W00004863,1.5,0,0.9,97.6,0
W00004864,0.6,0,0,98.1,1.3
W00004865,4.6,1.1,0.8,93.5,0
W00004866,1,0,0.3,98.7,0
W00004867,0,0.7,0.7,98.6,0
W00004868,1.2,0.3,1.2,97.3,0
W00004869,1.2,0,0.4,98.3,0
W00004870,1.6,0,1.3,95.9,1.3
W00004871,0,1.3,1.3,97.4,0
W00004872,2,0,0,98,0
W00004873,1.8,0,0,98.2,0
W00004874,0.4,0,0,99.6,0
W00004875,0.3,0.7,0,99,0
W00004877,0,0,0,100,0
W00004879,0.9,0,1.2,97.8,0.2
W00004882,4.7,0,0.3,94,1
W00004883,1.7,0,0.3,98,0
W00004884,0.4,0,0,99.6,0
W00004885,1.3,0,0.3,98.3,0
W00004886,1.5,0.9,0.3,97.3,0
W00004887,0.4,0.4,0.4,98.9,0
W00004888,0.5,0.3,0.5,98.7,0
W00004889,0,0,0,100,0
W00004890,0,1.2,1.2,97.7,0
W00004891,0,0,0.3,99.4,0.3
W00004892,0.4,0,2.5,96.7,0.4
W00004893,0.6,0,0,98.8,0.6
W00004894,0,0,0.4,99.3,0.4
W00004895,2.1,0,0,97.9,0
W00004896,0.3,0,0.6,99.1,0
W00004897,0,0,0,100,0
W00004898,1.2,0.9,1.2,96.8,0
W00004899,0,0,1.4,98.6,0
W00004900,0.5,2.7,0,96.8,0
W00004901,0,0,1.2,98.8,0
W00004902,2.5,0,0,97.5,0
W00004903,0,0,0,100,0
W00004904,0,0,0,99.1,0.9
W00004905,0.4,0.4,0,99.3,0
W00004906,0,0,1.7,98.3,0
W00004907,0,0,0,100,0
W00004908,0.4,0,0,99.6,0
W00004909,0,1.3,1.6,97,0
W00004910,0,0,0,100,0
W00004911,0,0,0,100,0
W00004912,4,0,0.4,95.6,0
W00004913,0.6,0,1.2,98.2,0
W00004914,0.5,0.9,1.9,91.9,4.7
W00004915,0,0,0,100,0
W00004916,1.7,0,0,98.3,0
W00004917,0,0,0,100,0
W00004918,0,0.4,0,99.1,0.4
W00004919,0,0,0.4,99.6,0
W00004920,0.4,0,0,99.6,0
W00004921,0.4,0,0.4,99.3,0
W00004922,1.1,0,0,98.9,0
W00004923,0.7,0.4,0.7,97.9,0.4
W00004924,0,0,0.7,99.3,0
W00004925,0.3,0.3,0,99.3,0
W00004926,0,0.3,0.7,99,0
W00004927,0.6,0.6,0.9,97.9,0
W00004928,0,0,1.8,98.2,0
W00004929,1.2,0.8,0.4,96.8,0.8
W00004930,0.3,0,0.9,97.8,0.9
W00004931,0,1.4,0,98.4,0.3
W00004932,0,0.3,1.6,97.6,0.5
W00004934,1.2,0.3,0.3,98.1,0
W00004935,0,0,0.3,99.7,0
W00004947,0,0,0,100,0
W00004948,1.3,0,2.7,95.3,0.7
W00004949,0.7,0,2.7,95.2,1.4
W00004950,0,0.3,1.2,98.5,0
W00004951,0,2.7,1.1,96.2,0
W00004953,0,0,0.2,99.8,0
W00004964,2.8,0,1.4,95.4,0.5
W00004965,0.3,0,1.7,98,0
W00004966,0,0,0,99.6,0.4
W00004968,0,0,1.3,98.7,0
W00004969,0,0,1.9,98.1,0
W00004970,1.3,0,2.2,96.1,0.4
W00004971,6.3,0,2.8,90.9,0
W00004972,0,1.5,0.8,97.3,0.4
W00004973,4.8,0,1.4,93.8,0
W00004974,1.3,0,1.3,97,0.4
W00004975,0,1.9,0,97,1.1
W00004976,0,0,1,98.5,0.5
W00004977,2.9,0,0.4,96.7,0
W00004978,0,0,0.5,99,0.5
W00004979,2.9,0,0.3,96.5,0.3
W00004980,3.2,0.7,0,94.7,1.4
W00004981,2.3,0,1.5,96.2,0
W00004982,0,0,2.3,96.9,0.8
W00004983,2.8,0,0,97.2,0
W00004984,1.2,0.4,0.4,98.1,0
W00004985,1.1,0.6,1.7,96.7,0
W00004986,2.5,0.4,0,97.1,0
W00004987,0.6,0,2,96.2,1.2
W00004988,0.9,8.4,2.3,87.9,0.5
W00004989,3.6,0.5,1.8,94.1,0
W00004990,0.5,1.4,2.3,95.5,0.5
W00004991,4.2,0,1.7,94.1,0
W00004992,0,1.3,0.6,98.1,0
W00004993,0.4,0,0.8,98.8,0
W00004994,0,0,0.5,99.5,0
W00004995,0,1.5,0,98.5,0
W00004996,2.4,0,1.5,96.1,0
W00004997,2.5,0,3.9,92.2,1.4
W00004998,0.6,0.3,0,99.1,0
W00004999,0.6,0,1.2,97.9,0.3
W00005000,7,0,1.7,89.3,2
W00005001,0,0,0.4,99.3,0.4
W00005002,0,1.2,0.3,97.8,0.6
W00005003,2.8,1.8,0.7,94.3,0.4
W00005004,0,0,0.4,99.2,0.4
W00005005,2.6,0,0.6,96.8,0
W00005006,0,0,1,99,0
W00005007,0,0,0,99.6,0.4
W00005008,0.3,0.3,0.7,98.6,0
W00005009,2.2,1,0.6,96.2,0
W00005010,1.5,0,1.9,96.6,0
W00005011,1.4,0.7,1.7,96.2,0
W00005012,0.4,0.4,0,99.3,0
W00005013,1,1,1,97,0
W00005014,1.4,0.7,2.2,95.3,0.4
W00005015,3.9,0.6,3.7,88.8,3
W00005016,4.4,0,1.3,93.4,0.9
W00005017,0,0,0.8,99.2,0
W00005018,0,0,1,99,0
W00005019,0.8,0.3,0,99,0
W00005020,0,0.3,0.9,98.7,0
W00005021,0.4,0.7,1.4,97.5,0
W00005022,0.6,0,1.5,97.6,0.3
W00005023,3.5,0,0,96.5,0
W00005024,0.3,0,0.3,99.3,0
W00005025,0.3,0.3,0.3,99,0
W00005026,2.3,0.6,0.6,96.6,0
W00005027,1.2,0,1.7,96.4,0.7
W00005028,0.2,0,0.4,99.3,0
W00005029,0,0,1.8,98.2,0
W00005030,3,0,0,97,0
W00005031,1.9,0,0.5,93.8,3.8
W00005032,0.3,0,0,99.7,0
W00005033,0.5,0,3.3,96.2,0
W00005034,0.4,0,2.1,97,0.4
W00005035,3.5,0,0.3,95.9,0.3
W00005036,1.1,0.3,1.1,96.9,0.6
W00005037,0,0,2.6,97.1,0.3
W00005038,0.6,0.3,1.3,97.7,0
W00005039,2,1.3,2,94.7,0
W00005040,0,0,0.7,99.3,0
W00005041,0.4,0,1.9,97.5,0.2
W00005060,0.4,0,0,99.6,0
W00005061,0,0.8,1.6,97.6,0
W00005062,2.8,0,0.7,96.5,0
W00005063,0,0.8,1.6,97.6,0
W00005064,1.4,0,0,98.2,0.4
W00005065,0.4,0.4,1.1,98.2,0
W00005066,0.4,0,0.4,97.6,1.6
W00005067,0.7,0,0,99.3,0
W00005068,0,0,0,100,0
W00005069,0,0,1.9,97.8,0.3
W00005070,0,0,1.3,97.8,0.9
W00005071,0,0.4,0.7,98.9,0
W00005072,0.4,0.6,1.9,97,0
W00005073,0,0,1.2,98.8,0
W00005074,0,0.8,0.8,98.3,0
W00005075,0,0.6,0.6,97.2,1.7
W00005076,0,0,0.6,99.4,0
W00005077,0,0.4,0.8,98.7,0
W00005078,0,0,0.3,99.7,0
W00005125,1.2,0,0,98.5,0.3
W00005126,0,0,0.8,98.8,0.4
W00005127,0,0,1.2,98.8,0
W00005128,0,0,1.7,98.3,0
W00005129,0,0,0,99.5,0.5
W00005130,1.7,0.4,4.2,93.7,0
W00005131,0,0,0,100,0
W00005148,0.2,0.2,1.7,97.6,0.3
W00005149,0,0,0.3,99.7,0
W00005150,3.4,0.4,1.1,95.1,0
W00005151,2.8,0,1.3,95.9,0
W00005152,0,0,0,99.6,0.4
W00005153,0,0.3,2.4,97.3,0
W00005154,2.3,0,0.4,97.4,0
W00005155,0,0,0,100,0
W00005156,0.4,0.4,1.8,97.4,0
W00005157,1.2,0.3,0.9,97.6,0
W00005161,0,0.4,2.1,97.5,0
W00005162,0,0.4,0.4,99.3,0
W00005163,3.9,0,1.4,94.7,0
W00005164,0.4,0,0.4,99.2,0
W00005165,0,0,2.1,97.9,0
W00005166,1.7,0.4,1.7,96.2,0
W00005167,0.4,0,0.8,98.8,0
W00005168,0,0,0.5,98.4,1.1
W00005169,2.1,0,1,96.9,0
W00005171,0.3,0.3,1.9,97.5,0
W00005193,0.9,0,0.3,98.8,0
W00005194,1.5,0.3,0,98.1,0
W00005195,0,0.4,1.5,97.8,0.4
W00005196,0,1.2,2.5,96,0.3
W00005197,0.8,0,0.4,98.8,0
W00005198,1,0,0,99,0
W00005256,0.4,0.4,0,99.1,0
W00005259,0,0,0.6,97.9,1.5
W00005260,0,0,0.6,99.4,0
W00005261,0,0,0,100,0
W00005262,0,0,1,99,0
W00005263,0.3,0,0,99.7,0
W00005264,1.4,0,0,98.6,0
W00005265,0.5,0,0.2,99.3,0
W00005266,0,0,1.1,98.9,0
W00005267,0.4,0,0,99.6,0
W00005268,0,0,0.3,99.7,0
W00005269,3.1,0,1.2,95.7,0
W00005270,0.7,0.7,0.7,98,0
W00005271,0.7,1.1,0.4,97.9,0
W00005272,5.6,0,0,90.9,3.5
W00005273,0.4,0,2.3,96.9,0.4
W00005274,0.4,0,0,99.6,0
