geography_code,national_identity_all_4a-001,national_identity_all_4a-002,national_identity_all_4a-003
E00041363,93,3.8,3.2
E00041364,76.3,0.5,23.3
E00041366,70.6,3.4,26
E00041367,98.7,0.9,0.4
E00041368,84.4,1.6,14
E00041371,88.9,0.3,10.9
E00041372,83.9,1.2,14.9
E00041377,87,0,13
E00041378,89.2,0.8,10
E00041381,91,0,9
E00041382,79.7,0,20.3
E00041383,91.4,0,8.6
E00041384,90,2,8
E00041385,90.5,0.5,9
E00041386,70.7,3.1,26.3
E00041388,89.1,0.3,10.6
E00041389,80.3,4.1,15.5
E00041393,76.1,3.1,20.8
E00041394,83.7,2.9,13.4
E00041395,92.3,2.6,5.1
E00041397,87.3,4,8.7
E00041399,85.5,0.4,14.1
E00041400,87.1,1,11.9
E00041401,71.1,1.8,27.1
E00041402,91,0.3,8.7
E00041404,97.4,0,2.6
E00041405,83.1,1.4,15.5
E00041406,71.9,4.3,23.8
E00041407,75.3,1.9,22.8
E00041408,80,0.8,19.2
E00041409,68.5,1,30.5
E00041410,80.4,2.7,17
E00041411,92.7,0.8,6.5
E00041413,86.1,2.1,11.8
E00041414,95.3,0.5,4.2
E00041415,79.9,1.3,18.8
E00041443,99.3,0,0.7
E00041444,99.7,0,0.3
E00041445,100,0,0
E00041446,98,0,2
E00041447,96.8,0.4,2.9
E00041448,91,1.7,7.3
E00041449,97.1,1.2,1.7
E00041450,92.7,1.1,6.1
E00041451,97.8,0.6,1.6
E00041452,99.7,0,0.3
E00041453,93.8,1.3,4.9
E00041454,95.5,0,4.5
E00041455,98.4,0.3,1.3
E00041456,97.5,0.4,2.1
E00041457,97.9,0,2.1
E00041458,99,0.3,0.6
E00041459,97.1,0,2.9
E00041460,96.2,1.4,2.4
E00041461,97.4,0.3,2.3
E00041462,97.3,0.4,2.3
E00041463,99.2,0,0.8
E00041464,95.8,1,3.2
E00041465,97.7,0,2.3
E00041466,98.8,0.3,0.9
E00041467,95.3,1,3.7
E00041468,95.3,0,4.7
E00041469,95.5,1.5,3
E00041470,99.1,0.4,0.4
E00041471,97.4,1.9,0.7
E00041472,96.9,1,2.1
E00041477,99.7,0.3,0
E00041478,98.1,0.4,1.6
E00041483,96.9,0,3.1
E00041485,97.8,0.7,1.5
E00041486,95.5,1.5,3
E00041487,98.5,0.4,1.1
E00041488,98.1,1,1
E00041489,97.8,0.3,1.9
E00041490,91,1.6,7.5
E00041492,96.3,0,3.7
E00041493,98,0.4,1.6
E00041494,96.6,0,3.4
E00041496,95.1,1.1,3.7
E00041497,96.3,1.2,2.5
E00041504,98.2,0.7,1.1
E00041506,96.7,1.2,2.1
E00041507,98.2,0,1.8
E00041508,98.8,0.4,0.8
E00041509,98.2,0,1.8
E00041510,99,0.7,0.3
E00041511,95.7,0.4,3.9
E00041512,97.3,0.3,2.5
E00041513,96.9,1.5,1.5
E00041514,98.9,0.4,0.8
E00041515,97.2,0.4,2.4
E00041516,95,1.4,3.5
E00041517,98.4,0,1.6
E00041518,100,0,0
E00041519,97.7,1.3,1
E00041520,97,0.3,2.7
E00041521,88.9,0,11.1
E00041522,94.7,0,5.3
E00041523,98.1,0,1.9
E00041524,94.7,0.7,4.6
E00041525,95.6,0.4,4
E00041526,98.9,0,1.1
E00041527,95.2,1.7,3.1
E00041528,98.5,0.6,0.9
E00041529,93,0.5,6.5
E00041530,93.9,1.2,4.9
E00041531,100,0,0
E00041532,96.4,0,3.6
E00041533,93.9,0,6.1
E00041534,96.8,0,3.2
E00041535,95.7,0.7,3.6
E00041571,83.3,0.5,16.3
E00041572,88.4,1.1,10.5
E00041573,88.5,1.3,10.1
E00041574,97.4,1.7,1
E00041575,93.6,2.1,4.2
E00041576,98.6,0.7,0.7
E00041578,96.6,0.3,3.1
E00041579,92.6,0,7.4
E00041581,92.1,0,7.9
E00041582,96.7,0,3.3
E00041583,88.3,0.8,10.8
E00041584,89.3,1,9.8
E00041585,94.6,0.6,4.8
E00041586,87.2,1.4,11.4
E00041587,84.8,1.5,13.7
E00041588,93.3,0,6.7
E00041589,80.8,1.2,18
E00041590,89.9,0.7,9.3
E00041592,97.9,0,2.1
E00041593,93.6,0.6,5.8
E00041594,97.9,0.4,1.8
E00041595,94,0,6
E00041596,88.4,1.7,9.9
E00041599,97.1,0,2.9
E00041600,99.1,0,0.9
E00041601,95.9,0.3,3.7
E00041602,97.3,0.9,1.8
E00041603,95.4,1.4,3.2
E00041604,99.2,0,0.8
E00041605,97.8,0.3,1.9
E00041606,97.4,0.7,1.8
E00041607,98.6,0,1.4
E00041608,92.1,0,7.9
E00041610,97.5,0.6,2
E00041611,96.6,0,3.4
E00041612,94.3,0.6,5
E00041614,92.1,0,7.9
E00041615,98.5,0.7,0.7
E00041616,98.3,0.6,1.1
E00041617,95.6,0.9,3.5
E00041618,97.7,0.4,1.9
E00041619,92.9,1.9,5.2
