geography_code,residence_length_6b-001,residence_length_6b-002,residence_length_6b-003,residence_length_6b-004,residence_length_6b-005
E00041363,90.9,3.2,1.6,1.1,3.2
E00041364,70.6,9.5,9.8,4.5,5.5
E00041366,66.7,5.9,8.8,7.4,11.3
E00041367,92.7,3,3.9,0,0.4
E00041368,79.5,5.2,4.5,6.5,4.2
E00041371,84.7,8.2,4.8,1.4,0.9
E00041372,84.1,6.9,4.1,3.3,1.6
E00041377,80.8,6.2,2.6,9.3,1
E00041378,82.9,10.4,2,1.6,3.2
E00041381,88.3,5.9,2.3,1.8,1.8
E00041382,72.9,11,10.2,4.2,1.7
E00041383,87.4,8.1,1.5,2.6,0.4
E00041384,86.9,6,4.3,2.5,0.3
E00041385,88,3.8,3.8,0.5,3.8
E00041386,68.3,12.2,7.2,8.1,4.1
E00041388,85.9,4.7,4.4,3.8,1.2
E00041389,79.1,9.4,1,3.1,7.3
E00041393,72.3,9.3,8,5.5,4.8
E00041394,80.7,7.7,1.6,6.9,3.2
E00041395,89.2,6.2,2.3,1.5,0.8
E00041397,87.2,6.6,2.6,2.2,1.5
E00041399,82.5,9.2,4.4,3.5,0.4
E00041400,76.7,12,4.7,1,5.6
E00041401,62.3,12,9.4,6.5,9.8
E00041402,86.6,7.9,0.8,2.5,2.2
E00041404,91.5,5.9,1.3,1.3,0
E00041405,79,7,4.2,6.3,3.5
E00041406,72,8.6,7.4,7,5.1
E00041407,71.7,9.5,4.1,8.6,6
E00041408,73.4,8.3,2.9,10,5.4
E00041409,63,8.4,15.8,8.4,4.5
E00041410,73.1,9.4,7.6,3.6,6.3
E00041411,85.7,5.9,0.8,3.4,4.2
E00041413,77.8,9,2.1,6.9,4.2
E00041414,84,6.6,4.2,2.8,2.4
E00041415,71.7,12.4,4.9,7.5,3.5
E00041443,97.8,2.2,0,0,0
E00041444,98.1,1.2,0.6,0,0
E00041445,98.8,1.2,0,0,0
E00041446,97.3,1.6,1.2,0,0
E00041447,98.2,1.1,0.7,0,0
E00041448,92.2,6.1,1.7,0,0
E00041449,96.7,2.1,0.4,0.8,0
E00041450,93.1,1.9,2.7,1.9,0.4
E00041451,97.5,1.3,1.3,0,0
E00041452,98.3,1.4,0.3,0,0
E00041453,91.5,5.1,1.9,1.3,0.2
E00041454,93.7,1.6,0.6,4.1,0
E00041455,96.4,2.6,0.3,0.3,0.3
E00041456,99.6,0.4,0,0,0
E00041457,98.3,0.9,0,0.9,0
E00041458,98.7,1.3,0,0,0
E00041459,93.1,4.3,0,0,2.5
E00041460,96,1.9,1.7,0,0.5
E00041461,96.3,3.1,0.3,0,0.3
E00041462,94.7,2.7,0.4,2.3,0
E00041463,98.4,1.2,0.4,0,0
E00041464,95.1,2.6,0.6,0.6,1
E00041465,96.5,2.7,0,0,0.8
E00041466,98.2,1.8,0,0,0
E00041467,96.9,2.7,0.3,0,0
E00041468,95.8,2.2,0.8,0.6,0.6
E00041469,93.9,5.3,0.8,0,0
E00041470,99.6,0.4,0,0,0
E00041471,97.4,1.1,1.5,0,0
E00041472,99,0.7,0,0.3,0
E00041477,98.3,0.7,1,0,0
E00041478,96.9,2.7,0,0,0.4
E00041483,99.6,0.4,0,0,0
E00041485,98.2,1.1,0.7,0,0
E00041486,94.4,3,2.2,0,0.4
E00041487,95.5,2.3,2.3,0,0
E00041488,96.2,2.8,0.9,0,0
E00041489,95.8,3.8,0.3,0,0
E00041490,89.3,3.8,0.3,5.4,1.3
