areacd,economic_activity_status_4a-001,economic_activity_status_4a-002,economic_activity_status_4a-003
E00056968,56,0.9,43.1
E00056969,56.9,0,43.1
E00056970,60.5,1.1,38.4
E00056971,53.7,2.1,44.1
E00056974,54.5,0.4,45.1
E00056975,59.3,2.9,37.8
E00056976,56,1.5,42.6
E00056978,56.1,3.3,40.7
E00057360,54.5,0.4,45.1
E00057371,49.8,3.7,46.5
E00058234,62.2,1.1,36.7
E00058235,48.3,2.9,48.8
E00058236,50.2,2.6,47.2
E00058237,69.4,3.4,27.2
E00058238,55.6,1.3,43.1
E00058239,53.6,4,42.3
E00058240,60.8,1.9,37.4
E00058241,59,0.9,40.1
E00058242,59,1.5,39.5
E00058244,65,0.5,34.6
E00058246,52.9,1.9,45.2
E00058247,55.5,3.3,41.2
E00058248,57.8,1.4,40.8
E00058249,51.6,3.3,45.1
E00058251,63.6,0.5,35.9
E00058252,59.6,0.4,40
E00058266,47.9,1.1,51.1
E00058267,55.8,0.4,43.8
E00058268,58.8,3,38.2
E00058269,73.6,1.7,24.8
E00058270,66.7,1.8,31.6
E00058271,43.6,3.7,52.7
E00058272,66.1,5.6,28.2
E00058273,21.3,1.1,77.6
E00058274,58.9,2.4,38.7
E00058275,62.8,1.1,36
E00058276,60.7,5.6,33.7
E00058277,20.4,1.9,77.8
E00058278,56.2,3.4,40.4
E00058279,67.4,2.6,30
E00058280,64.8,1,34.3
E00058281,40.3,5.1,54.6
E00058282,70.9,0,29.1
E00058283,65.6,1.6,32.8
E00058284,61.2,3.1,35.7
E00058285,70.7,3.3,26
E00058286,56,0.6,43.4
E00058287,68.8,1.3,30
E00058288,57.8,2.7,39.5
E00058289,58.4,3.7,37.9
E00058290,57.2,2.5,40.3
E00058292,51.4,4,44.5
E00058293,65.4,2.5,32.1
E00058294,59.1,2.1,38.8
E00058295,55.6,1.5,43
E00058296,61.7,1.3,36.9
E00058297,55.6,2.2,42.2
E00058298,63.9,4,32.1
E00058299,54.4,2.2,43.3
E00058300,53.1,2.3,44.6
E00058301,42.9,2,55.2
E00058302,61.8,1.6,36.5
E00058303,60.7,0,39.3
E00058734,68.7,1.6,29.6
E00058735,51,0.5,48.5
E00058736,65.6,3.4,30.9
E00058738,54.6,3.5,41.9
E00058739,55.4,2.9,41.7
E00058740,56.7,2.1,41.2
E00058961,49.6,0.7,49.6
E00058962,52.6,2,45.4
E00058963,67.7,0.7,31.6
E00058964,53.8,1.9,44.3
E00058965,67,0.4,32.6
E00058966,60.9,2.9,36.2
E00058967,58.6,0.6,40.8
E00058994,55.1,0,44.9
E00058995,58.7,1,40.3
E00058996,53.2,1.4,45.4
E00058997,53.4,1.7,45
E00058998,54.3,0.7,44.9
E00058999,44.2,0.5,55.3
E00059000,47.4,3.3,49.3
E00059001,56.2,2.6,41.2
E00059002,54.2,0.8,45
E00059003,56.6,0.5,42.9
E00059004,59.3,2.3,38.4
E00059005,54.4,2.4,43.2
E00059006,56.2,0.4,43.4
E00059007,57.2,3.1,39.7
E00059037,31.3,3.5,65.2
E00059039,31.4,2.4,66.2
E00141070,51.3,1.3,47.5
E00141186,50.5,0,49.5
E00141187,61,1.4,37.5
E00141188,50.9,3.6,45.5
E00141189,58.2,2.2,39.6
E00141190,55.3,2.3,42.4
E00141191,64.7,0.7,34.6
E00141192,61,0.4,38.6
E00141193,62.6,0.9,36.5
E00141194,67.6,0,32.4
E00141196,60.8,1.9,37.3
E00141244,61.9,0,38.1
