areacd,hh_family_composition_4a-001,hh_family_composition_4a-002,hh_family_composition_4a-003
E00056968,4,9.4,86.6
E00056969,3.9,19.6,76.5
E00056970,2.1,17,80.9
E00056971,2,29.4,68.6
E00056974,2.1,42.4,55.6
E00056975,4.6,23.5,71.9
E00056976,1.1,25.4,73.5
E00056978,1.4,37.8,60.8
E00057360,2.7,22.1,75.2
E00057371,3.4,38.7,58
E00058234,2.5,10.1,87.4
E00058235,2.6,35.7,61.7
E00058236,6.4,36.2,57.4
E00058237,6.4,23.2,70.4
E00058238,5.3,13.2,81.6
E00058239,4,24,72
E00058240,2.5,10.2,87.3
E00058241,7.5,18.9,73.6
E00058242,4.7,32.1,63.2
E00058244,4.5,18.8,76.8
E00058246,7.5,30.2,62.3
E00058247,1.8,44,54.1
E00058248,1.9,15.9,82.2
E00058249,5.9,34.7,59.3
E00058251,0,25.4,74.6
E00058252,1.5,38.9,59.5
E00058266,1.9,26.9,71.2
E00058267,7.4,15.7,76.9
E00058268,3.4,23.7,72.9
E00058269,2.5,21.8,75.6
E00058270,3.1,16.5,80.3
E00058271,1.7,41,57.3
E00058272,0,12.1,87.9
E00058273,1.6,51.2,47.2
E00058274,0,18.3,81.7
E00058275,7.8,25,67.2
E00058276,2.9,33,64.1
E00058277,0,59.6,40.4
E00058278,3.4,25.6,70.9
E00058279,3.3,26.8,69.9
E00058280,1,25.7,73.3
E00058281,2.4,52,45.7
E00058282,0.9,23.1,76.1
E00058283,6,18.1,75.9
E00058284,4.7,15,80.4
E00058285,2.4,49.4,48.2
E00058286,2,53.1,44.9
E00058287,9.7,16,74.3
E00058288,1.7,21.7,76.7
E00058289,1.8,20,78.2
E00058290,7.9,20.2,71.9
E00058292,10.5,24.6,64.9
E00058293,4.1,26.4,69.4
E00058294,2.2,40,57.8
E00058295,4.1,28.8,67.1
E00058296,7.9,16.5,75.5
E00058297,8.4,11.8,79.8
E00058298,4.7,25.8,69.5
E00058299,12.3,20.5,67.2
E00058300,4.8,20.6,74.6
E00058301,3.3,39.7,57
E00058302,3.5,15.7,80.9
E00058303,5.7,17.2,77
E00058734,8.7,12.6,78.7
E00058735,1.8,30.9,67.3
E00058736,1.3,29.4,69.3
E00058738,3.3,28.3,68.3
E00058739,1,25.7,73.3
E00058740,3.4,22.2,74.4
E00058961,5.3,27.8,66.9
E00058962,2.7,13.7,83.6
E00058963,4.1,18.4,77.6
E00058964,3.9,20,76.1
E00058965,4.3,22.6,73
E00058966,2.8,28.5,68.8
E00058967,4,12.1,83.9
E00058994,5.1,7.4,87.5
E00058995,2.8,20.3,76.9
E00058996,8.6,9.4,82
E00058997,0.8,18.5,80.7
E00058998,1.5,12.5,86
E00058999,2.9,28.8,68.3
E00059000,6.1,28.1,65.8
E00059001,2.5,23,74.6
E00059002,2.2,23.5,74.3
E00059003,1.8,40.2,58
E00059004,3.5,32.2,64.3
E00059005,3.5,14,82.5
E00059006,7.2,22.5,70.3
E00059007,2.7,33,64.3
E00059037,3.4,23.9,72.6
E00059039,2.8,29.6,67.6
E00141070,4.5,19.6,75.9
E00141186,4.2,28.1,67.7
E00141187,7.8,22.5,69.6
E00141188,3.6,16.1,80.4
E00141189,3.6,15.5,81
E00141190,2.6,41.9,55.6
E00141191,4.7,20.3,75
E00141192,3.1,26.8,70.1
E00141193,2.5,30,67.5
E00141194,6.6,32.9,60.5
E00141196,3.8,23.1,73.1
E00141244,2,20.3,77.7
