areacd,national_identity_all_4a-001,national_identity_all_4a-002,national_identity_all_4a-003
E00056968,92.9,2.1,5
E00056969,93.9,1.6,4.5
E00056970,91.5,3.3,5.2
E00056971,94.7,0.9,4.4
E00056974,97.8,0.9,1.3
E00056975,97,1.4,1.6
E00056976,98.3,0.2,1.4
E00056978,94.4,1.7,3.8
E00057360,94.3,1.8,3.9
E00057371,89.7,3.8,6.5
E00058234,91.9,3.2,4.9
E00058235,93.3,3.8,2.9
E00058236,89.6,2.4,8.1
E00058237,92.4,1.7,5.8
E00058238,88.4,3.3,8.3
E00058239,90.7,2.9,6.4
E00058240,94.2,1.8,4
E00058241,88.2,2.8,9
E00058242,87,4.5,8.5
E00058244,89.9,1.4,8.7
E00058246,92.5,5.6,2
E00058247,87,4.2,8.8
E00058248,94.5,2.4,3.1
E00058249,94,1.1,4.9
E00058251,90.8,2.3,6.9
E00058252,91.3,3.4,5.4
E00058266,98.1,0,1.9
E00058267,93,1.3,5.7
E00058268,93.5,2,4.4
E00058269,93.5,1.9,4.6
E00058270,90.2,2.4,7.3
E00058271,87,5.9,7.1
E00058272,94.1,1.9,4
E00058273,94,0,6
E00058274,89,2.9,8.1
E00058275,93.2,4,2.8
E00058276,87.1,2.4,10.4
E00058277,96.1,0,3.9
E00058278,89.2,2.4,8.4
E00058279,91,1.7,7.3
E00058280,91.6,1.9,6.5
E00058281,87.2,3.2,9.6
E00058282,93.2,3.7,3.1
E00058283,87.1,1.5,11.5
E00058284,85.7,5.5,8.9
E00058285,76.9,7.5,15.6
E00058286,91.1,2.8,6.1
E00058287,91.6,3.7,4.7
E00058288,89.3,2.4,8.4
E00058289,92.4,1,6.6
E00058290,90.1,1,8.9
E00058292,86.2,1.9,11.9
E00058293,89.5,0.6,9.9
E00058294,97.4,0.4,2.3
E00058295,95.5,1.9,2.6
E00058296,94.5,3.9,1.7
E00058297,94.9,3.6,1.5
E00058298,88.7,4.5,6.9
E00058299,86.2,3.4,10.4
E00058300,90.4,3.8,5.7
E00058301,92.1,0.4,7.5
E00058302,91.7,1.6,6.7
E00058303,89.4,1.9,8.7
E00058734,87,5.1,7.9
E00058735,92.4,0.8,6.8
E00058736,94.2,1.4,4.5
E00058738,97.5,0.4,2.1
E00058739,93.7,5.6,0.8
E00058740,91.1,3.4,5.5
E00058961,94.1,1.8,4.1
E00058962,93.8,2.2,4.1
E00058963,97.3,0.5,2.1
E00058964,94.5,1,4.5
E00058965,97.3,0,2.7
E00058966,96.9,0,3.1
E00058967,97.8,0.2,2
E00058994,96.6,1.3,2.1
E00058995,97.8,0.8,1.4
E00058996,95.5,1.7,2.8
E00058997,98.7,0,1.3
E00058998,96.5,0.3,3.2
E00058999,90.5,3.2,6.3
E00059000,97.6,0.8,1.6
E00059001,97.9,0,2.1
E00059002,96.9,0.6,2.5
E00059003,93.6,0,6.4
E00059004,97.5,0,2.5
E00059005,97.8,0.3,1.9
E00059006,95.9,1.1,3
E00059007,93,2.6,4.4
E00059037,97.5,0.8,1.7
E00059039,98.7,0,1.3
E00141070,95.6,1.8,2.6
E00141186,96,2,2
E00141187,96.7,0.6,2.7
E00141188,90.6,4.3,5
E00141189,89.3,0.4,10.2
E00141190,97.3,0.8,1.9
E00141191,93,0.6,6.4
E00141192,98,0.7,1.3
E00141193,99.2,0,0.8
E00141194,98.8,0,1.2
E00141196,95,2,3
E00141244,96.4,0.8,2.7
