areacd,hours_per_week_worked_3a-001,hours_per_week_worked_3a-002
E00056968,33.9,66.1
E00056969,33.9,66.1
E00056970,21.1,78.9
E00056971,32,68
E00056974,28.6,71.4
E00056975,29.7,70.3
E00056976,31.1,68.9
E00056978,29.5,70.5
E00057360,27.2,72.8
E00057371,33.6,66.4
E00058234,31.2,68.8
E00058235,42.6,57.4
E00058236,29.4,70.6
E00058237,30.3,69.7
E00058238,29.5,70.5
E00058239,31.1,68.9
E00058240,30.2,69.8
E00058241,23.3,76.7
E00058242,37.7,62.3
E00058244,37.4,62.6
E00058246,29.7,70.3
E00058247,34,66
E00058248,27.3,72.7
E00058249,33.3,66.7
E00058251,24.8,75.2
E00058252,25.2,74.8
E00058266,32.6,67.4
E00058267,31.3,68.7
E00058268,32.4,67.6
E00058269,21.7,78.3
E00058270,33.3,66.7
E00058271,25.3,74.7
E00058272,29,71
E00058273,40,60
E00058274,29,71
E00058275,24.7,75.3
E00058276,23.1,76.9
E00058277,33.3,66.7
E00058278,33.8,66.2
E00058279,31.4,68.6
E00058280,29.9,70.1
E00058281,25.6,74.4
E00058282,32.9,67.1
E00058283,26.2,73.8
E00058284,27.3,72.7
E00058285,21.8,78.2
E00058286,26.7,73.3
E00058287,26.9,73.1
E00058288,35.1,64.9
E00058289,35.4,64.6
E00058290,29.9,70.1
E00058292,29.4,70.6
E00058293,26.1,73.9
E00058294,26.8,73.2
E00058295,32.2,67.8
E00058296,34.4,65.6
E00058297,30.5,69.5
E00058298,22.6,77.4
E00058299,37.4,62.6
E00058300,28.6,71.4
E00058301,26.4,73.6
E00058302,22.7,77.3
E00058303,30.8,69.2
E00058734,37.9,62.1
E00058735,34.6,65.4
E00058736,26.6,73.4
E00058738,36.8,63.2
E00058739,28.8,71.2
E00058740,35.1,64.9
E00058961,32.6,67.4
E00058962,30.8,69.2
E00058963,30,70
E00058964,37.3,62.7
E00058965,38.7,61.3
E00058966,34.9,65.1
E00058967,30.6,69.4
E00058994,34.5,65.5
E00058995,30.1,69.9
E00058996,35.7,64.3
E00058997,34.4,65.6
E00058998,33.6,66.4
E00058999,26.1,73.9
E00059000,36,64
E00059001,26,74
E00059002,35,65
E00059003,33,67
E00059004,29.7,70.3
E00059005,36.5,63.5
E00059006,34.9,65.1
E00059007,21.6,78.4
E00059037,42.9,57.1
E00059039,41.8,58.2
E00141070,37,63
E00141186,30,70
E00141187,33.3,66.7
E00141188,37.5,62.5
E00141189,31.8,68.2
E00141190,29.2,70.8
E00141191,33,67
E00141192,33.1,66.9
E00141193,29.9,70.1
E00141194,42.4,57.6
E00141196,34.7,65.3
E00141244,35.1,64.9
