areacd,disability_3a-001,disability_3a-002
E00056968,10.2,89.8
E00056969,9.8,90.2
E00056970,10.8,89.2
E00056971,9.1,90.9
E00056974,20.3,79.7
E00056975,18.2,81.8
E00056976,13.9,86.1
E00056978,13.1,86.9
E00057360,15.2,84.8
E00057371,19.4,80.6
E00058234,6.9,93.1
E00058235,13.6,86.4
E00058236,9.7,90.3
E00058237,10.4,89.6
E00058238,10.5,89.5
E00058239,17.6,82.4
E00058240,11.6,88.4
E00058241,12.3,87.7
E00058242,16.5,83.5
E00058244,9.4,90.6
E00058246,11.6,88.4
E00058247,17.1,82.9
E00058248,14.7,85.3
E00058249,14.6,85.4
E00058251,7.9,92.1
E00058252,24.2,75.8
E00058266,20.4,79.6
E00058267,14.9,85.1
E00058268,12.7,87.3
E00058269,5.3,94.7
E00058270,11.7,88.3
E00058271,20.5,79.5
E00058272,11.6,88.4
E00058273,22.4,77.6
E00058274,11.7,88.3
E00058275,10.3,89.7
E00058276,8.8,91.2
E00058277,30.8,69.2
E00058278,13.5,86.5
E00058279,10,90
E00058280,15.8,84.2
E00058281,18.8,81.2
E00058282,14.2,85.8
E00058283,11.8,88.2
E00058284,8.2,91.8
E00058285,13.6,86.4
E00058286,28.1,71.9
E00058287,11,89
E00058288,9.6,90.4
E00058289,11.6,88.4
E00058290,10.9,89.1
E00058292,11.5,88.5
E00058293,8,92
E00058294,15.4,84.6
E00058295,13.8,86.2
E00058296,10.5,89.5
E00058297,10.7,89.3
E00058298,7.8,92.2
E00058299,12.5,87.5
E00058300,16.9,83.1
E00058301,19.8,80.2
E00058302,6.3,93.7
E00058303,11.8,88.2
E00058734,8.5,91.5
E00058735,11.7,88.3
E00058736,8.1,91.9
E00058738,12.9,87.1
E00058739,12.6,87.4
E00058740,8.8,91.2
E00058961,14.9,85.1
E00058962,10.1,89.9
E00058963,10.6,89.4
E00058964,10.2,89.8
E00058965,9.3,90.7
E00058966,14.3,85.7
E00058967,10.8,89.2
E00058994,9.5,90.5
E00058995,11.4,88.6
E00058996,8.4,91.6
E00058997,11.1,88.9
E00058998,5.8,94.2
E00058999,14.3,85.7
E00059000,19.8,80.2
E00059001,13.6,86.4
E00059002,11.4,88.6
E00059003,16.7,83.3
E00059004,17.3,82.7
E00059005,14.4,85.6
E00059006,9.6,90.4
E00059007,10.5,89.5
E00059037,17.6,82.4
E00059039,19,81
E00141070,11.2,88.8
E00141186,15,85
E00141187,13.2,86.8
E00141188,7.1,92.9
E00141189,13.5,86.5
E00141190,20.8,79.2
E00141191,13.9,86.1
E00141192,14.3,85.7
E00141193,15.9,84.1
E00141194,16.8,83.2
E00141196,9,91
E00141244,11.7,88.3
