areacd,sex-001,sex-002
E00029084,52.8,47.2
E00029085,52.1,47.9
E00029086,51.3,48.7
E00029087,52.2,47.8
E00029088,52.9,47.1
E00029089,52.1,47.9
E00029091,49.5,50.5
E00029092,53.8,46.2
E00029094,49.2,50.8
E00029095,51.1,48.9
E00029096,52.4,47.6
E00029097,53,47
E00029098,53.3,46.7
E00029099,51.2,48.8
E00029100,49.8,50.2
E00029101,48.3,51.7
E00029102,50.5,49.5
E00029103,54.5,45.5
E00029104,46.3,53.7
E00029105,53.1,46.9
E00029106,52.1,47.9
E00029107,52.4,47.6
E00029109,51.9,48.1
E00029110,46.8,53.2
E00029111,51.4,48.6
E00029112,50,50
E00029113,54.8,45.2
E00029115,50.3,49.7
E00029116,52.6,47.4
E00029118,53.4,46.6
E00029121,51.2,48.8
E00029124,53,47
E00029132,54.2,45.8
E00029539,53.9,46.1
E00029540,49.8,50.2
E00029541,50.6,49.4
E00029542,49.7,50.3
E00029544,52.5,47.5
E00029545,50.8,49.2
E00029546,53.2,46.8
E00029548,50.2,49.8
E00029555,49.8,50.2
E00029558,52.5,47.5
E00029561,52.5,47.5
E00029565,50,50
E00029571,52.8,47.2
E00029573,50.7,49.3
E00029575,48.8,51.2
E00029576,48.6,51.4
E00029577,54,46
E00029578,52.9,47.1
E00029580,51.5,48.5
E00029583,49.4,50.6
E00029585,48.8,51.2
E00029586,51.3,48.7
E00029588,49.8,50.2
E00029589,50.9,49.1
E00029769,54.9,45.1
E00029770,51.4,48.6
E00029771,54.1,45.9
E00029772,51.5,48.5
E00029773,52.8,47.2
E00029774,54.2,45.8
E00029775,53,47
E00029776,52.9,47.1
E00029777,52.2,47.8
E00029778,53.1,46.9
E00029779,52,48
E00029780,51.6,48.4
E00029781,51.7,48.3
E00029782,49.5,50.5
E00029783,51.6,48.4
E00029784,51.2,48.8
E00029785,52.3,47.7
E00029786,53.4,46.6
E00029787,51.2,48.8
E00029788,50.2,49.8
E00029789,52.3,47.7
E00029790,50.6,49.4
E00029791,50,50
E00029792,51.2,48.8
E00029793,51.4,48.6
E00029794,49,51
E00029795,51.5,48.5
E00029796,53.6,46.4
E00029797,52.8,47.2
E00029798,50.5,49.5
E00029799,51.8,48.2
E00029800,52.9,47.1
E00029801,50.5,49.5
E00029802,53.3,46.7
E00029803,48.8,51.2
E00029804,53,47
E00029805,47.8,52.2
E00029806,51.7,48.3
E00029861,51.2,48.8
E00029862,54.7,45.3
E00029863,52,48
E00029864,51.4,48.6
E00029866,55.9,44.1
E00029868,53.7,46.3
E00029869,53.4,46.6
E00029870,52,48
E00029871,47.7,52.3
E00029872,51.8,48.2
E00029873,54.4,45.6
E00029874,50.6,49.4
E00029875,55.4,44.6
E00029877,48.4,51.6
E00029878,51.3,48.7
E00029879,50,50
E00029880,56.3,43.7
E00029882,50.8,49.2
E00029883,50.8,49.2
E00029884,50.5,49.5
E00029885,49.8,50.2
E00029886,55.7,44.3
E00029887,53.1,46.9
E00029888,51.5,48.5
E00029889,57.1,42.9
E00029890,52.4,47.6
E00029891,56.4,43.6
E00029892,45.8,54.2
E00029893,53.1,46.9
E00029894,51.4,48.6
E00029895,52.6,47.4
E00029896,49.5,50.5
E00029897,50.9,49.1
E00029898,50.7,49.3
E00029899,48.2,51.8
E00029900,50,50
E00029901,56.4,43.6
E00029902,47.7,52.3
E00029903,52.1,47.9
E00029904,52.4,47.6
E00029905,52.5,47.5
E00029906,55.6,44.4
E00029907,51.8,48.2
E00029908,50.7,49.3
E00029909,54.8,45.2
E00029910,51.6,48.4
E00029911,55.5,44.5
E00029912,53.9,46.1
E00029913,50.7,49.3
E00029914,51.2,48.8
E00029915,50,50
E00029916,49.4,50.6
E00029917,51.4,48.6
E00029918,53.7,46.3
E00029919,51.3,48.7
E00029920,52,48
E00029921,48.6,51.4
E00029922,49.5,50.5
E00029923,48,52
E00029924,48.3,51.7
E00029925,51.6,48.4
E00029926,51.6,48.4
E00029927,53,47
E00029928,54.3,45.7
E00029929,49.8,50.2
E00029930,49.8,50.2
E00029931,52.8,47.2
E00029932,45.3,54.7
E00029933,48.6,51.4
E00029934,51.3,48.7
E00029935,51.4,48.6
E00029936,52.6,47.4
E00029937,51.2,48.8
E00029938,54,46
E00029939,51.5,48.5
E00029940,56.3,43.7
E00029941,50.7,49.3
E00029942,50.7,49.3
E00029943,53.2,46.8
E00029944,51.6,48.4
E00029945,48.3,51.7
E00029946,57.2,42.8
E00029947,55.2,44.8
E00029948,50,50
E00030613,52.6,47.4
E00030615,51.5,48.5
E00030620,51.3,48.7
E00030621,50.7,49.3
E00030622,50.4,49.6
E00030623,46.4,53.6
E00093783,48.7,51.3
E00093784,50.6,49.4
E00093785,50.2,49.8
E00093786,49.4,50.6
E00093787,46.1,53.9
E00093788,48.9,51.1
E00093789,50.4,49.6
E00093790,53.4,46.6
E00093791,52.4,47.6
E00093792,49.6,50.4
E00093793,48.6,51.4
E00093794,51.1,48.9
E00093795,53.1,46.9
E00093796,52.9,47.1
E00093797,51.1,48.9
E00093798,47.9,52.1
E00094164,55.2,44.8
E00094168,52.1,47.9
E00094169,58.9,41.1
E00094180,53.5,46.5
E00094181,49.7,50.3
E00094182,47.6,52.4
E00094183,48.3,51.7
E00094184,48.2,51.8
E00094185,52.5,47.5
E00094186,47.3,52.7
E00094207,53.6,46.4
E00099730,52.7,47.3
E00099733,50.2,49.8
E00099734,49.8,50.2
E00099735,50,50
E00099736,54,46
E00099738,52.6,47.4
E00099740,49.3,50.7
E00099741,52.8,47.2
E00099742,49.8,50.2
E00099846,50,50
E00099847,47.4,52.6
E00099848,52,48
E00099849,50.4,49.6
E00099850,49.4,50.6
E00099852,51.5,48.5
E00099853,50.6,49.4
E00099891,52.4,47.6
E00099892,46.9,53.1
E00099893,51,49
E00099894,48.9,51.1
E00099895,45.9,54.1
E00099896,52.1,47.9
E00099897,54.1,45.9
E00099898,52.3,47.7
E00099899,48.9,51.1
E00099900,53.4,46.6
E00099901,54.1,45.9
E00099902,49.6,50.4
E00099903,48.1,51.9
E00099904,51.8,48.2
E00099905,48.5,51.5
E00099906,51,49
E00099907,50.2,49.8
E00099908,48.4,51.6
E00099909,48.7,51.3
E00099910,50.2,49.8
E00099911,52.7,47.3
E00099912,48.8,51.2
E00099913,42.7,57.3
E00099914,49,51
E00099915,49.2,50.8
E00099916,48.5,51.5
E00099917,50.3,49.7
E00099918,53.2,46.8
E00099919,50.2,49.8
E00099944,52.4,47.6
E00099945,48.1,51.9
E00099947,50.7,49.3
E00099948,51,49
E00099949,50,50
E00099950,48.5,51.5
E00099951,48.3,51.7
E00099952,52.6,47.4
E00099953,49,51
E00099954,50.9,49.1
E00099955,48.5,51.5
E00099956,51.7,48.3
E00099957,54.7,45.3
E00099968,45.7,54.3
E00100000,51.8,48.2
E00100001,51.1,48.9
E00100009,56.5,43.5
E00100010,48.8,51.2
E00100011,49.7,50.3
E00100012,52.7,47.3
E00100013,49.5,50.5
E00100015,53,47
E00100016,53.4,46.6
E00100025,51.5,48.5
