areacd,is_carer_5a-001,is_carer_5a-002,is_carer_5a-003,is_carer_5a-004
E00029084,92.4,4.2,0.4,3
E00029085,83.5,6.5,2.8,7.1
E00029086,87.7,2.5,4,5.9
E00029087,88.6,1.7,3.4,6.3
E00029088,93.2,3.4,0.7,2.7
E00029089,87.9,8.4,1.7,2
E00029091,85.8,7.3,2.2,4.7
E00029092,85.5,7.7,2.1,4.7
E00029094,90.5,6.2,0.8,2.5
E00029095,88.9,4.3,4.3,2.4
E00029096,87.8,6.8,1.1,4.3
E00029097,91.8,3.1,1.4,3.8
E00029098,88.6,8.3,1.2,2
E00029099,86.3,5,4,4.7
E00029100,91.8,1.8,1.8,4.6
E00029101,88,7.2,2.4,2.4
E00029102,89.6,8.1,0.4,1.9
E00029103,89.6,7.4,1.3,1.7
E00029104,91.4,5.3,2,1.2
E00029105,92.9,4.4,0.7,2
E00029106,88.9,4.8,3.8,2.5
E00029107,84.6,8.1,3.3,4.1
E00029109,92.3,4,0.8,2.8
E00029110,91.5,2,3.3,3.3
E00029111,92.1,4.5,1.2,2.1
E00029112,89.8,4.5,1.6,4.1
E00029113,90.1,4.8,1.8,3.3
E00029115,88,1.3,4,6.7
E00029116,91.3,5.7,0.8,2.3
E00029118,92.4,5.4,1.1,1.1
E00029121,84.9,7.3,3.4,4.4
E00029124,94.2,2.9,1.1,1.8
E00029132,86.2,2.6,6.3,4.9
E00029539,90.2,7.4,0.3,2.2
E00029540,88.5,6.1,1.1,4.3
E00029541,91.1,4.7,0.8,3.4
E00029542,89,6.2,0.3,4.5
E00029544,90.9,5.3,1.2,2.6
E00029545,91,4.9,1.4,2.8
E00029546,89.2,5.1,1,4.8
E00029548,89.9,4.2,3.4,2.5
E00029555,94,3.2,1.1,1.8
E00029558,83.9,9,1.3,5.8
E00029561,89.6,4.8,1.6,4
E00029565,89.5,5.9,2.3,2.3
E00029571,88.9,5.2,2.4,3.5
E00029573,92.8,4.7,0.3,2.2
E00029575,93.4,3.3,0,3.3
E00029576,89.6,2.9,2.9,4.7
E00029577,91.4,3.5,1.6,3.5
E00029578,82.6,8.7,3.2,5.5
E00029580,89.1,8.2,1,1.7
E00029583,87,9.1,1.6,2.4
E00029585,93.5,2.6,1.6,2.3
E00029586,89.2,4.2,3.1,3.5
E00029588,87.8,6.7,1.9,3.7
E00029589,92.8,5.3,0.7,1.3
E00029769,92.6,3.3,1.4,2.7
E00029770,90.3,5.1,2.2,2.5
E00029771,91.9,5.1,0.3,2.7
E00029772,89.8,7,0.4,2.7
E00029773,87.9,5.3,2.4,4.4
E00029774,91.9,2.9,2.2,2.9
E00029775,88.6,7.3,0.6,3.5
E00029776,89.6,4.4,2.6,3.4
E00029777,90.6,5.6,2.6,1.1
E00029778,87.3,5.5,3.8,3.4
E00029779,91.3,3.8,1.9,3.1
E00029780,88.8,6,0.9,4.3
E00029781,94.4,4.4,0.8,0.4
E00029782,89.7,3.4,1.5,5.4
E00029783,87.3,6.5,0.8,5.4
E00029784,84.6,11.2,2.1,2.1
E00029785,90.1,5,1.2,3.7
E00029786,91.1,4.6,1.4,2.9
E00029787,93.2,3.8,1.5,1.5
E00029788,93.9,5.4,0.3,0.5
E00029789,88.3,7.6,3,1.1
E00029790,90.8,6.1,1.3,1.7
E00029791,88.7,6.1,2.6,2.6
E00029792,90.5,6.3,0.4,2.8
E00029793,90.6,6.2,1.6,1.6
E00029794,90.2,6.1,2,1.7
E00029795,84,8,2.5,5.5
E00029796,89.6,5.6,1.5,3.4
E00029797,85.2,7.9,1.8,5.1
E00029798,90.9,4.7,1.5,2.9
E00029799,88.3,6.5,2.1,3.1
E00029800,93.1,4.9,0.3,1.7
E00029801,93.6,3,1.1,2.3
E00029802,86.7,8,3.3,2
E00029803,91.5,4.8,1.1,2.6
E00029804,90.6,6.4,1.1,1.9
E00029805,88.9,7.1,1.8,2.2
E00029806,92.3,7,0,0.7
E00029861,88.8,5.4,2.5,3.3
E00029862,88.5,3.3,5.3,2.9
E00029863,89.5,5.6,2.2,2.6
E00029864,90.3,7.4,0.6,1.6
E00029866,91.7,4.3,0.7,3.2
E00029868,90.2,2.4,2.8,4.5
E00029869,90,4.3,1.4,4.3
E00029870,88,4.8,2.4,4.8
E00029871,90.2,6.3,1.7,1.7
E00029872,85.7,6.7,4.8,2.8
E00029873,89.9,6.1,2,2
E00029874,87.7,6.8,3.2,2.3
E00029875,90.2,2.3,3.4,4.2
E00029877,86.6,9.2,0.7,3.4
E00029878,89.9,6.8,0.9,2.4
E00029879,89.3,5.2,2.3,3.2
E00029880,92.6,3,2.4,2.1
