areacd,in_full_time_education-001,in_full_time_education-002
E00029084,11.9,88.1
E00029085,22.6,77.4
E00029086,18.2,81.8
E00029087,24.8,75.2
E00029088,21,79
E00029089,17.8,82.2
E00029091,20.4,79.6
E00029092,16,84
E00029094,12.5,87.5
E00029095,11.8,88.2
E00029096,17.3,82.7
E00029097,14.7,85.3
E00029098,21.3,78.7
E00029099,22.9,77.1
E00029100,5,95
E00029101,18,82
E00029102,15.4,84.6
E00029103,19.8,80.2
E00029104,13.5,86.5
E00029105,17.6,82.4
E00029106,14.3,85.7
E00029107,9.8,90.2
E00029109,11.3,88.7
E00029110,1.3,98.7
E00029111,11.7,88.3
E00029112,9,91
E00029113,13.8,86.2
E00029115,2.7,97.3
E00029116,11.7,88.3
E00029118,17.3,82.7
E00029121,8.3,91.7
E00029124,25.8,74.2
E00029132,21,79
E00029539,16.7,83.3
E00029540,18.3,81.7
E00029541,8.4,91.6
E00029542,17.2,82.8
E00029544,14,86
E00029545,20.5,79.5
E00029546,16.2,83.8
E00029548,15.5,84.5
E00029555,20.1,79.9
E00029558,13.4,86.6
E00029561,17.9,82.1
E00029565,15.8,84.2
E00029571,15.6,84.4
E00029573,18.3,81.7
E00029575,14.7,85.3
E00029576,20.7,79.3
E00029577,7.8,92.2
E00029578,9.1,90.9
E00029580,25.9,74.1
E00029583,13,87
E00029585,20.8,79.2
E00029586,16.1,83.9
E00029588,16.6,83.4
E00029589,15.5,84.5
E00029769,18.3,81.7
E00029770,12.9,87.1
E00029771,22.6,77.4
E00029772,13.2,86.8
E00029773,13.6,86.4
E00029774,28.6,71.4
E00029775,15.1,84.9
E00029776,23.1,76.9
E00029777,15.6,84.4
E00029778,15.2,84.8
E00029779,27.1,72.9
E00029780,19.7,80.3
E00029781,16.7,83.3
E00029782,11.3,88.7
E00029783,18.1,81.9
E00029784,16.7,83.3
E00029785,21.1,78.9
E00029786,13.2,86.8
E00029787,14.8,85.2
E00029788,15.8,84.2
E00029789,15.2,84.8
E00029790,8.7,91.3
E00029791,15,85
E00029792,12.3,87.7
E00029793,18.7,81.3
E00029794,17.6,82.4
E00029795,9.5,90.5
E00029796,17.4,82.6
E00029797,10.1,89.9
E00029798,13.2,86.8
E00029799,19.6,80.4
E00029800,14.9,85.1
E00029801,17.9,82.1
E00029802,17.7,82.3
E00029803,19.4,80.6
E00029804,19.2,80.8
E00029805,19.9,80.1
E00029806,17.1,82.9
E00029861,14.2,85.8
E00029862,23.5,76.5
E00029863,11.2,88.8
E00029864,13.9,86.1
E00029866,14.7,85.3
E00029868,27.3,72.7
E00029869,16.6,83.4
E00029870,6,94
E00029871,16.1,83.9
E00029872,10.4,89.6
E00029873,17.3,82.7
E00029874,17.5,82.5
E00029875,7.6,92.4
E00029877,14,86
E00029878,22,78
E00029879,13,87
E00029880,21.7,78.3
E00029882,19.3,80.7
E00029883,18.6,81.4
E00029884,14.7,85.3
E00029885,15.7,84.3
E00029886,18.3,81.7
E00029887,11.5,88.5
E00029888,16.4,83.6
E00029889,13.2,86.8
E00029890,13.3,86.7
E00029891,16.6,83.4
E00029892,14.6,85.4
E00029893,19.4,80.6
E00029894,22.3,77.7
