areacd,national_identity_all_4a-001,national_identity_all_4a-002,national_identity_all_4a-003
E00029084,97.6,1.2,1.2
E00029085,94.9,0.3,4.8
E00029086,97.1,0.3,2.6
E00029087,92.9,2.5,4.7
E00029088,97.4,1.9,0.6
E00029089,97.8,0.3,1.9
E00029091,100,0,0
E00029092,97.6,0.4,2
E00029094,96.8,0.8,2.4
E00029095,97.4,0,2.6
E00029096,96.9,0.3,2.8
E00029097,97,1,2
E00029098,97.4,1.9,0.8
E00029099,95,0.3,4.6
E00029100,97.3,0.5,2.3
E00029101,97,0.7,2.2
E00029102,99.6,0,0.4
E00029103,98.7,0,1.3
E00029104,97.3,2,0.8
E00029105,97.4,0.3,2.3
E00029106,98.2,0.3,1.5
E00029107,96.8,0,3.2
E00029109,97.7,0,2.3
E00029110,94.9,1.3,3.8
E00029111,99.4,0.3,0.3
E00029112,98.1,0,1.9
E00029113,97.9,1.4,0.7
E00029115,98.1,0,1.9
E00029116,96,1.8,2.2
E00029118,98.7,0.5,0.8
E00029121,99.1,0,0.9
E00029124,94.6,1,4.4
E00029132,98,1.4,0.7
E00029539,95.8,0.6,3.6
E00029540,92.4,3.1,4.5
E00029541,94.8,0.8,4.4
E00029542,96,1.2,2.8
E00029544,97.8,0.2,2
E00029545,97.2,0,2.8
E00029546,97.6,0.6,1.8
E00029548,97.9,1.2,0.8
E00029555,94.9,2.2,2.9
E00029558,99.1,0,0.9
E00029561,94.7,1.5,3.8
E00029565,95.9,0.6,3.5
E00029571,99.3,0.3,0.3
E00029573,97.6,0.6,1.8
E00029575,93.1,1,5.9
E00029576,94.8,0.7,4.5
E00029577,96.6,2.3,1.1
E00029578,97.8,0.9,1.3
E00029580,95.4,0.3,4.3
E00029583,99.2,0.4,0.4
E00029585,97.9,0,2.1
E00029586,99.2,0,0.8
E00029588,96.5,1.7,1.7
E00029589,96.9,0.9,2.2
E00029769,95.5,0.5,3.9
E00029770,95.3,0.3,4.4
E00029771,95.1,1.9,2.9
E00029772,96.2,0.8,3
E00029773,93.1,2.8,4.2
E00029774,97.9,0,2.1
E00029775,91,4.2,4.8
E00029776,97.3,1.2,1.4
E00029777,93.2,2.5,4.3
E00029778,96.1,0.8,3.1
E00029779,94.1,1.3,4.6
E00029780,96.9,2.4,0.8
E00029781,95.8,1.1,3
E00029782,99.5,0,0.5
E00029783,96,1.6,2.4
E00029784,97.1,0.9,2
E00029785,99.1,0.6,0.3
E00029786,98.6,0.3,1
E00029787,96.4,2.5,1.1
E00029788,97.1,0.2,2.7
E00029789,96,1.4,2.5
E00029790,97.9,0.4,1.7
E00029791,95.3,4,0.6
E00029792,96.6,0.7,2.7
E00029793,92,3.7,4.3
E00029794,96.8,1.3,1.9
E00029795,99,0.3,0.7
E00029796,97.5,0.4,2.2
E00029797,97.9,1.4,0.7
E00029798,92.8,3.2,3.9
E00029799,98.4,1.6,0
E00029800,94.4,3.6,2
E00029801,96.1,2.1,1.8
E00029802,97.1,0.3,2.5
E00029803,97.9,0.4,1.8
E00029804,98.2,1.1,0.7
E00029805,90.5,5.1,4.3
E00029806,96,0,4
E00029861,99.6,0,0.4
E00029862,91.1,1.6,7.4
E00029863,96,2.2,1.8
E00029864,96.8,0.9,2.2
E00029866,97.6,1.4,1
E00029868,96.2,0,3.8
E00029869,95.5,0,4.5
E00029870,98.4,0,1.6
E00029871,95.4,2.6,2
E00029872,96.1,2.4,1.6
E00029873,96.4,1.9,1.7
E00029874,94.8,1.7,3.4
E00029875,95.5,1.1,3.4
E00029877,98.4,0.3,1.3
E00029878,96.9,1.4,1.7
E00029879,95.8,1.4,2.8
E00029880,92.8,1.3,5.9
E00029882,97.9,1.2,0.9
E00029883,98.5,0.6,0.9
E00029884,97.8,0,2.2
E00029885,98.6,0.3,1
E00029886,95.7,1.6,2.8
E00029887,97.7,0.8,1.6
E00029888,94.8,0.5,4.6
E00029889,95.3,1.1,3.6
E00029890,97.4,0.4,2.2
E00029891,98,0.9,1.2
E00029892,94.9,1.6,3.5
E00029893,96.3,0.2,3.5
E00029894,95.3,1.1,3.6
E00029895,96.2,2.7,1
E00029896,93.6,1.8,4.6
E00029897,94.9,1,4.1
E00029898,97.8,0.7,1.4
E00029899,98.6,0.4,1.1
E00029900,96.1,1.2,2.7
E00029901,97.8,0.9,1.3
E00029902,97.9,0.7,1.4
E00029903,96.7,0,3.3
E00029904,95.2,3.1,1.7
E00029905,96.6,2.3,1.1
E00029906,93.7,0.4,6
E00029907,96.5,0.6,2.9
E00029908,94.2,1.8,4
E00029909,98.9,0.5,0.5
E00029910,98.4,0.6,0.9
E00029911,94.4,0.8,4.8
E00029912,96.1,2,2
E00029913,94.9,2.9,2.2
E00029914,97.2,0.7,2.1
E00029915,94.2,1,4.8
E00029916,98.1,0,1.9
E00029917,93.8,0.4,5.8
E00029918,92.6,2.6,4.9
E00029919,98.3,0.3,1.4
E00029920,95.9,1.6,2.4
E00029921,98.2,1.4,0.5
E00029922,97.7,1,1.3
E00029923,98,0.7,1.4
E00029924,97.7,0.3,2
E00029925,95.5,2.2,2.2
E00029926,98,0.8,1.2
E00029927,96.5,0.7,2.8
E00029928,98.3,0,1.7
E00029929,96.7,0.5,2.8
E00029930,94.4,0.7,4.9
E00029931,98.7,0,1.3
E00029932,97.3,1.2,1.6
E00029933,97.4,1.6,1
E00029934,97.4,1.9,0.7
E00029935,98.8,0,1.2
E00029936,98.3,0,1.7
E00029937,95.2,2.4,2.4
E00029938,96.4,0.9,2.7
E00029939,95.4,1.1,3.4
E00029940,97.7,1.3,1
E00029941,95.2,2.7,2.1
E00029942,93.2,2.9,4
E00029943,95.1,3,1.9
E00029944,98.2,0.4,1.4
E00029945,98.5,0,1.5
E00029946,96.5,0.4,3.1
E00029947,94.9,0.8,4.3
E00029948,95.7,1.3,3
E00030613,98.3,0,1.7
E00030615,94.1,2.2,3.7
E00030620,98.2,0.9,0.9
E00030621,97.9,1.4,0.7
E00030622,98.5,1.5,0
E00030623,96.7,1.3,2
E00093783,96.4,0.5,3.1
E00093784,92.9,2,5.1
E00093785,90.9,3.8,5.3
E00093786,93.4,2.5,4.1
E00093787,93.3,2.7,4
E00093788,96.3,1.1,2.6
E00093789,96.3,0,3.7
E00093790,99,0.7,0.3
E00093791,95.7,0.9,3.5
E00093792,94.2,1.2,4.5
E00093793,96.8,0.8,2.4
E00093794,97.8,0,2.2
E00093795,94.9,1.5,3.7
E00093796,97.4,0.7,1.8
E00093797,96.3,1.1,2.6
E00093798,94.3,5.7,0
E00094164,96.7,0.8,2.5
