areacd,hh_family_composition_4a-001,hh_family_composition_4a-002,hh_family_composition_4a-003
E00029084,5.4,26.1,68.5
E00029085,4.3,32.7,63
E00029086,7.1,36.4,56.5
E00029087,4.4,29.2,66.4
E00029088,2,30.8,67.2
E00029089,3,26.9,70.1
E00029091,7,24.6,68.4
E00029092,2.4,45.7,52
E00029094,2.6,29.9,67.5
E00029095,3.4,25,71.6
E00029096,6.6,24,69.4
E00029097,5.6,15.9,78.6
E00029098,0,29.8,70.2
E00029099,7.6,21,71.4
E00029100,2.3,64.3,33.3
E00029101,1.8,23.2,75
E00029102,2.6,21.1,76.3
E00029103,2.4,27,70.6
E00029104,4.5,44.7,50.8
E00029105,2.3,24.2,73.4
E00029106,2.2,19.7,78.1
E00029107,3.3,30.6,66.1
E00029109,4.8,37.1,58.1
E00029110,0,82.7,17.3
E00029111,6.7,38.7,54.6
E00029112,1.5,42.3,56.2
E00029113,5,37.9,57.1
E00029115,0,74.4,25.6
E00029116,1.5,38.1,60.4
E00029118,5.1,22.3,72.6
E00029121,6.2,36.3,57.5
E00029124,3.3,30.1,66.7
E00029132,2.2,40.6,57.2
E00029539,0.7,24.7,74.7
E00029540,1.7,12.1,86.2
E00029541,4.2,32.2,63.6
E00029542,2.2,24.6,73.2
E00029544,4.7,23,72.3
E00029545,3.8,25.2,71
E00029546,5.6,25.7,68.8
E00029548,6.5,29.6,63.9
E00029555,3.7,38.1,58.2
E00029558,1.4,28.6,70
E00029561,0.9,30.8,68.4
E00029565,3,20.5,76.5
E00029571,3.3,23,73.8
E00029573,6.1,19.1,74.8
E00029575,4.6,33.6,61.8
E00029576,8.4,26.1,65.5
E00029577,4.8,33.1,62.1
E00029578,4.5,31.8,63.6
E00029580,0,17.9,82.1
E00029583,3.6,27,69.4
E00029585,4.1,19.8,76
E00029586,5.3,29.8,64.9
E00029588,2.5,26.9,70.6
E00029589,0.7,23.1,76.1
E00029769,3.8,25,71.2
E00029770,2.5,57.1,40.5
E00029771,1.6,30.2,68.2
E00029772,1.7,20.9,77.4
E00029773,2.8,36.4,60.7
E00029774,6.1,27,67
E00029775,2.4,37.6,60
E00029776,5,24.5,70.4
E00029777,4.7,37.2,58.1
E00029778,2.6,22.6,74.8
E00029779,4.5,23.3,72.2
E00029780,6.2,42.5,51.3
E00029781,3.3,28.5,68.3
E00029782,0.9,50.9,48.3
E00029783,1.7,33.1,65.1
E00029784,0,27,73
E00029785,3,19.7,77.3
E00029786,3.3,15.8,80.8
E00029787,1.5,37.2,61.3
E00029788,3.6,13.8,82.6
E00029789,0,36.8,63.2
E00029790,5.6,16.7,77.8
E00029791,5.1,13.9,81
E00029792,4.3,30,65.7
E00029793,0,16.7,83.3
E00029794,5.6,21.8,72.6
E00029795,2.3,17.8,79.8
E00029796,2.6,23.9,73.5
E00029797,5.1,22,72.9
E00029798,2.5,19.2,78.3
E00029799,3.9,25.8,70.3
E00029800,4.1,23.6,72.4
E00029801,1.7,25.9,72.4
E00029802,3.3,19.5,77.2
E00029803,2.6,22.6,74.8
E00029804,5.3,26.5,68.1
E00029805,1.9,29.9,68.2
E00029806,5,16.5,78.5
E00029861,5.4,48.1,46.5
E00029862,5,31.1,63.9
E00029863,5.7,23,71.3
E00029864,4.4,18.5,77
E00029866,2.7,54.7,42.6
E00029868,1.6,31.5,66.9
E00029869,4.4,41.5,54.1
E00029870,0.8,31.5,67.7
E00029871,0.8,20.6,78.6
E00029872,7.6,31.1,61.3
E00029873,1.3,25,73.7
E00029874,8.7,35.6,55.8
E00029875,5.3,35.3,59.4
E00029877,0,32.6,67.4
E00029878,5.9,21.5,72.6
E00029879,7.4,26.4,66.2
E00029880,6.8,26.5,66.7
E00029882,5,15.8,79.2
E00029883,2.4,11.4,86.2
E00029884,0.7,35,64.2
E00029885,0,17.1,82.9
E00029886,0,39.3,60.7
E00029887,1.2,60.5,38.3
E00029888,4.3,52.1,43.6
E00029889,5.1,26.3,68.6
E00029890,3.9,32,64.1
E00029891,5.2,36.8,58.1
E00029892,6.3,24.6,69
E00029893,3.1,24,72.9
E00029894,4.5,30,65.5
E00029895,5,29.4,65.5
E00029896,1.6,23.8,74.6
E00029897,1.4,38,60.6
E00029898,0.9,21.4,77.8
E00029899,4,25,71
E00029900,2.9,42.4,54.7
E00029901,3.4,55.9,40.8
E00029902,7.6,27.1,65.3
E00029903,2.7,32.7,64.7
E00029904,2.4,22,75.6
E00029905,2.9,39.1,58
E00029906,0.9,28.2,70.9
E00029907,5.7,27.9,66.4
E00029908,1.5,32.8,65.6
E00029909,6,25.2,68.9
E00029910,2.1,28.6,69.3
E00029911,2.5,33.1,64.5
E00029912,3.9,14,82.2
E00029913,0.8,28.3,70.8
E00029914,7.8,31,61.2
E00029915,6,23.9,70.1
E00029916,2.9,23.8,73.3
E00029917,5.5,31.8,62.7
E00029918,1.6,19.7,78.7
E00029919,4.2,23.2,72.5
E00029920,2.4,38.2,59.3
E00029921,6.3,26,67.7
E00029922,3.6,26.9,69.5
E00029923,6.5,13.1,80.4
E00029924,3.2,28.4,68.4
E00029925,10.8,14.2,75
E00029926,5.3,38.9,55.8
E00029927,0.7,30.7,68.6
E00029928,0.9,27.6,71.6
E00029929,0,45.1,54.9
E00029930,3.3,36.6,60.2
E00029931,3.1,36.9,60
E00029932,3.4,26.5,70.1
E00029933,1.7,11.6,86.8
E00029934,5,27.7,67.2
E00029935,3.1,36.4,60.5
E00029936,5.3,27.8,66.9
E00029937,6.3,29.7,64
E00029938,0.8,18.4,80.8
E00029939,1.7,23.1,75.2
E00029940,5.2,29.1,65.7
E00029941,0,25.8,74.2
E00029942,2,49.7,48.4
E00029943,0,41.9,58.1
E00029944,9.2,22.7,68.1
E00029945,1.8,18.8,79.5
E00029946,3.1,54.6,42.3
E00029947,4.8,42.9,52.4
E00029948,5.8,38,56.2
E00030613,2.5,21.3,76.2
E00030615,4,23.7,72.3
E00030620,5.9,30.4,63.7
E00030621,4.3,19.8,75.9
E00030622,5.1,31.4,63.6
E00030623,12.3,26.3,61.4
E00093783,3.2,17.1,79.7
E00093784,3.8,28.3,67.9
E00093785,3.4,29.1,67.5
E00093786,1.6,14.3,84.1
E00093787,3.6,18.8,77.7
E00093788,2.4,24.2,73.4
E00093789,1.6,43.2,55.2
E00093790,7.1,22.2,70.6
E00093791,2.2,38.9,58.9
E00093792,2.1,54.3,43.6
E00093793,4,33.9,62.1
E00093794,0.8,24.8,74.4
E00093795,2.3,33.3,64.4
E00093796,2.4,19,78.6
E00093797,2.6,28.2,69.2
E00093798,10.3,29.3,60.3
E00094164,3.4,31.6,65
E00094168,4.1,28.5,67.5
E00094169,0,51.4,48.6
E00094180,2.8,36.6,60.6
E00094181,0,21.2,78.8
E00094182,3,30.5,66.5
E00094183,2.7,15.9,81.4
E00094184,6.2,27.8,66
E00094185,3.2,26,70.8
E00094186,1.5,24.6,73.9
E00094207,5.9,26.1,68
E00099730,6.2,29.2,64.6
E00099733,1.9,13.6,84.6
E00099734,0.7,29.3,70
E00099735,3.7,27.5,68.8
E00099736,0.8,25.2,74
E00099738,2.5,36.7,60.8
E00099740,5.9,29.6,64.4
E00099741,2,25.7,72.3
E00099742,2.2,34.6,63.2
E00099846,3.8,61,35.2
E00099847,2.5,39,58.5
E00099848,1.7,22,76.3
E00099849,3.2,28.8,68
E00099850,0.8,36.3,62.9
E00099852,2.5,27.5,70
E00099853,0,26.6,73.4
E00099891,4,29.4,66.7
E00099892,4.2,42.5,53.3
E00099893,4.6,25.7,69.7
E00099894,2.3,41.4,56.3
E00099895,3.8,31.4,64.8
E00099896,2.7,22.3,75
E00099897,0.9,34.2,65
E00099898,7.1,35.7,57.1
E00099899,4.2,30.3,65.5
E00099900,0.7,39.2,60.1
E00099901,5.4,27.7,67
E00099902,4.2,37,58.8
E00099903,4.2,46.7,49.2
E00099904,0,39.4,60.6
E00099905,5.3,31.9,62.8
E00099906,2.8,38.6,58.6
E00099907,4.8,28.8,66.4
E00099908,2.7,19.2,78.1
E00099909,4.2,30.5,65.3
E00099910,8.3,28.9,62.8
E00099911,2.6,28.4,69
E00099912,5.9,24.8,69.3
E00099913,2.2,67,30.8
E00099914,2.9,34.5,62.6
E00099915,5.8,33.5,60.6
E00099916,5.9,49.7,44.4
E00099917,6.9,25.4,67.7
E00099918,3.6,24.5,71.8
E00099919,4,21,75
E00099944,4,31.7,64.3
E00099945,6.4,26.6,67
E00099947,3.9,26.8,69.3
E00099948,3.7,29.4,66.9
E00099949,1.2,43.5,55.3
E00099950,3.6,30.7,65.7
E00099951,4.3,28.8,66.9
E00099952,4.4,29.2,66.4
E00099953,6.6,23.1,70.3
E00099954,1.8,42.2,56
E00099955,2.2,27.4,70.4
E00099956,0,30.1,69.9
E00099957,5.6,18.5,75.8
E00099968,2.8,36.1,61.1
E00100000,0.7,16.3,83
E00100001,2.3,22.6,75.2
E00100009,2.8,26.6,70.6
E00100010,3.5,37.1,59.4
E00100011,2.1,23.6,74.3
E00100012,2.8,37.4,59.8
E00100013,5.6,19,75.4
E00100015,2.9,39.7,57.5
E00100016,3.2,34.7,62.1
E00100025,8.5,18.9,72.6
