areacd,workplace_travel_4a-001,workplace_travel_4a-002,workplace_travel_4a-003,workplace_travel_4a-004
E00063413,65.3,13.7,9.5,11.6
E00063416,68.1,19.1,6.4,6.4
E00063716,56.5,16.3,14.1,13
E00063717,59.6,15.1,13.7,11.6
E00063718,51.3,17.1,14.5,17.1
E00063719,64.6,18.1,10.4,6.9
E00063720,55.9,15.4,9.1,19.6
E00126160,52.5,20.3,7,20.3
E00126161,59.2,14.3,10.7,15.8
E00126162,66,14.9,12.8,6.4
E00126163,64.1,15.5,3.9,16.5
E00126164,53.7,15.4,15.4,15.4
E00126165,57.6,14.1,10.1,18.2
E00126166,57.6,16.5,11.5,14.4
E00126167,50,22.5,7.5,20
E00126168,59.6,13.7,15.1,11.6
E00126169,66.5,11.6,6.4,15.6
E00126170,47.9,25,11.4,15.7
E00126171,54.1,13.9,15.6,16.4
E00126172,55.5,11,16.4,17.1
E00126173,45.5,9.1,9.1,36.4
E00126174,47.4,18.2,22.1,12.3
E00126175,39.4,18.3,25.8,16.4
E00126176,59.2,22.4,6.1,12.2
E00126177,57.1,17.9,13.1,11.9
E00126178,57.1,15.1,14.3,13.5
E00126179,60.3,10.3,10.3,19.2
E00126180,66.7,17.6,7.8,7.8
E00126181,45.9,16.5,18.3,19.3
E00126182,50.3,18.5,17.2,13.9
E00126183,52.4,20,17.1,10.5
E00126184,46.9,19.6,18.9,14.7
E00126185,45.5,20.9,14.9,18.7
E00126186,46.9,26.3,13.9,12.9
E00126187,41,23,26.1,9.9
E00126188,54,19,18.2,8.8
E00126189,33.5,13.8,35.4,17.3
E00126190,40.3,17.6,33.6,8.4
E00126191,44.8,22.4,15.5,17.2
E00126192,46.6,20.8,19.1,13.5
E00126193,47.3,18.8,17.9,16.1
E00126194,51.3,17.5,13.6,17.5
E00126195,50,22.6,17.1,10.4
E00126196,44.8,21.6,16,17.6
E00126197,51.3,16.2,16.9,15.6
E00126198,53.3,21.5,15.4,9.8
E00126199,37.9,16.7,30.5,14.9
E00126200,48,18.7,21.3,12
E00126201,65.9,14.1,7.1,12.9
E00126202,60.6,18.2,10.9,10.2
E00126203,55.4,13.1,13.1,18.5
E00126204,56.7,19.7,9.4,14.2
E00126205,58.8,10.3,13.2,17.6
E00126206,46.1,22.4,13.2,18.4
E00126207,40.9,13.6,18.2,27.3
E00126208,45.3,16.2,19.7,18.8
E00126209,58.9,17.7,12.9,10.5
E00126210,54.8,16.3,13.5,15.4
E00126211,50.5,22.6,5.4,21.5
E00126212,61.3,12.7,13.3,12.7
E00126213,64.9,12.3,10.5,12.3
E00126214,56.4,17,13.8,12.8
E00126215,54.2,19,11.3,15.5
E00126216,52.5,16.8,12.9,17.8
E00126217,50.5,25.2,7.8,16.5
E00126218,55,18.8,15.7,10.5
E00126219,56,20.9,11.2,11.9
E00126220,66,16,5.3,12.8
E00126221,61.6,9.3,16.3,12.8
E00126222,38.3,29.1,15.6,17
E00126223,38.6,30.3,18.6,12.4
E00126224,35.2,24.8,29.5,10.5
E00126225,31.8,22.9,31.8,13.4
E00126226,37.4,26,25.2,11.5
E00126227,23.7,24.3,31.6,20.4
E00126228,46.7,13.1,21.5,18.7
E00126229,40,15.6,35.6,8.9
E00126230,31.9,23,28.3,16.8
E00126231,44.5,26,17.8,11.6
E00126232,37.8,18.3,35.4,8.5
E00126233,40.8,25.8,23.3,10
E00126234,37.3,26.7,22.7,13.3
E00126235,31.9,25.9,29.6,12.6
E00126236,52.1,22.9,12.5,12.5
E00126237,43.1,21.5,26.4,9
E00126238,43.9,23,24.5,8.6
E00126239,44.9,19.6,21.5,14
E00126240,55.6,12.2,12.2,20
E00126241,42.8,18.4,25.7,13.2
E00126242,63.8,16.2,8.6,11.4
