areacd,heating_type_3a-001,heating_type_3a-002
E00063413,2.4,97.6
E00063416,1.7,98.3
E00063716,3.3,96.7
E00063717,0.7,99.3
E00063718,0.8,99.2
E00063719,0,100
E00063720,2.1,97.9
E00126160,4.5,95.5
E00126161,3.1,96.9
E00126162,5.8,94.2
E00126163,2.7,97.3
E00126164,2.2,97.8
E00126165,5.5,94.5
E00126166,3.1,96.9
E00126167,0.7,99.3
E00126168,4.7,95.3
E00126169,0.6,99.4
E00126170,0.7,99.3
E00126171,0,100
E00126172,2.8,97.2
E00126173,1.7,98.3
E00126174,0,100
E00126175,0,100
E00126176,1.7,98.3
E00126177,0.8,99.2
E00126178,2.9,97.1
E00126179,2,98
E00126180,3.8,96.2
E00126181,8.3,91.7
E00126182,0.7,99.3
E00126183,0.8,99.2
E00126184,0,100
E00126185,0,100
E00126186,0.9,99.1
E00126187,0,100
E00126188,0.7,99.3
E00126189,0.5,99.5
E00126190,0.9,99.1
E00126191,0,100
E00126192,0.7,99.3
E00126193,1.7,98.3
E00126194,2.3,97.7
E00126195,0,100
E00126196,1.6,98.4
E00126197,4.3,95.7
E00126198,0,100
E00126199,1.3,98.7
E00126200,0,100
E00126201,0,100
E00126202,2.4,97.6
E00126203,0.7,99.3
E00126204,2.5,97.5
E00126205,0.7,99.3
E00126206,0.8,99.2
E00126207,0.9,99.1
E00126208,1.5,98.5
E00126209,3.6,96.4
E00126210,3.6,96.4
E00126211,2.5,97.5
E00126212,0.7,99.3
E00126213,1.7,98.3
E00126214,2.2,97.8
E00126215,0.8,99.2
E00126216,1.6,98.4
E00126217,0,100
E00126218,1.9,98.1
E00126219,3.1,96.9
E00126220,2.4,97.6
E00126221,0.7,99.3
E00126222,0,100
E00126223,0.7,99.3
E00126224,1.6,98.4
E00126225,1.5,98.5
E00126226,0,100
E00126227,3,97
E00126228,0.8,99.2
E00126229,0,100
E00126230,2.9,97.1
E00126231,0,100
E00126232,0,100
E00126233,0,100
E00126234,0,100
E00126235,0,100
E00126236,2.7,97.3
E00126237,0,100
E00126238,0.7,99.3
E00126239,3.8,96.2
E00126240,2.2,97.8
E00126241,0.7,99.3
E00126242,2,98
E00126243,2.5,97.5
E00126244,0.8,99.2
E00126245,0,100
E00126246,2.3,97.7
E00126247,0,100
E00126248,0,100
E00126249,0,100
E00126250,0.9,99.1
E00126251,0.8,99.2
E00126252,2.8,97.2
E00126253,0,100
E00126254,0.8,99.2
E00126255,0,100
E00126256,0,100
E00126257,0.7,99.3
E00126258,0,100
E00126260,4.2,95.8
E00126262,0,100
E00126265,2.5,97.5
E00126266,2.9,97.1
E00126267,5.5,94.5
E00126268,3.1,96.9
E00126269,4.7,95.3
E00126270,0,100
E00126271,2.6,97.4
E00126272,1.6,98.4
E00126274,3.6,96.4
E00126275,0,100
E00126276,1.1,98.9
E00126277,0.7,99.3
E00126278,4.6,95.4
E00126279,0.8,99.2
E00126280,0.7,99.3
E00126281,3.2,96.8
E00126282,0,100
E00126283,1.5,98.5
E00126284,4.1,95.9
E00126285,1.9,98.1
E00126286,4.5,95.5
E00126287,3,97
E00126288,1.9,98.1
E00126289,2.3,97.7
E00126290,0.9,99.1
E00126291,2.5,97.5
E00126292,4.4,95.6
E00126293,1.7,98.3
E00126294,0.8,99.2
E00126295,0.7,99.3
E00126296,2.4,97.6
E00126297,0.5,99.5
E00126298,3.1,96.9
E00126299,2.5,97.5
E00126300,0.7,99.3
E00126301,0,100
E00126302,1.4,98.6
E00126303,2.5,97.5
E00126304,5,95
E00126305,6.2,93.8
E00126306,3.1,96.9
E00126307,4.4,95.6
E00126308,1.8,98.2
E00126309,1.5,98.5
E00126310,0.8,99.2
E00126311,1.8,98.2
E00126312,2.2,97.8
E00126313,1.4,98.6
E00126314,0,100
E00126315,0,100
E00126316,3,97
E00126317,0.9,99.1
E00126318,0,100
E00126319,1.8,98.2
E00126320,2.3,97.7
E00126321,1.4,98.6
E00126323,1.5,98.5
E00126324,0,100
E00126325,1.6,98.4
E00126326,0,100
E00126327,1.7,98.3
E00126328,0,100
E00126329,3.4,96.6
E00126330,0,100
E00126331,4.3,95.7
E00126332,0.5,99.5
E00126333,0,100
E00126334,3.2,96.8
E00126335,0.8,99.2
E00126336,1.6,98.4
E00126337,1.9,98.1
E00126338,1.5,98.5
E00126339,0,100
E00126340,0.8,99.2
E00126341,0,100
E00126342,0.8,99.2
E00126343,3,97
E00126344,3,97
E00126345,2.4,97.6
E00126346,0,100
E00126347,0,100
E00126348,3.9,96.1
E00126349,0.8,99.2
E00126350,0.8,99.2
E00126351,0,100
E00126352,0.7,99.3
E00126353,1.6,98.4
E00126354,2.9,97.1
E00126355,1.6,98.4
E00126356,3.9,96.1
E00126357,0.9,99.1
E00126358,0.9,99.1
E00126359,0,100
E00126360,0.9,99.1
E00126361,0,100
E00126362,0.7,99.3
E00126363,4.9,95.1
E00126364,5.9,94.1
E00126365,0.9,99.1
E00126366,0,100
E00126367,3.2,96.8
E00126368,4.2,95.8
E00126369,4.6,95.4
E00126370,5.6,94.4
E00126371,1.5,98.5
E00126372,3.1,96.9
E00126373,0.9,99.1
E00126374,0.5,99.5
E00126375,1.6,98.4
E00126376,3.1,96.9
E00126377,2.5,97.5
E00126378,1,99
E00126380,5.8,94.2
E00126381,3.6,96.4
E00126382,3,97
E00126383,2.1,97.9
E00126384,2.2,97.8
E00126385,1.4,98.6
E00126386,0.9,99.1
E00126387,0.8,99.2
E00126388,1.4,98.6
E00126389,1.9,98.1
E00126390,0,100
E00126391,0.5,99.5
E00126392,0.9,99.1
E00126393,0,100
E00126394,4.1,95.9
E00126395,2.8,97.2
E00126396,2.3,97.7
E00126397,0.8,99.2
E00126398,2.4,97.6
E00126399,0,100
E00126400,2.4,97.6
E00126401,0.8,99.2
E00126402,2.4,97.6
E00126403,4.5,95.5
E00126404,2.9,97.1
E00126405,0,100
E00126406,1.5,98.5
E00126407,6.6,93.4
