areacd,health_in_general_4a-001,health_in_general_4a-002,health_in_general_4a-003
E00063413,74.1,17.4,8.5
E00063416,58.4,24.2,17.4
E00063716,70.6,17.1,12.2
E00063717,77.1,15.2,7.7
E00063718,78.6,13.5,7.9
E00063719,75.8,15.9,8.3
E00063720,79.6,12,8.4
E00126160,81.3,12.2,6.4
E00126161,80,13.5,6.5
E00126162,76.3,15.8,7.9
E00126163,78.4,12.8,8.9
E00126164,77,17.6,5.4
E00126165,75.8,13.3,10.9
E00126166,79.6,12.1,8.2
E00126167,57.6,27.1,15.3
E00126168,82,14.4,3.6
E00126169,86,10,4
E00126170,77.9,13.9,8.3
E00126171,86.4,9.1,4.4
E00126172,83.5,11.6,4.8
E00126173,32.2,47.5,20.3
E00126174,72.8,14.4,12.9
E00126175,90.7,7.1,2.3
E00126176,51.1,27.7,21.3
E00126177,71.3,16.8,11.9
E00126178,80.4,13.4,6.2
E00126179,61,25.8,13.1
E00126180,54.3,24.6,21.1
E00126181,83.7,11.6,4.7
E00126182,79.3,15.2,5.5
E00126183,77.5,17.1,5.4
E00126184,80.9,14.2,4.8
E00126185,81.3,13.9,4.9
E00126186,89.9,7.5,2.6
E00126187,80.8,15.3,3.9
E00126188,79.7,13,7.2
E00126189,87.4,9.6,3.1
E00126190,86.6,9.8,3.6
E00126191,81.4,11.7,6.9
E00126192,80.3,16,3.8
E00126193,73.1,16.2,10.7
E00126194,82.7,12.5,4.8
E00126195,87,8.5,4.6
E00126196,83.4,11.1,5.5
E00126197,73.4,20.3,6.3
E00126198,89.4,8.7,1.9
E00126199,82.8,14.1,3
E00126200,82.6,12.1,5.2
E00126201,65.7,23.6,10.7
E00126202,74.7,16.2,9.1
E00126203,75.9,15.6,8.5
E00126204,78,12.9,9.1
E00126205,75.7,17.7,6.5
E00126206,65.1,20.6,14.2
E00126207,37.3,32.8,29.9
E00126208,78.6,14.3,7.1
E00126209,81.1,16,2.9
E00126210,83.7,12,4.3
E00126211,71.1,16.4,12.5
E00126212,83.4,12.2,4.4
E00126213,73,18.1,8.9
E00126214,75.6,18.4,6
E00126215,78.6,15.2,6.2
E00126216,72.7,16.7,10.6
E00126217,63.1,25.7,11.2
E00126218,73.6,17.3,9
E00126219,82,13.3,4.7
E00126220,70.1,16.9,13
E00126221,62.1,18.5,19.4
E00126222,82,12.1,5.9
