areacd,highest_qualification_6a-000,highest_qualification_6a-001,highest_qualification_6a-002,highest_qualification_6a-003,highest_qualification_6a-004
E00063413,28.1,53.9,3.2,12.3,2.6
E00063416,44.4,29.2,7.3,15.2,3.9
E00063716,35.2,37.7,6.5,17.1,3.5
E00063717,36.1,36.8,5.3,18.2,3.6
E00063718,27.9,41.6,7,19.8,3.7
E00063719,33.2,33.5,7.3,22.3,3.7
E00063720,31.9,39.1,8.7,18.5,1.8
E00126160,33.8,37.4,3.6,19,6.2
E00126161,31.6,37,5.4,21.7,4.3
E00126162,28.6,39.2,6.5,21.6,4
E00126163,30.4,39.6,6.8,18.4,4.8
E00126164,24.1,45.2,5.3,20.6,4.8
E00126165,33.7,38.6,4.5,17.3,5.9
E00126166,23.3,46.3,8.4,20.3,1.8
E00126167,51.3,27.5,9,12.2,0
E00126168,28.1,38.3,6.9,19.3,7.3
E00126169,37.6,37.9,2.8,17.4,4.2
E00126170,35,36,7.7,19.2,2.1
E00126171,27.4,40.3,3.5,22.1,6.6
E00126172,33.3,32,5.8,22.7,6.2
E00126173,52.9,19,5.8,18.2,4.1
E00126174,31.9,33.4,4.2,25.9,4.5
E00126175,7.3,48.4,4.2,37.6,2.4
E00126176,46.3,31.7,5.5,14.6,1.8
E00126177,30.7,42.6,5.9,16.8,4
E00126178,34.8,36.7,6.4,19.5,2.6
E00126179,37.9,30.4,4.5,22.8,4.5
E00126180,52.2,28.3,5,10.6,3.9
E00126181,18.8,47.7,7.4,21.6,4.5
E00126182,17.5,43.3,11,26.2,1.9
E00126183,18.1,45.6,7.1,27,2.2
E00126184,14,40.3,11.2,30.6,4
E00126185,20,45.7,6.9,22.4,4.9
E00126186,14.9,51.4,5.9,25.1,2.7
E00126187,20.3,37.8,6.3,34.1,1.6
E00126188,14.8,45.3,12.7,24.6,2.5
E00126189,12.4,44.3,7.7,34,1.7
E00126190,10.8,36.3,6.7,42.5,3.8
E00126191,18.3,42.6,9.3,27,2.8
E00126192,13,45.4,7.3,31.3,3.1
E00126193,20.3,44.8,7.1,25.9,1.9
E00126194,14,50,8.8,25.9,1.3
E00126195,13,45.9,9.5,29.4,2.2
E00126196,17,42,7,31,3
E00126197,22.9,39.1,8.6,25.1,4.3
E00126198,14,50.3,9.7,26,0
E00126199,13.3,38.1,11.4,35.2,1.9
E00126200,17.1,48.1,8.9,24.8,1.2
E00126201,33.9,45.3,7.8,12.5,0.5
E00126202,25.1,49.8,6.9,14.7,3.5
E00126203,24.1,43.1,8.7,20.9,3.2
E00126204,21.5,52.8,7.7,17.6,0.4
E00126205,24.7,44.9,7.1,20.2,3
E00126206,30.7,47.2,6.8,15.3,0
E00126207,46.3,29.9,6.7,16.4,0.7
E00126208,25.1,41.9,8.4,20.3,4.4
E00126209,17.3,52.6,11.7,15.8,2.6
E00126210,26.5,48.7,5.3,15.3,4.2
E00126211,31.8,46.5,5.1,15.2,1.4
E00126212,22.4,49.4,6.9,18.9,2.3
E00126213,24.1,53.3,3.1,14.9,4.6
E00126214,30.2,39.5,7,20.3,2.9
E00126215,20.4,48.7,6.6,22.6,1.8
E00126216,34.4,37.3,8.6,17.2,2.4
E00126217,37.6,37.1,7.3,15.1,2.9
E00126218,27.7,43.8,4.7,20.2,3.6
E00126219,24.9,44.8,7.7,20.8,1.8
E00126220,27.2,40.5,8.7,19.5,4.1
E00126221,33.9,39.2,5.9,18.3,2.7
E00126222,14.8,38,10.9,33.5,2.8
E00126223,17,36.6,8.5,34.5,3.4
E00126224,13.6,38.3,10.2,36.2,1.7
E00126225,9.4,40.7,6.2,42,1.6
E00126226,15.6,39.9,6.5,34.2,3.8
E00126227,14,36,7.6,40.9,1.5
E00126228,15.1,44.9,11.1,26.2,2.7
E00126229,19.1,39.9,11,24.9,5.2
E00126230,19.6,28.6,6,41.7,4
E00126231,11.2,41.2,9.6,36,2
E00126232,17,40,7.9,33.9,1.2
E00126233,14.1,44.9,8.8,29.8,2.4
E00126234,11.5,41.3,7.6,38.5,1
E00126235,12.1,37.5,8.3,38.8,3.3
E00126236,23,41.1,10,25.8,0
E00126237,15.2,42.8,6.3,33.1,2.6
E00126238,13.8,39,9,35.5,2.8
E00126239,19,40.5,8.9,28.6,3
E00126240,16.3,44.6,11.4,25.3,2.4
E00126241,16.4,48.5,6.2,25.9,2.9
E00126242,33.2,37.4,6.9,16.5,6
E00126243,25.2,45.8,8.9,17.8,2.3
E00126244,34,37.8,4.8,18.7,4.8
E00126245,17.7,42,6.3,32.4,1.5
E00126246,24.4,39,4.4,29.8,2.4
E00126247,23.7,49.6,7,16.2,3.5
E00126248,20.7,43.8,5.8,27.9,1.9
E00126249,24.9,43.3,7.8,20.3,3.7
E00126250,17.5,41,8.5,29.7,3.3
E00126251,22.9,40,6.7,30.4,0
E00126252,33.5,37.7,5,16.7,7.1
E00126253,23.4,35.1,3.9,37.7,0
E00126254,16.3,44.6,6.4,30.3,2.4
E00126255,10.3,40.8,7,39,2.8
E00126256,17.9,41,3.4,35.5,2.1
E00126257,11,45,5.3,35.8,2.8
E00126258,21.5,39,10.2,29.3,0
E00126260,34.4,38.4,5.3,18,4
E00126262,36.2,38.2,2.7,17.9,5
E00126265,36.9,36.3,2.1,19.5,5.1
E00126266,28.6,43.8,7.6,16.1,4
E00126267,33.6,39.4,4.5,18.5,4.1
E00126268,37,35.1,2.4,20.3,5.1
E00126269,39.8,33.6,2.1,20.2,4.4
E00126270,34.1,35,7,20.1,3.7
E00126271,37.4,33.1,3.6,23.6,2.3
E00126272,32.8,43.9,2.1,17.6,3.6
E00126274,26.5,44.4,6.3,20.1,2.6
E00126275,29.2,33.1,6,29.5,2.1
E00126276,25.6,44.2,4.5,23.7,1.9
E00126277,19.1,47.4,5.8,25.9,1.7
E00126278,19.7,49.4,10.1,16.9,3.9
E00126279,20.8,41.1,8.9,24.3,5
E00126280,22.5,46.1,6.3,24,1.1
E00126281,22,44.5,6.3,25.1,2.1
E00126282,30.2,41.3,8.4,18.7,1.3
E00126283,24.1,41.9,7.3,24.1,2.6
E00126284,24.6,46.3,8.8,17.1,3.3
E00126285,19.4,48.8,6,23,2.8
E00126286,24,50.2,7.2,16.7,1.8
E00126287,32.5,43.1,8.6,14.4,1.4
E00126288,20.2,44,9.8,23.8,2.1
E00126289,21.8,38.5,14.3,20.6,4.8
E00126290,13.6,47.9,5.8,30.7,1.9
E00126291,16.8,45.4,7.3,28.6,1.9
E00126292,30.4,40.8,7.9,17.5,3.3
E00126293,36.1,36.1,6.7,19.4,1.7
E00126294,20.2,50.4,8,20.2,1.3
E00126295,25.4,47.8,8.9,15.6,2.2
E00126296,43.8,30.9,6.2,16.5,2.6
E00126297,16.5,39.7,8.1,34,1.7
E00126298,29.4,42.8,7,18.2,2.7
E00126299,26.9,42.8,5.7,22.7,1.9
E00126300,26.7,45.4,5.4,20,2.5
E00126301,29.3,41.8,8.4,14.6,5.9
E00126302,8.8,49.4,9.1,31.6,1.2
E00126303,14,48.9,7,28.8,1.3
E00126304,19.8,47.9,6.6,24.7,1
E00126305,26.7,43.6,8.2,21.5,0
E00126306,28.6,38.8,7.8,22.8,1.9
E00126307,29.5,50.6,5.1,13.1,1.7
E00126308,22.1,46.9,8.5,17.8,4.7
E00126309,31.6,44.4,5.3,16,2.7
E00126310,32,42.3,5.9,18.8,1.1
E00126311,22,52.4,7.3,16.8,1.6
E00126312,24.7,47.7,8.4,16.7,2.4
E00126313,25.4,37.5,10.2,21.5,5.5
E00126314,29.1,42.7,5.6,20.7,1.9
E00126315,20.4,38.4,6.1,33.3,1.7
E00126316,19.8,48.9,4.2,24.5,2.5
E00126317,37.2,38.9,5.3,15.8,2.8
E00126318,21.6,40.7,10.2,24.2,3.4
E00126319,21,50.5,7.1,16.2,5.2
E00126320,23.1,50.2,7.2,17.1,2.4
E00126321,20.9,40.6,6.6,29.5,2.5
E00126323,14.9,39.7,6.6,36,2.9
E00126324,11.4,45.3,5.5,36.3,1.4
E00126325,23.1,41.8,7.2,26.4,1.4
E00126326,37.3,39.1,6,15,2.6
E00126327,23.6,35.7,9.3,28.6,2.7
E00126328,15.3,43.2,6.8,32.4,2.3
E00126329,19.8,46,7,27.3,0
E00126330,18.6,42.4,8.2,29,1.7
E00126331,24,48.8,6.5,19.5,1.2
E00126332,19,42.3,7,29.1,2.5
E00126333,28.2,48.8,4.8,17.7,0.5
E00126334,18,43.3,6.9,29.2,2.6
E00126335,29.8,42,4.3,20.4,3.5
E00126336,25.5,36.7,8.7,25.1,4
E00126337,19.3,50,4.9,22.9,2.9
E00126338,26,43.3,6.6,22.4,1.8
E00126339,19.6,41.3,8.3,27.5,3.3
E00126340,21.6,44.8,4.7,25.4,3.4
E00126341,20.8,40.3,8.3,28.7,1.9
E00126342,23,39.5,7.8,24.7,4.9
E00126343,31.7,36.6,5.2,25.4,1.1
E00126344,32,37.8,9,15.6,5.6
E00126345,27.1,40.3,10.6,19.1,3
E00126346,27.3,39.6,6.9,22.9,3.3
E00126347,43.4,32,2.3,18,4.3
E00126348,29.8,37.9,1.8,20.2,10.3
E00126349,14.2,39.1,5.8,38.7,2.2
E00126350,21.8,49.8,6.7,19.7,2.1
E00126351,27,45.9,4.5,20.7,1.8
E00126352,17.6,42.4,5.1,32.9,2
E00126353,20.6,33.6,7,33.2,5.6
E00126354,25.7,42,5.6,25.1,1.6
E00126355,36.1,32.4,4.5,18,9
E00126356,42.3,29.9,4.9,18.5,4.3
E00126357,27.2,35.1,6.4,24.8,6.4
E00126358,28.5,38.4,3,27.8,2.3
E00126359,29.7,44.5,5.8,18.1,1.9
E00126360,23.7,33.6,7.9,22.5,12.3
E00126361,16.8,41.6,7.9,30,3.6
E00126362,13.8,39,7.8,34,5.3
E00126363,29,42.9,5.5,18.9,3.8
E00126364,27.3,43.6,5.5,20,3.6
E00126365,33.5,35,6.9,24.6,0
E00126366,33.9,43.6,6.2,13.7,2.6
E00126367,29.2,38.7,9.9,18.2,4
E00126368,32.9,41.6,6.2,18.9,0.4
E00126369,35,37.8,5.5,17.7,3.9
E00126370,39.7,38.5,3.1,12.8,5.8
E00126371,35.8,33.9,5.5,19.2,5.5
E00126372,32.8,37.2,3.2,20.9,5.9
E00126373,37.2,35.7,2.7,17.8,6.6
E00126374,15.4,43.1,7.4,32.4,1.6
E00126375,22.5,38.9,5.6,29,4
E00126376,17.3,52,7.3,21,2.3
E00126377,14.4,44.4,10.4,30.7,0
E00126378,12.9,51.9,4.6,30.6,0
E00126380,34,35.2,6.2,19.8,4.9
E00126381,23.3,42.5,6.8,26,1.4
E00126382,32.8,39.8,6.6,17,3.7
E00126383,23.3,42.7,8.2,22.2,3.6
E00126384,41.2,36.7,4.9,14.3,2.9
E00126385,34.8,41.4,3.8,16.6,3.4
E00126386,22.6,45.7,9.6,19.7,2.4
E00126387,29.5,40.2,3.7,22.9,3.7
E00126388,37.7,39.5,5.8,14.8,2.2
E00126389,35.5,40.2,4.7,15.2,4.4
E00126390,31.7,40.9,8.3,16.5,2.6
E00126391,34.7,40.1,6.6,14.6,4
E00126392,6.6,48.2,6.1,37.7,1.3
E00126393,10.9,42.6,4,38.1,4.5
E00126394,31.8,39.2,6.9,17.1,4.9
E00126395,37.9,39.8,5.8,12.1,4.4
E00126396,23.3,44.8,5.8,21.5,4.5
E00126397,23.4,39.3,7.9,29,0.4
E00126398,24.6,43.6,5.1,23.7,3
E00126399,19,49,6,22,4
E00126400,14.6,35.2,5.7,42.5,2
E00126401,25.6,38.7,7.5,25.6,2.6
E00126402,16.1,45,7.4,30.2,1.2
E00126403,28.7,44.8,7.2,16.1,3.1
E00126404,32.8,31.9,7.4,23.6,4.4
E00126405,16,43.7,5.8,31.4,3.1
E00126406,24.3,40.1,6.6,27.9,1.1
E00126407,35.5,38.8,6.1,16.8,2.8
E00126409,26.6,49.6,6.6,14.3,2.9
E00126411,10.1,41.8,8,38.3,1.7
E00126412,26.2,45,8.3,18.3,2.2
E00126413,13.6,42.5,7.2,35.3,1.4
E00126414,22.6,44,2.7,29.6,1.2
E00126415,15.1,44.6,9.7,27.1,3.5
E00126416,29.1,42.9,3.4,20.6,4
E00126417,31,41.8,6.6,16.9,3.8
E00126418,25.4,39.1,4.1,25.4,6.1
E00126419,31.5,41.6,10.2,15.2,1.5
E00126420,26.6,42.1,4.5,25.5,1.4
E00126421,22.4,46.6,5.9,19.6,5.5
E00126422,30.6,44.5,5.7,15.7,3.5
E00126423,34.1,39.8,8.8,14.6,2.7
E00126424,23.5,35.7,6.3,31.4,3.1
E00126425,27,30.6,6.6,26.7,9
E00126426,26.9,40.7,5.6,22.2,4.6
E00126427,25.8,42.9,6.9,23.5,0.9
E00126428,19.4,42.6,5.7,30.8,1.5
E00126429,27.4,45.7,3,20.9,3
E00126431,28.4,45.9,3.9,19.7,2.2
E00126432,26.6,43.2,6.5,21,2.7
E00126433,30.6,44.4,5.1,15.3,4.6
E00126434,31.9,38.8,6.9,18.1,4.4
E00126435,33.8,43.4,4.8,15.2,2.8
E00126437,13.9,43.8,5.6,33.3,3.5
E00126438,16.2,41.7,7.2,33.6,1.3
E00126439,23.7,48.9,6.8,19.2,1.5
E00126440,10.7,52.8,6.5,27.4,2.6
E00126441,12,39.8,7.3,39.4,1.5
E00126442,13.6,41.2,7.4,35,2.7
E00126443,23.1,45.5,6.4,21.4,3.7
E00126444,22.9,46.6,9.9,19.4,1.2
E00126445,22.3,51.6,5.9,18.6,1.6
E00126446,26.6,42.7,6,21.6,3
E00126447,15.1,40.2,4.6,38.1,2.1
E00126448,20.8,38.6,8.9,29.7,2.1
E00126449,9,50.2,6.4,32.6,1.7
E00126450,10.9,43.3,9,35.9,1
E00126451,20.7,40.4,5.9,30.9,2.1
E00126452,10.9,37.2,4,43.8,4
E00126453,9.3,47.1,5.8,34.7,3.1
E00126454,11.7,41.5,5.7,40,1.1
E00126455,45.6,32.5,6.5,11.8,3.6
E00126456,17.2,37.4,8.1,34.3,3
E00127050,17,36.7,10.6,31.2,4.6
E00127051,29,47.3,5.2,17.1,1.5
E00127053,22.6,43.9,7.9,23.4,2.1
E00127054,18.9,45.2,10.6,24,1.4
E00127055,24.9,49.8,4.5,19.9,1
E00127056,20.9,48.8,8.1,18,4.1
E00127058,24.7,46.9,10.3,18.1,0
E00127059,23.6,46.7,5.8,20.7,3.3
E00127060,20.2,39.9,8.8,28.5,2.6
E00127061,18.9,37.4,8.2,31.7,3.7
E00127062,22.7,43.6,6.2,26.4,1.1
E00127063,10.8,52.3,6.5,30.2,0.3
E00127064,21.1,49.8,5.5,22.4,1.3
E00127068,16.7,42.2,8.4,32,0.7
E00127069,41.8,27,5.7,18.9,6.6
E00127070,23.7,41.4,11.2,22.1,1.6
E00127071,20.7,44.7,4.6,26.6,3.4
E00127072,8.7,44.6,7.2,37.3,2.2
E00127073,32.8,42.3,4.1,17.1,3.8
E00127079,18.3,49.6,6.1,23.7,2.2
E00127094,41.6,37.8,6.5,11,3.1
E00127095,36.3,42.8,3.6,13.9,3.4
E00127096,31.8,43,3.4,19.2,2.6
E00127097,41.2,35.8,6.9,12.7,3.4
E00127098,38.2,36.4,5.4,16,3.9
E00127099,24.4,43.2,7,22.5,2.8
E00127100,39.1,36.5,5.9,16.5,2.1
E00127101,33.8,43.3,3.3,15.6,3.8
E00127102,34.5,40.8,2.9,18.5,3.4
E00127103,29.4,49.4,2.4,15.7,3.1
E00127104,34.9,41.5,1.5,14.2,8
E00127107,27.2,50.2,4.7,15.3,2.7
E00127108,26.9,47.9,7.6,14.3,3.4
E00127109,29.7,43,5.5,19.4,2.4
E00127110,28.3,46.9,3.3,18.1,3.3
E00127112,38.8,37.6,6.7,16.4,0.6
E00127113,19.9,45.5,7.5,24.3,2.7
E00127114,28,42.3,7.7,16.7,5.4
E00127115,28,44,5.8,17.7,4.5
E00127116,42.1,35,4.4,16.4,2.2
E00127117,32.3,42.9,8.5,16.4,0
E00127118,29.4,43.7,2.8,21,3.2
E00127120,31.3,40.4,7.1,17.9,3.3
E00127121,22.9,42.2,6.4,25.7,2.8
E00127122,30.6,43.5,6.5,13.4,6
