areacd,residence_length_6b-001,residence_length_6b-002,residence_length_6b-003,residence_length_6b-004,residence_length_6b-005
E00063413,83.9,12,2.4,1.1,0.7
E00063416,75.9,12.5,1.4,5.1,5.1
E00063716,86.1,7,2.5,2,2.5
E00063717,77.6,10.7,5.6,4,2.1
E00063718,74.5,17.6,4.7,1.6,1.6
E00063719,75.3,11.7,6.7,5.5,0.8
E00063720,82.4,8.7,2.9,5.8,0.2
E00126160,59.8,21.4,3.9,8.6,6.3
E00126161,72,7,5.3,6.6,9
E00126162,68.4,10.3,4.7,11.5,5.1
E00126163,58.9,8.5,6.7,12.4,13.5
E00126164,91.1,3.9,1.4,1.8,1.8
E00126165,88.8,3.1,0,3.9,4.2
E00126166,87.9,2.1,2.9,1.1,6.1
E00126167,97,2.1,0,0.4,0.4
E00126168,52.9,15.8,3.6,17.5,10.2
E00126169,52.5,15.9,4.7,7,19.9
E00126170,62.2,16.6,5.1,6.8,9.3
E00126171,65.7,12.5,3.7,8.7,9.3
E00126172,54.3,14.7,6,10.4,14.5
E00126173,92.6,4.1,3.3,0,0
E00126174,80.4,14.1,1,2.7,1.7
E00126175,99.4,0.6,0,0,0
E00126176,89.9,8.5,1.6,0,0
E00126177,91.4,3.4,2.6,2.3,0.4
E00126178,54.8,13.9,4.3,10.4,16.6
E00126179,79.3,10.5,2.3,4.5,3.4
E00126180,89.4,4,1,2.5,3
E00126181,98.1,1.9,0,0,0
E00126182,97.9,2.1,0,0,0
E00126183,98.1,1.6,0,0.4,0
E00126184,96.4,3.3,0.3,0,0
E00126185,96.5,3.1,0.3,0,0
E00126186,98.7,1.3,0,0,0
E00126187,89.8,8.6,1.3,0,0.3
E00126188,95.6,2.9,1.1,0,0.4
E00126189,96.2,3,0.4,0,0.4
E00126190,98.6,1.4,0,0,0
E00126191,98.2,1.2,0,0.6,0
E00126192,98.1,1.2,0,0,0.6
E00126193,97.4,2.6,0,0,0
E00126194,97.9,0.3,0.7,1,0
E00126195,96.9,2.1,0.3,0.3,0.3
E00126196,98.8,1.2,0,0,0
E00126197,97.8,1.9,0,0.3,0
E00126198,97.6,1.6,0.8,0,0
E00126199,98.6,1.4,0,0,0
E00126200,96.4,3.3,0.3,0,0
E00126201,96.1,2.6,1.3,0,0
E00126202,93.9,3,0.3,2.7,0
E00126203,93.9,5.4,0.7,0,0
E00126204,95,3.4,1.3,0.3,0
E00126205,91,6.3,0,0,2.7
E00126206,92.2,4.1,3.2,0,0.5
E00126207,91.8,7.5,0.7,0,0
E00126208,95.5,3.4,0,0,1.1
E00126209,98.4,0.8,0.4,0.4,0
E00126210,94.4,3.4,2.1,0,0
E00126211,95.4,2.5,1.4,0.7,0
E00126212,97.8,1.9,0.3,0,0
E00126213,95.5,0.8,1.2,2.4,0
E00126214,95.5,3,1,0.5,0
E00126215,99,0.3,0,0.3,0.3
E00126216,90.9,2.6,3,1.9,1.5
E00126217,93.7,3.8,1.7,0.8,0
E00126218,97.4,1.9,0,0.5,0.2
E00126219,95.7,2.5,0.4,0.7,0.7
E00126220,94.8,2.2,0,2.6,0.4
E00126221,93.4,0.9,0.9,1.4,3.3
E00126222,98.1,1.9,0,0,0
E00126223,98.1,1.5,0,0,0.4
E00126224,99.3,0.7,0,0,0
E00126225,99.7,0.3,0,0,0
E00126226,97.5,2.5,0,0,0
E00126227,96.3,3.4,0,0,0.3
E00126228,98.8,1.2,0,0,0
E00126229,95.5,4.5,0,0,0
E00126230,97.5,2.5,0,0,0
E00126231,97.6,2.1,0.3,0,0
E00126232,97.9,2.1,0,0,0
E00126233,98.3,1.7,0,0,0
E00126234,99.4,0.6,0,0,0
E00126235,98.9,1.1,0,0,0
E00126236,95.8,2.9,1.3,0,0
E00126237,96.8,2.9,0.3,0,0
E00126238,98.2,1.8,0,0,0
E00126239,96.5,3,0,0.5,0
E00126240,97.4,2.6,0,0,0
E00126241,97,2.1,0.3,0.6,0
E00126242,73.6,9.8,13.6,2,1
E00126243,95,3.4,0.4,1.1,0
E00126244,92.9,2.8,3.6,0.8,0
E00126245,96,1.3,2.1,0,0.5
E00126246,92.8,4,2,0,1.2
E00126247,86.6,11.1,2.2,0,0
E00126248,96.8,2,0.8,0,0.4
E00126249,94.8,2.8,2.4,0,0
E00126250,93.5,6.1,0,0,0.4
E00126251,95.6,3.1,0,0.7,0.7
E00126252,85.9,4,6.4,2.4,1.2
E00126253,96.6,2.2,0,0.6,0.6
E00126254,96,2.7,0.7,0,0.7
E00126255,95,4.6,0.4,0,0
E00126256,96.8,3.2,0,0,0
E00126257,96.1,3.9,0,0,0
E00126258,96.8,3.2,0,0,0
E00126260,53.3,19.8,5.3,11.9,9.6
E00126262,69.1,21,2.5,4.5,3
E00126265,54.2,21.3,6,10,8.5
E00126266,55.7,16.9,11.4,10.8,5.2
E00126267,56.8,20,5.5,5.5,12.3
E00126268,57.1,23.4,3.8,9.8,6
E00126269,58.6,30.4,2.2,5.4,3.4
E00126270,58.6,28.9,3.3,4.6,4.6
E00126271,56.6,34,1.4,5.9,2.1
E00126272,60.9,26.5,2.6,5.3,4.7
E00126274,93.9,3.1,2.2,0.9,0
E00126275,95.7,3.3,0,1,0
E00126276,96.5,2,1,0.5,0
E00126277,97.8,2,0,0.3,0
E00126278,93.7,3.1,1.3,1.3,0.4
E00126279,95.9,2.6,0.4,0.7,0.4
E00126280,94.4,3.1,1.7,0.8,0
E00126281,90.1,4.7,2.2,2.6,0.4
E00126282,99.6,0.4,0,0,0
E00126283,96.3,3.3,0.4,0,0
E00126284,99,0.7,0,0.3,0
E00126285,92.6,2.2,2.8,0.3,2.2
E00126286,95.7,3.3,0.7,0.3,0
E00126287,98.8,1.2,0,0,0
E00126288,97.1,2.9,0,0,0
E00126289,97.5,1.4,0.4,0.4,0.4
E00126290,98.9,0.8,0,0.3,0
E00126291,97.2,1.6,0,0,1.3
E00126292,96.9,2.4,0.7,0,0
E00126293,98.6,1.4,0,0,0
E00126294,90.5,3.8,2.5,2.2,0.9
E00126295,97,1,1,0.7,0.3
E00126296,98.3,1.2,0,0.4,0
E00126297,98.2,1.2,0.2,0.4,0
E00126298,95,3.6,0.5,0,0.9
E00126299,94.8,3.4,0.9,0.6,0.3
E00126300,96.3,3.1,0,0.6,0
E00126301,93.1,4.9,1.4,0.6,0
E00126302,97.5,2,0.5,0,0
E00126303,95.3,1.9,0.4,1.9,0.4
E00126304,96.6,1.1,0.6,1.7,0
E00126305,94.6,5,0,0,0.4
E00126306,94.8,5.2,0,0,0
E00126307,97.3,0.9,0.9,0.5,0.5
E00126308,94.7,2.1,0.7,2.1,0.4
E00126309,97.8,1.6,0,0.3,0.3
E00126310,96.7,2.7,0.3,0,0.3
E00126311,98.3,1.3,0.4,0,0
E00126312,97.9,1.3,0.8,0,0
E00126313,99.3,0.3,0,0,0.3
E00126314,96.9,2.7,0.4,0,0
E00126315,96.3,3.7,0,0,0
E00126316,96.1,2,0,2,0
E00126317,93.1,4.2,0.3,0.6,1.8
E00126318,96.5,2.8,0,0.7,0
E00126319,99.2,0.4,0,0.4,0
E00126320,98.5,1.5,0,0,0
E00126321,96.3,3.4,0.3,0,0
E00126323,99,1,0,0,0
E00126324,96.9,2.3,0.3,0.3,0.3
E00126325,98.2,1.4,0.4,0,0
E00126326,99,0.7,0.3,0,0
E00126327,96.8,2.7,0,0,0.5
E00126328,98.2,1.8,0,0,0
E00126329,94.5,3.8,1.7,0,0
E00126330,96.7,2.9,0.4,0,0
E00126331,98.6,0.7,0,0,0.7
E00126332,95.1,3.8,0.4,0.6,0
E00126333,95.3,1.2,3.2,0.3,0
E00126334,98.1,1.5,0,0,0.4
E00126335,87,11.5,0.3,0.8,0.3
E00126336,84.7,14.1,0.3,0.9,0
E00126337,85.4,8.1,2.8,3.1,0.7
E00126338,78.7,14.6,3.6,2.5,0.6
E00126339,98.7,1.3,0,0,0
E00126340,88.9,5.9,0,2.1,3.1
E00126341,96.1,3.9,0,0,0
E00126342,86.7,10.9,1.5,0.9,0
E00126343,87.4,4.7,3.6,2.5,1.7
E00126344,69.4,14,3,8.3,5.3
E00126345,65.6,10,4.5,8.7,11.3
E00126346,75.9,7.2,5.6,5.9,5.3
E00126347,77.3,17.6,2.8,2,0.3
E00126348,66.8,12.1,1.8,5.8,13.5
E00126349,87.6,9.2,2.7,0.6,0
E00126350,91.1,4.8,1,2.2,1
E00126351,96.7,3,0,0.3,0
E00126352,95.6,3.9,0.6,0,0
E00126353,75.6,21.3,0.9,0.6,1.7
E00126354,81.1,10.3,3.6,3.2,1.9
E00126355,67.3,13.2,1.6,10.9,7
E00126356,50.8,10.4,8.1,12.4,18.3
E00126357,86.6,10.5,0.8,0.4,1.7
E00126358,72.4,22.7,1.6,1.1,2.2
E00126359,81.1,2.8,2.3,6,7.8
E00126360,85.5,9.8,2,2.4,0.3
E00126361,89.9,7.7,2.4,0,0
E00126362,95,5,0,0,0
E00126363,70.1,10.9,4.5,4.5,10
E00126364,86.8,8.5,0.9,1.9,1.9
E00126365,62.1,12.9,5.9,8.8,10.3
E00126366,68.3,7,6.3,11.6,6.7
E00126367,73.3,13.8,4.3,6.6,2
E00126368,65.9,5.2,8.4,9.1,11.4
E00126369,61,7.6,2.7,12.5,16.2
E00126370,55.2,12.9,9.5,13.8,8.6
E00126371,53.8,18.3,7,6.2,14.8
E00126372,62.1,14.7,2.1,9.8,11.3
E00126373,46.4,15.5,10.1,11.5,16.5
E00126374,98.3,1.7,0,0,0
E00126375,96.1,1.2,2.7,0,0
E00126376,96,2.5,0.7,0.7,0
E00126377,97.4,1.3,0.7,0,0.7
E00126378,98.2,1.4,0,0.2,0.2
E00126380,84.8,5.1,4.6,2.5,3
E00126381,97.2,2.1,0.7,0,0
E00126382,96.8,1.8,0,1.4,0
E00126383,95.7,3,0.3,0.3,0.6
E00126384,86.1,4.5,4.5,1.8,3.3
E00126385,83.2,10.1,5.2,1.1,0.4
E00126386,99.2,0.8,0,0,0
E00126387,95.6,4.1,0,0.3,0
E00126388,81.3,6.5,5.7,3.1,3.4
E00126389,74.3,13.2,5.2,5.7,1.6
E00126390,82.8,7.6,4.2,3.9,1.5
E00126391,78.7,7.8,10.9,2.2,0.4
E00126392,97.4,2.2,0,0.4,0
E00126393,96.7,2.1,0,0.4,0.8
E00126394,73.1,6.5,3.9,6.8,9.7
E00126395,78.8,2.7,3.9,5.8,8.9
E00126396,89.4,5.7,3.2,0.7,1.1
E00126397,95.6,2.9,1.2,0,0.3
E00126398,95.6,3.5,0.6,0.3,0
E00126399,92.8,5,2.2,0,0
E00126400,99.3,0.7,0,0,0
E00126401,99.4,0.6,0,0,0
E00126402,93.8,1.5,3.4,0.6,0.6
E00126403,95.2,3.3,0,1.1,0.4
E00126404,91.6,5.6,2.1,0.3,0.3
E00126405,98,1.7,0,0,0.3
E00126406,95,4.4,0.6,0,0
E00126407,85.8,2.8,5,2.8,3.6
E00126409,92.9,2.5,2.5,2.2,0
E00126411,98.3,1.7,0,0,0
E00126412,91.5,5.3,0.7,1.4,1.1
