areacd,has_ever_worked-001,has_ever_worked-002,has_ever_worked-003
E00063413,6.2,28.5,65.4
E00063416,3.9,52.7,43.4
E00063716,16.5,47.6,35.9
E00063717,8.1,48.8,43.1
E00063718,10.3,50.7,39
E00063719,12.4,40.3,47.3
E00063720,8.4,40.5,51.1
E00126160,13.7,33.5,52.7
E00126161,13.6,34.7,51.7
E00126162,10.8,38.2,51
E00126163,9.4,38.7,51.9
E00126164,23.4,50,26.6
E00126165,12.6,56.3,31.1
E00126166,24.1,55.2,20.7
E00126167,6.7,52.3,40.9
E00126168,14.5,41.2,44.3
E00126169,12.9,32.6,54.5
E00126170,13.4,37.6,49
E00126171,1.9,54.8,43.3
E00126172,11.6,34,54.4
E00126173,0.9,62.4,36.7
E00126174,8.7,44.8,46.4
E00126175,14.5,67.1,18.4
E00126176,4.3,66.1,29.6
E00126177,10.3,64.1,25.6
E00126178,19.7,28.9,51.4
E00126179,4.8,62.6,32.7
E00126180,6.3,53.9,39.8
E00126181,10.4,64.2,25.4
E00126182,10.6,75.2,14.2
E00126183,7.4,77.7,14.9
E00126184,5.9,83.1,11
E00126185,10.8,69.4,19.8
E00126186,16.7,58.3,25
E00126187,11.9,62.9,25.2
E00126188,21,61,18
E00126189,11.8,68.3,19.9
E00126190,13.6,78.8,7.6
E00126191,12.8,70.9,16.2
E00126192,13.1,66.7,20.2
E00126193,13.9,64.4,21.8
E00126194,26.4,56.9,16.7
E00126195,18.8,58,23.2
E00126196,13.3,72,14.7
E00126197,10.6,80.5,8.9
E00126198,17.4,67.4,15.1
E00126199,7.9,70.7,21.4
E00126200,8.4,74.8,16.8
E00126201,11.4,61.9,26.7
E00126202,18.9,51.6,29.5
E00126203,14.8,61.5,23.8
E00126204,8.6,63.8,27.6
E00126205,20,48.9,31.1
E00126206,5.1,67.3,27.6
E00126207,2.7,73.6,23.6
E00126208,7.3,69.1,23.6
E00126209,15.3,58.3,26.4
E00126210,20.5,60.2,19.3
E00126211,15.4,52,32.5
E00126212,15.3,65.8,18.9
E00126213,14.6,56.1,29.3
E00126214,13.8,57.5,28.8
E00126215,12.9,63.5,23.5
E00126216,11.5,61.5,26.9
E00126217,7.7,58.7,33.7
E00126218,10.1,67.5,22.5
E00126219,12.1,65.9,22
E00126220,8.8,67.6,23.5
E00126221,6,62,32
E00126222,13,69.9,17.1
E00126223,6.7,73.3,20
E00126224,5.3,79.7,15
E00126225,10.1,72.1,17.8
E00126226,8.3,75,16.7
E00126227,10.6,77,12.4
E00126228,9.6,80.9,9.6
E00126229,4,88.7,7.3
E00126230,10.5,58.1,31.4
E00126231,13.5,76,10.6
E00126232,10.8,75.9,13.3
E00126233,4.7,76.5,18.8
E00126234,6.5,77.7,15.8
E00126235,9.9,75.2,14.9
E00126236,8.2,75.5,16.4
E00126237,11.8,76.4,11.8
E00126238,4.9,77.8,17.4
E00126239,14.3,57.1,28.6
E00126240,6.8,78.4,14.9
E00126241,9.6,71.2,19.2
E00126242,13,42.2,44.8
E00126243,8.7,65.2,26.1
E00126244,6.1,66.7,27.2
E00126245,5.9,85.3,8.8
E00126246,8.8,61.5,29.7
E00126247,9.8,60.8,29.4
E00126248,18.3,64.8,16.9
E00126249,5.7,79.2,15.1
E00126250,7.2,78.4,14.4
E00126251,7.7,70.3,22
E00126252,12.3,39.9,47.8
E00126253,9.1,78.2,12.7
E00126254,8.9,65.3,25.7
E00126255,8.7,78.3,13
E00126256,10.7,74.1,15.2
E00126257,10.6,67.4,22
E00126258,8.5,68.9,22.6
E00126260,15.9,40.2,43.9
E00126262,11.6,36.2,52.3
E00126265,8.4,18.8,72.8
E00126266,14,26,60
E00126267,14.1,31.4,54.5
E00126268,11.6,24.7,63.6
E00126269,9.8,25.5,64.7
E00126270,16.1,19.4,64.5
E00126271,6.7,31.3,62
E00126272,9.6,19.7,70.7
E00126274,8.4,62.7,28.9
E00126275,5.7,55.2,39.1
E00126276,19.6,62.7,17.6
E00126277,16.1,71.4,12.5
E00126278,10.7,66.7,22.7
E00126279,12,57.8,30.1
E00126280,16.7,59.4,24
E00126281,17.7,51.9,30.4
E00126282,8.8,64.7,26.5
E00126283,14.1,55.1,30.8
E00126284,10.8,73.5,15.7
E00126285,9.7,64.5,25.8
E00126286,12.6,56.3,31
E00126287,10.1,67.7,22.2
E00126288,18.5,60,21.5
E00126289,6.1,77.3,16.7
E00126290,12.4,65.5,22.1
E00126291,8.5,58.5,33
E00126292,11.4,58.8,29.8
E00126293,6.7,80,13.3
E00126294,10.6,61.2,28.2
E00126295,14.3,60.2,25.5
E00126296,7,65.1,27.9
E00126297,7.4,77.7,14.9
E00126298,15.1,62.4,22.6
E00126299,11.6,58,30.4
E00126300,12.2,57.7,30.1
E00126301,5.8,55.8,38.4
E00126302,20,63.3,16.7
E00126303,16.1,69,14.9
E00126304,11.5,62.8,25.7
E00126305,12,69,19
E00126306,19,69,11.9
E00126307,10.1,59.5,30.4
E00126308,21.8,57.5,20.7
E00126309,7.4,51.9,40.7
E00126310,10.9,66.7,22.5
E00126311,8.2,60,31.8
E00126312,15,55,30
E00126313,5.1,76.1,18.8
E00126314,9.5,69,21.4
E00126315,10.8,63.7,25.5
E00126316,10,48.8,41.3
E00126317,5.6,43.7,50.8
E00126318,10.3,72.9,16.8
E00126319,6.7,61.1,32.2
E00126320,12.3,67.9,19.8
E00126321,9.6,71.2,19.2
E00126323,3.5,83.3,13.2
E00126324,11.7,60.6,27.7
E00126325,22.5,56.3,21.3
E00126326,3.9,65.6,30.5
E00126327,10.1,56.6,33.3
E00126328,9.1,79.2,11.7
E00126329,11.8,64.5,23.7
E00126330,18.5,58.3,23.1
E00126331,13.6,59.3,27.1
E00126332,13,61.6,25.3
E00126333,10.2,60.2,29.6
E00126334,11,72.9,16.1
E00126335,6.1,59.6,34.2
E00126336,3.8,73.6,22.5
E00126337,13.6,39.1,47.3
E00126338,10.9,53.4,35.6
E00126339,10.3,76.6,13.1
E00126340,9.7,69.9,20.4
E00126341,4.6,81.7,13.8
E00126342,9.4,57.8,32.8
E00126343,9.2,56,34.8
E00126344,13.3,54.7,32
E00126345,7.8,47.4,44.8
E00126346,9.8,66.1,24.1
E00126347,6.8,48.6,44.6
E00126348,6.9,39.2,53.8
E00126349,8.7,69.8,21.4
E00126350,10.7,62.5,26.8
E00126351,12,53.8,34.2
E00126352,18.5,65.7,15.7
E00126353,8.2,62.9,28.9
E00126354,7,54.8,38.2
E00126355,7.8,50.5,41.7
E00126356,12.7,35.8,51.5
E00126357,5.9,71.4,22.7
E00126358,7.1,42.3,50.6
E00126359,14.7,58.8,26.5
E00126360,7.6,71.5,20.9
E00126361,6.8,68.5,24.7
E00126362,13.8,66.4,19.8
E00126363,8.4,44.2,47.4
E00126364,16.9,50.6,32.5
E00126365,13.3,49.3,37.3
E00126366,8.1,53.5,38.4
E00126367,17.6,44.3,38.2
E00126368,13.4,38.4,48.2
E00126369,12.7,49.2,38.1
E00126370,20.6,38.2,41.2
E00126371,11.5,33.1,55.4
E00126372,17.5,44.4,38.1
E00126373,11.2,25.2,63.6
E00126374,6.9,67.2,26
E00126375,12.3,67.7,20
E00126376,19.1,51.8,29.1
E00126377,14.4,67.8,17.8
E00126378,11.5,56.6,31.9
E00126380,12.3,41.1,46.6
E00126381,12.7,67.3,20
E00126382,6.5,82,11.5
E00126383,18.4,59.6,21.9
E00126384,5.4,54.3,40.3
E00126385,10,47.5,42.5
E00126386,4.6,73.6,21.8
E00126387,9.2,55,35.8
E00126388,3.8,58.1,38.1
E00126389,15,54.1,30.8
E00126390,9.8,55.9,34.3
E00126391,11.9,44.4,43.8
E00126392,18.3,60,21.7
E00126393,13.7,54.9,31.4
E00126394,13.8,60.2,26
E00126395,12.4,52.1,35.5
E00126396,11.3,57.5,31.3
E00126397,10.1,67.9,22
E00126398,9.1,63.6,27.3
E00126399,18.7,54.7,26.7
E00126400,9.3,77.9,12.8
E00126401,7.2,56.1,36.7
E00126402,15.4,59.3,25.3
E00126403,9.6,59.1,31.3
E00126404,13.4,58.2,28.4
E00126405,4.1,76.6,19.3
E00126406,4.8,58.9,36.3
E00126407,14.3,61.3,24.4
E00126409,11.6,60.3,28.1
E00126411,9.8,72.5,17.6
E00126412,10.4,58.3,31.3
E00126413,7.9,75,17.1
E00126414,11.1,55.6,33.3
E00126415,6.5,83.3,10.2
E00126416,9.8,61,29.3
E00126417,12.6,53.4,34
E00126418,20.4,50.5,29.1
E00126419,13.2,70.3,16.5
E00126420,11.6,47.1,41.3
E00126421,20.6,52.9,26.5
