areacd,hh_tenure_5a-000,hh_tenure_5a-001,hh_tenure_5a-002,hh_tenure_5a-003
E00063413,16.5,16.5,52,15
E00063416,11.2,8.6,69.8,10.3
E00063716,21.1,13,47.2,18.7
E00063717,15.9,17.2,48.3,18.5
E00063718,25.4,12.7,52.2,9.7
E00063719,5.9,9.7,76.3,8.1
E00063720,12.5,13.9,53.5,20.1
E00126160,34.6,22.6,0,42.9
E00126161,11.9,13.5,8.8,65.8
E00126162,16.7,11.8,8.8,62.7
E00126163,24.5,4.5,2.7,68.2
E00126164,25.7,15.4,2.9,55.9
E00126165,22.2,16.7,7.1,54
E00126166,32,22.7,1.6,43.8
E00126167,8.6,1.4,83.6,6.4
E00126168,37.8,14.2,3.1,44.9
E00126169,26.5,25.2,0,48.3
E00126170,23.4,15.2,26.9,34.5
E00126171,32.7,33.6,1.8,31.8
E00126172,23.9,16.9,4.9,54.2
E00126173,4.4,0.9,89.5,5.3
E00126174,38.7,31.5,0.9,28.8
E00126175,31.5,59.4,0,9.1
E00126176,13.6,8.5,66.9,11
E00126177,20,19.2,41.6,19.2
E00126178,20.6,8.8,2.2,68.4
E00126179,10.1,3.4,31.8,54.7
E00126180,10.7,6.1,61.1,22.1
E00126181,25.2,38.7,8.1,27.9
E00126182,52.5,36.7,0.7,10.1
E00126183,54.1,23,8.1,14.8
E00126184,55.2,37.8,0.7,6.3
E00126185,61,34.1,0.8,4.1
E00126186,33.3,60.7,0,6
E00126187,61.9,24.5,7.7,5.8
E00126188,38.3,36.8,1.5,23.3
E00126189,42.2,30.8,20.9,6.2
E00126190,54.1,37.8,0.9,7.2
E00126191,53.4,40.4,0,6.2
E00126192,29.5,44.5,0.7,25.3
E00126193,29.8,36.8,18.4,14.9
E00126194,29.5,41.7,0.8,28
E00126195,20.3,39.1,0.7,39.9
E00126196,29.6,42.4,1.6,26.4
E00126197,36.8,36,0.7,26.5
E00126198,39.7,42.4,3.3,14.6
E00126199,51.9,35.7,10.4,1.9
E00126200,43,33.1,9.1,14.9
E00126201,18.7,15.4,48,17.9
E00126202,21,37.1,31.5,10.5
E00126203,49.3,27.1,12.9,10.7
E00126204,25.2,21,37.8,16
E00126205,23.9,23.9,37,15.2
E00126206,17.8,12.7,58.5,11
E00126207,10.4,2.6,71.3,15.7
E00126208,32.4,22.1,27.9,17.6
E00126209,31.2,29.4,2.8,36.7
E00126210,26.1,27,7.2,39.6
E00126211,18.6,19.5,50.8,11
E00126212,44.4,37.6,0,18
E00126213,21.8,25.2,6.7,46.2
E00126214,37.9,26.3,21.1,14.7
E00126215,28.2,29,6.1,36.6
E00126216,34.9,20.6,8.7,35.7
E00126217,16.4,21.4,52.1,10
E00126218,21.4,31.4,37.1,10
E00126219,35.4,30,18.5,16.2
E00126220,27.2,22.4,36.8,13.6
E00126221,7.7,8.4,70.6,13.3
E00126222,67.1,27.4,1.4,4.1
E00126223,39.3,28.9,12.6,19.3
E00126224,66.4,27,0,6.6
E00126225,52.9,33.1,0,14
E00126226,59.4,30.1,1.5,9
E00126227,42.2,30.4,0,27.4
E00126228,59.8,37.7,0,2.5
E00126229,76.5,17.3,2,4.1
E00126230,35.6,36.5,1.9,26
E00126231,45.7,33.3,10.9,10.1
E00126232,57.7,23.1,3.8,15.4
E00126233,49.5,44.7,1.9,3.9
E00126234,56.8,41,1.4,0.7
E00126235,64.6,24.4,0,11
E00126236,58.2,26.4,0.9,14.5
E00126237,56.3,35.2,0,8.5
E00126238,61.7,32.6,0.7,5
E00126239,33,33,7.5,26.4
E00126240,55.6,33.3,2.2,8.9
E00126241,43.5,43.5,2.2,10.9
E00126242,6,8.5,70.1,15.4
E00126243,32.2,33.1,8.3,26.4
E00126244,23.6,19.7,48.8,7.9
E00126245,47.4,38.3,0.8,13.5
E00126246,20,30,35.4,14.6
E00126247,23.2,27.2,40.8,8.8
E00126248,43.5,46.1,1.7,8.7
E00126249,49.2,26.3,17.8,6.8
E00126250,58.6,28.4,10.3,2.6
E00126251,39.1,35.2,6.3,19.5
E00126252,7.7,9.2,71.1,12
E00126253,40.7,34.1,2.2,23.1
E00126254,51.6,39.3,1.6,7.4
E00126255,60.7,29.9,3.7,5.6
E00126256,55.1,35.6,4.2,5.1
E00126257,58.7,31.2,1.4,8.7
E00126258,54.5,34.7,2.5,8.3
E00126260,25.2,7.6,23.5,43.7
E00126262,11.3,6.4,57.4,24.8
E00126265,31.7,10.8,14.2,43.3
E00126266,17,38,6,39
