areacd,accommodation_type_3a-001,accommodation_type_3a-002,accommodation_type_3a-003
E00000001,1.1,98.9,0
E00000003,11,89,0
E00000005,1.6,98.4,0
E00000007,2.3,97.7,0
E00000010,0,100,0
E00000013,0,100,0
E00000018,18.1,81.9,0
E00000019,0,100,0
E00000020,0.9,99.1,0
E00000021,1.4,98.6,0
E00000022,1,99,0
E00000023,0,100,0
E00000024,5.8,94.2,0
E00000025,4.3,95.7,0
E00000028,0.7,99.3,0
E00004169,0.7,99.3,0
E00004173,1,99,0
E00004175,0.9,99.1,0
E00004177,1.5,98.5,0
E00004179,0,100,0
E00004180,1.1,98.9,0
E00004181,0.6,99.4,0
E00004182,0,100,0
E00004183,0,100,0
E00004184,1,99,0
E00004190,0.4,99.6,0
E00004193,7.5,92.5,0
E00004195,4.3,95.7,0
E00004197,4.4,95.6,0
E00004520,0,100,0
E00004521,2.7,97.3,0
E00004522,0,100,0
E00004523,2.9,97.1,0
E00004524,3.5,95.8,0.7
E00004525,0.8,99.2,0
E00004526,5.1,94.9,0
E00004527,4,96,0
E00004528,0.7,99.3,0
E00004529,6.4,93.6,0
E00004530,0,100,0
E00004531,7.5,92.5,0
E00004532,28.8,70.6,0.7
E00004534,0,100,0
E00004535,3,96,1
E00004536,2.7,97.3,0
E00004537,4.3,95.7,0
E00004538,1.1,98.9,0
E00004539,2.3,97.7,0
E00004540,2.8,97.2,0
E00004541,0,100,0
E00004542,1.1,98.9,0
E00004543,5.6,94.4,0
E00004544,4.4,95.6,0
E00004545,0.7,99.3,0
E00004546,1.7,98.3,0
E00004547,0.6,99.4,0
E00004548,9.8,89.4,0.8
E00004549,1.9,98.1,0
E00004550,3.1,96.9,0
E00004551,1.5,98.5,0
E00004552,3.4,96.6,0
E00004553,0,100,0
E00004554,3.7,96.3,0
E00004555,1.7,98.3,0
E00004556,6.2,93.8,0
E00004557,1.2,98.8,0
E00004558,0.8,99.2,0
E00004559,7.8,92.2,0
E00004560,5.3,94.7,0
E00004561,3.6,96.4,0
E00004646,3.8,96.2,0
E00004647,9.2,90.8,0
E00004649,2.1,97.9,0
E00004650,7.4,92.6,0
E00004651,1.1,98.9,0
E00004652,4.8,95.2,0
E00004655,7.6,92.4,0
E00004658,6.2,93.8,0
E00004659,2.7,97.3,0
E00004660,6.1,93.9,0
E00004661,4.3,95.7,0
E00004662,2,98,0
E00004663,3.6,96.4,0
E00004664,12.5,87.5,0
E00004665,0.9,99.1,0
E00004666,2.3,97.7,0
E00004667,0,100,0
E00004668,3.9,96.1,0
E00004669,0,100,0
E00004670,1.9,98.1,0
E00004671,23.7,76.3,0
E00004672,1,99,0
E00004673,0.8,99.2,0
E00004674,2,98,0
E00004675,8.3,90.5,1.2
E00004676,8.3,91.7,0
E00004678,6.4,93.6,0
E00004679,1.1,98.9,0
E00004680,4.2,95.8,0
E00004723,0,100,0
E00004724,4.8,95.2,0
E00004727,0.9,99.1,0
E00004728,0,100,0
E00004729,1,99,0
E00004730,10,90,0
E00004731,0.8,99.2,0
E00004744,10.2,89.8,0
E00004751,18.5,81.5,0
E00004763,0,100,0
E00004765,0,100,0
E00008866,2.3,97.7,0
E00008871,0,100,0
E00008875,0.9,99.1,0
E00008877,0.7,99.3,0
E00008879,0.6,99.4,0
E00008885,28.3,71.7,0
E00008886,1.7,98.3,0
E00008889,33.2,66.8,0
E00008890,0.9,99.1,0
E00008891,0.7,98.6,0.7
E00008892,1,99,0
E00008896,0.8,99.2,0
E00013385,0,99.3,0.7
E00013390,2.1,97.9,0
E00013391,0.8,99.2,0
E00013392,0.7,99.3,0
E00013393,0,100,0
E00013395,1,99,0
E00013411,27.3,72.7,0
E00013415,0.9,99.1,0
E00013416,0,100,0
E00013417,7.9,90.7,1.4
E00013419,5,95,0
E00013420,34.8,65.2,0
E00013421,3.6,96.4,0
E00013422,5.3,94.7,0
E00013423,1.6,98.4,0
E00013424,4,96,0
E00013425,0.8,99.2,0
E00013426,1.6,98.4,0
E00013428,2.1,97.9,0
E00013429,7.9,92.1,0
E00013430,20.8,79.2,0
E00013431,2.7,97.3,0
E00013432,0,100,0
E00013434,1.4,98.6,0
E00013435,0.5,98.5,1
E00013437,1.9,98.1,0
E00013439,0,100,0
E00013441,0.9,99.1,0
E00013442,0.6,99.4,0
E00013443,0,100,0
E00013444,0.6,99.4,0
E00013445,4,96,0
E00013446,3.8,96.2,0
E00013447,2.7,97.3,0
E00013448,0,100,0
E00013449,3.9,96.1,0
E00013450,1.3,98.7,0
E00013452,1.7,98.3,0
E00013454,0,99.2,0.8
E00013455,0.7,99.3,0
E00013457,1,99,0
E00013458,3.8,96.2,0
E00013460,5,95,0
E00013461,0.5,99.5,0
E00013462,3.9,96.1,0
E00013463,1.5,98.5,0
E00013465,10.2,72,17.8
E00013483,3.5,96.5,0
E00013484,0,100,0
E00013485,40.9,59.1,0
E00013486,4.4,95.6,0
E00013487,19,81,0
