areacd,hh_size_5a-001,hh_size_5a-002,hh_size_5a-003,hh_size_5a-004
E00000001,36.2,46.8,10.6,6.4
E00000003,24.8,38.5,17.4,19.3
E00000005,41.3,42.9,12.7,3.2
E00000007,43.7,50.6,2.3,3.4
E00000010,76.8,15.2,3.2,4.8
E00000013,51,40.5,3.3,5.2
E00000018,46.2,42,6.3,5.6
E00000019,62.9,28.2,5.6,3.2
E00000020,39.8,47.8,8.8,3.5
E00000021,51.6,40.2,5,3.2
E00000022,35,29.1,28.2,7.8
E00000023,44.9,36.4,11,7.6
E00000024,44.7,42.1,11.2,2
E00000025,50.7,38.3,9.1,1.9
E00000028,61.3,34,4,0.7
E00004169,38.2,39.6,14.6,7.6
E00004173,62,29,4,5
E00004175,41.4,33.6,13.8,11.2
E00004177,70.6,20.6,4.4,4.4
E00004179,55.8,26.7,7.3,10.3
E00004180,46.2,30.1,11.8,11.8
E00004181,57.5,23.8,7.7,11
E00004182,45.1,35.2,8.5,11.3
E00004183,48,33.7,13.3,5.1
E00004184,46,27,13,14
E00004190,77.9,19.3,1.6,1.2
E00004193,41.8,43.3,4.5,10.4
E00004195,40.6,37,14.5,8
E00004197,32.6,35.9,19.6,12
E00004520,52.9,22.7,8.4,16
E00004521,39.8,38,14.8,7.4
E00004522,47.4,31.8,11,9.8
E00004523,47.8,36.8,9.6,5.9
E00004524,44.7,44,6.4,5
E00004525,38.4,38.4,13.6,9.6
E00004526,53.4,18.6,13.6,14.4
E00004527,62.6,30.3,3,4
E00004528,67.4,26.7,1.5,4.4
E00004529,48.1,31.4,11.5,9
E00004530,48.8,38,7,6.2
E00004531,34.9,32.1,14.2,18.9
E00004532,52.6,34.2,5.9,7.2
E00004534,46.3,25.9,6.5,21.3
E00004535,56.4,31.7,5.9,5.9
E00004536,43.8,47.9,5.5,2.7
E00004537,55.1,26.1,8.7,10.1
E00004538,52.7,28.6,8.8,9.9
E00004539,45.8,25.2,15.3,13.7
E00004540,43.7,22.5,15.5,18.3
E00004541,57.6,14.1,13.1,15.2
E00004542,47.8,29.7,11.5,11
E00004543,45.6,34.4,15.6,4.4
E00004544,23.4,21.3,20.2,35.1
E00004545,40.8,25.2,13.6,20.4
E00004546,53.8,34.5,5.9,5.9
E00004547,37.8,34.1,12.2,15.9
E00004548,47.8,38.1,7.5,6.7
E00004549,36.4,28,23.4,12.1
E00004550,31,27.1,14.7,27.1
E00004551,39.9,45.8,7.9,6.4
E00004552,23.5,22.7,21.8,31.9
E00004553,38.1,24.7,10.3,26.8
E00004554,45.4,38.7,9.8,6.1
E00004555,21.8,36.1,22.7,19.3
E00004556,46.6,32.1,9.2,12.2
E00004557,62.7,22.9,3.6,10.8
E00004558,46,28.6,11.9,13.5
E00004559,47,29.6,9.6,13.9
E00004560,53.7,23.1,13.4,9.7
E00004561,53.1,32.1,2.5,12.3
E00004646,44.3,25.5,9.4,20.8
E00004647,37.1,41.4,14.3,7.1
E00004649,46.3,40,9.5,4.2
E00004650,50,34.2,9.2,6.7
E00004651,68.5,25,4.3,2.2
E00004652,51.2,36,7.2,5.6
E00004655,51.9,34.2,6.3,7.6
E00004658,30.8,38.4,13.2,17.6
E00004659,39.6,32.9,15.4,12.1
E00004660,35.7,36.7,13.3,14.3
E00004661,44,28.4,13.8,13.8
E00004662,48.5,30.7,14.9,5.9
E00004663,39.3,15.2,12.5,33
E00004664,37.6,23.9,15.4,23.1
E00004665,49.5,15.3,16.2,18.9
E00004666,55.3,26.5,10.6,7.6
E00004667,46.1,41.6,11.2,1.1
E00004668,42.5,26.3,13.8,17.5
E00004669,36.5,19.2,10.6,33.7
E00004670,37,21.3,13,28.7
E00004671,24.4,27.6,25.6,22.4
E00004672,46.1,44.1,7.8,2
E00004673,39.5,24.2,17.7,18.5
E00004674,34.3,24.2,17.2,24.2
E00004675,57.1,19,10.7,13.1
E00004676,65.5,31,3.6,0
E00004678,37,30.1,13.9,19.1
E00004679,52.2,29.3,9.8,8.7
E00004680,55.2,36.5,5.2,3.1
E00004723,33.9,18.3,19.3,28.4
E00004724,40.5,27.8,14.3,17.5
E00004727,32.4,23.8,16.2,27.6
E00004728,31.4,31.4,11.6,25.6
E00004729,35.1,19.6,20.6,24.7
E00004730,31.9,25,13.9,29.2
E00004731,38.9,24.6,11.5,25
E00004744,23.1,40.7,12,24.1
E00004751,55.7,23.8,11.5,9
E00004763,47.5,25.7,8.9,17.8
E00004765,40.2,26.5,15.7,17.6
E00008866,44.1,22,15,18.9
E00008871,36.5,30.8,16.7,16
E00008875,21.6,25.2,27,26.1
E00008877,41.2,32.1,19.1,7.6
E00008879,46.6,38.5,13.2,1.7
E00008885,39.4,36.7,11,12.8
E00008886,35.3,42.9,12.6,9.2
E00008889,23.1,37.1,19.5,20.4
E00008890,33.3,27.9,23.4,15.3
E00008891,37.2,24.8,16.6,21.4
E00008892,25.5,30.6,18.4,25.5
E00008896,39.7,24.8,22.3,13.2
