areacd,heating_type_3a-001,heating_type_3a-002
E00000001,3.2,96.8
E00000003,2.8,97.2
E00000005,1.6,98.4
E00000007,1.2,98.8
E00000010,12.6,87.4
E00000013,1.9,98.1
E00000018,2.1,97.9
E00000019,4.8,95.2
E00000020,0,100
E00000021,0.5,99.5
E00000022,1,99
E00000023,7,93
E00000024,3.3,96.7
E00000025,3.3,96.7
E00000028,7.3,92.7
E00004169,2.8,97.2
E00004173,0,100
E00004175,0.9,99.1
E00004177,4.5,95.5
E00004179,1.8,98.2
E00004180,3.3,96.7
E00004181,3.9,96.1
E00004182,1.4,98.6
E00004183,3.1,96.9
E00004184,4,96
E00004190,2,98
E00004193,1.5,98.5
E00004195,2.1,97.9
E00004197,1.1,98.9
E00004520,0.8,99.2
E00004521,5.8,94.2
E00004522,2.9,97.1
E00004523,4.3,95.7
E00004524,7.1,92.9
E00004525,6.3,93.7
E00004526,0.9,99.1
E00004527,1,99
E00004528,3,97
E00004529,3.2,96.8
E00004530,6.7,93.3
E00004531,1.9,98.1
E00004532,5.2,94.8
E00004534,0,100
E00004535,0,100
E00004536,3.4,96.6
E00004537,7.2,92.8
E00004538,2.2,97.8
E00004539,1.6,98.4
E00004540,3.5,96.5
E00004541,3,97
E00004542,3.3,96.7
E00004543,4.4,95.6
E00004544,3.2,96.8
E00004545,2.7,97.3
E00004546,7.7,92.3
E00004547,1.2,98.8
E00004548,3.8,96.2
E00004549,1.9,98.1
E00004550,2.3,97.7
E00004551,2.5,97.5
E00004552,0,100
E00004553,1,99
E00004554,7.3,92.7
E00004555,0.8,99.2
E00004556,3.8,96.2
E00004557,0,100
E00004558,0,100
E00004559,0.9,99.1
E00004560,0,100
E00004561,8.4,91.6
E00004646,1,99
E00004647,3.6,96.4
E00004649,1,99
E00004650,0.8,99.2
E00004651,13,87
E00004652,2.4,97.6
E00004655,2.5,97.5
E00004658,3.1,96.9
E00004659,3.2,96.8
E00004660,1,99
E00004661,2.5,97.5
E00004662,4,96
E00004663,2.7,97.3
E00004664,5,95
E00004665,0,100
E00004666,2.3,97.7
E00004667,6.8,93.2
E00004668,4,96
E00004669,1.9,98.1
E00004670,3.7,96.3
E00004671,3.3,96.7
E00004672,6.8,93.2
E00004673,1.6,98.4
E00004674,2.9,97.1
E00004675,2.4,97.6
E00004676,9.5,90.5
E00004678,3.5,96.5
E00004679,8.7,91.3
E00004680,3.1,96.9
E00004723,4.8,95.2
E00004724,4,96
E00004727,3.8,96.2
E00004728,5.1,94.9
E00004729,1,99
E00004730,3,97
