geography_code,heating_type_3a-001,heating_type_3a-002
E00089048,1.8,98.2
E00089054,0,100
E00089055,0.6,99.4
E00089056,0,100
E00089244,0.7,99.3
E00089245,1.5,98.5
E00089256,1.5,98.5
E00089257,2,98
E00145147,1.2,98.8
E00145148,1.7,98.3
E00145149,0.6,99.4
E00145150,2.3,97.7
E00145151,1.2,98.8
E00145152,3.7,96.3
E00145153,0,100
E00145154,5.4,94.6
E00145155,3.3,96.7
E00145156,1.7,98.3
E00145157,2.1,97.9
E00145158,0,100
E00145159,0,100
E00145160,0,100
E00145161,0,100
E00145162,0.9,99.1
E00145163,2.1,97.9
E00145164,0,100
E00145165,0,100
E00145166,0.7,99.3
E00145167,2.3,97.7
E00145168,0.8,99.2
E00145169,0,100
E00145170,1.4,98.6
E00145171,0.7,99.3
E00145172,2.6,97.4
E00145173,1.5,98.5
E00145174,2.6,97.4
E00145175,0,100
E00145176,0.8,99.2
E00145177,0,100
E00145178,6.2,93.8
E00145179,0,100
E00145180,1.4,98.6
E00145181,0.7,99.3
E00145182,0,100
E00145183,0,100
E00145184,0,100
E00145185,0,100
E00145186,0,100
E00145187,2.5,97.5
E00145188,0.8,99.2
E00145189,1.4,98.6
E00145190,0,100
E00145194,0,100
E00145211,0.5,99.5
E00145212,0,100
E00145213,0,100
E00145215,0,100
E00145216,2,98
E00145249,1.6,98.4
E00145250,1,99
E00145251,0,100
E00145252,0,100
E00145253,1.4,98.6
E00145254,0,100
E00145255,0.7,99.3
E00145256,0.5,99.5
E00145257,0,100
E00145258,3.2,96.8
E00145259,1.6,98.4
E00145260,1.5,98.5
E00145261,2.5,97.5
E00145262,1.7,98.3
E00145263,1,99
E00145264,0,100
E00145265,0.7,99.3
E00145266,2.6,97.4
E00145267,0.7,99.3
E00145268,2.8,97.2
E00145269,2.6,97.4
E00145270,1.4,98.6
E00145271,1.9,98.1
E00145272,0,100
E00145273,1.7,98.3
E00145274,0,100
E00145275,2.1,97.9
E00145278,0.7,99.3
E00145279,0,100
E00145280,0,100
E00145281,0,100
E00145282,0,100
E00145283,1.6,98.4
E00145284,0,100
E00145285,1.6,98.4
E00145286,2.8,97.2
E00145287,0.7,99.3
E00145288,2.1,97.9
E00145289,0,100
E00145290,0.7,99.3
E00145291,1.7,98.3
E00145292,1.7,98.3
E00145293,3.9,96.1
E00145294,2.4,97.6
E00145295,3.1,96.9
E00145296,2.2,97.8
E00145297,1.7,98.3
E00145298,0.6,99.4
E00145299,2.1,97.9
E00145300,3.8,96.2
E00145302,7,93
E00145303,6.7,93.3
E00145308,0.8,99.2
E00145309,2.6,97.4
E00145310,0,100
E00145311,0,100
E00145312,0.7,99.3
E00145313,0,100
E00145314,0.9,99.1
E00145315,0,100
E00145316,0,100
E00145317,2.3,97.7
E00145318,4.4,95.6
E00145319,0.8,99.2
E00145321,0,100
E00145322,4.4,95.6
E00145323,2.3,97.7
E00145324,2.9,97.1
E00145325,1.5,98.5
E00145326,0.7,99.3
E00145327,3.4,96.6
E00145328,0.7,99.3
E00145329,1.5,98.5
E00145330,1.5,98.5
E00145331,3.1,96.9
E00145332,0,100
E00145333,1.6,98.4
E00145334,2.7,97.3
E00145335,0.6,99.4
E00145336,4,96
E00145338,0,100
E00145339,1.8,98.2
E00145340,5.3,94.7
E00145341,1.4,98.6
E00145342,0,100
E00145343,0.7,99.3
E00145344,1.6,98.4
E00145345,3.9,96.1
E00145346,1.6,98.4
E00145349,2.7,97.3
E00145350,7.1,92.9
E00145351,3.9,96.1
E00145352,2.6,97.4
E00145356,0,100
E00145357,1.9,98.1
E00145359,2.4,97.6
E00145360,1.4,98.6
E00145361,0,100
E00145362,4,96
E00145363,5.8,94.2
E00145364,0.9,99.1
E00145365,0.7,99.3
E00145366,0.6,99.4
E00145367,0,100
E00145368,0.8,99.2
E00145369,0,100
E00145370,3,97
E00145371,0,100
E00145372,0,100
E00145373,4.9,95.1
E00145374,1.2,98.8
E00145375,0,100
E00145377,0,100
E00145378,0.7,99.3
E00145379,1.8,98.2
E00145381,2.7,97.3
E00145382,0,100
E00145383,0,100
E00145384,1.3,98.8
E00145385,0,100
E00145386,0.8,99.2
E00145387,2.1,97.9
E00145388,5.1,94.9
E00145389,3,97
E00145390,1.6,98.4
E00145391,6.4,93.6
E00145392,1.9,98.1
E00145393,1.4,98.6
E00145395,1.7,98.3
E00145396,1.7,98.3
E00145397,0,100
E00145398,1,99
E00145399,1.6,98.4
E00145400,0.8,99.2
E00145401,1.6,98.4
E00145402,4.6,95.4
E00145403,1.8,98.2
E00145404,0.9,99.1
E00145405,0.9,99.1
E00145406,3.7,96.3
E00145407,0.9,99.1
E00145408,2.7,97.3
E00145409,2.2,97.8
E00145410,2.1,97.9
E00145411,0,100
E00145412,0,100
E00145413,1.8,98.2
E00145414,1.4,98.6
E00145415,0,100
E00145416,0,100
E00145417,1.8,98.2
E00145420,0,100
E00145421,0,100
E00145422,0.8,99.2
E00145423,0.8,99.2
E00145424,0,100
E00145425,0.8,99.2
E00145426,2.9,97.1
E00145427,0.5,99.5
E00145428,0,100
E00145429,0.8,99.2
E00145430,0.8,99.2
E00145431,1.6,98.4
E00145432,2.3,97.7
E00145433,3.6,96.4
E00145434,2,98
E00145435,0.8,99.2
E00145436,2.4,97.6
E00145437,2.4,97.6
E00145438,2.5,97.5
E00145439,3.1,96.9
E00145440,8.1,91.9
E00145441,2.5,97.5
E00145442,0.7,99.3
E00145443,3.8,96.2
E00145444,2.1,97.9
E00145446,4.1,95.9
E00145447,1.4,98.6
E00145448,1,99
E00145449,0.9,99.1
E00145450,0,100
E00145451,0,100
E00145452,2.2,97.8
E00145454,0,100
E00145455,2.1,97.9
E00145456,1.8,98.2
E00145457,0,100
E00145458,0,100
E00145459,1.1,98.9
E00145460,1.8,98.2
E00145461,0.8,99.2
E00145462,0,100
E00145463,1.3,98.7
E00145464,5.8,94.2
E00145465,0.6,99.4
E00145466,0.8,99.2
E00145467,0,100
E00145468,4.2,95.8
E00145469,2.8,97.2
E00145470,3.2,96.8
E00145471,1.6,98.4
E00145472,3.1,96.9
E00145473,0.7,99.3
E00145474,1.4,98.6
E00145475,0.8,99.2
E00145476,0,100
E00145477,1.2,98.8
E00145478,0.8,99.2
E00145479,1,99
E00145481,0.8,99.2
E00145482,0.7,99.3
E00145483,0,100
E00145484,0.7,99.3
E00145485,1.1,98.9
E00145486,1.4,98.6
E00145487,0.7,99.3
E00145488,1.8,98.2
E00145489,1.6,98.4
E00145490,1.3,98.7
E00145491,2.3,97.7
E00145492,2.2,97.8
E00145493,1.3,98.7
E00145494,0,100
E00145495,2.2,97.8
E00145497,2.5,97.5
E00145498,1.6,98.4
E00145499,2.4,97.6
E00145500,0,100
E00145501,1.9,98.1
E00145502,2.3,97.7
E00145503,1.7,98.3
E00145504,0.9,99.1
E00145506,0,100
E00145507,0,100
E00145508,1.7,98.3
E00145509,1.2,98.8
E00145510,4.3,95.7
E00145511,3.1,96.9
E00145512,0,100
E00145514,0.9,99.1
E00145515,0,100
E00145516,1.5,98.5
E00145518,3.3,96.7
E00145522,0,100
E00145523,1,99
E00145524,0.8,99.2
E00145525,10.6,89.4
E00145526,0.8,99.2
E00145527,0,100
E00145528,2.3,97.7
E00145529,3.7,96.3
E00145530,2.2,97.8
E00145531,0.9,99.1
E00145532,1.6,98.4
E00145533,0.8,99.2
E00145534,1.7,98.3
E00145535,0,100
E00145536,1.2,98.8
E00145537,0,100
E00145538,1.6,98.4
E00145539,1.4,98.6
E00145540,1.6,98.4
E00145541,1.6,98.4
E00145542,2.7,97.3
E00145543,3.8,96.2
E00145544,3.5,96.5
E00145545,2.7,97.3
E00145546,2.9,97.1
E00145547,0.8,99.2
E00145548,0.8,99.2
E00145549,0.8,99.2
E00145550,0,100
E00145551,3.1,96.9
E00145552,0.9,99.1
E00145553,0,100
E00145554,1.2,98.8
E00145555,0.7,99.3
E00145556,0.8,99.2
E00145557,1.8,98.2
E00145558,1.7,98.3
E00145559,0,100
E00145560,2.1,97.9
E00145561,1.6,98.4
E00145562,1.6,98.4
E00145563,0,100
E00145564,0,100
E00145565,2.2,97.8
E00145566,3.9,96.1
E00145567,0.5,99.5
E00145568,0,100
E00145569,0.8,99.2
E00145570,1,99
E00145571,1.6,98.4
E00145572,0.8,99.2
E00145573,0,100
E00145574,1.7,98.3
E00145575,2.1,97.9
E00145576,0.8,99.2
E00145577,0,100
E00145578,0,100
E00145579,2.5,97.5
E00145580,0.8,99.2
E00145581,2.3,97.7
E00145582,1.4,98.6
E00145583,2,98
E00145584,1.6,98.4
E00145585,2.3,97.7
E00145586,0.9,99.1
E00145587,1.4,98.6
E00145588,2.5,97.5
E00145590,1.6,98.4
E00145591,0.7,99.3
E00145592,0.8,99.2
E00145593,5.5,94.5
E00145594,0.8,99.2
E00145595,2.5,97.5
E00145596,1.7,98.3
E00145597,3.3,96.7
E00145598,3.2,96.8
E00145599,1.6,98.4
