geography_code,ethnic_group_tb_6a-001,ethnic_group_tb_6a-002,ethnic_group_tb_6a-003,ethnic_group_tb_6a-004,ethnic_group_tb_6a-005
E00089048,0,0.7,0.7,97.8,0.7
E00089054,0,0.8,1.1,97.5,0.6
E00089055,2,0.7,0.9,96.4,0
E00089056,1.5,0,0.9,97.2,0.3
E00089244,0.8,0,3.1,96.1,0
E00089245,0.9,0.3,0.6,98.1,0
E00089256,1.5,1.5,3,94,0
E00089257,3.6,0.8,3.2,90.8,1.6
E00145147,13.6,1.8,0.3,82.2,2.1
E00145148,6,0,2,88.8,3.2
E00145149,3.8,0.4,2.7,92.7,0.4
E00145150,8.2,0.3,2,84.7,4.8
E00145151,9.5,0.8,2.6,82.1,5
E00145152,6.8,0.4,3.4,88,1.3
E00145153,5.7,1.7,1.7,89.2,1.7
E00145154,3.8,3.5,2.5,88.6,1.6
E00145155,8.6,3.6,6.3,78.8,2.7
E00145156,7.3,2.4,3.1,84.7,2.4
E00145157,11.2,5,6.2,76.5,1.2
E00145158,14.8,0,1.3,83.9,0
E00145159,6.9,0.9,3.6,88.6,0
E00145160,5.3,1.7,3,87.4,2.7
E00145161,8.9,4.4,2.6,81.5,2.6
E00145162,0,0.4,1.7,97.1,0.8
E00145163,9.7,2.8,5.3,79.9,2.2
E00145164,1.9,0,2.2,94.1,1.9
E00145165,8.6,1.2,1.8,86.5,1.8
E00145166,13.8,4,2.8,76.4,3.1
E00145167,13.2,0.9,3,78.4,4.5
E00145168,5.6,0.9,6.5,82.6,4.4
E00145169,15.3,4.1,4.7,74.4,1.5
E00145170,21.8,1.8,2.5,71.8,2
E00145171,3.7,2.1,5,88.8,0.4
E00145172,7.6,0.2,2.2,86.3,3.7
E00145173,4.6,0.6,5.3,88.2,1.2
E00145174,14.6,2.2,6.2,74.9,2.2
E00145175,7.5,1.2,2.4,85.4,3.5
E00145176,2.2,0,1.3,93.9,2.6
E00145177,14.6,2.2,1.8,78.8,2.7
E00145178,7,2.1,4.4,83.3,3.1
E00145179,9.1,1.5,2.3,85.4,1.8
E00145180,10.8,7.2,3.6,71.6,6.9
E00145181,8.8,1.4,5.1,82.8,2
E00145182,12.6,1,4.5,80.3,1.6
E00145183,15.7,2.4,2.7,75.8,3.5
E00145184,4.6,0,4.2,89.2,1.9
E00145185,7.3,0,2.5,88.5,1.7
E00145186,9.1,2.3,6.2,81.5,1
E00145187,5.8,0.4,3.1,87.3,3.5
E00145188,3.4,2.7,4.4,86.9,2.7
E00145189,11.5,1,3.7,81.7,2.1
E00145190,13,2.8,3.5,78.6,2.1
E00145194,2.4,0.6,14.5,81.9,0.6
E00145211,3.6,0.8,1.2,93.7,0.6
E00145212,2.3,0,2.3,94,1.3
E00145213,2.2,0,1.9,94.6,1.3
E00145215,3.7,0,1.5,94.8,0
E00145216,5.6,0,1.6,91.1,1.6
E00145249,9,0,3,86,2
E00145250,1.2,0.8,3.6,93.9,0.4
E00145251,0.8,0.4,1.2,97.6,0
E00145252,8,1.4,5.3,83.3,2.1
E00145253,11.1,3.5,2.9,78.4,4.1
E00145254,2.7,2.4,2.1,91.3,1.5
E00145255,9.2,0.7,1.4,86,2.7
E00145256,5.4,0.8,0.6,93.2,0
E00145257,8.1,0.9,3,87.2,0.8
E00145258,4.4,1.1,0.7,93.7,0
E00145259,2.7,0,1,93,3.4
E00145260,6,4.6,4.6,83.3,1.4
E00145261,8.2,0.4,5,84.6,1.8
E00145262,0.3,1.6,1.6,95.7,0.7
E00145263,3.9,1.2,6,87.7,1.2
E00145264,16,5,6.5,71,1.5
E00145265,12.6,7.7,3.6,74.2,1.8
E00145266,36.4,6.9,4,45,7.8
E00145267,10.8,7.7,5.5,68.2,7.7
E00145268,10.6,6.9,5.8,68.6,8.1
E00145269,8.1,18,2.6,60.5,10.8
E00145270,9.6,5.9,5.4,62.1,17
E00145271,14.2,13.3,5,62.8,4.7
E00145272,11.9,5,6.9,70.4,5.8
E00145273,17.5,8.3,6.1,67,1.1
E00145274,15.7,16.4,5.9,59.9,2.1
E00145275,17.8,7.6,2.9,65,6.7
E00145278,16.8,3.2,4.5,68.4,7.2
E00145279,20.9,7.4,4.8,62.8,4.1
E00145280,13.2,7.4,6.2,71.8,1.5
E00145281,10.8,2.5,4.7,77.9,4.1
E00145282,8.1,2.7,3.8,75.3,10.2
E00145283,7.4,17.9,6.5,64.7,3.5
E00145284,18.7,15.4,3.1,60.1,2.8
E00145285,17.9,11.2,4.9,57.1,8.8
E00145286,19.6,17.9,4.3,56.3,1.9
E00145287,13.7,8.6,29.9,46,1.8
E00145288,18.7,11.1,5.8,60.7,3.6
E00145289,10.8,12.7,7.4,63.2,5.9
E00145290,12.2,8.1,6,69.6,4.1
E00145291,2.7,17.7,8.2,69.5,1.8
E00145292,7.5,8.8,10.7,71.7,1.3
E00145293,12.1,13.8,5.9,67.8,0.3
E00145294,17.3,8.3,9.6,64.2,0.6
E00145295,6.5,11.2,6.8,71.9,3.5
E00145296,10.1,8.2,13.5,65.9,2.2
E00145297,11.6,14.2,1.1,71.6,1.4
E00145298,14.4,6.7,5.6,69,4.3
E00145299,11.3,9.1,6.6,68.4,4.7
E00145300,8.7,20.3,6.7,62.5,1.7
E00145302,34.5,3.8,6.1,50.1,5.5
E00145303,14.7,1.8,6.4,75.5,1.6
E00145308,28.8,5.2,5.4,56.2,4.4
E00145309,21.7,9.5,4.5,58,6.3
E00145310,13.2,8.3,9,63.9,5.6
E00145311,15.2,1.5,3,78.9,1.5
E00145312,15.7,2.2,9.6,69.6,2.9
E00145313,11,5.4,3.7,77.8,2.1
E00145314,27.2,3.7,2.6,61.3,5.2
E00145315,5.6,1.2,3.3,87.9,2.1
E00145316,22.1,0,2.4,75.5,0
E00145317,22.9,2.6,4.9,62.1,7.5
E00145318,22.9,4.3,5.4,61.7,5.8
E00145319,16.1,11.9,5.1,62.1,4.8
E00145321,33.4,4.1,5.4,53.3,3.8
E00145322,17.7,6.3,5.9,64.9,5.2
E00145323,25,11.8,6.9,54.9,1.4
E00145324,23.5,10.3,7.1,53.7,5.5
E00145325,22.8,9.8,7.9,53.2,6.3
E00145326,20.1,11.3,9.4,54.4,4.8
E00145327,33.2,7.9,5.3,46.2,7.4
E00145328,16.9,1.7,5.4,71.6,4.4
E00145329,21.1,6.7,10.2,57,5
E00145330,32.3,4.3,5.6,49.9,7.9
E00145331,17,12.6,5,59.7,5.7
E00145332,30.8,3.9,6.1,55.3,3.9
E00145333,10.2,4.1,4.1,74.4,7.3
E00145334,11.6,14.2,4.1,65.7,4.4
E00145335,48.6,2.1,4,41.9,3.4
E00145336,32.2,6.6,4.4,51.1,5.7
E00145338,32.2,6.6,5.8,47.6,7.8
E00145339,20.1,8.8,9.2,54.1,7.8
E00145340,17.3,1.2,6.7,73.3,1.5
E00145341,26.6,5.1,6.8,52.2,9.4
E00145342,31.4,1.4,3.6,57.5,6.2
E00145343,12.4,7.3,5.6,68.8,5.9
E00145344,12.3,2.1,9.6,71.6,4.5
E00145345,24.6,5,5,60.6,5
E00145346,5.7,2,3.2,87.6,1.5
E00145349,8,7.5,5.3,75.2,4
E00145350,19.1,7.4,6.1,62.2,5.2
E00145351,33.6,1.5,2.7,56.3,5.9
E00145352,25.7,0,1.2,71.9,1.2
E00145356,12.1,2.7,3,77.8,4.4
E00145357,37.1,5.9,3.5,43.8,9.8
E00145359,29.6,6.6,6.8,51.4,5.6
E00145360,10.1,12.5,10.1,64.4,3
E00145361,12.5,6.1,9,68.2,4.2
