geography_code,highest_qualification_6a-000,highest_qualification_6a-001,highest_qualification_6a-002,highest_qualification_6a-003,highest_qualification_6a-004
E00089048,9.3,31.4,4.2,52.5,2.5
E00089054,11.4,38.8,3.1,45,1.7
E00089055,14.1,32.8,5.1,45.5,2.5
E00089056,17.2,41,6.3,32.8,2.6
E00089244,9.3,36.6,4.8,49,0.3
E00089245,14,41.2,7.4,35.3,2.2
E00089256,9.1,38.2,4.2,47,1.4
E00089257,14.5,35,2,44,4.5
E00145147,19.4,27.4,5.2,44.5,3.5
E00145148,10.3,25.1,4.9,58.3,1.3
E00145149,19,34.2,7.6,36.7,2.5
E00145150,8.1,27.1,5,54.3,5.4
E00145151,22.5,40.5,5.1,27,4.8
E00145152,13.7,39.3,4.7,39.8,2.4
E00145153,8.1,31.5,6.9,51.2,2.3
E00145154,14,42.3,4.5,37,2.3
E00145155,11.2,39.1,4.1,43.7,2
E00145156,16.2,40.2,6,35.5,2.1
E00145157,11.3,38.7,6.3,41.2,2.5
E00145158,15.3,33,8.6,40.2,2.9
E00145159,10.1,27.8,6.9,43,12.3
E00145160,22.3,37.7,7.2,29.4,3.4
E00145161,19.8,37.4,5.9,34.2,2.7
E00145162,15.1,39.5,7.8,36.1,1.5
E00145163,15.2,44,6.3,33.4,1
E00145164,13,35.6,7.7,40.9,2.8
E00145165,14.2,40.2,5.7,36.6,3.3
E00145166,17.3,36.6,6.3,35.2,4.6
E00145167,12.2,43.5,6.5,34.5,3.2
E00145168,23,46.8,6.5,20.9,2.9
E00145169,18.9,41.9,4.5,32.5,2.3
E00145170,15.6,38.2,4.9,38.2,3.1
E00145171,20.1,30.8,4.7,41.6,2.8
E00145172,12.8,31.3,2.8,49.7,3.4
E00145173,20.3,33.6,8.9,37.3,0
E00145174,10.6,35.4,6.3,44.7,3
E00145175,21,32,6.8,34.7,5.5
E00145176,15.4,33.1,8.8,39.6,3.1
E00145177,42.5,27.5,5.2,20.2,4.7
E00145178,27.7,41.4,8.6,20.9,1.4
E00145179,17.6,37.1,5.4,38.1,1.8
E00145180,18.5,33.1,6.9,38.8,2.7
E00145181,17.8,36.8,7.3,34.8,3.2
E00145182,20.3,42.2,4.8,28.7,4
E00145183,19.2,40.6,6.4,31.6,2.2
E00145184,17.2,43.1,10.5,26.8,2.5
E00145185,20.7,33.7,9,33.3,3.3
E00145186,25.7,38.1,7.4,23.3,5.4
E00145187,12.3,40.4,5.3,39.9,2.2
E00145188,15.5,38.2,6,37.1,3.2
E00145189,9.2,43.6,6.6,38,2.6
E00145190,14.9,36.4,11.6,35.5,1.7
E00145194,14.9,35.8,5.2,40.3,3.7
E00145211,8.7,29.6,5,55.2,1.5
E00145212,4.1,27.2,2.1,66.7,0
E00145213,12.6,28.7,5.1,51.5,2
E00145215,18.1,33.6,0,45.7,2.6
