geography_code,workplace_travel_4a-001,workplace_travel_4a-002,workplace_travel_4a-003,workplace_travel_4a-004
E00089048,6,27.7,56.6,9.6
E00089054,14.1,32.4,37.3,16.2
E00089055,13.5,27.9,44.7,13.9
E00089056,12,29.7,42.4,15.8
E00089244,8.6,26.3,51.1,14
E00089245,22.9,30.9,33.1,13.1
E00089256,11.3,26.3,46.2,16.1
E00089257,16.8,31,44.2,8
E00145147,31.5,23.2,35.7,9.5
E00145148,31.5,15.7,44.4,8.3
E00145149,20.5,20.5,48.7,10.3
E00145150,26.6,16.1,49,8.4
E00145151,32.9,20.4,26.3,20.4
E00145152,39.9,15.9,37,7.2
E00145153,27.5,16,42.7,13.7
E00145154,40.3,26.5,24,9.2
E00145155,37.7,19.2,34.2,8.9
E00145156,32.7,11.3,37.7,18.2
E00145157,37.1,22,33.7,7.3
E00145158,36.2,16.7,35.5,11.6
E00145159,17.6,17.6,55,9.9
E00145160,29.2,29.9,30.6,10.4
E00145161,36.8,15.8,31.6,15.8
E00145162,22.3,22.3,35.3,20.1
E00145163,35,19.3,31.5,14.2
E00145164,21.4,19.6,49.1,9.8
E00145165,23.6,23,34.5,18.8
E00145166,34.8,12.2,34.8,18.2
E00145167,31.4,19.3,29.5,19.8
E00145168,42.7,19.7,20.2,17.4
E00145169,27.2,15.4,45.7,11.7
E00145170,33,15.9,33.9,17.2
E00145171,34.2,17.1,35.1,13.5
E00145172,26,24.2,42,7.8
E00145173,28,20.7,35.3,16
E00145174,32.3,20.3,37.5,9.9
E00145175,27.3,30,33.6,9.1
E00145176,30.4,14.9,37.3,17.4
E00145177,27.2,28.3,18.5,26.1
E00145178,36.2,27.1,22,14.7
E00145179,37.3,14.7,33.9,14.1
E00145180,30.9,20.2,35.4,13.5
E00145181,30.5,22,35.5,12.1
E00145182,30.9,24.3,30.9,13.8
E00145183,35.7,20.3,33.5,10.4
E00145184,31.7,22.2,31,15.1
E00145185,30.1,14,43,12.9
E00145186,42.1,23.7,17.1,17.1
E00145187,26.8,20.4,44.6,8.3
E00145188,30.5,21.4,37,11
E00145189,40.7,18.6,31,9.7
E00145190,33.1,14.6,37.6,14.6
E00145194,20.7,30.5,35.4,13.4
E00145211,15.7,24,50,10.3
E00145212,16.4,13.8,61.6,8.2
E00145213,19.1,15.6,53.8,11.6
E00145215,10.9,25,48.4,15.6
E00145216,16.7,18.2,54.5,10.6
E00145249,18.8,22.4,44.8,13.9
E00145250,19.7,26.5,32.6,21.2
E00145251,22.6,20.2,37.9,19.4
E00145252,39.9,16,33.2,10.9
E00145253,34.8,18.3,32.3,14.6
E00145254,31.4,11.1,43.8,13.7
E00145255,36.2,18.9,30.7,14.2
E00145256,24.4,19.5,40.7,15.4
E00145257,31.5,18.3,38.4,11.8
E00145258,25.9,17.7,38.1,18.4
E00145259,30.1,30.1,26.7,13
E00145260,31.1,19.9,36.1,12.8
