geography_code,national_identity_all_4a-001,national_identity_all_4a-002,national_identity_all_4a-003
E00089048,94.8,2.2,3
E00089054,97.5,0.8,1.7
E00089055,95.5,2,2.5
E00089056,92.6,2.5,4.9
E00089244,96.1,1.1,2.8
E00089245,97.5,1.3,1.3
E00089256,94.6,1.8,3.6
E00089257,92.7,1.2,6.1
E00145147,75,3.6,21.4
E00145148,91.1,2.4,6.5
E00145149,90.4,2.7,6.9
E00145150,78.9,6.1,15
E00145151,83.2,2.6,14.2
E00145152,73.6,2.6,23.8
E00145153,91.5,1.7,6.8
E00145154,86.5,0.9,12.6
E00145155,69.9,3.2,26.9
E00145156,83.1,4.1,12.8
E00145157,72.4,3.8,23.8
E00145158,78.7,2.6,18.7
E00145159,91.4,5,3.6
E00145160,90.1,3.6,6.3
E00145161,89.4,3.3,7.3
E00145162,83.5,2.1,14.5
E00145163,83.1,2.5,14.4
E00145164,91.8,2.2,6
E00145165,88.3,2.1,9.5
E00145166,80,2.2,17.8
E00145167,84.9,3,12
E00145168,91.7,1.5,6.8
E00145169,87.6,2.9,9.4
E00145170,78.6,3.3,18.1
E00145171,89.2,2.5,8.3
E00145172,79.5,3.4,17.1
E00145173,82.3,3.1,14.6
E00145174,81.3,3.5,15.2
E00145175,87.6,3.6,8.8
E00145176,89.2,0.6,10.2
E00145177,86.7,0.4,12.9
E00145178,86.6,1.6,11.8
E00145179,86,3.8,10.2
E00145180,69.3,6,24.7
E00145181,86.8,2.4,10.8
E00145182,82.4,0.7,16.9
E00145183,83,2.9,14.1
E00145184,88.3,2.7,9.1
E00145185,86.3,0.8,12.8
E00145186,83.4,2.9,13.6
E00145187,83.8,2.3,13.8
E00145188,81.9,3.7,14.4
E00145189,82.6,3.9,13.5
E00145190,89.9,3.6,6.5
E00145194,95.8,0.6,3.6
E00145211,91.3,3.5,5.3
E00145212,89.6,4.4,6
E00145213,88.6,5.2,6.3
E00145215,89.6,8.2,2.2
E00145216,91.9,3.2,4.8
E00145249,88,3.7,8.3
E00145250,92.3,1.6,6.1
E00145251,93.3,0.8,5.9
E00145252,85.4,2.5,12.1
E00145253,72,6.1,22
E00145254,83.8,5,11.2
E00145255,92.2,0,7.8
E00145256,92.2,0.8,7
E00145257,89,3.2,7.8
E00145258,85.2,2.6,12.2
E00145259,90.5,1.7,7.8
E00145260,84.7,4.4,10.8
E00145261,90.6,2.2,7.2
E00145262,93.5,1,5.6
E00145263,88.3,3.1,8.5
E00145264,85.2,6.8,8
E00145265,74.2,6.6,19.1
E00145266,46.8,4,49.2
E00145267,74.9,3,22
E00145268,73.4,3.1,23.5
E00145269,79.2,2.6,18.1
E00145270,70.7,3.1,26.2
E00145271,73.4,2.8,23.8
E00145272,80.6,3.3,16.1
E00145273,78.3,1.9,19.8
E00145274,88.4,3.1,8.6
E00145275,65,6.8,28.2
E00145278,74.3,3.2,22.5
E00145279,80.5,1.8,17.6
E00145280,80.5,5.9,13.6
E00145281,82.2,4.5,13.3
E00145282,71.5,4.7,23.8
E00145283,82.3,4.1,13.7
E00145284,78.3,2.5,19.2
E00145285,84,3,13
E00145286,71,1.9,27.1
E00145287,60.4,2,37.6
E00145288,82.5,4.2,13.3
E00145289,80.1,3,16.9
E00145290,77.3,3.8,18.9
E00145291,90.5,0.9,8.6
E00145292,86.5,2,11.5
E00145293,88,1.1,10.9
E00145294,84.6,2.5,12.9
E00145295,81,4.3,14.6
E00145296,79.6,1,19.4
E00145297,72,2.9,25.1
E00145298,73.8,2.6,23.6
E00145299,76.5,1.7,21.9
E00145300,82.5,2.9,14.6
E00145302,28.2,6.4,65.4
E00145303,66.6,10.3,23.1
E00145308,58.9,5.9,35.1
E00145309,75.7,4.8,19.5
E00145310,79.6,3.7,16.7
E00145311,75.7,4.2,20.1
E00145312,76.5,4.4,19
E00145313,75.1,5.8,19.1
E00145314,72.4,4,23.6
E00145315,87.6,3.6,8.8
E00145316,74.5,4.8,20.7
E00145317,64.9,5.7,29.4
E00145318,52.5,9.2,38.3
E00145319,73.3,2.6,24.1
E00145321,80.6,3.3,16.1
E00145322,73.1,2.8,24.1
E00145323,84.7,3.6,11.8
E00145324,77.2,4.6,18.2
E00145325,73,3.1,23.9
E00145326,79.2,1.9,18.9
E00145327,79.9,1.2,18.9
E00145328,65.6,6.1,28.3
E00145329,58.5,2.9,38.6
E00145330,61.8,4.1,34.2
E00145331,70.6,3.8,25.6
E00145332,75.1,2.8,22.2
E00145333,56,7.3,36.7
E00145334,74.1,4.7,21.2
E00145335,72,3.8,24.2
E00145336,60.2,5,34.8
E00145338,68.7,5.3,26
E00145339,83,1.7,15.3
E00145340,71.8,4.7,23.5
E00145341,59.2,3.4,37.4
E00145342,70.9,4.3,24.8
E00145343,69.9,5.4,24.8
E00145344,73.5,7.2,19.2
E00145345,53.6,5.1,41.3
E00145346,78.7,3.9,17.4
E00145349,60.1,8.5,31.4
E00145350,72.5,5.7,21.8
E00145351,65,5,30
E00145352,77.7,3.3,19
E00145356,73.5,6.5,19.9
E00145357,68.9,6.2,24.9
E00145359,73.9,1.9,24.2
E00145360,69.9,7.4,22.6
E00145361,74.5,6.1,19.3
E00145362,78.8,3.8,17.5
E00145363,53.1,7.2,39.7
E00145364,79.8,6.9,13.3
E00145365,77.5,7.1,15.4
E00145366,66.8,6.8,26.5
E00145367,62.9,8,29.1
E00145368,66.9,8,25.1
E00145369,69.4,8.1,22.6
E00145370,78.6,5.6,15.8
E00145371,76.1,3.5,20.4
E00145372,73.8,11.7,14.4
E00145373,23.8,2.5,73.8
E00145374,55.6,8.6,35.8
E00145375,76.3,3.2,20.5
E00145377,73,8.6,18.4
E00145378,62.4,7.2,30.4
E00145379,77.3,5.5,17.2
E00145381,75.1,4.8,20.1
E00145382,67.9,2.4,29.8
E00145383,67.8,4.1,28.1
E00145384,61.8,4.7,33.5
E00145385,74.4,4.4,21.2
E00145386,76.2,5.2,18.6
E00145387,75.2,3.6,21.2
E00145388,65.3,4,30.7
E00145389,69.6,8.5,22
E00145390,75.7,6.6,17.6
E00145391,78,4,18.1
E00145392,66.3,6.1,27.5
E00145393,72.6,5.8,21.6
E00145395,71.4,3.8,24.9
E00145396,76,6.7,17.3
E00145397,71.3,5.9,22.8
E00145398,71.6,7.3,21.1
E00145399,71.3,5.1,23.6
E00145400,64.2,6.8,29
E00145401,70.5,6.8,22.7
E00145402,70.3,5.8,23.9
E00145403,82.2,3.9,13.9
E00145404,59.5,9.3,31.3
E00145405,60.6,7.9,31.5
E00145406,75.8,3.4,20.8
E00145407,72.9,3.6,23.5
E00145408,58.3,13.4,28.3
E00145409,66.7,6.3,27.1
E00145410,73.8,6.3,19.9
E00145411,71.3,7.1,21.7
E00145412,74.9,8.5,16.6
E00145413,70.7,11.2,18.1
E00145414,73.2,6.4,20.4
E00145415,65.5,8.5,25.9
E00145416,62.6,10.2,27.2
E00145417,68.3,9.5,22.2
E00145420,78.3,3.7,18
E00145421,72.7,2.6,24.7
