areacd,hh_tenure_5a-000,hh_tenure_5a-001,hh_tenure_5a-002,hh_tenure_5a-003
E00098642,38.6,33.7,9.9,17.8
E00098643,30.3,39.9,22.2,7.6
E00098650,33.3,35,8.5,23.1
E00098654,5.1,0.7,29,65.2
E00098655,37.3,14.9,14.2,33.6
E00098656,38.5,23.8,4.1,33.6
E00098657,25.1,15.4,24,35.4
E00098658,15.6,9.2,61.7,13.5
E00098659,16.6,6.7,45.4,31.3
E00098660,40.5,34.5,12.1,12.9
E00098661,20.7,13.2,52.1,14
E00098662,26.2,36.6,4.1,33.1
E00098663,32.5,17.9,41.5,8.1
E00098664,43.6,26.5,19.7,10.3
E00098665,19.8,17.4,47.1,15.7
E00098666,25.2,19.6,39.3,15.9
E00098667,41.5,26.6,26.6,5.3
E00098668,15.6,17.2,62,5.2
E00098669,3.9,4.7,85.9,5.5
E00098670,24.2,32,29.8,14
E00098671,14.4,14.4,62.6,8.6
E00098672,26.2,23,41,9.8
E00098673,36.2,20.8,29.2,13.8
E00098674,37.1,23.5,31.1,8.3
E00098675,59,29.9,0,11.1
E00098676,19.6,13.7,36.3,30.4
E00098677,21.6,11.5,8.1,58.8
E00098678,31.6,17.6,1.5,49.3
E00098679,49.3,21.8,2.8,26.1
E00098680,16.6,24.9,3.6,54.9
E00098681,59.1,25.8,5.3,9.8
E00098683,34.4,30.5,19.8,15.3
E00098684,37.7,34.4,9.8,18
E00098685,31.5,39.9,18.9,9.8
E00098686,31.3,29.9,23.9,14.9
E00098687,53.1,36.9,3.8,6.2
E00143774,50.8,40.2,0.8,8.3
E00143775,50,37,0.7,12.3
E00143776,22.5,28,4.4,45.1
E00143778,58.5,35.6,0.8,5.1
E00143779,64,29.6,0.8,5.6
E00143780,62.2,28.3,2.4,7.1
E00143781,34.3,45,2.4,18.3
E00143782,42.6,42,3.7,11.7
E00143783,71.4,24.8,2.9,1
E00143785,44.8,50,0.6,4.6
E00143786,38.3,46.8,2.1,12.8
E00143787,73.4,17.2,3.9,5.5
E00143788,71.5,25.4,0.8,2.3
E00143789,48.8,46.4,0,4.8
E00143790,59.7,25.8,6.5,8.1
E00143791,75.7,20.6,0,3.7
E00143793,38.2,38.7,1.1,22
E00143794,56.7,25.8,1.7,15.8
E00143795,21,21,29.8,28.2
E00143796,37.1,26.7,26.7,9.5
E00143797,18.3,15.6,15.6,50.5
E00143798,25.3,32.3,24.1,18.4
E00143799,43.4,28.7,13.1,14.8
E00143800,31.1,24.2,22.7,22
E00143801,47.7,23.1,15.4,13.8
E00143802,10.1,4.6,78,7.3
E00143803,78.6,17.6,0.8,3.1
E00143805,36.8,22.6,17.3,23.3
E00143806,34.1,28.5,27.6,9.8
E00143808,25,45.5,17,12.5
