areacd,national_identity_all_4a-001,national_identity_all_4a-002,national_identity_all_4a-003
E00098642,98.2,0.9,0.9
E00098643,97.4,0,2.6
E00098650,96.8,0.7,2.5
E00098654,47.2,4.3,48.4
E00098655,81.5,1.7,16.8
E00098656,79.7,0.3,19.9
E00098657,79,1.8,19.2
E00098658,93.4,0.6,5.9
E00098659,82.9,1.8,15.4
E00098660,92.7,0.3,7
E00098661,90.9,0.7,8.4
E00098662,79.2,2.6,18.1
E00098663,95.5,0,4.5
E00098664,94.1,0,5.9
E00098665,89.9,1.6,8.5
E00098666,92.8,1.6,5.6
E00098667,97.8,0,2.2
E00098668,89.7,0,10.3
E00098669,88.9,1.3,9.8
E00098670,91.1,0.2,8.7
E00098671,86.3,0.3,13.4
E00098672,88.6,0.7,10.6
E00098673,93.1,0,6.9
E00098674,91.7,0.9,7.4
E00098675,91.5,0,8.5
E00098676,76.6,1.1,22.3
E00098677,69.1,1.6,29.3
E00098678,75.1,2.2,22.6
E00098679,85.3,0.9,13.8
E00098680,71.9,2.1,25.9
E00098681,93.4,0.4,6.3
E00098683,93.5,0.3,6.2
E00098684,89.4,2.6,7.9
E00098685,92.7,0,7.3
E00098686,94.3,0,5.7
E00098687,96.8,0.4,2.8
E00143774,99,0.7,0.3
E00143775,95.8,0.6,3.6
E00143776,73.9,2,24.1
E00143778,99.6,0,0.4
E00143779,97.8,0.4,1.8
E00143780,97.2,1.1,1.8
E00143781,94.2,2.4,3.4
E00143782,95.8,0.9,3.3
E00143783,96.9,0.4,2.7
E00143785,98.3,0.9,0.9
E00143786,95.4,2,2.6
E00143787,97.7,0,2.3
E00143788,94.8,1.7,3.5
E00143789,97.4,0.7,1.9
E00143790,98.8,0.4,0.8
E00143791,98.9,0.7,0.4
E00143793,90.3,1.2,8.6
E00143794,96.9,1.9,1.1
E00143795,96.4,0,3.6
E00143796,98.7,0,1.3
E00143797,92.6,1.7,5.7
E00143798,97.6,0.3,2.1
E00143799,95.1,0.3,4.6
E00143800,99.7,0,0.3
E00143801,96.5,0,3.5
E00143802,99.4,0,0.6
E00143803,98.6,0.7,0.7
E00143805,93.9,1,5.1
E00143806,97.4,1,1.6
E00143808,98.6,0,1.4
E00143809,99.1,0,0.9
E00143810,92.5,0.7,6.8
E00143811,96.4,0,3.6
E00143812,92.2,1,6.8
E00143813,78.8,1,20.3
E00143814,94.9,0.3,4.8
E00143815,51.9,2,46.1
E00143816,90,1.5,8.6
E00143817,95.7,0,4.3
E00143818,94.6,0.9,4.6
E00143819,96.8,0,3.2
E00143820,93.2,0,6.8
E00143822,95.2,0.4,4.4
E00143824,76.7,2.1,21.2
E00143825,88.9,1.3,9.7
E00143826,73,0.4,26.6
E00143827,88.1,1.8,10.1
E00143828,79.7,2.8,17.5
E00143829,82.2,1.4,16.4
E00143830,80.2,1.6,18.2
E00143831,85.8,0.5,13.7
E00143832,93.6,2.2,4.1
E00143833,99.6,0,0.4
E00143834,83.6,1.5,14.9
E00143835,90.3,1.4,8.2
E00143836,94.3,0,5.7
E00143837,88.8,0.4,10.7
E00143838,90.4,0.9,8.7
E00143839,85.9,1.7,12.4
E00143840,86,1.8,12.3
E00143841,92.9,0,7.1
E00143842,87.5,0.3,12.2
E00143843,94.7,0.9,4.3
E00143844,93.7,3,3.3
E00143845,90.2,2.3,7.5
E00143846,79.6,0.9,19.5
E00143847,90.7,0.6,8.7
E00143848,78.5,2.6,19
