areacd,residence_length_6b-001,residence_length_6b-002,residence_length_6b-003,residence_length_6b-004,residence_length_6b-005
E00098642,96.9,0.9,0.4,1.8,0
E00098643,96.8,1.3,1.5,0.4,0
E00098650,95.4,2.1,0.7,1.4,0.4
E00098654,45.5,5.9,21.6,10.6,16.5
E00098655,80.7,7.4,3.7,4.1,4.1
E00098656,78.9,3.5,7.9,3.5,6.3
E00098657,74.4,3.1,13.1,6.2,3.3
E00098658,92.2,3.1,2.5,1.6,0.6
E00098659,82.1,3.6,4.3,3.6,6.5
E00098660,92.7,2,2.3,2,1
E00098661,87.2,6.2,4.8,1.8,0
E00098662,78.2,2.9,7.4,4.1,7.4
E00098663,93.4,2,4.5,0,0
E00098664,93.7,1.7,2.6,1.7,0.3
E00098665,88.3,2.8,6.9,0.8,1.2
E00098666,94.4,2.4,1.6,1.2,0.4
E00098667,97.8,0.4,0.9,0.9,0
E00098668,89.9,6.2,3.9,0,0
E00098669,90.2,2.9,5.6,1.1,0.3
E00098670,88.8,5.4,4,0.9,0.9
E00098671,89.4,2.3,8.4,0,0
E00098672,91.2,5.5,1.5,0.7,1.1
E00098673,93.1,3.3,2.8,0.3,0.6
E00098674,91.4,5,3.3,0.3,0
E00098675,91.2,2.4,2.1,3,1.2
E00098676,73.3,7.8,8.8,5.9,4.3
E00098677,69.5,3.9,11.1,10.3,5.3
E00098678,76,3.6,12.3,6.7,1.4
E00098679,84.1,0.9,4.4,5.9,4.7
E00098680,71.7,6.1,14.4,5.3,2.5
E00098681,91.9,2.9,2.6,1.5,1.1
E00098683,92.2,4.5,2.5,0.8,0
E00098684,89.4,3,4,3.3,0.3
E00098685,92.1,3.8,2.3,1.2,0.6
E00098686,91.5,2.2,3.5,0.9,1.9
E00098687,93.7,4.9,1.4,0,0
E00143774,96.7,2.3,0.3,0.3,0.3
E00143775,94.3,2.1,0.9,2.7,0
E00143776,74.7,9.1,7.6,7.8,0.8
E00143778,98,2,0,0,0
E00143779,97,3,0,0,0
E00143780,96.5,3.2,0,0.4,0
E00143781,90.6,4.9,3.4,1,0
E00143782,93.9,4.5,1.4,0.2,0
E00143783,92.4,5.4,2.2,0,0
E00143785,95.9,3.9,0,0,0.2
E00143786,96.5,2,0.9,0.3,0.3
E00143787,93.7,5.5,0,0.8,0
E00143788,89.9,6.9,0,1,2.1
E00143789,92.9,7.1,0,0,0
E00143790,97.6,2,0,0,0.4
E00143791,97.4,1.8,0.7,0,0
E00143793,90,3.9,4.4,0.7,0.9
E00143794,96.9,0.8,1.2,1.2,0
E00143795,96,1.2,1.6,1.2,0
E00143796,96.2,3.2,0.6,0,0
E00143797,91.9,2.4,2.7,0.3,2.7
E00143798,97.1,1.9,0.8,0,0.3
E00143799,95.4,1.5,0.9,2.1,0
E00143800,97.4,2.3,0,0.3,0
E00143801,93.7,1.8,2.8,0.4,1.4
E00143802,96,3.5,0.6,0,0
E00143803,97.9,1.8,0.4,0,0
E00143805,93,3.8,3.2,0,0
E00143806,96.7,2.3,0.7,0,0.3
E00143808,96.4,3.6,0,0,0
E00143809,97.3,2.4,0,0,0.3
E00143810,92.5,4.4,1,0.3,1.7
E00143811,95.1,3.1,1.2,0.6,0
E00143812,91.6,3.7,3.7,1,0
E00143813,78.1,1.9,4.2,6.4,9.3
E00143814,92.7,4.2,2.6,0.6,0
E00143815,48.5,15.4,16.9,10.4,8.8
E00143816,89.6,6.3,2.2,1.5,0.4
E00143817,94.9,1.7,2.6,0,0.9
E00143818,92.9,4.5,0.9,1.4,0.3
E00143819,94.1,3.6,0,2.3,0
E00143820,89,6.9,3.4,0,0.7
E00143822,94.8,5.2,0,0,0
E00143824,77.9,4.7,7.9,4.2,5.3
E00143825,89.6,5.7,2.3,1.7,0.7
E00143826,68.5,11,11.4,3.9,5.1
E00143827,85.6,3.2,6.5,3.2,1.4
E00143828,75.4,5,8.9,5.6,5
E00143829,80,6.7,7.7,3.2,2.5
E00143830,76.4,7.5,6.3,7.5,2.2
E00143831,82.6,10.4,4.1,2.2,0.8
E00143832,92.3,4.8,1.9,0.3,0.6
E00143833,98.7,1.3,0,0,0
E00143834,79.2,10.1,4.9,4,1.8
E00143835,90.9,6,1.7,0.6,0.9
E00143836,92.3,5.7,1.6,0,0.4
E00143837,89.7,7.3,0.9,0,2.2
E00143838,87.7,7.2,3.9,1.2,0
E00143839,87,6,3,3,1
E00143840,84.8,7.9,3.5,2.6,1.2
E00143841,91.8,5.2,1.9,1.1,0
E00143842,82.6,11.1,1.3,4.9,0
E00143843,91.9,6.5,0.3,0.9,0.3
E00143844,95.2,1.5,0.4,3,0
E00143845,89.9,4.4,2.6,1,2.1
E00143846,81.8,6.2,6.8,2.8,2.5
E00143847,90.3,5.6,2.1,1.5,0.6
E00143848,74.7,6.8,8,6.3,4.2
E00143849,96.6,1.7,0.7,0.3,0.7
E00143850,81.4,7.4,5.5,4.4,1.4
E00143851,96.1,2.3,1.6,0,0
E00143852,98.1,0.4,0.4,1.1,0
E00143853,86.3,7.3,4.6,0.8,1.1
E00143854,85.6,4,6.1,2.8,1.5
E00143855,75.7,8.6,9.5,1.6,4.6
E00143856,92.8,4.7,2.5,0,0
E00143857,95.6,2.2,1.9,0.3,0
E00143858,94.7,3.2,1.1,1.1,0
E00143859,96,2.5,1,0.5,0
E00143860,97,2.1,0.6,0,0.3
E00143861,62.6,11.6,13.4,6.1,6.4
E00143862,91.2,8.8,0,0,0
E00143863,94.2,1.7,3.4,0.7,0
E00143864,70.8,9.1,9.4,5.8,4.9
E00143865,64.7,8.2,13.2,10.7,3.3
E00143866,75.3,6.8,12.5,1.7,3.7
E00143867,94.6,3.2,1.3,0.6,0.3
E00143868,93.5,4.5,0,0,2
E00143869,97,3,0,0,0
E00143870,93.4,3.9,1,1.3,0.3
E00143872,97.2,2.4,0.4,0,0
E00143873,94.8,2.6,0.9,1.2,0.5
E00143874,97.5,1.8,0.4,0.4,0
E00143875,95.3,3,1.3,0,0.4
E00143876,95.5,3.7,0.4,0.4,0
E00143877,92.4,4.7,1.1,1.8,0
E00143878,94.2,4,1.8,0,0
E00143879,99.6,0.4,0,0,0
E00143880,81.8,4.3,4,5.6,4.3
E00143881,81.9,7.3,4.4,4,2.5
E00143882,94.6,2.1,1.8,0.3,1.2
E00143883,95.4,3.2,0,1.3,0
E00143884,93.4,5.6,0,0.7,0.3
E00143885,96,3.3,0.7,0,0
E00143887,95.5,2.8,0.3,0.3,1.1
E00143890,94.8,5.2,0,0,0
E00143891,93.5,4.3,0,0.9,1.3
E00143892,98.9,1.1,0,0,0
E00143893,93.7,4.1,2.2,0,0
E00143894,95.5,3.1,1.4,0,0
E00143895,92.8,3.2,1.8,0.9,1.4
E00143896,88.9,3.6,3.6,2.7,1.3
E00143897,94.2,3.7,0.8,0.5,0.8
E00143898,97.7,1.5,0.8,0,0
E00143899,90.5,5,2.7,1.1,0.8
E00143900,93.3,6,0.4,0,0.4
E00143901,96.9,2.5,0.6,0,0
E00143902,94.5,4.2,0.8,0.4,0
E00143903,94.7,4.6,0.7,0,0
E00143904,81.4,6.6,1.9,1.9,8.1
E00143905,93.9,4.9,0.8,0.4,0
E00143906,92.6,2.9,2.6,1.9,0
