areacd,hh_size_5a-001,hh_size_5a-002,hh_size_5a-003,hh_size_5a-004
E00098642,22.2,44.4,17.2,16.2
E00098643,26.1,41.7,15.6,16.6
E00098650,28.4,36.2,14.7,20.7
E00098654,46.4,37,9.4,7.2
E00098655,28.9,41.5,15.6,14.1
E00098656,24.8,27.3,20.7,27.3
E00098657,36.6,34.3,14.9,14.3
E00098658,35.2,31.7,16.9,16.2
E00098659,52.4,33.7,4.8,9
E00098660,24.3,31.3,14.8,29.6
E00098661,33.9,31.4,16.5,18.2
E00098662,29.7,32.4,15.2,22.8
E00098663,41.9,34.7,12.9,10.5
E00098664,21.6,36.2,12.9,29.3
E00098665,42.2,25,18.1,14.7
E00098666,35.5,23.4,19.6,21.5
E00098667,24.5,34,18.1,23.4
E00098668,42.6,29.2,16.9,11.3
E00098669,30,21.5,16.2,32.3
E00098670,24.6,33.7,22.9,18.9
E00098671,31.9,31.2,22.5,14.5
E00098672,35.2,31.1,13.9,19.7
E00098673,20.3,36.8,17.3,25.6
E00098674,24.2,34.4,13.3,28.1
E00098675,22.4,45.5,16.8,15.4
E00098676,43.4,30.1,13.3,13.3
E00098677,20.5,35.6,24,19.9
E00098678,26.3,30.7,20.4,22.6
E00098679,29.1,40.4,15.6,14.9
E00098680,25.1,32.3,22.1,20.5
E00098681,29.2,45.4,17.7,7.7
E00098683,20.6,32.1,17.6,29.8
E00098684,23.4,35.5,20.2,21
E00098685,27.4,34.9,14.4,23.3
E00098686,28.6,30.8,24.8,15.8
E00098687,29.7,35.2,21.9,13.3
E00143774,22.7,42.2,18.8,16.4
E00143775,21.7,38.4,20.3,19.6
E00143776,36.7,28.9,21.1,13.3
E00143778,32.8,44,12.9,10.3
E00143779,25,48.4,14.5,12.1
E00143780,28.3,41.7,13.4,16.5
E00143781,29.8,36.3,19,14.9
E00143782,31.9,38.8,17.6,11.7
E00143783,28.4,43.1,14.7,13.7
E00143785,19.9,34.1,18.8,27.3
E00143786,23.6,35.7,20.7,20
E00143787,38.3,40.6,10.2,10.9
E00143788,29.5,40.3,15.5,14.7
E00143789,19.4,35.8,22.4,22.4
E00143790,32.3,45.2,10.5,12.1
E00143791,29.4,56.6,2.9,11
E00143793,28.6,37.3,17.8,16.2
E00143794,26.9,48.7,10.9,13.4
E00143795,42.6,27.9,16.4,13.1
E00143796,16.9,38.1,21.2,23.7
E00143797,20.5,27.7,25.9,25.9
E00143798,23.4,42.9,14.3,19.5
E00143799,22.6,34.7,21,21.8
E00143800,25,39.4,20.5,15.2
E00143801,31.5,37.7,13.1,17.7
E00143802,60,25.5,8.2,6.4
E00143803,26.1,47,13.4,13.4
E00143805,27.3,35.6,17.4,19.7
E00143806,32.5,29.4,15.1,23
E00143808,23.9,29.5,19.3,27.3
E00143809,25.2,44.8,14,16.1
E00143810,33.9,33.9,16.5,15.7
E00143811,24.4,37.8,17.8,20
E00143812,27.6,35.8,14.6,22
E00143813,23.3,30.2,20.7,25.9
E00143814,26.1,44.4,17.6,12
E00143815,32.1,25.6,31.5,10.7
E00143816,35.3,40.3,9.2,15.1
E00143817,79.4,20.6,0,0
E00143818,29.4,37.8,14.7,18.2
E00143819,29.7,50.5,12.6,7.2
E00143820,67,21.6,7.2,4.1
E00143822,35.6,38.1,13.6,12.7
E00143824,47.5,29.7,15.8,6.9
E00143825,24.4,44.3,14.5,16.8
E00143826,39.7,37.3,12.7,10.3
E00143827,27.5,34.2,25,13.3
E00143828,28.1,30.1,17.8,24
E00143829,34.9,34.9,12.4,17.8
E00143830,24.6,45.1,14.8,15.5
E00143831,19.7,28.9,25.4,26.1
E00143832,27.3,34.4,18,20.3
E00143833,41,51.1,4.3,3.6
E00143834,23.5,22.7,21,32.8
E00143835,20.5,43.2,12.9,23.5
E00143836,24.8,29.7,29.7,15.8
E00143837,44.4,28.2,16.2,11.1
E00143838,20.5,29.9,25.2,24.4
E00143839,27.4,23.9,21.2,27.4
E00143840,23.7,31.1,23,22.2
E00143841,44.9,32.6,7.2,15.2
E00143842,28.8,28,22.9,20.3
E00143843,21.8,24.5,17.3,36.4
E00143844,30.8,48.5,7.7,13.1
E00143845,21.8,40.6,22.4,15.2
E00143846,32.1,25,22.9,20
E00143847,29.7,31.8,19.6,18.9
E00143848,26.3,30.5,20.4,22.8
E00143849,20.9,44.2,20.9,14
E00143850,34,34.6,17.9,13.6
E00143851,26.7,40.7,20,12.6
E00143852,38,38,13.2,10.9
E00143853,28.2,30.1,20.5,21.2
E00143854,29,29.7,18.8,22.5
E00143855,29,26.6,24.2,20.2
E00143856,41.2,31.6,13.2,14
E00143857,24.4,40,18.5,17
E00143858,25.8,44.5,15.6,14.1
E00143859,20.9,43,13.9,22.2
E00143860,22.5,35.7,17.8,24
E00143861,32.6,34.7,15.3,17.4
E00143862,88,10,2,0
E00143863,30.8,39.1,15.8,14.3
E00143864,39.1,26.8,17.4,16.7
E00143865,34.6,28.3,20.8,16.4
E00143866,24.2,40.3,21.8,13.7
E00143867,20.8,42.3,20,16.9
E00143868,22.6,34.4,21.5,21.5
E00143869,29.6,45.7,9.9,14.8
E00143870,25.2,42.2,18.5,14.1
E00143872,33.1,39,12.7,15.3
E00143873,28.7,32.6,18.8,19.9
E00143874,25.7,31.9,17.7,24.8
E00143875,17.6,30.8,33,18.7
E00143876,19.8,28.1,22.9,29.2
E00143877,28.1,28.1,23.7,20.2
E00143878,11.7,33.3,25.2,29.7
E00143879,29.6,53,12.2,5.2
E00143880,25.6,30.4,20,24
E00143881,19.3,27.1,21.1,32.5
E00143882,23.4,44.8,13.1,18.6
E00143883,20.1,47.8,18.2,13.8
E00143884,46.9,34.7,8.2,10.2
E00143885,25.4,32,19.7,23
E00143887,13.1,49.7,21.4,15.9
E00143890,17.6,41.2,22.1,19.1
E00143891,32.5,46.2,14.5,6.8
E00143892,57.9,41.3,0.8,0
E00143893,24.8,52.8,13.6,8.8
E00143894,38.8,39.5,13.6,8.2
