areacd,hours_per_week_worked_3a-001,hours_per_week_worked_3a-002
E00098642,30.8,69.2
E00098643,28.2,71.8
E00098650,21.3,78.7
E00098654,11.1,88.9
E00098655,28.9,71.1
E00098656,31.9,68.1
E00098657,24.6,75.4
E00098658,33.6,66.4
E00098659,23.7,76.3
E00098660,25.7,74.3
E00098661,25.3,74.7
E00098662,24.9,75.1
E00098663,33.3,66.7
E00098664,30.9,69.1
E00098665,28,72
E00098666,34.3,65.7
E00098667,34.6,65.4
E00098668,30.9,69.1
E00098669,27.5,72.5
E00098670,25.9,74.1
E00098671,35.2,64.8
E00098672,22.8,77.2
E00098673,31.8,68.2
E00098674,30.4,69.6
E00098675,31.6,68.4
E00098676,23.5,76.5
E00098677,21.7,78.3
E00098678,28,72
E00098679,31.4,68.6
E00098680,21.4,78.6
E00098681,25.7,74.3
E00098683,22.9,77.1
E00098684,21.3,78.7
E00098685,29.6,70.4
E00098686,28,72
E00098687,32.3,67.7
E00143774,29.3,70.7
E00143775,31.1,68.9
E00143776,21.8,78.2
E00143778,26.5,73.5
E00143779,26.3,73.7
E00143780,33,67
E00143781,21,79
E00143782,27.3,72.7
E00143783,29.8,70.2
E00143785,29.2,70.8
E00143786,31.9,68.1
E00143787,33.7,66.3
E00143788,35.2,64.8
E00143789,25.1,74.9
E00143790,33.7,66.3
E00143791,36.6,63.4
E00143793,20.1,79.9
E00143794,28.1,71.9
E00143795,34.9,65.1
E00143796,28.1,71.9
E00143797,28,72
E00143798,26.9,73.1
E00143799,33.3,66.7
E00143800,36,64
E00143801,28.6,71.4
E00143802,25.7,74.3
E00143803,33,67
E00143805,30.6,69.4
E00143806,34.4,65.6
E00143808,32,68
E00143809,34.5,65.5
E00143810,30.3,69.7
E00143811,31.7,68.3
E00143812,36,64
E00143813,28.6,71.4
E00143814,37.4,62.6
E00143815,20.3,79.7
E00143816,29.5,70.5
E00143817,47.6,52.4
E00143818,31.2,68.8
E00143819,30.2,69.8
E00143820,32.1,67.9
E00143822,30.5,69.5
E00143824,24.5,75.5
E00143825,24.7,75.3
E00143826,18.9,81.1
E00143827,24.3,75.7
E00143828,34.6,65.4
E00143829,30.1,69.9
E00143830,22.3,77.7
E00143831,35.3,64.7
E00143832,32.8,67.2
E00143833,35.2,64.8
E00143834,28.3,71.7
E00143835,30.5,69.5
E00143836,29.4,70.6
E00143837,30.1,69.9
E00143838,25.4,74.6
E00143839,34.1,65.9
E00143840,31.9,68.1
E00143841,28.4,71.6
E00143842,27,73
E00143843,29.1,70.9
E00143844,33.3,66.7
E00143845,28,72
E00143846,29.5,70.5
E00143847,26,74
E00143848,26.2,73.8
E00143849,29.9,70.1
E00143850,22.6,77.4
E00143851,27.2,72.8
E00143852,28.7,71.3
E00143853,29.4,70.6
E00143854,32,68
E00143855,30.4,69.6
E00143856,30.5,69.5
E00143857,30,70
E00143858,23,77
E00143859,35.8,64.2
E00143860,26.5,73.5
E00143861,29.5,70.5
E00143862,37.5,62.5
E00143863,28.4,71.6
E00143864,25.2,74.8
E00143865,20.1,79.9
E00143866,17.8,82.2
E00143867,29.4,70.6
E00143868,35.2,64.8
E00143869,34.4,65.6
E00143870,34.3,65.7
E00143872,28.3,71.7
E00143873,28.1,71.9
E00143874,28.5,71.5
E00143875,32.1,67.9
E00143876,36,64
E00143877,30.5,69.5
E00143878,33.8,66.2
E00143879,27.3,72.7
E00143880,29.5,70.5
E00143881,31.1,68.9
E00143882,28.1,71.9
E00143883,29.3,70.7
E00143884,33.7,66.3
E00143885,36.8,63.2
E00143887,26.5,73.5
E00143890,27.1,72.9
E00143891,30,70
E00143892,57.8,42.2
E00143893,36.4,63.6
E00143894,27.9,72.1
E00143895,30.7,69.3
E00143896,27.1,72.9
E00143897,25.1,74.9
E00143898,32.3,67.7
E00143899,34.2,65.8
E00143900,27.4,72.6
E00143901,30.6,69.4
E00143902,31.7,68.3
E00143903,21.9,78.1
E00143904,29.6,70.4
E00143905,30.2,69.8
E00143906,23.6,76.4
E00143908,31.6,68.4
E00143909,30.4,69.6
E00143910,22.2,77.8
E00143911,18,82
E00143912,25.3,74.7
E00143913,31.4,68.6
E00143914,36.4,63.6
E00143915,28.8,71.2
E00143916,29.6,70.4
E00143917,30.3,69.7
E00143918,26.5,73.5
E00143919,34.4,65.6
E00143920,30.5,69.5
E00143921,25,75
E00143922,28.4,71.6
E00143923,25.4,74.6
E00143924,33.7,66.3
E00143925,28.7,71.3
E00143926,19.9,80.1
E00143927,18.1,81.9
E00143928,31.7,68.3
E00143929,31.2,68.8
E00143930,26.1,73.9
E00143931,34.6,65.4
E00143932,34.6,65.4
E00143933,31,69
E00143934,28.9,71.1
E00143935,33.6,66.4
E00143936,29.8,70.2
E00143937,40.5,59.5
E00143938,30.3,69.7
E00143939,30.9,69.1
E00143940,29.4,70.6
E00143941,36.2,63.8
E00143942,39.8,60.2
E00143943,33.9,66.1
E00143944,26.3,73.7
E00143946,29.7,70.3
E00143947,38.4,61.6
E00143948,29.1,70.9
E00143949,29.4,70.6
E00143950,30.7,69.3
E00143951,28.4,71.6
E00143952,32.7,67.3
E00143953,36,64
E00143954,26.9,73.1
E00143955,28,72
E00143956,25.8,74.2
E00143957,26.6,73.4
E00143958,36.3,63.7
