areacd,hh_family_composition_4a-001,hh_family_composition_4a-002,hh_family_composition_4a-003
E00069660,11.9,54.1,34.1
E00069661,53.4,31.6,15
E00069672,39.5,33.3,27.2
E00069674,35.7,40,24.3
E00069675,47,34.1,18.9
E00069677,9.8,57.6,32.6
E00069679,5,62.6,32.4
E00069681,34.2,37,28.8
E00069682,47.2,27.6,25.2
E00069684,17.1,46.2,36.8
E00069914,7.1,20.4,72.6
E00069963,4.4,22.2,73.3
E00069964,5.7,21.9,72.4
E00069965,7,22,71
E00069967,7.9,30.7,61.4
E00069968,8,36.3,55.8
E00069970,5.5,47.7,46.9
E00069971,6.7,47.9,45.4
E00069972,10.9,40.1,49
E00069973,5.6,43,51.4
E00069974,7.5,33.1,59.4
E00069975,17.3,21.1,61.7
E00069977,3.5,33.1,63.4
E00069978,12.7,25.4,61.9
E00069980,15.4,39.7,44.9
E00069981,10,28.1,61.9
E00069983,5.7,64.3,29.9
E00069984,19.3,31.1,49.6
E00069985,11.9,18.6,69.5
E00069986,16.3,27.1,56.6
E00069987,6.3,36.9,56.8
E00069992,11.2,58,30.8
E00069993,7.7,60,32.3
E00069994,5.1,41,53.8
E00069995,2.7,52.2,45.1
E00069996,5,53.3,41.7
E00069997,10.9,30.5,58.6
E00069999,5.1,54.7,40.2
E00070001,8,25.9,66.1
E00070104,1.7,25,73.3
E00070105,5.4,23.3,71.3
E00070106,5.9,52.5,41.5
E00070107,7.3,28.5,64.2
E00070111,4.2,24.6,71.2
E00070112,3.4,22.1,74.5
E00070113,3.5,24.1,72.3
E00070114,2.4,22.6,75
E00070115,5.7,33,61.3
E00070116,5.3,28.9,65.8
E00070117,10,28.3,61.7
E00070118,4.7,37,58.3
E00070120,13.3,20,66.7
E00070121,9.5,32.4,58.1
E00070122,5.1,33.3,61.6
E00070123,4,24,72
E00070124,3.5,29.1,67.4
E00070125,6.8,22.7,70.5
E00070126,4,24.8,71.2
E00070127,1.6,19.5,78.9
E00070128,4,77.8,18.2
E00070131,6.6,14.9,78.5
E00070133,5.7,22,72.4
E00070134,11.9,27.7,60.4
E00070142,4,27.8,68.2
E00070143,4.7,35.8,59.4
E00070144,5.6,14.5,79.8
E00070145,6.2,23.3,70.5
E00070185,9.5,21.6,68.9
E00070243,80.4,7.1,12.5
E00070244,50.8,20.2,29
E00070245,51.1,19.1,29.8
E00070246,7.5,69.2,23.3
E00070247,34.5,31.7,33.8
E00070248,33.6,28.7,37.7
E00070249,55.6,9.9,34.6
E00070250,61,17.1,21.9
E00070253,9.3,68,22.7
E00070254,42.5,20,37.5
E00070255,17,45.5,37.5
E00070256,68.1,13.2,18.7
E00070257,65.7,15,19.3
E00070258,40.6,17.7,41.7
E00070259,50,21.1,28.9
E00070260,36.4,31.3,32.3
E00070262,90.4,3.6,6
E00070264,64.2,18.9,17
E00070267,49.6,15,35.3
E00070268,82.4,10.1,7.6
E00070270,55.8,14.2,30
E00070271,32,29.9,38.1
E00070272,43.6,33,23.4
E00070273,24.1,42.6,33.3
E00070275,10.6,21.1,68.3
E00070276,14.9,19.8,65.3
E00070300,25.7,20.4,54
E00070301,6.7,34.8,58.5
