areacd,health_in_general_4a-001,health_in_general_4a-002,health_in_general_4a-003
E00069660,68.6,20.7,10.7
E00069661,90.8,6.7,2.5
E00069672,83.8,10.9,5.3
E00069674,81.4,12.7,5.8
E00069675,87.3,8.7,4
E00069677,88.5,9,2.5
E00069679,72.1,19.6,8.2
E00069681,83.4,12.2,4.4
E00069682,92,6.4,1.6
E00069684,77.7,15.7,6.6
E00069914,86.1,9.7,4.2
E00069963,88,9.2,2.8
E00069964,84.9,12,3.1
E00069965,83.2,11.9,4.9
E00069967,84.3,9.3,6.4
E00069968,84.8,11,4.2
E00069970,72.2,18.7,9.1
E00069971,73.6,17.8,8.7
E00069972,83.7,12.2,4.1
E00069973,73,15.3,11.7
E00069974,71.6,18.1,10.3
E00069975,82.2,12.4,5.4
E00069977,85.5,8.3,6.2
E00069978,82.6,12.5,4.8
E00069980,83.5,9.7,6.8
E00069981,87.9,6.8,5.3
E00069983,69.3,19.6,11.1
E00069984,83.2,13.2,3.5
E00069985,83.8,12,4.3
E00069986,87.6,10,2.4
E00069987,81.1,14.5,4.4
E00069992,83.9,13.3,2.9
E00069993,80.8,16.2,3.1
E00069994,73.3,18.4,8.2
E00069995,73.6,18.2,8.1
E00069996,70.6,22.6,6.8
E00069997,75.1,15,10
E00069999,65.7,25.7,8.6
E00070001,77.6,13.4,9
E00070104,80.8,11.6,7.6
E00070105,79.5,14.2,6.3
E00070106,66.8,22.9,10.3
E00070107,73.8,13.8,12.4
E00070111,86.2,10,3.8
E00070112,85.9,10.9,3.2
E00070113,88.7,6.8,4.5
E00070114,80.1,13.4,6.5
E00070115,82.2,12,5.8
E00070116,77.3,17.6,5.1
E00070117,68.2,18.4,13.4
E00070118,75.2,15.4,9.4
E00070120,76.8,16.8,6.3
E00070121,76.1,15,8.9
E00070122,79.4,12.3,8.2
E00070123,81.2,13.7,5.1
E00070124,84.6,12.4,3
E00070125,79,15.5,5.5
E00070126,83.1,13.9,3
E00070127,82.7,12.4,4.9
E00070128,71,17.4,11.6
E00070131,77.3,15.2,7.5
E00070133,77.6,16.7,5.7
E00070134,77.1,14.9,8
E00070142,89.8,7.6,2.6
E00070143,85.7,11.4,3
