areacd,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00069660,69.6,19.3,6.7,4.4
E00069661,53.4,27.1,11.3,8.3
E00069672,48.1,28.4,12.3,11.1
E00069674,53,28.7,9.6,8.7
E00069675,56.8,24.2,11.4,7.6
E00069677,60.2,37.6,2.2,0
E00069679,65.5,30.9,3.6,0
E00069681,60.3,30.1,8.2,1.4
E00069682,38.3,42,9.9,9.9
E00069684,52.1,39.5,5,3.4
E00069914,16.1,37.5,38.4,8
E00069963,13,46.7,30.4,9.8
E00069964,21.6,43.2,27.9,7.2
E00069965,33.3,52.5,11.1,3
E00069967,41.7,37.4,17.4,3.5
E00069968,29.2,54.9,15,0.9
E00069970,50.8,38.5,9.2,1.5
E00069971,57.5,30,8.3,4.2
E00069972,39.5,49.7,9.5,1.4
E00069973,60,37.1,2.9,0
E00069974,50.4,42,6.9,0.8
E00069975,38.3,43.6,15,3
E00069977,49.7,33.1,17.2,0
E00069978,50,36.2,12.3,1.5
E00069980,41.6,37,19.5,1.9
E00069981,40.7,41.9,12.6,4.8
E00069983,63.9,28.5,6.3,1.3
E00069984,51.3,37,9.2,2.5
E00069985,46.8,39.6,13.5,0
E00069986,39.5,41.9,14.7,3.9
E00069987,38.7,53.2,6.3,1.8
E00069992,31.7,53.4,12.7,2.3
E00069993,38.7,49,10.3,1.9
E00069994,63.9,28.6,5,2.5
E00069995,67,28.7,3.5,0.9
E00069996,41.5,45.5,11.4,1.6
E00069997,44.9,41.7,10.2,3.1
E00069999,66.9,27.1,5.9,0
E00070001,53.6,33,8.9,4.5
E00070104,6.6,45.1,35.2,13.1
E00070105,12.5,45.3,32,10.2
E00070106,52.1,35.9,9.4,2.6
E00070107,34.5,39.6,18.7,7.2
E00070111,11.9,54.2,29.7,4.2
E00070112,14.2,41.1,36.2,8.5
E00070113,14,43.4,37.8,4.9
E00070114,22,39,29.7,9.3
E00070115,20.6,49,24.5,5.9
E00070116,20.7,48.3,23.3,7.8
E00070117,29.1,42.7,25.6,2.6
E00070118,19,55.6,19,6.3
E00070120,29.5,43.4,22.1,4.9
E00070121,35.5,36.4,25.5,2.7
E00070122,37,39,20,4
E00070123,27.8,42.1,23,7.1
E00070124,15.6,38.3,38.3,7.8
E00070125,33.1,45.1,19.5,2.3
E00070126,17.3,40.9,30.7,11
E00070127,8.1,48.8,31.7,11.4
E00070128,74.5,24.5,1,0
E00070131,27.6,39.8,25.2,7.3
E00070133,28.3,47.5,18.3,5.8
E00070134,30.7,50.5,15.8,3
E00070142,11.9,42.4,37.7,7.9
E00070143,20,41.8,30,8.2
E00070144,10.3,44.4,34.1,11.1
E00070145,10.4,48.8,32,8.8
E00070185,10.5,34,38.6,17
E00070243,29.2,31.9,16.8,22.1
E00070244,22,40.7,24.4,13
E00070245,49.7,34,11.6,4.8
E00070246,54,41,3.7,1.2
E00070247,39,37.6,12.1,11.3
E00070248,45.6,43.2,4.8,6.4
E00070249,44.4,23.5,23.5,8.6
E00070250,44.2,34.6,14.4,6.7
E00070253,48.7,43.4,6.6,1.3
E00070254,45.7,36.2,15.5,2.6
E00070255,40.8,46.9,10.1,2.2
E00070256,53.7,25.3,10.5,10.5
E00070257,54.2,28.2,13.4,4.2
E00070258,49.5,34.1,13.2,3.3
E00070259,44.6,40.8,10,4.6
E00070260,59.8,32,7.2,1
E00070262,29.8,28.6,20.2,21.4
E00070264,30.5,41.9,19,8.6
E00070267,39.6,38.1,14.9,7.5
E00070268,28.7,28.7,22.6,20
E00070270,42,36.1,10.9,10.9
E00070271,46.9,38.5,11.5,3.1
E00070272,50,33.3,11.5,5.2
E00070273,40.4,33.3,21.1,5.3
E00070275,23.8,39.3,30.3,6.6
E00070276,28.7,41,23.8,6.6
E00070300,23.4,36.9,34.2,5.4
E00070301,42.4,37.9,14.4,5.3
E00070302,51.3,35.4,9.7,3.5
E00070303,58.9,37.1,3.2,0.8
E00070304,37.4,43.9,15.4,3.3
E00070305,57.5,36.7,4.2,1.7
E00070361,32.6,39.4,25.1,2.9
E00070366,52.3,42.3,4.5,0.9
E00070368,48.7,30.3,12.5,8.6
E00070370,14.9,48,27,10.1
E00070371,40.7,32.1,12.3,14.8
E00070372,35.7,49,14.3,1
E00070373,43.2,32.2,16.9,7.6
E00070375,27.8,34.4,21.1,16.7
E00070376,43.6,34.7,10.9,10.9
E00070377,17.8,46.6,31.5,4.1
E00070378,25,50,20.3,4.7
E00070383,63.9,31,4.2,0.9
E00070385,66.2,27.9,5.9,0
E00070386,57.1,33.3,7.3,2.3
E00070387,44.3,49.1,4.7,1.9
E00070388,57.3,38.2,2.7,1.8
E00070390,67.3,30,2.7,0
E00070391,58.7,34.6,2.9,3.8
E00070392,66.9,25.6,5.8,1.7
E00070393,36.3,48.4,13.2,2.2
E00070394,54,40,6,0
E00070396,72.7,19.2,8.1,0
E00070397,66.3,30.5,2.1,1.1
E00070400,44.5,26.1,18.5,10.9
E00070401,63.1,28.7,6.6,1.6
E00070402,23.5,35.7,24.3,16.5
E00070404,66.3,29.1,3.5,1.2
E00070406,30.4,26.5,23.5,19.6
E00070407,15.9,50,22.7,11.4
E00070408,20.5,20.5,39.7,19.2
E00070410,39.8,30.1,16.3,13.8
E00070411,50.5,30.5,12.6,6.3
E00070412,25.6,46.7,18.3,9.4
E00070436,54,37.3,8.7,0
E00070447,60,29.6,7.2,3.2
E00070450,54,30.7,11.7,3.6
E00070458,77,21.1,1.9,0
E00070522,22.4,57,16.8,3.7
E00070523,44.2,37.5,15.8,2.5
E00070525,34.9,46.2,14.2,4.7
E00070526,39.3,47.9,12,0.9
E00070529,26.4,45.7,20.2,7.8
E00070530,37.2,47.1,13.2,2.5
E00070532,24.6,43.4,24.6,7.4
E00070533,26.6,52.3,18,3.1
E00070536,43.6,40.9,10.9,4.5
E00070537,34.8,48.2,14.3,2.7
E00070538,45.2,45.2,6.7,2.9
E00070540,6.1,21.8,46.9,25.2
E00070541,23,40,30.4,6.7
E00070542,7.9,36.2,43.4,12.5
E00070543,14.5,45,34.4,6.1
E00070544,1.7,32.2,53.7,12.4
E00070549,15.1,57,23.7,4.3
E00070550,15.8,46.3,33.7,4.2
E00070551,10.7,40.2,40.2,9
E00070552,51,36.3,11.8,1
E00070553,17.1,51.2,24.8,7
E00070554,11.6,51.2,28.9,8.3
