areacd,hours_per_week_worked_3a-001,hours_per_week_worked_3a-002
E00069660,36.5,63.5
E00069661,63.5,36.5
E00069672,48.5,51.5
E00069674,45.9,54.1
E00069675,52.1,47.9
E00069677,47.2,52.8
E00069679,30.1,69.9
E00069681,36.5,63.5
E00069682,55.3,44.7
E00069684,48.7,51.3
E00069914,35.5,64.5
E00069963,30.4,69.6
E00069964,28.7,71.3
E00069965,36,64
E00069967,32,68
E00069968,30.8,69.2
E00069970,29.4,70.6
E00069971,37,63
E00069972,27,73
E00069973,34.2,65.8
E00069974,39.3,60.7
E00069975,37.6,62.4
E00069977,42.6,57.4
E00069978,29.1,70.9
E00069980,33.6,66.4
E00069981,40.8,59.2
E00069983,31.7,68.3
E00069984,36.1,63.9
E00069985,35.6,64.4
E00069986,28.3,71.7
E00069987,27.5,72.5
E00069992,10.1,89.9
E00069993,17.6,82.4
E00069994,24.8,75.2
E00069995,51.1,48.9
E00069996,26.9,73.1
E00069997,40.2,59.8
E00069999,38.4,61.6
E00070001,45.5,54.5
E00070104,30.3,69.7
E00070105,29.8,70.2
E00070106,27.9,72.1
E00070107,29,71
E00070111,31.9,68.1
E00070112,25,75
E00070113,24.2,75.8
E00070114,21.4,78.6
E00070115,28.1,71.9
E00070116,27.3,72.7
E00070117,35.2,64.8
E00070118,29.8,70.2
E00070120,26.1,73.9
E00070121,34.9,65.1
E00070122,29,71
E00070123,33.3,66.7
E00070124,31.4,68.6
E00070125,31.1,68.9
E00070126,29.9,70.1
E00070127,32.8,67.2
E00070128,34.4,65.6
E00070131,33.1,66.9
E00070133,31.9,68.1
E00070134,41.6,58.4
E00070142,23,77
E00070143,31.1,68.9
E00070144,33.9,66.1
E00070145,24.3,75.7
E00070185,30.5,69.5
E00070243,69.7,30.3
E00070244,45,55
E00070245,61.3,38.7
E00070246,21.2,78.8
E00070247,53.6,46.4
E00070248,42,58
E00070249,44.8,55.2
E00070250,67.6,32.4
E00070253,10,90
E00070254,36.5,63.5
E00070255,16,84
E00070256,45.5,54.5
E00070257,47.2,52.8
E00070258,40.2,59.8
E00070259,43.4,56.6
E00070260,41,59
E00070262,77.2,22.8
E00070264,54.9,45.1
E00070267,39.8,60.2
E00070268,75,25
E00070270,60.8,39.2
E00070271,32.6,67.4
E00070272,54.3,45.7
E00070273,25,75
E00070275,42.9,57.1
E00070276,42.2,57.8
E00070300,29.8,70.2
E00070301,29.7,70.3
E00070302,37.1,62.9
E00070303,47.4,52.6
E00070304,45,55
E00070305,35.9,64.1
E00070361,21.1,78.9
E00070366,33.7,66.3
E00070368,46.1,53.9
E00070370,24.6,75.4
E00070371,58.6,41.4
E00070372,38.4,61.6
E00070373,58.8,41.2
E00070375,75,25
E00070376,48.1,51.9
E00070377,31.7,68.3
E00070378,19.4,80.6
E00070383,38.4,61.6
E00070385,28.1,71.9
E00070386,42.5,57.5
E00070387,41.8,58.2
E00070388,31.6,68.4
E00070390,19.2,80.8
E00070391,42.4,57.6
E00070392,46.7,53.3
E00070393,42.9,57.1
E00070394,38.4,61.6
E00070396,38.6,61.4
E00070397,43.6,56.4
E00070400,68.2,31.8
E00070401,40.7,59.3
E00070402,79.4,20.6
E00070404,28.6,71.4
E00070406,73.3,26.7
E00070407,29.7,70.3
E00070408,81.1,18.9
E00070410,59.3,40.7
E00070411,56.7,43.3
E00070412,23.2,76.8
E00070436,42.2,57.8
E00070447,42.2,57.8
E00070450,49.6,50.4
E00070458,20.2,79.8
E00070522,27.6,72.4
E00070523,27.7,72.3
E00070525,29.2,70.8
E00070526,30.8,69.2
E00070529,29.2,70.8
E00070530,36.4,63.6
E00070532,34,66
E00070533,31.6,68.4
E00070536,30.1,69.9
E00070537,32.1,67.9
E00070538,25.5,74.5
E00070540,28.6,71.4
E00070541,30.6,69.4
E00070542,28.7,71.3
E00070543,30.9,69.1
E00070544,32.9,67.1
E00070549,24.5,75.5
E00070550,31.1,68.9
E00070551,23.3,76.7
E00070552,31.6,68.4
E00070553,35.4,64.6
E00070554,29.9,70.1
E00070555,27,73
E00070556,25.6,74.4
E00070557,26,74
E00070558,23.9,76.1
E00070559,24.8,75.2
E00070560,27,73
E00070561,29.8,70.2
E00070562,31.1,68.9
E00070564,25.9,74.1
E00070565,27.4,72.6
E00070566,31.6,68.4
E00070567,26.7,73.3
E00070568,36.1,63.9
E00070569,28.9,71.1
E00070570,29.8,70.2
E00070574,34.6,65.4
E00070576,32.8,67.2
E00070578,28.3,71.7
E00070579,32.5,67.5
E00070580,36.8,63.2
E00070582,32.3,67.7
E00070584,37,63
E00070585,29,71
E00070586,41.4,58.6
E00143027,26.3,73.7
E00143028,30.5,69.5
E00143029,30,70
E00143042,46.6,53.4
E00143043,39,61
E00143044,28.3,71.7
E00143045,37.1,62.9
E00143046,27.6,72.4
E00143047,34,66
E00143048,33.3,66.7
E00143050,34.6,65.4
E00143051,31.9,68.1
E00143052,37.9,62.1
E00143053,29.9,70.1
E00143054,29.6,70.4
E00143055,28.6,71.4
E00143056,26.8,73.2
E00143057,29.5,70.5
E00143058,20.6,79.4
E00143059,34.2,65.8
E00143060,58.2,41.8
E00143063,25.9,74.1
E00143064,28.5,71.5
E00143065,32.9,67.1
E00143066,39.5,60.5
E00143067,20.3,79.7
E00143068,34.8,65.2
E00143070,27.6,72.4
E00143071,26.7,73.3
E00143072,29.4,70.6
E00143073,33.3,66.7
E00143074,30.4,69.6
E00143075,30.1,69.9
E00143076,28.8,71.2
E00143077,30.7,69.3
E00143078,30.6,69.4
E00143079,30.9,69.1
E00143080,25.1,74.9
E00143081,21.2,78.8
E00143082,26.8,73.2
E00143083,30.1,69.9
E00143084,27,73
E00143085,24.4,75.6
E00143086,30.5,69.5
E00143087,31.2,68.8
E00143088,23,77
E00143089,27.1,72.9
E00143090,22.2,77.8
E00143091,22,78
E00143092,32.8,67.2
E00143093,21.6,78.4
E00143095,28.9,71.1
E00143096,24.4,75.6
E00143097,32.9,67.1
E00143098,32.2,67.8
E00143099,30.1,69.9
E00143100,31.3,68.7
E00143101,24.7,75.3
E00143102,35.7,64.3
