areacd,hh_tenure_5a-000,hh_tenure_5a-001,hh_tenure_5a-002,hh_tenure_5a-003
E00069660,5.9,3.7,70.4,20
E00069661,8.3,6.8,11.3,73.7
E00069672,11,7.3,22,59.8
E00069674,5.3,5.3,15,74.3
E00069675,8.3,6.8,6.1,78.8
E00069677,1.1,11,38.5,49.5
E00069679,4.3,7.1,73.8,14.9
E00069681,6.8,2.7,29.7,60.8
E00069682,14,7.9,4.9,73.2
E00069684,9.3,5.1,63.6,22
E00069914,32.2,47,2.6,18.3
E00069963,37.2,35.1,1.1,26.6
E00069964,33.9,41.3,0,24.8
E00069965,25,29,23,23
E00069967,26.8,34.8,29.5,8.9
E00069968,26.5,25.7,1.8,46
E00069970,18.8,22.6,41.4,17.3
E00069971,18.3,15,55,11.7
E00069972,19.2,26.7,21.2,32.9
E00069973,15,17.8,54.2,13.1
E00069974,12.8,15.8,55.6,15.8
E00069975,27.1,26.4,9.3,37.2
E00069977,9,11.8,67.4,11.8
E00069978,17.7,21.5,12.3,48.5
E00069980,25.3,12.3,37,25.3
E00069981,15.2,23.2,48.8,12.8
E00069983,5.7,8.8,70.4,15.1
E00069984,18.8,17.9,10.3,53
E00069985,17.7,20.4,31,31
E00069986,14.7,31,17.1,37.2
E00069987,20.2,37.6,11,31.2
E00069992,20.5,12.1,0,67.4
E00069993,29.9,10.2,3.8,56.1
E00069994,11.9,4.2,68.6,15.3
E00069995,11,12.7,70.3,5.9
E00069996,31.1,26.2,21.3,21.3
E00069997,14.1,8.6,65.6,11.7
E00069999,8.5,8.5,67.5,15.4
E00070001,8.8,13.3,66.4,11.5
E00070104,60.3,33.1,1.7,5
E00070105,61.7,28.9,2.3,7
E00070106,14.5,14.5,55.6,15.4
E00070107,28.6,27.9,25,18.6
E00070111,49.2,39.8,0,11
E00070112,43.1,46.5,1.4,9
E00070113,23.1,46.2,15.4,15.4
E00070114,54.2,36.4,3.4,5.9
E00070115,51.5,35.9,1.9,10.7
E00070116,55.2,31,0,13.8
E00070117,31.6,25.6,26.5,16.2
E00070118,57,20.3,0.8,21.9
E00070120,21.3,36.9,23.8,18
E00070121,28.4,21.1,22.9,27.5
E00070122,19.8,27.7,37.6,14.9
E00070123,28.6,31,26.2,14.3
E00070124,48.2,37.6,0.7,13.5
E00070125,26.7,27.5,28.2,17.6
E00070126,58.3,35.4,0.8,5.5
E00070127,61.5,36.9,1.6,0
E00070128,4,1,91.1,4
E00070131,21.8,30.3,26.9,21
E00070133,29.2,28.3,25,17.5
E00070134,22.6,29.2,13.2,34.9
E00070142,35.8,43,0.7,20.5
E00070143,50.9,30.9,2.7,15.5
E00070144,38.7,44.4,0,16.9
E00070145,33.6,52,2.4,12
E00070185,62.3,25.2,3.3,9.3
E00070243,7.1,4.5,2.7,85.7
E00070244,32.5,11.4,0.8,55.3
E00070245,3.4,2.7,16.2,77.7
E00070246,13.7,10.6,15.5,60.2
E00070247,9.2,12.7,38.7,39.4
E00070248,16.1,15.3,27.4,41.1
E00070249,9.9,7.4,18.5,64.2
E00070250,10.6,4.8,4.8,79.8
E00070253,17.1,6.6,5.3,71.1
E00070254,12.7,8.5,13.6,65.3
E00070255,9.7,10.2,18.2,61.9
E00070256,12.5,4.5,4.5,78.4
E00070257,9.9,4.2,7,78.9
E00070258,6.4,12.8,16,64.9
E00070259,6.9,3.8,6.2,83.1
E00070260,10.3,2.1,20.6,67
E00070262,2.4,3.6,2.4,91.6
E00070264,7.5,7.5,4.7,80.2
E00070267,11.9,7.4,17.8,63
E00070268,14.9,0.9,3.5,80.7
E00070270,12.9,4.8,21,61.3
E00070271,13.5,12.5,4.2,69.8
E00070272,8.4,4.2,10.5,76.8
E00070273,14.5,14.5,34.5,36.4
E00070275,31.7,44.2,5.8,18.3
E00070276,24.2,40.8,20,15
E00070300,25.4,43,11.4,20.2
E00070301,23.3,26.3,33.1,17.3
E00070302,15,10.6,46.9,27.4
E00070303,6.5,11.4,58.5,23.6
E00070304,24.4,19.5,30.1,26
E00070305,8.4,16,47.9,27.7
E00070361,20,27.4,0.6,52
E00070366,11.8,10.9,18.2,59.1
E00070368,6.6,5.3,16.6,71.5
E00070370,37.6,32.2,0.7,29.5
E00070371,14.8,4.9,3.7,76.5
E00070372,10.2,12.2,7.1,70.4
E00070373,6.7,13.4,5,74.8
E00070375,6.7,10,4.4,78.9
E00070376,4.1,9.3,6.2,80.4
E00070377,31.5,32.9,2.1,33.6
E00070378,27.9,32.6,2.3,37.2
E00070383,4.6,8.8,17.1,69.4
E00070385,4.5,1.5,90.2,3.8
E00070386,5.2,2.9,70.1,21.8
E00070387,17.1,9.5,42.9,30.5
E00070388,10,0,83.6,6.4
E00070390,3.6,3.6,45,47.7
E00070391,4,7,80,9
E00070392,5,8.4,64.7,21.8
E00070393,17.4,13,33.7,35.9
E00070394,6.9,7.9,23.8,61.4
E00070396,7,3,80,10
E00070397,7.1,6.1,71.4,15.3
E00070400,0.8,9.9,7.4,81.8
E00070401,0.8,6.5,75,17.7
E00070402,7,4.3,2.6,86.1
E00070404,2.3,5.7,70.1,21.8
E00070406,3,6,8,83
E00070407,42,25.2,0.8,32.1
E00070408,5.2,7.8,2.6,84.4
E00070410,11.5,13.9,5.7,68.9
E00070411,9.5,6.3,20,64.2
E00070412,27.9,22.3,5,44.7
E00070436,17.4,19.5,43,20.1
E00070447,18.9,8.7,58.3,14.2
E00070450,4.3,1.4,8,86.2
E00070458,3.3,1.4,91.1,4.2
E00070522,29,28,19.6,23.4
E00070523,12.4,23.1,33.9,30.6
E00070525,10.5,26.7,35.2,27.6
E00070526,11.9,16.1,33.9,38.1
E00070529,42.3,23.1,13.8,20.8
E00070530,41,14.8,24.6,19.7
E00070532,33.9,19.4,15.3,31.5
E00070533,33.9,24.4,17.3,24.4
E00070536,11,15.6,40.4,33
E00070537,8,19.5,37.2,35.4
E00070538,14.6,19.4,32,34
E00070540,50.3,42.9,2.7,4.1
E00070541,48.9,23,15.6,12.6
E00070542,43.7,45.7,0.7,9.9
E00070543,38.9,42,3.1,16
E00070544,52,43.1,0,4.9
E00070549,39.7,30.4,7.6,22.3
E00070550,41.2,34,1,23.7
E00070551,55.2,30.4,0.8,13.6
E00070552,23.5,12.7,45.1,18.6
E00070553,37.7,36.2,2.3,23.8
E00070554,40.5,42.1,1.7,15.7
E00070555,40.8,36.7,0,22.5
E00070556,32.9,49.7,0.7,16.8
E00070557,50,40.6,0,9.4
E00070558,17,21.3,46.8,14.9
E00070559,47.2,22.8,15.7,14.2
E00070560,41.2,41.2,2,15.7
E00070561,34.4,33.3,15.1,17.2
E00070562,42.8,35.9,9.7,11.7
E00070564,50,30,0.8,19.2
E00070565,40,39.1,0,20.9
E00070566,61,33.8,0.7,4.4
E00070567,55.3,34.1,0,10.6
E00070568,36.7,48.6,0,14.7
E00070569,47.8,33.6,14.2,4.5
E00070570,51.1,39.7,3.1,6.1
E00070574,33,38,14,15
E00070576,60.9,32.7,1.8,4.5
E00070578,39.5,29.5,12.4,18.6
E00070579,62.3,31.2,1.4,5.1
E00070580,69.4,20.7,0.9,9
E00070582,57.5,29.2,0.9,12.4
E00070584,53.6,36.4,0.9,9.1
E00070585,26.6,55.8,1.3,16.2
E00070586,28.4,46.3,1.1,24.2
E00143027,36.1,38.1,0,25.9
E00143028,52.7,32.1,0.8,14.5
E00143029,54.7,32.8,0.8,11.7
E00143042,20.8,17,3.8,58.5
E00143043,25.3,12,19.3,43.4
E00143044,17.9,18.7,0.7,62.7
E00143045,6.7,6.7,74,12.5
E00143046,17.9,8.1,4.1,69.9
E00143047,28.7,18.3,33,20
E00143048,21.6,16.8,10.8,50.9
E00143050,25.4,15.1,12.7,46.8
E00143051,18.7,10.7,45.3,25.3
E00143052,3.2,4.3,72,20.4
E00143053,26.2,16.7,0,57.1
E00143054,18.5,23.1,7.4,50.9
E00143055,20,23.3,9.2,47.5
E00143056,26.1,24.3,0,49.6
E00143057,22.2,16.9,23.3,37.6
E00143058,33.6,23.4,3.9,39.1
E00143059,48.2,16.1,23.2,12.5
E00143060,48.9,42.2,0,8.9
E00143063,20.9,9.7,2.2,67.2
E00143064,44.7,30.9,1.6,22.8
E00143065,33,25.2,4.3,37.4
E00143066,36.1,26.1,0.8,37
E00143067,54.9,25.7,0.9,18.6
E00143068,58.3,32.2,0.9,8.7
E00143070,41,27,19.7,12.3
E00143071,15.7,22.6,47.8,13.9
E00143072,16.5,16.5,37.2,29.8
E00143073,12.9,23.3,29.3,34.5
E00143074,15.6,31.9,20.6,31.9
E00143075,17.2,36.1,27.9,18.9
E00143076,28.7,22.2,25.9,23.1
E00143077,22.5,26.1,32.4,18.9
E00143078,24.8,24.8,14.3,36.1
E00143079,28.9,31.4,3.3,36.4
E00143080,37.9,46,0.8,15.3
E00143081,27.4,10.7,2.4,59.5
E00143082,46.8,41.1,0,12.1
E00143083,43.4,41.9,1.5,13.2
E00143084,57.1,22.3,4.5,16.1
E00143085,45,22.9,1.5,30.5
E00143086,23.7,39,22.9,14.4
E00143087,54.2,27.1,6.5,12.1
E00143088,17.1,22.8,23.6,36.6
E00143089,25.2,16.5,15.8,42.4
E00143090,28.3,30.8,10,30.8
E00143091,14,8.4,45.8,31.8
E00143092,45.7,33.6,11.2,9.5
E00143093,18.3,20.3,34,27.5
E00143095,22.9,28.2,2.4,46.5
E00143096,32.6,31.9,2.2,33.3
E00143097,52.3,28.5,0.8,18.5
E00143098,27.5,42.8,0,29.7
E00143099,30.8,28.3,1.7,39.2
E00143100,27.3,30.6,3.3,38.8
E00143101,35.1,22.7,7.2,35.1
E00143102,57.6,34.7,0,7.6
E00143103,49.2,39.8,0,11
E00143104,40.9,33.9,0,25.2
E00143105,42.3,30,20.8,6.9
E00143106,34,32.6,2.1,31.3
E00143107,27.1,26.3,15,31.6
E00143108,33.3,36.2,2.1,28.4
E00143110,40.6,29.3,0,30.1
E00143111,28.6,22.2,6.3,42.9
E00143112,43.8,39.1,2.3,14.8
E00143113,43.8,39.1,0,17.2
E00143114,60,35.7,0,4.3
E00143115,49.2,40.8,1.7,8.3
E00143116,31.4,19.9,0.6,48.1
E00143124,54.7,34.4,0.8,10.2
E00143151,40.5,28.9,1.7,28.9
E00143152,56.4,29.9,1.7,12
E00143155,53.4,39,0,7.6
E00143159,67.2,26,1.5,5.3
E00144521,28.7,61.1,0.4,9.8
E00144523,47.9,37.8,0,14.3
E00144524,27.1,37.6,0,35.3
E00144525,46,44.2,1.8,8
E00144526,45,45.8,0,9.2
E00144527,38.9,43.5,0.8,16.8
E00144528,63.2,26.4,0,10.3
E00144529,44.8,23.1,0.7,31.3
E00144530,42.9,42.9,0.6,13.7
E00144531,48.4,37.3,0,14.4
E00144534,49,49.7,0,1.4
E00144661,61.1,34.7,1.2,3
E00144662,49.3,32.1,14.9,3.7
E00144665,23.4,33.2,30.7,12.7
E00144666,57.6,40.2,0,2.2
E00144667,45.9,48.6,0,5.5
E00144671,62,30.6,0,7.4
E00173447,10.7,12.5,8.9,67.9
E00173449,4.8,6.7,76,12.5
E00173471,17.6,13.5,1.4,67.6
E00173473,1.9,0,62.1,35.9
E00173474,22.4,9.2,1,67.3
E00173482,23.7,19.6,5.2,51.5
E00173489,6.2,5.5,27.6,60.7
E00173492,0,5.8,4.9,89.3
E00173494,28.8,32.7,9.6,28.8
E00173495,24,24,30,22
E00173496,5.5,2.8,24.8,66.9
E00173498,4.5,22.9,1.9,70.7
E00173499,1.5,14.9,6,77.6
E00173500,7.5,17.9,17.9,56.7
E00173501,11.9,17.4,38.5,32.1
E00173503,7.2,2.1,27.8,62.9
E00173506,2.6,4.6,5.9,86.9
E00173508,3.4,6,6.9,83.6
E00173512,5.2,6.9,5.2,82.8
E00173514,14.6,22,35.4,28
E00173515,2.4,4.8,64.3,28.6
E00173516,3.5,2.2,7.4,86.9
E00173520,4.7,8.7,4.1,82.6
E00173521,17.6,4.7,3.5,74.1
E00173524,11,16.3,1.7,70.9
E00173525,20.8,12.5,3.5,63.2
E00173528,4.5,5.2,2.2,88.1
E00173529,3.5,3.5,7.1,85.8
E00173530,0,2.7,6.8,90.4
E00173534,3.9,5.2,69.3,21.6
E00173538,24.2,19.5,0.7,55.7
E00173539,5.2,1.7,6.9,86.2
E00173542,42.2,29.6,3.7,24.4
E00173543,17.5,17.5,5,60
E00173544,9.2,7.7,20,63.1
E00173549,3.7,3.2,18,75.1
E00173550,2.1,4.2,14.6,79.2
E00173553,30.5,17.2,3.3,49
E00173554,2.4,4.7,33.1,59.8
E00173555,3.9,5.9,64.7,25.5
E00173556,2.4,9.8,61,26.8
E00173558,20.8,8.3,25,45.8
E00173568,8.3,7.3,17.7,66.7
E00173569,10.4,9.4,39.6,40.6
E00173570,14,16,2,68
E00173585,52.5,37.4,0.7,9.4
E00173586,45.8,42.7,0.8,10.7
E00187511,6.7,2.9,71.4,19
E00187513,3.2,0,26.9,69.9
E00187514,3.4,1.1,52.2,43.3
E00187516,40.7,22,21.2,16.1
E00187517,46.5,27.7,2,23.8
E00187518,51.2,24.4,6.7,17.7
E00187519,10.2,12.2,34.7,42.9
E00187520,9.2,7.1,75.5,8.2
E00187521,2.9,7.6,1.7,87.8
E00187525,2.6,5.2,5.2,87.1
E00187526,4.9,3.7,43.2,48.1
E00187527,34.8,29.5,14.3,21.4
E00187528,7,2.3,53.5,37.2
E00187530,19,58.3,9.5,13.1
E00187532,0,7.3,20,72.7
E00187536,3.3,0.5,89,7.1
E00187539,4,5.3,4,86.7
E00187541,1.6,8.1,56.5,33.9
E00187542,14.7,6.7,4,74.7
E00187544,0,7.7,3.8,88.5
E00187545,26.6,21.9,25,26.6
E00187551,18.8,7.8,37.5,35.9
E00187553,17.3,28.8,1.9,51.9
E00187554,4.1,9.2,29.6,57.1
E00187555,9.2,8,37.9,44.8
E00187558,1.2,3.7,75.6,19.5
E00187559,22.6,39,1,37.4
E00187560,1.6,8.1,9.7,80.6
E00187563,15.6,32,19,33.3
E00187564,5.1,5.1,1.7,88.1
E00187566,50,13.1,11.9,25
E00187570,18.6,12.9,24.3,44.3
E00187572,4.5,4.5,29.5,61.4
E00187573,1.1,0,45.5,53.4
E00187577,70,16.7,3.3,10
E00187581,17.9,23.5,3.1,55.6
E00187584,9.8,21.1,14.3,54.9
E00187585,7,12.3,8.8,71.9
E00187586,19.7,48,18.9,13.4
E00187587,14.3,21,2.5,62.2
E00187592,15.4,14.3,2.2,68.1
E00187597,12.5,3.6,1.8,82.1
E00187598,6.1,3.5,16.5,73.9
E00187599,34.1,13.6,31.8,20.5
