areacd,passports_all_4a-001,passports_all_4a-002,passports_all_4a-003
E00069660,69.1,11,19.9
E00069661,88.3,7.2,4.5
E00069672,79.2,11.6,9.2
E00069674,76.4,14.2,9.4
E00069675,73.5,16.9,9.5
E00069677,76.7,15.7,7.5
E00069679,51.6,29.7,18.7
E00069681,75,13.9,11.1
E00069682,84.8,11.6,3.6
E00069684,73.5,16.3,10.2
E00069914,79.3,9.2,11.5
E00069963,78.7,8,13.3
E00069964,64,18.5,17.5
E00069965,71.3,20.1,8.6
E00069967,79.5,8.6,11.9
E00069968,60.9,25.6,13.4
E00069970,64.3,18,17.6
E00069971,63.2,20.2,16.6
E00069972,58.3,25.8,15.9
E00069973,59.3,22.2,18.6
E00069974,69.4,15.2,15.5
E00069975,68.6,24,7.5
E00069977,72.6,5.8,21.7
E00069978,54.6,29.9,15.5
E00069980,68.3,20.4,11.3
E00069981,76.2,11.3,12.6
E00069983,64.9,15.8,19.4
E00069984,64.4,20.2,15.4
E00069985,60.1,24.4,15.5
E00069986,69.4,18.4,12.2
E00069987,76.1,11.5,12.4
E00069992,69.5,23.1,7.5
E00069993,76.7,17.2,6
E00069994,62.9,16.8,20.3
E00069995,69.9,12.7,17.4
E00069996,70.7,16.9,12.4
E00069997,59.2,11.9,28.8
E00069999,64.9,17.8,17.3
E00070001,74.9,7.1,18
E00070104,85.6,5.8,8.7
E00070105,88.1,2.3,9.6
E00070106,65.9,9.4,24.7
E00070107,67.9,12.2,19.8
E00070111,86,3.8,10.3
E00070112,82.5,8.8,8.8
E00070113,81,9.8,9.2
E00070114,85.1,1.8,13
E00070115,75.2,4.4,20.4
E00070116,82.9,2.4,14.7
E00070117,61.7,11.5,26.8
E00070118,80.4,3.5,16.1
E00070120,65.4,12.1,22.5
E00070121,62.7,9.3,28
E00070122,69.1,7.4,23.5
E00070123,69.6,13.1,17.3
E00070124,84.2,6,9.8
E00070125,68.6,10.6,20.8
E00070126,88.8,1.4,9.8
E00070127,85.5,3.9,10.6
E00070128,58.8,8.1,33.1
E00070131,69.6,10.8,19.6
E00070133,67.7,9.4,22.9
E00070134,67.1,12.4,20.5
E00070142,87.4,7,5.6
E00070143,80.3,6.7,13
E00070144,86.5,7,6.5
E00070145,90.8,2.4,6.8
E00070185,86.7,3,10.2
E00070243,89.8,6.5,3.7
E00070244,86.8,8.1,5.1
E00070245,80.1,12.3,7.6
E00070246,56.4,36.5,7.1
E00070247,83.6,9.7,6.7
E00070248,71.8,18.5,9.7
E00070249,83.4,14.8,1.8
E00070250,69.9,24.9,5.3
E00070253,68.1,25.7,6.2
E00070254,67,28,5
E00070255,58.7,32.8,8.4
E00070256,65.3,30.8,3.9
E00070257,68.5,27.4,4.1
E00070258,62.1,34.1,3.8
E00070259,64.5,30.3,5.3
E00070260,53.9,38.4,7.8
E00070262,92.6,5.3,2.1
E00070264,88.9,7.7,3.4
E00070267,80.7,14.6,4.7
E00070268,93.4,4.2,2.4
E00070270,76.1,12.9,11
E00070271,71.6,22.8,5.6
E00070272,83,10.1,6.9
E00070273,73.6,12.5,13.9
E00070275,76.9,15.9,7.2
E00070276,70.4,13.3,16.3
E00070300,65.6,22.1,12.3
E00070301,65.5,14.9,19.6
E00070302,61.4,17.4,21.2
E00070303,52.5,23.9,23.6
E00070304,67.6,16.7,15.7
E00070305,57.7,23,19.2
E00070361,78.1,20.4,1.5
E00070366,50.4,34.1,15.5
E00070368,85.1,11.4,3.5
E00070370,89.9,7.8,2.3
E00070371,90.1,6.4,3.5
E00070372,71.6,20.2,8.3
E00070373,81.6,16,2.3
E00070375,91.1,7.2,1.7
E00070376,90.4,7,2.6
E00070377,86.6,9.3,4.1
E00070378,79.8,13.2,7
E00070383,44.3,47.5,8.2
E00070385,45.1,28.4,26.5
E00070386,60.4,19.7,19.9
E00070387,49.4,24.4,26.3
E00070388,58.2,15.5,26.3
E00070390,51.1,30,18.9
E00070391,61.6,10,28.3
E00070392,55.2,17.3,27.4
E00070393,61.6,20.5,17.8
E00070394,56.7,30.3,13
E00070396,56.3,18.4,25.3
E00070397,49.4,27.9,22.7
E00070400,90.2,8.1,1.7
E00070401,61.8,19.1,19.1
E00070402,91.8,6.2,2
E00070404,65.2,12.7,22.1
E00070406,88.9,8.3,2.8
E00070407,87.6,10,2.4
E00070408,95.2,3.8,1
E00070410,82,15.2,2.8
E00070411,77.3,15.3,7.5
E00070412,82.9,13.5,3.6
E00070436,74.2,18.4,7.4
E00070447,65.5,13.8,20.7
E00070450,76.9,19.3,3.7
E00070458,68.5,6.5,25
E00070522,73.4,15,11.6
E00070523,59.9,21.1,19
E00070525,66.7,20.8,12.5
