areacd,national_identity_all_4a-001,national_identity_all_4a-002,national_identity_all_4a-003
E00069660,84.9,4.8,10.3
E00069661,91.2,0.7,8.1
E00069672,85.7,4.4,9.9
E00069674,82,2.7,15.3
E00069675,76.8,2.1,21.1
E00069677,79.7,4.4,15.9
E00069679,65.9,4.6,29.5
E00069681,81.3,3.3,15.4
E00069682,84,3.4,12.6
E00069684,81.6,1.2,17.2
E00069914,90.1,1.3,8.6
E00069963,91.9,0.4,7.7
E00069964,84,1,14.9
E00069965,75.8,0.7,23.4
E00069967,89.6,1.1,9.4
E00069968,71.5,1.3,27.2
E00069970,75.2,3.9,20.9
E00069971,74.1,2.9,23
E00069972,70.6,6.7,22.7
E00069973,75.7,3.2,21.2
E00069974,80,1,19
E00069975,71,2.1,26.9
E00069977,87.4,1.1,11.5
E00069978,67.5,1.7,30.8
E00069980,75.6,1.3,23.1
E00069981,85.9,1.8,12.3
E00069983,81.4,1.1,17.6
E00069984,77.7,0.3,22
E00069985,72.1,3.4,24.5
E00069986,74.9,3.5,21.6
E00069987,83.9,3.9,12.2
E00069992,71.1,7.7,21.1
E00069993,78.2,6.6,15.3
E00069994,76.5,2,21.6
E00069995,86.8,2.3,10.9
E00069996,80.7,1.3,17.9
E00069997,84.9,1.6,13.5
E00069999,80.6,0.9,18.5
E00070001,92,1,7
E00070104,96,0.7,3.3
E00070105,94.4,1,4.7
E00070106,92.4,0.4,7.2
E00070107,87.3,0,12.7
E00070111,94.5,3.4,2.1
E00070112,89.5,1.2,9.4
E00070113,87.8,3.6,8.6
E00070114,97.1,0,2.9
E00070115,94.7,0.4,4.9
E00070116,97.6,0.3,2.1
E00070117,90.2,1.2,8.6
E00070118,95.2,1.2,3.6
E00070120,88.6,0.9,10.4
E00070121,89.3,0,10.7
E00070122,88,2.5,9.5
E00070123,86.3,3.2,10.5
E00070124,92.9,0.9,6.2
E00070125,89.8,1.2,9.1
E00070126,95.2,1.4,3.4
E00070127,95.1,0.4,4.6
E00070128,88.3,0.7,10.9
E00070131,90.6,0.9,8.6
E00070133,92.2,1.6,6.3
E00070134,86.7,0.4,12.9
E00070142,88.9,2,9
E00070143,92.8,0.4,6.8
E00070144,92.1,3.7,4.2
E00070145,93.5,2.7,3.8
E00070185,94.6,1.5,3.9
E00070243,91.2,4.1,4.7
E00070244,87,4.5,8.5
E00070245,82.7,3.5,13.8
E00070246,60.1,3.7,36.2
E00070247,88.1,0.6,11.3
E00070248,81.2,1.3,17.6
E00070249,81.5,3.2,15.3
E00070250,68.7,5,26.3
E00070253,71.3,2.6,26.1
E00070254,69,3.8,27.1
E00070255,65.1,3.3,31.6
E00070256,64.8,2.9,32.2
E00070257,65.8,4.1,30.1
E00070258,65.8,1.9,32.3
E00070259,64.7,5.8,29.6
E00070260,61.4,1.7,36.9
E00070262,91.4,3.6,5
E00070264,92,2.3,5.7
E00070267,83.7,3.4,13
E00070268,92.6,2.2,5.2
E00070270,85,2.9,12.1
E00070271,73.1,0.8,26.1
E00070272,84.8,4.1,11
E00070273,86.8,2.8,10.4
E00070275,76,5.4,18.7
E00070276,78.8,6.5,14.8
E00070300,76.6,2.8,20.5
E00070301,81.4,3.5,15.1
E00070302,74.7,2,23.2
E00070303,71.2,0.3,28.5
E00070304,78.5,3.4,18.1
E00070305,74.6,1.5,23.9
E00070361,71.4,6.3,22.4
E00070366,67.3,1.2,31.5
E00070368,87.2,2.3,10.6
E00070370,88.3,4.9,6.8
E00070371,89.5,4.4,6.1
E00070372,75.8,5,19.2
E00070373,83.6,2.8,13.6
E00070375,90.9,2.9,6.2
E00070376,90.3,2.3,7.4
E00070377,82.8,5.2,12
E00070378,82.6,5.4,12
E00070383,46.7,4.5,48.8
E00070385,58.3,1.9,39.8
E00070386,72.3,1.3,26.3
E00070387,68.7,2.5,28.8
E00070388,72.4,3.8,23.8
E00070390,66.5,3.5,30
E00070391,86.4,0,13.6
E00070392,77.4,1.2,21.4
E00070393,69.5,3.5,27
E00070394,68.1,1.9,30
E00070396,77.2,1.8,21.1
E00070397,60.7,2.3,37
E00070400,90.9,2.3,6.8
E00070401,75.5,1.8,22.7
E00070402,92.2,1.3,6.5
E00070404,85.2,2.2,12.6
E00070406,90.3,2.8,6.9
E00070407,86.6,2.8,10.7
E00070408,92.4,1.7,6
E00070410,82.7,2.6,14.7
E00070411,80.1,2.7,17.2
E00070412,84.7,4.2,11.1
E00070436,72.4,3.7,23.9
E00070447,81.1,4.8,14.1
E00070450,79.5,1.7,18.9
E00070458,89.1,0.4,10.5
E00070522,83.3,0.9,15.8
E00070523,75.1,3.9,21.1
E00070525,77.7,3.9,18.4
E00070526,66.4,3.2,30.4
