areacd,workplace_travel_4a-001,workplace_travel_4a-002,workplace_travel_4a-003,workplace_travel_4a-004
E00069660,58.2,9.1,12.7,20
E00069661,36.4,24.3,29.9,9.3
E00069672,44.6,12.3,26.2,16.9
E00069674,51.5,12.4,23.7,12.4
E00069675,55.4,19,18.2,7.4
E00069677,51.4,14.7,23.9,10.1
E00069679,55.6,11.1,23.1,10.3
E00069681,39.6,22.6,32.1,5.7
E00069682,48.1,11.9,31.3,8.8
E00069684,51.3,15.8,17.1,15.8
E00069914,49.7,8.9,20.1,21.3
E00069963,51.6,5.6,24.6,18.3
E00069964,50,8.8,22.3,18.9
E00069965,61.4,7.9,21.1,9.6
E00069967,51.2,12.6,29.1,7.1
E00069968,36,14,35.3,14.7
E00069970,57.1,11.6,19.6,11.6
E00069971,51.3,12,20.5,16.2
E00069972,54.7,8.7,22.4,14.3
E00069973,58.6,11.4,15.7,14.3
E00069974,57.5,7.1,14.2,21.2
E00069975,46.2,9.8,28.8,15.2
E00069977,47.8,7.8,22.6,21.7
E00069978,50.3,13.1,27.5,9.2
E00069980,51.6,13.3,11.7,23.4
E00069981,49.4,9.1,22.7,18.8
E00069983,53.3,9.3,22.4,15
E00069984,54.9,12.5,20.8,11.8
E00069985,53.1,4.6,26.2,16.2
E00069986,51.3,8.9,29.1,10.8
E00069987,40,5.4,46.2,8.5
E00069992,41.6,12.2,39.9,6.3
E00069993,40.6,10.6,44.4,4.4
E00069994,54.2,11.2,23.4,11.2
E00069995,50.5,9.7,20.4,19.4
E00069996,53.4,8.7,22.3,15.5
E00069997,58.6,8.6,13.8,19
E00069999,54.7,9.3,20.9,15.1
E00070001,64,8.1,17.1,10.8
E00070104,49.6,5.8,27.3,17.4
E00070105,41.2,9.2,34.5,15.1
E00070106,53.5,11.6,18.6,16.3
E00070107,51.8,12.5,17.3,18.5
E00070111,35.5,11.6,43.5,9.4
E00070112,31.8,8.9,49.2,10.1
E00070113,27.4,14.7,45.7,12.2
E00070114,45.7,15,23.6,15.7
E00070115,48.4,17.2,19.4,15.1
E00070116,47.4,11.4,26.3,14.9
E00070117,55,12.9,17.9,14.3
E00070118,51.8,7.9,26.3,14
E00070120,51.3,16,17.3,15.4
E00070121,53.7,12,11.1,23.1
E00070122,52,19,18,11
E00070123,47.3,15.8,21.9,15.1
E00070124,39.8,12.9,28.7,18.7
E00070125,50.6,14.3,20.1,14.9
E00070126,45,14.6,23.2,17.2
E00070127,39.4,17.4,27.3,15.9
E00070128,57.1,9.5,17.5,15.9
E00070131,59.9,14,10.2,15.9
E00070133,49.6,11.9,13.3,25.2
E00070134,46,15.9,18.6,19.5
E00070142,32.7,6.9,49.5,10.9
E00070143,40.2,12,33.3,14.5
E00070144,30,12.2,41.1,16.7
E00070145,33.3,8.2,42.6,15.8
E00070185,29.5,12.2,46.8,11.5
E00070243,42,17,22.7,18.2
E00070244,41.4,9,31.5,18
E00070245,47.5,13.9,28.7,9.8
E00070246,49.3,12.3,31.5,6.8
