areacd,number_bedrooms_5a-001,number_bedrooms_5a-002,number_bedrooms_5a-003,number_bedrooms_5a-004
E00069660,44.8,20.9,23.1,11.2
E00069661,22.2,29.6,8.1,40
E00069672,28.4,19.8,13.6,38.3
E00069674,43.8,23.2,10.7,22.3
E00069675,15.9,21.2,15.9,47
E00069677,59.8,14.1,21.7,4.3
E00069679,41.4,33.6,22.9,2.1
E00069681,26.7,44,13.3,16
E00069682,20.1,37.8,14,28
E00069684,39,23.7,26.3,11
E00069914,0.9,2.7,83.6,12.7
E00069963,1.1,8.7,82.6,7.6
E00069964,0.9,10.9,82.7,5.5
E00069965,2,26.3,64.6,7.1
E00069967,4.4,25.7,52.2,17.7
E00069968,2.7,58.9,33.9,4.5
E00069970,31.8,38.8,25.6,3.9
E00069971,35.6,23.7,25.4,15.3
E00069972,19.5,45.6,29.5,5.4
E00069973,36.9,17.5,34,11.7
E00069974,28.8,22.7,43.9,4.5
E00069975,5.2,20.7,54.8,19.3
E00069977,19.3,42.1,33.8,4.8
E00069978,3.8,26.9,56.9,12.3
E00069980,29.5,26.9,28.2,15.4
E00069981,17.1,35.4,40.2,7.3
E00069983,60.4,16.4,19.5,3.8
E00069984,5.9,23.5,42.9,27.7
E00069985,0,14.7,70.7,14.7
E00069986,1.6,8.6,66.4,23.4
E00069987,0.9,50.5,44.9,3.7
E00069992,38.3,49.3,10.6,1.8
E00069993,49.7,49,0.6,0.6
E00069994,32.5,28.2,34.2,5.1
E00069995,34.8,25.2,36.5,3.5
E00069996,18.9,61.5,15.6,4.1
E00069997,18.8,39.8,33.6,7.8
E00069999,44.2,27.5,24.2,4.2
E00070001,17,47.3,28.6,7.1
E00070104,0.8,9.2,46.2,43.7
E00070105,0,10.2,44.5,45.3
E00070106,43.6,5.1,49.6,1.7
E00070107,15.7,2.1,79.3,2.9
E00070111,0,13.8,65.5,20.7
E00070112,2.1,4.1,69,24.8
E00070113,0.7,35.7,39.2,24.5
E00070114,0,14.3,75.6,10.1
E00070115,0,19.6,73.5,6.9
E00070116,1.7,30.4,63.5,4.3
E00070117,9.4,1.7,81.2,7.7
E00070118,1.6,20.5,58.3,19.7
E00070120,0,0.8,94.2,5
E00070121,0.9,5.5,82.7,10.9
E00070122,13.7,21.6,57.8,6.9
E00070123,1.6,13.4,81.9,3.1
E00070124,0,5.7,67.1,27.1
E00070125,0.8,3.8,90.1,5.3
E00070126,0,14.4,68.8,16.8
E00070127,0,1.7,71.9,26.4
E00070128,52,46.1,1,1
E00070131,0,4.1,81.8,14
E00070133,5,3.3,86,5.8
E00070134,14,2.8,73.8,9.3
E00070142,2,27.2,44.4,26.5
E00070143,0.9,27.3,61.8,10
E00070144,1.6,9.5,50,38.9
E00070145,1.6,9.6,72.8,16
E00070185,1.9,9.1,27.9,61
E00070243,1.8,5.3,12.4,80.5
E00070244,1.6,3.3,27.6,67.5
E00070245,18.8,23.6,25.7,31.9
E00070246,63.4,23,8.1,5.6
E00070247,6.3,19.7,35.2,38.7
E00070248,4.9,43.9,36.6,14.6
E00070249,0,13.6,45.7,40.7
E00070250,5.8,11.5,30.8,51.9
E00070253,50.7,33.3,8,8
E00070254,5.1,43.2,25.4,26.3
E00070255,28.2,47.5,13.6,10.7
E00070256,3.3,9.9,25.3,61.5
E00070257,3.5,9.2,26.8,60.6
E00070258,4.3,45.2,21.5,29
E00070259,8.4,35.9,32.8,22.9
E00070260,13.3,39.8,20.4,26.5
E00070262,0,3.6,10.8,85.5
E00070264,5.7,34,16,44.3
E00070267,0.7,35.1,20.9,43.3
E00070268,1.7,6,10.3,82.1
E00070270,0.8,10.8,40.8,47.5
E00070271,7.2,54.6,24.7,13.4
E00070272,27.1,14.6,12.5,45.8
E00070273,39.3,12.5,16.1,32.1
E00070275,0.8,3.3,74.4,21.5
E00070276,0,7.5,80.8,11.7
E00070300,2.6,9.6,58.8,28.9
E00070301,3.8,39.1,54.1,3
E00070302,18.9,25.2,46.8,9
E00070303,0.8,71.2,28,0
E00070304,0.8,30.1,65.9,3.3
E00070305,3.3,77.5,15,4.2
E00070361,14.3,49.7,18.3,17.7
E00070366,5.4,74.1,18.8,1.8
E00070368,30.9,40.8,6.6,21.7
E00070370,7.4,27.5,40.9,24.2
E00070371,0,11.1,17.3,71.6
E00070372,3.1,54.1,33.7,9.2
E00070373,6.8,16.9,22,54.2
E00070375,3.3,5.6,15.6,75.6
E00070376,6,43,21,30
E00070377,4.1,41.8,28.8,25.3
E00070378,27.3,31.3,25,16.4
E00070383,19.4,44,25,11.6
E00070385,39.3,59.3,1.5,0
E00070386,46.3,30.9,7.4,15.4
E00070387,7.5,55.7,32.1,4.7
E00070388,47.3,33.6,15.5,3.6
E00070390,40,40,15.5,4.5
E00070391,27.9,49,18.3,4.8
E00070392,35.3,42.9,20.2,1.7
E00070393,18.7,28.6,29.7,23.1
E00070394,23,31,27,19
E00070396,23.5,69.4,6.1,1
E00070397,51.5,39.2,7.2,2.1
E00070400,21,16.8,7.6,54.6
E00070401,43.4,36.1,16.4,4.1
E00070402,1.7,8.7,16.5,73
E00070404,30.2,46.5,17.4,5.8
E00070406,1,5.9,11.8,81.4
E00070407,10.5,30.8,39.1,19.5
E00070408,1.3,0,7.8,90.9
E00070410,0.8,12.1,25.8,61.3
E00070411,16.8,13.7,26.3,43.2
E00070412,20.1,44.7,17.9,17.3
E00070436,4.7,49.3,38.5,7.4
E00070447,25,14.5,50,10.5
E00070450,12.3,23.2,18.1,46.4
E00070458,42.7,56.8,0.5,0
E00070522,0,30.8,65.4,3.7
E00070523,0,70.7,27.6,1.7
E00070525,0,46.7,49.5,3.8
E00070526,0.9,68.4,29.1,1.7
E00070529,1.6,37.8,34.6,26
E00070530,2.5,62.3,23,12.3
E00070532,1.7,40.5,28.9,28.9
E00070533,2.4,48,29.9,19.7
E00070536,1.8,45.5,50,2.7
E00070537,2.7,70.8,22.1,4.4
E00070538,1,57.1,38.1,3.8
E00070540,0,4.8,23.1,72.1
E00070541,15.4,10.3,31.6,42.6
E00070542,0,2,47.1,51
E00070543,0,2.3,80.9,16.8
E00070544,0,5,36.4,58.7
E00070549,1.6,34.9,39.2,24.2
E00070550,0,1,76.3,22.7
E00070551,0,14.4,28,57.6
E00070552,22.5,31.4,40.2,5.9
E00070553,7.8,41.4,32.8,18
E00070554,0,5,73.9,21
E00070555,0,3.4,73.9,22.7
E00070556,0,8.1,71.1,20.8
E00070557,0.7,5.1,44.9,49.3
E00070558,46.4,14.4,27.8,11.3
E00070559,0.8,28.8,30.4,40
E00070560,0,4.7,74.5,20.8
E00070561,5.3,18.9,42.1,33.7
E00070562,3.5,6.3,74.3,16
E00070564,3.2,8.1,54.8,33.9
E00070565,0,1.9,69.4,28.7
E00070566,0.7,9.6,51.1,38.5
E00070567,2.3,16,33.6,48.1
E00070568,0.9,0,71.8,27.3
E00070569,15.6,3.7,32.6,48.1
E00070570,1.5,9.2,51.9,37.4
E00070574,5.9,5.9,55.4,32.7
E00070576,0.9,8.9,27.7,62.5
E00070578,0,7,76.7,16.3
E00070579,0.7,4.4,38.7,56.2
E00070580,0,25.7,51.4,22.9
E00070582,0,7.1,53.1,39.8
E00070584,0.9,8,53.6,37.5
E00070585,0.7,5.2,69.9,24.2
E00070586,0,9.1,74.7,16.2
E00143027,0.7,10.9,85.7,2.7
E00143028,0,56.6,38,5.4
E00143029,3.1,22.8,52,22
E00143042,22.6,34.9,22.6,19.8
E00143043,24.4,12.2,34.1,29.3
E00143044,6.1,37.9,35.6,20.5
E00143045,68,17.5,9.7,4.9
E00143046,8.1,49.6,23.6,18.7
E00143047,16.2,16.2,50.4,17.1
E00143048,6,34.1,37.1,22.8
E00143050,11.6,3.9,48.1,36.4
E00143051,47.3,14.2,28.4,10.1
E00143052,48.4,23.2,8.4,20
E00143053,0.8,19.8,53.2,26.2
E00143054,0,58.2,36.4,5.5
E00143055,4.2,22.5,56.7,16.7
E00143056,7.7,29.1,46.2,17.1
E00143057,16.9,54.5,11.1,17.5
E00143058,11.8,42.5,22,23.6
E00143059,31.5,20.7,36,11.7
E00143060,0,2.2,84.4,13.3
E00143063,30.8,21.5,30,17.7
E00143064,3.2,29.6,50.4,16.8
E00143065,2.6,13.7,57.3,26.5
E00143066,4.2,14.2,50,31.7
E00143067,5.3,25.4,29.8,39.5
E00143068,0,22.2,38.5,39.3
E00143070,17.1,7.3,30.1,45.5
E00143071,27.2,26.3,36.8,9.6
E00143072,9.3,32.2,35.6,22.9
E00143073,13,20,57.4,9.6
E00143074,2.5,22.4,56.5,18.6
E00143075,8.1,11.4,71.5,8.9
E00143076,1.9,2.8,86.9,8.4
E00143077,0.9,10.8,79.3,9
E00143078,0.7,15.7,65.7,17.9
E00143079,0.8,16.4,57.4,25.4
E00143080,0,4.9,88.6,6.5
E00143081,53.7,29.3,13.4,3.7
E00143082,0,3.3,90.2,6.5
E00143083,0.7,4.4,85.4,9.5
E00143084,3.4,15.5,72.4,8.6
E00143085,3,52.6,41.5,3
E00143086,2.5,24.4,62.2,10.9
E00143087,0,31.8,62.6,5.6
E00143088,6.6,44.3,41.8,7.4
E00143089,21.7,17.4,34.8,26.1
E00143090,5.9,24.4,61.3,8.4
E00143091,55.1,27.1,15,2.8
E00143092,0,22.1,67.2,10.7
E00143093,25.3,36.4,31.2,7.1
E00143095,16.5,42.9,31.8,8.8
E00143096,5.2,56.7,28.4,9.7
E00143097,0,5.4,86.9,7.7
E00143098,0.7,64.7,30.9,3.6
E00143099,10.3,33.3,29.9,26.5
E00143100,11.6,26.4,44.6,17.4
E00143101,21.4,27.6,29.6,21.4
E00143102,1.7,9.3,46.6,42.4
E00143103,0.9,18.1,41.4,39.7
E00143104,4.3,22.6,42.6,30.4
E00143105,21.4,11.5,30.5,36.6
E00143106,7.7,49,23.1,20.3
E00143107,23.5,55.3,18.2,3
E00143108,4.3,54.6,37.6,3.5
E00143110,2.3,32.6,47,18.2
E00143111,10.2,45.7,30.7,13.4
