areacd,residence_length_6b-001,residence_length_6b-002,residence_length_6b-003,residence_length_6b-004,residence_length_6b-005
E00069660,74.5,16.6,4.4,1.8,2.6
E00069661,88.5,6.1,1.6,1.3,2.5
E00069672,82.7,13.3,1.6,0.4,2
E00069674,77.5,10,4.5,3.1,4.8
E00069675,69.5,11.4,6.1,6.4,6.6
E00069677,78.8,7.5,6.9,3.8,3.1
E00069679,58.7,20.2,11.9,4.1,5
E00069681,78.5,8.8,2.8,5,5
E00069682,83.8,6.4,2.7,3.4,3.7
E00069684,63.9,24.2,2,5.3,4.5
E00069914,83.9,9.6,1,2.3,3.2
E00069963,87,5.7,3.3,1.6,2.4
E00069964,74.9,11.3,2.7,5.5,5.5
E00069965,62.3,14.9,11.2,7.1,4.5
E00069967,83.8,11.5,2.2,1.8,0.7
E00069968,70.6,8.4,1.7,7.1,12.2
E00069970,70,18.6,8.3,1.2,2
E00069971,63.4,19.2,9.1,5.1,3.3
E00069972,61.3,20.6,10.2,4.1,3.8
E00069973,66.7,18.5,8.1,5.9,0.9
E00069974,73.2,14.2,5.8,2.6,4.2
E00069975,61.6,16.1,7.3,7,8.1
E00069977,79.8,15.4,2.3,2.1,0.5
E00069978,60.9,10.9,5.2,16.7,6.3
E00069980,65.5,22,4.4,3,5.1
E00069981,73.2,19.8,2.6,3.7,0.7
E00069983,69.2,19.7,5.7,3.6,1.8
E00069984,66.6,13.8,4.8,6.8,8
E00069985,64.4,17.1,4,9.7,4.8
E00069986,69.2,13.7,6.2,7,4
E00069987,82.5,5.7,5.7,5.2,0.9
E00069992,70.7,9.2,6.3,7.8,6
E00069993,77.7,8.3,3.9,3.9,6.1
E00069994,68.9,15.1,7.2,5.6,3.2
E00069995,69.3,25.3,3.1,0.8,1.6
E00069996,71,15.8,7.7,3.2,2.3
E00069997,76.5,15.1,4.9,1.9,1.5
E00069999,72.5,9,7.6,6.6,4.3
E00070001,76.3,14.4,5.7,2.7,1
E00070104,91.7,5.4,0.4,2.2,0.4
E00070105,90.4,9.3,0,0.3,0
E00070106,89.7,5.8,2.7,0.4,1.3
E00070107,83.5,7.3,3.8,1.9,3.5
E00070111,92.8,4.8,1.7,0.7,0
E00070112,88.6,5,1.8,2,2.6
E00070113,83.6,10.1,2.7,1.8,1.8
E00070114,91,6.9,1.4,0.7,0
E00070115,93.8,1.3,1.3,3.1,0.4
E00070116,94.5,3.4,0.7,0.7,0.7
E00070117,83.5,7.1,3.2,5.3,0.9
E00070118,90.6,6.3,0.8,2,0.4
E00070120,84.7,11.8,1,0.3,2.2
E00070121,85.8,3.9,5.7,2.8,1.8
E00070122,81.9,11.1,4.1,2.5,0.4
E00070123,82.7,7,2.9,4.8,2.6
E00070124,84,12.1,1.5,2.1,0.3
E00070125,86.6,4.7,6.4,1.2,1.2
E00070126,91.5,7.5,0.7,0.3,0
E00070127,91.5,6.7,0.4,0,1.4
E00070128,81.5,11.1,4.4,2.2,0.7
E00070131,86.2,8,3.4,0,2.3
E00070133,90,5.3,3.8,0.9,0
E00070134,83.5,5.2,5.6,1.6,4
E00070142,89.5,7.6,2.3,0.3,0.3
E00070143,89.4,5.9,3.4,1.3,0
E00070144,87.3,7.3,2.5,1.7,1.1
E00070145,91.1,6.8,0,1,1
E00070185,94.2,3.3,0.6,1.5,0.3
E00070243,88.5,8.8,0.8,0.8,1.2
E00070244,78.3,14.4,1.8,1.6,3.8
E00070245,79.9,9.4,1.8,2.8,6
E00070246,56.8,10.7,9.1,12.3,11.1
E00070247,73.9,17.6,4,2.4,2
E00070248,76,9.7,4.4,3.4,6.5
E00070249,73.2,11.1,1.8,7.5,6.4
E00070250,65.3,7.9,5.6,5,16.2
E00070253,57.5,17.7,8,8.8,8
E00070254,67.1,6.5,4.1,4.4,17.9
E00070255,57.7,11.4,10.5,12.3,8.1
E00070256,59.5,7.8,2.6,7.1,23
E00070257,63,8.8,3.2,6.2,18.7
E00070258,61.5,9.7,3.1,10.1,15.6
E00070259,64.1,8.6,6.5,6.8,14.1
E00070260,55.4,10.7,2.1,6.4,25.3
E00070262,89.7,6.2,1.4,0.2,2.4
E00070264,91.2,3.7,0.9,2.6,1.7
E00070267,74.9,13,2.7,6.5,2.9
E00070268,89.9,5.7,2.2,0.7,1.5
E00070270,81.5,8.3,4.9,3.4,1.9
E00070271,70.8,9.6,6,6.4,7.2
E00070272,81.1,7.9,2.7,4.5,3.8
E00070273,73.8,19.3,4.8,0.7,1.4
E00070275,63.3,22.8,6.2,4.4,3.3
E00070276,71,15.9,6,4.8,2.3
E00070300,61,16.4,11.2,4.4,7
E00070301,74.2,13.8,5,3.8,3.1
E00070302,70.4,13.3,7.8,2.4,6.1
E00070303,66.8,15.9,7.5,5.1,4.7
E00070304,72.2,12,2.7,5.5,7.6
E00070305,63.9,17.7,6,6.8,5.6
E00070361,71.8,9.6,2.8,5.6,10.2
E00070366,56.2,13.5,11.9,8.5,10
E00070368,85.6,4.3,3.3,2,4.8
E00070370,84.9,11.5,2.3,1,0.3
E00070371,88.1,6.4,0.3,2.6,2.6
E00070372,68.5,11,11.4,6.4,2.7
E00070373,76.7,10.3,4.4,4.4,4.2
E00070375,86.1,7.9,2.9,1.4,1.7
E00070376,84.4,8.3,1,2.3,4
E00070377,86.9,7.6,2.1,1,2.4
E00070378,80.7,8.2,4.5,3.3,3.3
E00070383,39.2,16.8,11.5,15.4,17.1
E00070385,40.9,29.8,13,10.6,5.8
E00070386,54.8,21.1,8.6,5.9,9.6
E00070387,63.9,13,11.7,4.4,7
E00070388,55.5,28.4,8.5,4.7,2.8
E00070390,56.6,16.7,3.9,8.3,14.5
E00070391,70.1,20.1,4.2,2.3,3.3
E00070392,69.6,16.6,6.1,5.7,2
E00070393,57.3,15.3,11.8,11.4,4.3
E00070394,57.3,13.8,7.3,8.5,13.1
E00070396,65.9,23.5,7.6,1.2,1.8
E00070397,52,26.9,7.6,7,6.4
E00070400,87.2,7.2,1.1,0.9,3.6
E00070401,68.5,12.3,2.3,6.8,10
E00070402,82.9,12.1,1.8,1.3,2
E00070404,79.8,12,4.9,0.5,2.7
E00070406,83,7.1,4.5,2.4,3
E00070407,81.9,10.6,1.6,3.1,2.8
E00070408,92.4,4.7,1.7,0.9,0.2
