geography_code,economic_activity_status_4a-001,economic_activity_status_4a-002,economic_activity_status_4a-003
E00099213,59.9,2.6,37.4
E00099214,40.9,0.9,58.2
E00099215,53.8,3.4,42.7
E00099216,63.8,1.4,34.8
E00099217,49.2,1,49.7
E00099219,64.1,0.7,35.2
E00149527,53.6,1.5,44.9
E00149528,56.2,3.9,39.9
E00149529,59.7,1.3,39
E00149530,57.2,2.5,40.3
E00149531,58.2,0,41.8
E00149532,68,3.1,28.9
E00149533,43.4,0.4,56.1
E00149534,51.9,1.5,46.6
E00149535,51.4,3.7,44.9
E00149536,58,4,38
E00149537,59.4,2.8,37.8
E00149538,61.8,1.2,37.1
E00149539,71.3,4.5,24.2
E00149540,54.3,3.6,42
E00149541,70.1,2.2,27.7
E00149542,61.5,3.2,35.3
E00149543,53.6,7.1,39.3
E00149544,56.6,3.9,39.5
E00149545,51.9,4.8,43.3
E00149546,38,4.7,57.3
E00149547,59.6,3.7,36.8
E00149549,54.2,4.4,41.4
E00149550,40.7,3.5,55.8
E00149551,65.7,5,29.3
E00149552,52.5,4.6,43
E00149553,63.2,5.6,31.2
E00149554,41.6,4.6,53.8
E00149555,57.2,3.3,39.4
E00149556,61.6,3.5,34.8
E00149557,37.3,4.7,57.9
E00149558,55.2,3.1,41.8
E00149559,57.5,5.7,36.8
E00149560,57.8,4.3,37.9
E00149561,66.2,3,30.8
E00149563,52.9,2.2,44.9
E00149565,62.3,3.2,34.5
E00149568,29.8,2.8,67.4
E00149569,47.1,6.1,46.8
E00149570,51.7,2.6,45.7
E00149571,72.6,5.1,22.3
E00149572,55.4,3.5,41.2
E00149573,46.2,8.5,45.3
E00149574,55.7,4.1,40.2
E00149575,51.3,3.5,45.2
E00149576,43.8,4.6,51.6
E00149577,52.8,11.5,35.7
E00149578,54.3,3,42.6
E00149579,38,2.4,59.5
E00149580,59,4.8,36.3
E00149581,52.7,2.7,44.6
E00149582,58.1,4.1,37.8
E00149583,60.3,4.4,35.3
E00149584,61.5,2.7,35.8
E00149585,45.3,0.4,54.3
E00149586,52.5,2.9,44.6
E00149587,50,2.4,47.6
E00149588,59.8,5.2,35
E00149589,55.7,1.5,42.8
E00149590,59.1,3.3,37.7
E00149591,50.4,3.2,46.4
E00149592,60.4,4.3,35.4
E00149593,53.6,1.7,44.7
E00149594,51.5,5.6,42.9
E00149595,53.4,1.9,44.7
E00149623,66.2,4.7,29.1
E00149637,55.7,3,41.3
E00149643,54.7,2.4,42.9
E00149644,58.6,2.9,38.5
E00149645,61.6,2.1,36.3
E00149646,55.2,1.5,43.2
E00149647,39.4,0,60.6
E00149648,61.8,2.6,35.5
E00149649,45.2,1.1,53.7
E00149650,42.5,0.4,57.1
E00149651,58.3,1.6,40.1
E00149652,51.1,4.5,44.3
E00149653,67.4,1.4,31.2
E00149654,57.1,5,37.9
E00149655,49.4,7.6,43
E00149656,67.1,3.3,29.6
E00149657,61.5,0,38.5
E00149658,54.3,5,40.7
E00149659,57.9,4.3,37.8
E00149660,55.2,2.8,41.9
E00149661,53.4,0.7,45.9
E00149662,66.7,2.3,31
E00149663,48,3.9,48
E00149665,39.7,4.2,56.1
E00149667,55.9,2.1,41.9
E00149668,57.7,2.4,39.8
E00149669,68.7,4.9,26.3
E00149670,63.7,4.1,32.2
E00149671,56.2,3.9,39.9
E00149672,50.3,2.6,47.2
E00149674,56.9,3.3,39.7
E00149679,74.4,2.1,23.5
E00149680,71.8,2.2,26
E00149694,75.3,3.6,21.1
E00149699,72.7,3.6,23.7
E00149700,73.9,1.1,24.9
E00149712,67.3,4.1,28.6
E00149713,73.9,1.9,24.2
E00149714,42.7,0.9,56.4
E00149715,41.2,2.7,56.2
E00149716,49.1,3.2,47.7
E00149719,73.2,0.7,26.1
E00149722,69,4.3,26.7
E00149723,52,3,45
E00149724,73.9,0.8,25.3
E00149725,69.4,1.1,29.5
E00149726,63.2,5.6,31.2
E00149727,58.6,4.6,36.8
E00149728,50,8.3,41.7
E00149729,57.3,4.8,37.9
E00149730,60.6,2,37.4
E00149731,60,3.9,36.1
E00149732,52.7,2.7,44.6
E00149733,47.2,1.9,50.9
E00149734,51.7,2.9,45.5
E00149735,65.9,2.2,31.9
E00149737,48.8,4.8,46.4
E00149738,59,6.1,34.8
E00149739,57.9,4.7,37.4
E00149740,52.5,3.7,43.8
E00149741,60.8,2.5,36.7
E00149742,49.8,1.9,48.3
E00149743,59.1,3.3,37.6
E00149744,64.4,4.9,30.8
E00149745,64.2,4.4,31.4
E00149746,64.1,2.1,33.8
E00149747,54.1,3.1,42.8
E00149748,39.1,3.6,57.4
E00149749,54.1,2.3,43.6
E00149750,66.2,3.9,29.9
E00149751,56.8,2.9,40.3
E00149752,58.9,3.4,37.6
E00149753,61,2.8,36.2
E00149754,72.1,1.5,26.4
E00149755,54.9,2,43
E00149756,71.1,3.2,25.8
E00149757,54.5,5.3,40.2
E00149758,64.1,2.5,33.5
E00149759,70.7,3,26.3
E00149760,56.1,2,41.9
E00149762,55.4,1.6,43
E00149763,47.1,0,52.9
E00149764,55,0.4,44.6
E00149765,56,2.7,41.3
E00149766,59.3,3,37.7
E00149788,57.4,3.3,39.3
E00149789,69.8,4.4,25.8
E00149790,75.6,2.3,22.1
E00149792,60.4,3.8,35.8
E00149793,53,1.6,45.4
E00149794,59.3,4,36.7
E00149795,60.6,3.3,36.1
E00149796,57.6,4.1,38.4
E00149797,58.4,4.3,37.3
E00149798,73.3,1.1,25.6
E00149799,61.3,1.4,37.3
E00149801,57.4,1.5,41
E00149802,53.7,2.2,44.1
E00149803,56.2,5.8,38
E00149804,56.3,4,39.7
E00149805,59.8,3.7,36.5
E00149806,55.4,0.7,43.9
E00149807,41.3,0.5,58.2
E00149808,57.6,0.4,42
E00149809,61.5,0.4,38.1
E00149810,49.8,0.5,49.8
E00149811,53.4,4.7,41.8
E00149812,49.1,3.7,47.2
E00149813,41,2.5,56.5
E00149814,59.2,4.4,36.4
E00149815,42.2,11.6,46.1
E00149816,53.6,1.3,45.2
E00149817,53.8,1.9,44.3
E00149818,63.3,8.6,28.1
E00149819,66,0.4,33.6
E00149820,43.5,3.3,53.3
E00149821,54.3,1.2,44.5
E00149822,62.3,0.4,37.3
E00149823,55.8,2.8,41.3
E00149824,63.4,1.8,34.8
E00149831,55.2,1.8,43.1
E00149832,63.8,1.9,34.3
