geography_code,occupancy_rating_bedrooms_6a-001,occupancy_rating_bedrooms_6a-002,occupancy_rating_bedrooms_6a-003,occupancy_rating_bedrooms_6a-004,occupancy_rating_bedrooms_6a-005
E00099213,56.2,34.5,8.2,1,0
E00099214,63.9,30.1,6,0,0
E00099215,49.2,29.7,21.2,0,0
E00099216,59.8,34.1,5.6,0.6,0
E00099217,41.5,44.9,12.7,0,0.8
E00099219,56.9,27.8,13.9,1.4,0
E00149527,48.9,39,12.1,0,0
E00149528,38.5,35.7,23.8,2.1,0
E00149529,40,25.2,28.7,4.3,1.7
E00149530,48.1,35,14.4,1.9,0.6
E00149531,61.6,26.4,11.9,0,0
E00149532,43.8,30.8,20,4.6,0.8
E00149533,46.2,45.4,8.5,0,0
E00149534,61.1,26.7,11.5,0.8,0
E00149535,40.9,46.1,12.2,0.9,0
E00149536,26.7,34.8,32.6,5.2,0.7
E00149537,36.2,30,30,2.3,1.5
E00149538,30.9,43.6,22.8,2,0.7
E00149539,32.2,35.6,28.7,3.4,0
E00149540,42.9,36.8,18.8,0.8,0.8
E00149541,53.3,33.6,12.1,0.9,0
E00149542,50.3,34,15.7,0,0
E00149543,9.3,40.7,44.7,5.3,0
E00149544,19.4,36.8,42.4,1.4,0
E00149545,35.2,32,30.3,2.5,0
E00149546,6,41,49,3,1
E00149547,39.6,36.7,20.1,3.6,0
E00149549,11.6,33.9,50,4.5,0
E00149550,25.5,33.8,38.2,2.5,0
E00149551,30.1,40.4,25,4.4,0
E00149552,27.4,19.2,45.2,8.2,0
E00149553,29.9,43.3,22,4.7,0
E00149554,22,36.4,40.7,0.8,0
E00149555,17.4,39.1,38,4.3,1.1
E00149556,25.3,32.6,36.5,5.1,0.6
E00149557,15.9,28.8,53.8,0.8,0.8
E00149558,34.6,28.7,32.4,4.4,0
E00149559,40,37.6,18.4,4,0
E00149560,25.4,34.9,37.3,1.6,0.8
E00149561,22.6,40.9,35,1.5,0
E00149563,53.9,35.5,10.6,0,0
E00149565,39,36,22.6,1.8,0.6
E00149568,14.5,38.5,47,0,0
E00149569,37.4,23.9,33.5,5.2,0
E00149570,39.2,40.5,16.2,3.4,0.7
E00149571,17.7,47.6,33.1,1.6,0
E00149572,25.4,35.1,38.1,1.5,0
E00149573,13.8,33,43.1,10.1,0
E00149574,32.3,41.5,22.3,3.8,0
E00149575,31.5,33.1,32.3,3.1,0
E00149576,19.4,34.3,45.5,0,0.7
E00149577,11.1,25,54.2,9,0.7
E00149578,31.1,31.1,36.4,1.5,0
E00149579,29.3,30.9,37.4,2.4,0
E00149580,36.2,37,23.6,3.1,0
E00149581,22.7,37,38.7,1.7,0
E00149582,33.9,33.9,25.2,7,0
E00149583,25.2,40.5,30.5,3.8,0
E00149584,28.6,41.4,26.3,3.8,0
E00149585,30.2,28.6,39.7,1.6,0
E00149586,10.6,44.7,37.4,6.5,0.8
E00149587,20.7,31.9,45.2,2.2,0
E00149588,36.9,36.9,23.1,2.3,0.8
E00149589,34.1,31.9,31.1,3,0
E00149590,17.6,38.5,39.6,3.8,0.5
E00149591,22.5,40.6,32.6,3.6,0.7
E00149592,20.7,51.7,23,4.6,0
E00149593,21.3,35.4,41.7,0.8,0.8
E00149594,11.4,28.1,57,2.6,0.9
E00149595,15.6,42.2,40.1,2,0
E00149623,43.3,35.6,21.1,0,0
E00149637,26.9,42.3,26.3,4.5,0
E00149643,75,18.5,6.5,0,0
E00149644,65.5,27.3,7.2,0,0
E00149645,42.4,39.6,15.8,1.4,0.7
E00149646,62.2,29.9,7.1,0.8,0
E00149647,56.6,30.3,13.1,0,0
E00149648,49.6,38.9,10.6,0.9,0
E00149649,61.1,30.2,7.9,0.8,0
E00149650,76.9,17.4,5.8,0,0
E00149651,72.2,20,7.8,0,0
E00149652,34.2,31.5,28.8,5.4,0
E00149653,58.8,27,12.8,1.4,0
E00149654,42.3,35,20.4,2.2,0
E00149655,22.3,29.2,43.8,4.6,0
E00149656,45.5,36.5,16.2,1.4,0.5
E00149657,50.8,40.2,6.6,2.5,0
E00149658,26.4,25.6,42.6,5.4,0
E00149659,26.9,33.1,33.1,6.2,0.7
E00149660,47,33.3,18.2,1.5,0
E00149661,70.2,24.4,4.6,0.8,0
E00149662,47,39.3,11.1,2.6,0
E00149663,50.4,34.5,15,0,0
