geography_code,passports_all_4a-001,passports_all_4a-002,passports_all_4a-003
E00099213,87.5,3.3,9.2
E00099214,80.1,6.3,13.6
E00099215,89.3,0.4,10.3
E00099216,88.4,2.4,9.2
E00099217,78.8,1.3,19.9
E00099219,85.9,1,13
E00149527,82.7,1.3,16
E00149528,75.3,1.4,23.3
E00149529,67.9,3.6,28.6
E00149530,81.8,1.6,16.7
E00149531,84.1,1.7,14.2
E00149532,70.1,5.4,24.5
E00149533,82,0,18
E00149534,81,1.6,17.3
E00149535,84,1.2,14.8
E00149536,67.9,5.2,26.9
E00149537,68.1,1.9,30
E00149538,76.5,3.1,20.4
E00149539,73.3,5.7,21
E00149540,77.2,1.5,21.3
E00149541,86.7,2.7,10.6
E00149542,77.3,3.6,19
E00149543,69.8,1.2,29
E00149544,70.1,2.2,27.8
E00149545,71.5,4,24.5
E00149546,62.1,2.3,35.6
E00149547,69.5,2.5,28
E00149549,66.7,1.2,32.1
E00149550,69.3,1.4,29.3
E00149551,68.9,2.6,28.5
E00149552,61.8,0.6,37.6
E00149553,65,3,32
E00149554,70.6,1.4,28
E00149555,68.5,3.1,28.4
E00149556,65.4,2.1,32.4
E00149557,67.2,1.9,30.9
E00149558,63.6,1.9,34.6
E00149559,72.6,2.7,24.7
E00149560,64.6,4.8,30.5
E00149561,72.3,2.4,25.3
E00149563,80.2,1.6,18.2
E00149565,80.7,3,16.3
E00149568,61.7,1.1,37.2
E00149569,69.3,2.1,28.6
E00149570,71.7,3.1,25.2
E00149571,75.5,3.8,20.7
E00149572,70.6,2.8,26.7
E00149573,52,3.7,44.3
E00149574,73.7,3,23.4
E00149575,76.8,1.8,21.4
E00149576,76.7,0.4,22.9
E00149577,55.5,4.5,40
E00149578,73.1,1.4,25.4
E00149579,66.5,0,33.5
E00149580,70,1.3,28.7
E00149581,73.5,1.9,24.7
E00149582,64.4,2.1,33.6
E00149583,71.9,0.6,27.5
E00149584,67.1,2.4,30.6
E00149585,64.2,0.7,35.1
E00149586,65.6,1.8,32.6
E00149587,70.4,2.5,27.1
E00149588,74.8,3,22.2
E00149589,72.3,5.1,22.6
E00149590,69.6,3.6,26.9
E00149591,65.2,0.7,34.1
E00149592,70.9,0.5,28.6
E00149593,66.8,2.9,30.4
E00149594,69.9,6.3,23.8
E00149595,72.3,2.7,25
E00149623,86.2,1.2,12.5
E00149637,79.4,2.6,18
E00149643,88,0.4,11.5
E00149644,84.9,0.3,14.8
E00149645,82,1.8,16.2
E00149646,86,0,14
E00149647,83.9,0.4,15.7
E00149648,79.4,2.5,18.1
E00149649,87.7,0.3,12
E00149650,87.4,1.4,11.2
E00149651,89.2,0.4,10.5
E00149652,62.1,1.8,36.1
E00149653,80,2.1,17.9
E00149654,69.3,2.5,28.2
E00149655,63.1,3.6,33.3
E00149656,80.3,4.1,15.6
E00149657,85.5,0.7,13.8
E00149658,62.8,1.9,35.3
E00149659,61.1,5.8,33.2
E00149660,79.7,2.9,17.4
E00149661,88.7,2.3,9
E00149662,82.7,3.4,13.9
E00149663,86.9,0.4,12.7
E00149665,67.3,0.7,32
E00149667,69.9,2.3,27.8
E00149668,67.1,4.8,28.1
E00149669,73.3,5.1,21.5
E00149670,74.3,4.4,21.3
E00149671,67.5,7.1,25.4
E00149672,80.3,0.9,18.9
E00149674,73.1,3.2,23.7
E00149679,95.8,0.6,3.7
E00149680,91.6,1.5,6.9
E00149694,89.5,1.5,9
E00149699,89.7,0,10.3
E00149700,84.7,0,15.3
E00149712,82.4,0.3,17.3
E00149713,81.4,2.3,16.3
E00149714,81.5,2,16.5
E00149715,77.9,2.4,19.8
E00149716,74,1.2,24.8
E00149719,86.8,0.6,12.6
E00149722,87,0.3,12.7
E00149723,88.3,0.3,11.4
E00149724,82.7,0.7,16.6
E00149725,87.6,1.3,11.2
E00149726,75.7,1.1,23.2
E00149727,76.5,0.3,23.2
E00149728,58.1,0.4,41.5
E00149729,71.3,2.8,25.9
E00149730,79.9,2.4,17.6
E00149731,75.8,2.1,22
E00149732,66.8,4,29.2
E00149733,67.5,0.4,32.1
E00149734,73.1,0.4,26.5
E00149735,83,1.1,15.8
E00149737,76.1,0.5,23.4
E00149738,64.6,2.1,33.2
E00149739,67,1.9,31.1
E00149740,61.9,1.9,36.2
E00149741,78.8,0,21.2
E00149742,61.2,1.2,37.6
E00149743,66,0.3,33.7
E00149744,77.4,0.7,22
E00149745,72.2,5.9,22
E00149746,75.4,3.2,21.4
E00149747,77,1.3,21.7
E00149748,67.8,1.9,30.4
E00149749,75.9,2,22.1
E00149750,82.7,1.7,15.6
E00149751,81.6,0.3,18.2
E00149752,83.2,0.6,16.2
E00149753,84,1,15
E00149754,88.2,1.9,9.9
E00149755,81.3,0.7,17.9
E00149756,83.7,0.2,16
E00149757,83.9,3.1,12.9
E00149758,79.2,0.6,20.2
E00149759,82.7,1.3,16
E00149760,82.9,1.5,15.6
E00149762,75,2.5,22.5
E00149763,69,1.9,29
E00149764,87.3,1.9,10.8
E00149765,83.6,0,16.4
E00149766,84.3,3,12.7
E00149788,57.4,1.6,41
E00149789,76.6,3.3,20.1
E00149790,83.9,4.5,11.6
E00149792,74.1,2.6,23.4
E00149793,86,1.4,12.6
E00149794,75.8,1,23.2
E00149795,79.4,0.6,20
E00149796,75.5,0.7,23.8
E00149797,77.3,0.3,22.4
E00149798,87.6,1.5,10.9
E00149799,72,2.7,25.3
E00149801,88.6,1.1,10.3
E00149802,87.5,0.3,12.2
E00149803,75,0.7,24.3
E00149804,84.9,1.9,13.2
E00149805,80.1,0.3,19.6
E00149806,75.9,3.4,20.7
E00149807,64.2,7,28.8
E00149808,81.6,4.5,13.9
E00149809,80,2.4,17.6
E00149810,73.3,3.2,23.5
E00149811,65.7,1.7,32.5
E00149812,74.4,2.7,22.9
E00149813,83.7,1.5,14.8
E00149814,76.2,2.8,21
E00149815,72.1,7,20.9
E00149816,72.7,4.3,23
E00149817,75.9,1.8,22.3
E00149818,64.4,18.4,17.1
E00149819,88.1,1.2,10.7
E00149820,65.2,3.3,31.4
E00149821,77.9,3.6,18.5
E00149822,89.7,1.2,9
E00149823,88.2,0.9,10.9
E00149824,74.1,8.4,17.4
E00149831,85,1.2,13.8
E00149832,84.5,1.2,14.3
E00149833,85.9,1.3,12.8
E00149852,85.7,2.8,11.5
E00149853,87.6,0.9,11.5
E00149854,91.3,0.9,7.8
E00149855,84.9,1.5,13.6
E00149856,86.2,0.6,13.2
E00149857,87,0.8,12.3
E00149858,85.1,0.6,14.3
E00149859,85.6,0.9,13.5
E00149918,83.9,3,13.1
E00149919,89.3,0,10.7
E00149920,84.3,0.9,14.9
E00149923,94.2,1.3,4.5
E00149924,87.4,0.7,11.9
E00149925,83.9,1.1,15
E00149945,69.3,0.8,29.9
E00149946,79.9,0,20.1
E00149948,78.9,2.1,19
E00149949,88.2,1.8,10.1
E00149950,77.6,1.7,20.6
E00149951,70.9,1.2,27.9
E00149952,72.9,0.6,26.5
E00149953,52.8,9.2,38
E00149954,73.2,2.9,23.9
E00149955,57.5,10,32.4
E00149956,71.6,3.9,24.5
E00149957,68.7,5,26.3
E00149958,75.7,3.6,20.7
E00149959,66.8,1.9,31.3
E00149960,77.3,0.8,22
E00149961,67,0.9,32.1
E00149962,76.8,1,22.2
E00149963,75.1,1.4,23.5
E00149964,78.2,1.7,20.1
E00150093,71,0.5,28.5
E00150094,91.6,1.2,7.2
E00150095,66.7,5.6,27.7
E00150096,72.4,5.4,22.2
E00150097,85.6,1.5,12.9
E00150098,75.9,1.1,23
E00150101,76.5,2.3,21.3
E00150102,83.4,3.4,13.2
E00150103,80.3,3.1,16.6
E00150104,84.5,0.3,15.2
E00150105,79.2,4.6,16.3
E00150106,92.9,1.4,5.7
E00150107,91.4,1.6,6.9
E00150108,60.2,6.5,33.3
E00150109,85,2.3,12.7
E00150110,78.2,1.9,20
E00150111,75.7,2.4,21.9
E00150112,66.3,3.9,29.8
E00150165,96.2,0.9,2.8
E00150166,87.6,1.6,10.8
E00150167,85,1.1,13.9
E00150168,87.5,0.3,12.1
E00150169,85,2.6,12.4
E00150170,90.4,0.8,8.9
E00150171,85.6,3.3,11.1
E00150172,83.1,2.5,14.5
E00150184,85.8,3.5,10.7
E00150190,84.3,2.6,13.1
E00150195,83.4,3.6,13
E00150196,92.9,1.7,5.4
E00150199,81.8,0.6,17.6
E00150200,80.5,2.4,17.1
E00150201,72.4,4.4,23.3
E00150202,73.6,2.7,23.6
E00150203,73.1,1,26
E00150205,74.9,5.8,19.3
E00150206,81.6,0.3,18.1
E00150207,82.1,3.4,14.5
E00150208,79.9,0.5,19.6
E00150209,67.8,4.9,27.4
E00150210,87.7,1.4,10.8
E00150211,79.1,4.7,16.2
E00150212,78,2.3,19.7
E00150213,87.8,0.7,11.5
E00150214,89.5,0.6,9.9
E00150215,81.9,0.3,17.7
E00150298,81.2,1.6,17.2
E00150299,87.3,0.9,11.8
E00150300,86,0.7,13.3
E00150301,82.9,0.7,16.4
E00150302,88.8,0.8,10.4
E00150304,80.1,3.7,16.2
E00150310,90.7,2.1,7.2
E00150311,90.8,0.4,8.8
E00150312,85.7,1.5,12.7
E00150313,67.4,1.8,30.7
E00150314,81.4,2.8,15.8
E00150315,75.9,5.8,18.3
