areacd,passports_all_4a-001,passports_all_4a-002,passports_all_4a-003
E00041416,74.8,2.6,22.6
E00041417,83.9,1.1,15
E00041418,74.2,1.5,24.3
E00041419,87.7,1.1,11.3
E00041420,69.5,5.2,25.2
E00041421,83,1.5,15.5
E00041422,71.2,4.1,24.8
E00041423,65.2,7.2,27.6
E00041424,84,4,12
E00041425,74.2,4.6,21.3
E00041426,84.3,2.6,13.1
E00041427,76.1,0,23.9
E00041429,74.9,1.5,23.6
E00041430,77.5,5.9,16.6
E00041431,72.7,5.2,22.1
E00041432,67.8,1.5,30.7
E00041433,63.4,14.4,22.2
E00041434,77.6,3.9,18.4
E00041435,77.2,3.9,18.8
E00041436,79.2,6.1,14.8
E00041437,71.4,1.6,27
E00041438,90.5,2.3,7.2
E00041439,72.1,2.6,25.3
E00041440,89.1,0.9,9.9
E00041441,86.5,3.6,9.9
E00041442,90,0.4,9.6
E00041681,64.6,5.2,30.2
E00041683,65.5,10.5,24
E00041684,65.4,1.1,33.5
E00041685,80.7,0.9,18.4
E00041686,69,1.6,29.5
E00041689,81.8,1.6,16.6
E00041690,73.8,0.8,25.4
E00041691,84.7,1.2,14.1
E00041693,74.7,4.2,21.2
E00041694,72.2,2.4,25.5
E00041695,66.8,9.1,24.2
E00041698,74.1,5.4,20.4
E00041699,64.5,10.4,25.1
E00041700,53.8,8.9,37.3
E00041701,84.7,1.7,13.5
E00041702,76.7,6.1,17.2
E00041703,76.8,0.4,22.8
E00041707,90.3,1.2,8.5
E00041709,86,2.5,11.6
E00041714,85.2,0,14.8
E00041715,91.2,0.4,8.4
E00041716,90.8,0,9.2
E00044683,91,1.4,7.6
E00044684,94.6,1.4,4
E00044685,63.8,0.7,35.5
E00044687,88.9,1.2,9.9
E00044898,93.2,1,5.8
E00044899,89.6,1.4,9
E00044900,79.3,1,19.7
E00044901,87.3,1.7,11
E00044902,69.8,2.1,28.1
E00044903,83.5,2.9,13.6
E00044904,91.9,0.3,7.7
E00044905,81.5,2.1,16.5
E00044906,92.7,1.8,5.5
E00044907,63.3,3.1,33.6
E00044908,82.3,1.9,15.8
E00044909,85.5,0.4,14.1
E00044910,74.4,0,25.6
E00044911,87.2,0,12.8
E00044912,75.1,0,24.9
E00044913,80.7,1.8,17.5
E00044914,81.5,0.7,17.9
E00044915,78.3,3.4,18.4
E00044916,76.4,1.1,22.4
E00044917,90.8,0,9.2
E00044918,89.7,0.7,9.6
E00044919,89,2.1,8.9
E00044920,89.3,0.3,10.3
E00044921,83.6,1.3,15.1
E00044922,90.3,0,9.7
E00044923,82.7,1.3,15.9
E00044925,87.2,0.4,12.4
E00044926,72.7,3.1,24.2
E00044927,94.6,0.3,5.1
E00044928,83.4,3.7,12.9
E00044929,66.1,1.7,32.2
E00044930,85.2,0.3,14.5
E00044931,87.3,1,11.7
E00044932,67.3,0.7,32
E00044933,67.6,1.9,30.5
E00044934,58.8,1,40.2
E00044935,58.6,2.1,39.3
E00044936,68.5,1,30.6
E00044937,65.6,1.7,32.7
E00044938,57.5,6.6,36
E00044939,70,0.3,29.7
E00044940,70.7,0.9,28.4
E00044941,72.6,2.1,25.3
E00044942,74.4,2.2,23.4
E00044943,82.9,0.9,16.2
E00044944,94.2,0.8,4.9
E00044945,50,21.2,28.8
E00044946,57.1,15.8,27.1
E00044947,63.2,8.3,28.6
E00044948,60.1,1.3,38.6
E00044949,90.4,0.4,9.2
E00044950,88.3,2.8,8.9
E00044951,91.7,1.1,7.2
E00044952,81,1.4,17.6
E00044953,77,1.4,21.6
E00044954,88.1,0.7,11.1
E00044955,74.4,0.4,25.3
E00044956,73.9,1,25.1
E00044957,88.4,1.3,10.3
E00044958,63.8,3.3,32.9
E00044959,78.1,1.9,19.9
E00044960,68,3.1,28.9
E00044961,65,2.3,32.7
E00044962,66.8,1.9,31.3
E00044963,56.8,2.3,41
E00044964,72,2.6,25.4
E00044965,69.7,1.2,29.1
E00044966,71.3,3.8,24.9
E00044967,55.2,4,40.9
E00044968,88.1,1.9,10
E00044969,59.8,0.3,39.9
E00044970,69,9.4,21.6
E00044971,76.8,2.1,21.1
E00044972,67.4,3.8,28.7
E00044973,75.8,1.8,22.4
E00044974,54.7,6.8,38.5
E00044975,75.5,1.5,23
E00044976,67.9,5.1,26.9
E00044977,77,3.7,19.3
E00044978,71.8,1.8,26.4
E00044979,76.4,2.9,20.7
E00044980,68.6,1,30.4
